collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-05-19T17:14:57.464066+00:00,35,1779210896,,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:14:58.479720+00:00,36,1779210898,2,4,676344,16234336,4.166,1647,0,169086.0
2026-05-19T17:15:00.498703+00:00,37,1779210900,2,4,625404,16234336,3.852,1575,0,156351.0
2026-05-19T17:15:02.514192+00:00,38,1779210902,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:04.532859+00:00,39,1779210904,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:06.549775+00:00,40,1779210906,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:08.566529+00:00,41,1779210908,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:10.582978+00:00,42,1779210910,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:12.598794+00:00,43,1779210912,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:14.613788+00:00,44,1779210914,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:16.628730+00:00,45,1779210916,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:18.645678+00:00,46,1779210918,2,4,709476,16234336,4.37,1647,0,177369.0
2026-05-19T17:15:20.668075+00:00,47,1779210920,2,4,215232,16234336,1.326,1571,0,53808.0
2026-05-19T17:15:22.685467+00:00,48,1779210922,2,4,463312,16234336,2.854,1519,0,115828.0
2026-05-19T17:15:24.701410+00:00,49,1779210924,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:26.721220+00:00,50,1779210926,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:28.735881+00:00,51,1779210928,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:30.752832+00:00,52,1779210930,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:32.769329+00:00,53,1779210932,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:34.784863+00:00,54,1779210934,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:36.798816+00:00,55,1779210936,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:38.814489+00:00,56,1779210938,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:40.832535+00:00,57,1779210940,2,4,692376,16234336,4.265,1647,0,173094.0
2026-05-19T17:15:42.850330+00:00,58,1779210942,2,4,215232,16234336,1.326,1571,0,53808.0
2026-05-19T17:15:44.866076+00:00,59,1779210944,2,4,463312,16234336,2.854,1519,0,115828.0
2026-05-19T17:15:46.882378+00:00,60,1779210946,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:48.897598+00:00,61,1779210948,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:50.912591+00:00,62,1779210950,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:52.927989+00:00,63,1779210952,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:54.944286+00:00,64,1779210954,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:56.959441+00:00,65,1779210956,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:15:58.982493+00:00,66,1779210958,2,0,0,16234336,0.0,838,0,0.0
2026-05-19T17:16:01.001220+00:00,67,1779210960,2,4,692376,16234336,4.265,1647,0,173094.0
2026-05-19T17:16:03.017278+00:00,68,1779210962,2,4,215232,16234336,1.326,1571,0,53808.0
