robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/tf,351099000000,1779269530705504815
robot1,/robot1/tf,351133000000,1779269530739168951
robot1,/robot1/tf,351167000000,1779269530773141320
robot1,/robot1/tf,351201000000,1779269530806713106
robot1,/robot1/tf,351235000000,1779269530840447467
robot1,/robot1/tf,351269000000,1779269530874487942
robot1,/robot1/tf,351303000000,1779269530908229161
robot1,/robot1/tf,351337000000,1779269530942404925
robot1,/robot1/tf,351371000000,1779269530976329818
robot1,/robot1/tf,351405000000,1779269531010197558
robot1,/robot1/tf,351439000000,1779269531045426256
robot1,/robot1/tf,351473000000,1779269531079149509
robot1,/robot1/tf,351507000000,1779269531112797479
robot1,/robot1/tf,351541000000,1779269531147693762
robot1,/robot1/tf,351575000000,1779269531181424827
robot1,/robot1/tf,351609000000,1779269531215439465
robot1,/robot1/tf,351643000000,1779269531249252982
robot1,/robot1/tf,351677000000,1779269531282998418
robot1,/robot1/tf,351711000000,1779269531316803996
robot1,/robot1/tf,351745000000,1779269531351258339
robot1,/robot1/tf,351779000000,1779269531385123649
robot1,/robot1/tf,351813000000,1779269531418811045
robot1,/robot1/tf,351847000000,1779269531452701292
robot1,/robot1/tf,351881000000,1779269531486602025
robot1,/robot1/tf,351915000000,1779269531520550645
robot1,/robot1/tf,351949000000,1779269531554383816
robot1,/robot1/tf,351983000000,1779269531588209446
robot1,/robot1/tf,352017000000,1779269531622416110
robot1,/robot1/tf,352051000000,1779269531656117343
robot1,/robot1/tf,352085000000,1779269531690090517
robot1,/robot1/tf,352119000000,1779269531724112818
robot1,/robot1/tf,352153000000,1779269531758238244
robot1,/robot1/tf,352187000000,1779269531792136186
robot1,/robot1/tf,352221000000,1779269531826152675
robot1,/robot1/tf,352255000000,1779269531860126463
robot1,/robot1/tf,352289000000,1779269531894130638
robot1,/robot1/tf,352323000000,1779269531928203123
robot1,/robot1/tf,352357000000,1779269531962208540
robot1,/robot1/tf,352391000000,1779269531996105360
robot1,/robot1/tf,352425000000,1779269532030118211
robot1,/robot1/tf,352459000000,1779269532064128900
robot1,/robot1/tf,352493000000,1779269532098112781
robot1,/robot1/tf,352527000000,1779269532132167782
robot1,/robot1/tf,352561000000,1779269532166262312
robot1,/robot1/tf,352595000000,1779269532200406060
