robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/tf,452600000000,1779271521151603656
robot1,/robot1/tf,452634000000,1779271521185302900
robot1,/robot1/tf,452668000000,1779271521219194721
robot1,/robot1/tf,452702000000,1779271521253016431
robot1,/robot1/tf,452736000000,1779271521286773807
robot1,/robot1/tf,452770000000,1779271521320795156
robot1,/robot1/tf,452804000000,1779271521354932871
robot1,/robot1/tf,452838000000,1779271521388739669
robot1,/robot1/tf,452872000000,1779271521422797501
robot1,/robot1/tf,452906000000,1779271521456724863
robot1,/robot1/tf,452940000000,1779271521490709910
robot1,/robot1/tf,452974000000,1779271521524750241
robot1,/robot1/tf,453008000000,1779271521558674409
robot1,/robot1/tf,453042000000,1779271521592673889
robot1,/robot1/tf,453076000000,1779271521626730358
robot1,/robot1/tf,453110000000,1779271521660988267
robot1,/robot1/tf,453144000000,1779271521695179708
robot1,/robot1/tf,453178000000,1779271521728638398
robot1,/robot1/tf,453212000000,1779271521762789717
robot1,/robot1/tf,453246000000,1779271521796661352
robot1,/robot1/tf,453280000000,1779271521830802370
robot1,/robot1/tf,453314000000,1779271521864706348
robot1,/robot1/tf,453348000000,1779271521899099972
robot1,/robot1/tf,453382000000,1779271521932911786
robot1,/robot1/tf,453416000000,1779271521966863729
robot1,/robot1/tf,453450000000,1779271522000913208
robot1,/robot1/tf,453484000000,1779271522035218955
robot1,/robot1/tf,453518000000,1779271522069011013
robot1,/robot1/tf,453552000000,1779271522103107384
robot1,/robot1/tf,453586000000,1779271522136972267
robot1,/robot1/tf,453620000000,1779271522171428807
robot1,/robot1/tf,453654000000,1779271522205616049
robot1,/robot1/tf,453688000000,1779271522239441241
robot1,/robot1/tf,453722000000,1779271522273277940
robot1,/robot1/tf,453756000000,1779271522307074013
robot1,/robot1/tf,453790000000,1779271522341086640
robot1,/robot1/tf,453824000000,1779271522375133002
robot1,/robot1/tf,453858000000,1779271522409160867
robot1,/robot1/tf,453892000000,1779271522443383719
robot1,/robot1/tf,453926000000,1779271522477258571
robot1,/robot1/tf,453960000000,1779271522511326083
robot1,/robot1/tf,453994000000,1779271522545297881
robot1,/robot1/tf,454028000000,1779271522579097641
robot1,/robot1/tf,454062000000,1779271522613256754
robot1,/robot1/tf,454096000000,1779271522647221352
robot1,/robot1/tf,454130000000,1779271522681178364
robot1,/robot1/tf,454164000000,1779271522715502631
robot1,/robot1/tf,454198000000,1779271522749264057
robot1,/robot1/tf,454232000000,1779271522783166423
robot1,/robot1/tf,454266000000,1779271522817217328
robot1,/robot1/tf,454300000000,1779271522851409894
robot1,/robot1/tf,454334000000,1779271522885302060
robot1,/robot1/tf,454368000000,1779271522919317657
robot1,/robot1/tf,454402000000,1779271522953322575
robot1,/robot1/tf,454436000000,1779271522987351833
robot1,/robot1/tf,454470000000,1779271523021339934
robot1,/robot1/tf,454504000000,1779271523055329255
robot1,/robot1/tf,454538000000,1779271523089320399
robot1,/robot1/tf,454572000000,1779271523123307390
robot1,/robot1/tf,454606000000,1779271523157394513
robot1,/robot1/tf,454640000000,1779271523191359907
robot1,/robot1/tf,454674000000,1779271523225436921
robot1,/robot1/tf,454708000000,1779271523259494828
robot1,/robot1/tf,454742000000,1779271523293222604
robot1,/robot1/tf,454776000000,1779271523327123356
robot1,/robot1/tf,454810000000,1779271523361155898
robot1,/robot1/tf,454844000000,1779271523395197418
robot1,/robot1/tf,454878000000,1779271523429148458
robot1,/robot1/tf,454912000000,1779271523463098902
robot1,/robot1/tf,454946000000,1779271523497078149
robot1,/robot1/tf,454980000000,1779271523531139555
robot1,/robot1/tf,455014000000,1779271523565104264
robot1,/robot1/tf,455048000000,1779271523599087664
robot1,/robot1/tf,455082000000,1779271523633108275
robot1,/robot1/tf,455116000000,1779271523667092078
robot1,/robot1/tf,455150000000,1779271523701077942
robot1,/robot1/tf,455184000000,1779271523735142467
robot1,/robot1/tf,455218000000,1779271523769447397
robot1,/robot1/tf,455252000000,1779271523803169689
robot1,/robot1/tf,455286000000,1779271523837182841
robot1,/robot1/tf,455320000000,1779271523871168088
robot1,/robot1/tf,455354000000,1779271523905192698
robot1,/robot1/tf,455388000000,1779271523939195299
robot1,/robot1/tf,455422000000,1779271523973174335
robot1,/robot1/tf,455456000000,1779271524007266446
robot1,/robot1/tf,455490000000,1779271524041600918
robot1,/robot1/tf,455524000000,1779271524075435978
robot1,/robot1/tf,455558000000,1779271524109309746
robot1,/robot1/tf,455592000000,1779271524143294258
robot1,/robot1/tf,455626000000,1779271524177640221
robot1,/robot1/tf,455660000000,1779271524211665353
robot1,/robot1/tf,455694000000,1779271524245768396
robot1,/robot1/tf,455728000000,1779271524280547951
robot1,/robot1/tf,455762000000,1779271524314502606
robot1,/robot1/tf,455796000000,1779271524348579770
robot1,/robot1/tf,455830000000,1779271524382654147
robot1,/robot1/tf,455864000000,1779271524417340606
robot1,/robot1/tf,455898000000,1779271524451425162
robot1,/robot1/tf,455932000000,1779271524485443726
robot1,/robot1/tf,455966000000,1779271524519316774
robot1,/robot1/tf,456000000000,1779271524553423698
robot1,/robot1/tf,456034000000,1779271524587434667
robot1,/robot1/tf,456068000000,1779271524621355341
robot1,/robot1/tf,456102000000,1779271524655445139
robot1,/robot1/tf,456136000000,1779271524689370152
robot1,/robot1/tf,456170000000,1779271524723370450
robot1,/robot1/tf,456204000000,1779271524757322246
robot1,/robot1/tf,456238000000,1779271524791390733
robot1,/robot1/tf,456272000000,1779271524825393958
robot1,/robot1/tf,456306000000,1779271524859241830
robot1,/robot1/tf,456340000000,1779271524893579137
robot1,/robot1/tf,456374000000,1779271524927475280
robot1,/robot1/tf,456408000000,1779271524961446956
robot1,/robot1/tf,456442000000,1779271524995484137
robot1,/robot1/tf,456476000000,1779271525029396052
robot1,/robot1/tf,456510000000,1779271525063388652
robot1,/robot1/tf,456544000000,1779271525097398265
robot1,/robot1/tf,456578000000,1779271525131447510
robot1,/robot1/tf,456612000000,1779271525165363656
robot1,/robot1/tf,456646000000,1779271525199483305
robot1,/robot1/tf,456680000000,1779271525233413284
robot1,/robot1/tf,456714000000,1779271525267458967
robot1,/robot1/tf,456748000000,1779271525301517780
robot1,/robot1/tf,456782000000,1779271525335497341
robot1,/robot1/tf,456816000000,1779271525369473819
robot1,/robot1/tf,456850000000,1779271525403486039
robot1,/robot1/tf,456884000000,1779271525437419735
robot1,/robot1/tf,456918000000,1779271525471370812
robot1,/robot1/tf,456952000000,1779271525505542312
robot1,/robot1/tf,456986000000,1779271525539549710
robot1,/robot1/tf,457020000000,1779271525573601412
robot1,/robot1/tf,457054000000,1779271525607576749
robot1,/robot1/tf,457088000000,1779271525641575154
robot1,/robot1/tf,457122000000,1779271525675552037
robot1,/robot1/tf,457156000000,1779271525709571270
robot1,/robot1/tf,457190000000,1779271525743594530
robot1,/robot1/tf,457224000000,1779271525777605765
robot1,/robot1/tf,457258000000,1779271525811659535
robot1,/robot1/tf,457292000000,1779271525847171102
robot1,/robot1/tf,457326000000,1779271525879492551
robot1,/robot1/tf,457360000000,1779271525913137993
robot1,/robot1/tf,457394000000,1779271525947291299
robot1,/robot1/tf,457428000000,1779271525981145332
robot1,/robot1/tf,457462000000,1779271526014978835
robot1,/robot1/tf,457496000000,1779271526049560487
robot1,/robot1/tf,457530000000,1779271526083164933
robot1,/robot1/tf,457564000000,1779271526117038191
robot1,/robot1/tf,457598000000,1779271526150907407
robot1,/robot1/tf,457632000000,1779271526185012637
robot1,/robot1/tf,457666000000,1779271526219120391
robot1,/robot1/tf,457700000000,1779271526253288023
robot1,/robot1/tf,457734000000,1779271526287565763
robot1,/robot1/tf,457768000000,1779271526321267723
robot1,/robot1/tf,457802000000,1779271526356622864
robot1,/robot1/tf,457836000000,1779271526389368000
robot1,/robot1/tf,457870000000,1779271526423343184
robot1,/robot1/tf,457904000000,1779271526457240021
robot1,/robot1/tf,457938000000,1779271526491077733
robot1,/robot1/tf,457972000000,1779271526525240717
robot1,/robot1/tf,458006000000,1779271526558811803
robot1,/robot1/tf,458040000000,1779271526592846805
robot1,/robot1/tf,458074000000,1779271526626702086
robot1,/robot1/tf,458108000000,1779271526660782262
robot1,/robot1/tf,458142000000,1779271526694701142
robot1,/robot1/tf,458176000000,1779271526729038691
robot1,/robot1/tf,458210000000,1779271526762921262
robot1,/robot1/tf,458244000000,1779271526796837450
robot1,/robot1/tf,458278000000,1779271526830791676
robot1,/robot1/tf,458312000000,1779271526864907620
robot1,/robot1/tf,458346000000,1779271526899289932
robot1,/robot1/tf,458380000000,1779271526932892235
robot1,/robot1/tf,458414000000,1779271526966777431
robot1,/robot1/tf,458448000000,1779271527000840791
robot1,/robot1/tf,458482000000,1779271527034757318
robot1,/robot1/tf,458516000000,1779271527068718532
robot1,/robot1/tf,458550000000,1779271527102928332
robot1,/robot1/tf,458584000000,1779271527136825532
robot1,/robot1/tf,458618000000,1779271527170862283
robot1,/robot1/tf,458652000000,1779271527204880673
robot1,/robot1/tf,458686000000,1779271527238892742
robot1,/robot1/tf,458720000000,1779271527272834454
robot1,/robot1/tf,458754000000,1779271527306892648
robot1,/robot1/tf,458788000000,1779271527340880283
robot1,/robot1/tf,458822000000,1779271527374833926
robot1,/robot1/tf,458856000000,1779271527409038700
robot1,/robot1/tf,458890000000,1779271527443434823
robot1,/robot1/tf,458924000000,1779271527477920778
