robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/tf,49075000000,1781355320861777327
robot1,/robot1/tf,49109000000,1781355320895519303
robot1,/robot1/tf,49143000000,1781355320929712798
robot1,/robot1/tf,49177000000,1781355320963688267
robot1,/robot1/tf,49211000000,1781355320997878207
robot1,/robot1/tf,49245000000,1781355321032102904
robot1,/robot1/tf,49279000000,1781355321066062596
robot1,/robot1/tf,49313000000,1781355321100333554
robot1,/robot1/tf,49347000000,1781355321134163199
robot1,/robot1/tf,49381000000,1781355321168136116
robot1,/robot1/tf,49415000000,1781355321202262491
robot1,/robot1/tf,49449000000,1781355321236204371
robot1,/robot1/tf,49483000000,1781355321270265348
robot1,/robot1/tf,49517000000,1781355321304376879
robot1,/robot1/tf,49551000000,1781355321338152749
robot1,/robot1/tf,49585000000,1781355321372294779
robot1,/robot1/tf,49619000000,1781355321406130059
robot1,/robot1/tf,49653000000,1781355321440515102
robot1,/robot1/tf,49687000000,1781355321474314397
robot1,/robot1/tf,49721000000,1781355321508322711
robot1,/robot1/tf,49755000000,1781355321542150350
robot1,/robot1/tf,49789000000,1781355321576196079
robot1,/robot1/tf,49823000000,1781355321610174391
robot1,/robot1/tf,49857000000,1781355321644168889
robot1,/robot1/tf,49891000000,1781355321678330805
robot1,/robot1/tf,49925000000,1781355321712444344
robot1,/robot1/tf,49959000000,1781355321746639645
robot1,/robot1/tf,49993000000,1781355321780485096
robot1,/robot1/tf,50027000000,1781355321814787081
robot1,/robot1/tf,50061000000,1781355321848487588
robot1,/robot1/tf,50095000000,1781355321882778088
robot1,/robot1/tf,50129000000,1781355321916582243
robot1,/robot1/tf,50163000000,1781355321950768738
robot1,/robot1/tf,50197000000,1781355321984537951
robot1,/robot1/tf,50231000000,1781355322019748446
robot1,/robot1/tf,50265000000,1781355322053254461
robot1,/robot1/tf,50299000000,1781355322087497771
robot1,/robot1/tf,50333000000,1781355322121490595
robot1,/robot1/tf,50367000000,1781355322155233012
robot1,/robot1/tf,50401000000,1781355322189298169
robot1,/robot1/tf,50435000000,1781355322223417342
robot1,/robot1/tf,50469000000,1781355322257238589
robot1,/robot1/tf,50503000000,1781355322291055407
robot1,/robot1/tf,50537000000,1781355322324665839
robot1,/robot1/tf,50571000000,1781355322358329627
robot1,/robot1/tf,50605000000,1781355322392398485
robot1,/robot1/tf,50639000000,1781355322426276853
robot1,/robot1/tf,50673000000,1781355322460326864
robot1,/robot1/tf,50707000000,1781355322494353777
robot1,/robot1/tf,50741000000,1781355322528207507
robot1,/robot1/tf,50775000000,1781355322562307442
robot1,/robot1/tf,50809000000,1781355322596342985
robot1,/robot1/tf,50843000000,1781355322630553049
robot1,/robot1/tf,50877000000,1781355322664477256
robot1,/robot1/tf,50911000000,1781355322698327441
robot1,/robot1/tf,50945000000,1781355322732406352
robot1,/robot1/tf,50979000000,1781355322766421964
robot1,/robot1/tf,51013000000,1781355322800090639
robot1,/robot1/tf,51047000000,1781355322834298056
robot1,/robot1/tf,51081000000,1781355322868318906
robot1,/robot1/tf,51115000000,1781355322902230721
robot1,/robot1/tf,51149000000,1781355322936389659
robot1,/robot1/tf,51183000000,1781355322970230467
robot1,/robot1/tf,51217000000,1781355323004374424
robot1,/robot1/tf,51251000000,1781355323038185870
robot1,/robot1/tf,51285000000,1781355323072442047
robot1,/robot1/tf,51319000000,1781355323106334727
robot1,/robot1/tf,51353000000,1781355323140505775
robot1,/robot1/tf,51387000000,1781355323174355544
robot1,/robot1/tf,51421000000,1781355323208162450
robot1,/robot1/tf,51455000000,1781355323242414291
robot1,/robot1/tf,51489000000,1781355323276496915
robot1,/robot1/tf,51523000000,1781355323310476232
robot1,/robot1/tf,51557000000,1781355323344380586
robot1,/robot1/tf,51591000000,1781355323378427710
robot1,/robot1/tf,51625000000,1781355323412386790
robot1,/robot1/tf,51659000000,1781355323446429458
robot1,/robot1/tf,51693000000,1781355323480434674
robot1,/robot1/tf,51727000000,1781355323514511866
robot1,/robot1/tf,51761000000,1781355323548455383
robot1,/robot1/tf,51795000000,1781355323582317755
robot1,/robot1/tf,51829000000,1781355323616425693
robot1,/robot1/tf,51863000000,1781355323650429786
robot1,/robot1/tf,51897000000,1781355323684445823
robot1,/robot1/tf,51931000000,1781355323718391726
robot1,/robot1/tf,51965000000,1781355323752108386
robot1,/robot1/tf,51999000000,1781355323786217321
robot1,/robot1/tf,52033000000,1781355323820326356
robot1,/robot1/tf,52067000000,1781355323854185520
robot1,/robot1/tf,52101000000,1781355323888213146
robot1,/robot1/tf,52135000000,1781355323922585880
robot1,/robot1/tf,52169000000,1781355323956215251
robot1,/robot1/tf,52203000000,1781355323990226921
robot1,/robot1/tf,52237000000,1781355324024597119
robot1,/robot1/tf,52271000000,1781355324058243084
robot1,/robot1/tf,52305000000,1781355324092246135
robot1,/robot1/tf,52339000000,1781355324127303993
robot1,/robot1/tf,52373000000,1781355324161230630
robot1,/robot1/tf,52407000000,1781355324195023655
robot1,/robot1/tf,52441000000,1781355324229288247
robot1,/robot1/tf,52475000000,1781355324263063410
robot1,/robot1/tf,52509000000,1781355324296844499
robot1,/robot1/tf,52543000000,1781355324330876044
robot1,/robot1/tf,52577000000,1781355324364506161
robot1,/robot1/tf,52611000000,1781355324398752384
robot1,/robot1/tf,52645000000,1781355324432848900
robot1,/robot1/tf,52679000000,1781355324466668115
robot1,/robot1/tf,52713000000,1781355324500741221
robot1,/robot1/tf,52747000000,1781355324534495812
robot1,/robot1/tf,52781000000,1781355324568594089
robot1,/robot1/tf,52815000000,1781355324602711183
robot1,/robot1/tf,52849000000,1781355324636712245
robot1,/robot1/tf,52883000000,1781355324670641939
robot1,/robot1/tf,52917000000,1781355324704720725
robot1,/robot1/tf,52951000000,1781355324738744745
robot1,/robot1/tf,52985000000,1781355324772831522
robot1,/robot1/tf,53019000000,1781355324806724977
robot1,/robot1/tf,53053000000,1781355324840714469
robot1,/robot1/tf,53087000000,1781355324874652775
robot1,/robot1/tf,53121000000,1781355324908806756
robot1,/robot1/tf,53155000000,1781355324942730853
