robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/tf,193727000000,1779270528339385009
robot1,/robot1/tf,193761000000,1779270528373100269
robot1,/robot1/tf,193795000000,1779270528407107179
robot1,/robot1/tf,193829000000,1779270528440952012
robot1,/robot1/tf,193863000000,1779270528474827501
robot1,/robot1/tf,193897000000,1779270528509000120
robot1,/robot1/tf,193931000000,1779270528543037233
robot1,/robot1/tf,193965000000,1779270528576921205
robot1,/robot1/tf,193999000000,1779270528610964904
robot1,/robot1/tf,194033000000,1779270528644998638
robot1,/robot1/tf,194067000000,1779270528679119044
robot1,/robot1/tf,194101000000,1779270528712883143
robot1,/robot1/tf,194135000000,1779270528746827383
robot1,/robot1/tf,194169000000,1779270528780842266
robot1,/robot1/tf,194203000000,1779270528814922571
robot1,/robot1/tf,194237000000,1779270528849088676
robot1,/robot1/tf,194271000000,1779270528882814430
robot1,/robot1/tf,194305000000,1779270528917147084
robot1,/robot1/tf,194339000000,1779270528951017430
robot1,/robot1/tf,194373000000,1779270528985153367
robot1,/robot1/tf,194407000000,1779270529018949115
robot1,/robot1/tf,194441000000,1779270529052889238
robot1,/robot1/tf,194475000000,1779270529086903209
robot1,/robot1/tf,194509000000,1779270529120942600
robot1,/robot1/tf,194543000000,1779270529154948334
robot1,/robot1/tf,194577000000,1779270529188937256
robot1,/robot1/tf,194611000000,1779270529222924851
robot1,/robot1/tf,194645000000,1779270529256916560
robot1,/robot1/tf,194679000000,1779270529290967984
robot1,/robot1/tf,194713000000,1779270529325089991
robot1,/robot1/tf,194747000000,1779270529359500204
robot1,/robot1/tf,194781000000,1779270529392903196
robot1,/robot1/tf,194815000000,1779270529426818903
robot1,/robot1/tf,194849000000,1779270529461060790
robot1,/robot1/tf,194883000000,1779270529495034676
robot1,/robot1/tf,194917000000,1779270529529107151
robot1,/robot1/tf,194951000000,1779270529562933122
robot1,/robot1/tf,194985000000,1779270529596971398
robot1,/robot1/tf,195019000000,1779270529630995923
robot1,/robot1/tf,195053000000,1779270529664922483
robot1,/robot1/tf,195087000000,1779270529698929868
