n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mb_mean,net_rx_mb_std,net_tx_mb_mean,net_tx_mb_std
4,continuous,rr,,,,robot1-sidecar,1.8424307200196846,0.10720739761854134,76.40525400096372,4.317946390990829,0.0,0.0,0.6736153846153846,0.2337575447843122,1.0287692307692307,0.16238747583385965,0.693923076923077,0.27363127913869223
4,continuous,rr,,,,robot2-sidecar,1.8541550046648008,0.11345364971202845,76.36175581049632,5.5620325143783536,0.0,0.0,0.6845384615384617,0.24528100054991867,1.0304615384615383,0.16374401535354674,0.6966923076923077,0.2754660852129789
4,continuous,rr,,,,robot3-sidecar,1.8663131614063424,0.10812016002826222,76.27797353681964,6.150149546999629,0.0,0.0,0.6730769230769231,0.24035961305873244,1.0261538461538462,0.1609916385788643,0.6909230769230769,0.2710948362776581
4,continuous,rr,,,,robot4-sidecar,1.8654082511941186,0.10070961748999041,75.92840764986651,5.76079095594201,0.0,0.0,0.6766153846153847,0.25341123970782437,1.0246923076923076,0.15657659713134267,0.6892307692307692,0.265684698419685
4,continuous,rr,,,,secaas,5.818159659213237,0.2623611503809739,63.273866658464826,0.40873544430657266,0.0,0.0,1.9596923076923076,0.5658748955695928,0.49592307692307686,0.05984627743708811,0.6591538461538461,0.06655053988492023
8,continuous,rr,,,,robot1-sidecar,1.8678943213983743,0.21139416861091373,76.8077751014449,5.32290253691587,0.0,0.0,0.6668461538461539,0.24539384879340606,1.1316153846153847,0.1902772269004441,0.7353846153846153,0.2682363815932812
8,continuous,rr,,,,robot2-sidecar,1.8698845893252087,0.20077013562320817,76.5786669711052,6.710262143630688,0.0,0.0,0.6760769230769232,0.24396873486113668,1.1248461538461538,0.1752673415831969,0.7268461538461538,0.24919164183209352
8,continuous,rr,,,,robot3-sidecar,1.865359855972847,0.21647389958848134,77.04703220307555,5.623944887716823,0.0,0.0,0.6749999999999999,0.24499489790605825,1.1219999999999999,0.17823720150406322,0.7236923076923076,0.25091744479522354
8,continuous,rr,,,,robot4-sidecar,1.8887308830017475,0.19073330574188976,76.8376515386005,6.26414239112635,0.0,0.0,0.6656153846153846,0.24936503980494756,1.119692307692308,0.1770618463585463,0.7213846153846154,0.24956647025777134
8,continuous,rr,,,,robot5-sidecar,1.8733163362965897,0.20440262229230283,76.59394959685125,6.191816789786617,0.0,0.0,0.6686153846153846,0.23823081890662906,1.1197692307692306,0.17893814287166102,0.7219230769230769,0.25221104308973125
8,continuous,rr,,,,robot6-sidecar,1.8690235025487065,0.21297425731351907,76.42668045586394,6.315825004487173,0.0,0.0,0.6771538461538462,0.24493327191769537,1.119846153846154,0.17688407039350482,0.7217692307692307,0.248716757861278
8,continuous,rr,,,,robot7-sidecar,1.868420445163673,0.21596255480849152,76.06492664826189,6.104242428051895,0.0,0.0,0.6918461538461537,0.2534067370039208,1.1212307692307695,0.17875502503246987,0.7244615384615384,0.25188509793972047
8,continuous,rr,,,,robot8-sidecar,1.8746656175419216,0.209100535196754,76.65172047773389,6.35601816998891,0.0,0.0,0.6815384615384615,0.25848101651269456,1.1196923076923078,0.1780015845507114,0.7222307692307692,0.2505750565686037
8,continuous,rr,,,,secaas,7.245550036395699,0.434661438559124,63.46182321943017,0.5161963328446191,0.0,0.0,5.844692307692307,2.0630847609270035,0.7866153846153845,0.12011004569528345,0.9845384615384615,0.13014518520010343
16,continuous,rr,,,,robot1-sidecar,1.9692531751583213,0.15872890276267612,66.44392790430399,8.225207547673273,0.0,0.0,0.6973846153846155,0.2528034607033491,1.3086923076923078,0.19283429182218614,0.8090769230769231,0.25002115295125915
16,continuous,rr,,,,robot10-sidecar,1.9498008052553506,0.14505958095725138,65.57031240728968,6.967772385370432,0.0,0.0,0.6908461538461539,0.2517438665766742,1.2912307692307694,0.1823020176548402,0.7913846153846154,0.23288213702126176
16,continuous,rr,,,,robot11-sidecar,1.9364995586379843,0.16034573456440412,67.36102970197422,8.623069780899336,0.0,0.0,0.7028461538461539,0.260870289017948,1.2900000000000003,0.17948258968490496,0.790153846153846,0.22882338391353504
16,continuous,rr,,,,robot12-sidecar,1.9414602830324756,0.16457656276460855,67.0385946032577,7.114810864246338,0.0003076923076923077,0.0011094003924504582,0.7007692307692307,0.2658684367145254,1.2910769230769232,0.18158673847432694,0.7915384615384616,0.23155726987242095
16,continuous,rr,,,,robot13-sidecar,1.9536528155445265,0.165789321617736,67.80352997181072,8.535880372942273,0.0,0.0,0.6965384615384617,0.25447646105439564,1.2882307692307693,0.17769362858871898,0.7868461538461538,0.22696763578164098
16,continuous,rr,,,,robot14-sidecar,1.9411235155219113,0.14959452113565447,65.42208570084105,8.244663512107952,0.0,0.0,0.6961538461538461,0.26845913598219684,1.2914615384615382,0.17746202193925678,0.7893846153846152,0.22784297899413772
16,continuous,rr,,,,robot15-sidecar,1.9389352109566014,0.15603327008968162,66.96564191156438,8.746077922090118,0.0,0.0,0.7151538461538464,0.26678700810254574,1.2926923076923074,0.1768504003460668,0.7909999999999999,0.22646596506612945
16,continuous,rr,,,,robot16-sidecar,1.9525172505747372,0.1603387844334256,66.33241003871352,8.095464551800173,0.0,0.0,0.7087692307692307,0.2538546676893932,1.2936923076923077,0.17987189173380433,0.7922307692307692,0.23053096460351197
16,continuous,rr,,,,robot2-sidecar,1.9739438903342648,0.15484353846234497,66.2379822901303,7.362420884209169,0.0,0.0,0.6961538461538462,0.2620511547242402,1.296230769230769,0.1783718745795582,0.7952307692307692,0.23019200458391023
16,continuous,rr,,,,robot3-sidecar,1.9730796249205338,0.1446805248988927,66.7627856537402,8.802690881795504,0.0,0.0,0.6833846153846153,0.2595606988938355,1.2957692307692308,0.18493654490399036,0.7949230769230771,0.23717766250164365
16,continuous,rr,,,,robot4-sidecar,1.958135163622211,0.16468431644838377,66.73123430604929,8.4082959967436,0.0,0.0,0.6796153846153848,0.25722964398293957,1.2975384615384615,0.18595412309877907,0.7971538461538462,0.2406875035372098
16,continuous,rr,,,,robot5-sidecar,1.9575412871596904,0.1637653872567788,67.16409155758923,6.458355898526915,0.0003076923076923077,0.0011094003924504584,0.6979999999999998,0.2615317061721834,1.2958461538461539,0.18629494811268402,0.7983076923076923,0.23945263436129513
16,continuous,rr,,,,robot6-sidecar,1.9577455512402036,0.1795135902791391,67.53173506974309,8.834002642576655,0.0,0.0,0.6838461538461539,0.25277718981804437,1.2916153846153848,0.1837119749596899,0.7921538461538462,0.23501767527636647
16,continuous,rr,,,,robot7-sidecar,1.9530667144798162,0.16735976806415678,66.85083313522485,7.777593659108851,0.019846153846153847,0.048471376697741514,0.6869230769230769,0.2701476329523241,1.2918461538461539,0.18292432230927544,0.7926923076923078,0.2336772648388458
16,continuous,rr,,,,robot8-sidecar,1.9671654513044887,0.15046184698391726,67.07069257836638,7.504814845232805,0.0,0.0,0.6933846153846154,0.25387875664758375,1.291923076923077,0.1831272151349352,0.7927692307692307,0.23443483595168246
16,continuous,rr,,,,robot9-sidecar,1.9421337797674698,0.17144070808778056,67.50502403345318,7.205261406414503,0.0,0.0,0.6749999999999999,0.25290149597554096,1.2934615384615387,0.18107439326817,0.7916923076923078,0.23219043355809788
16,continuous,rr,,,,secaas,10.532374537364543,1.0773635336948102,64.21353540635029,0.8801367594834744,0.0,0.0,22.001307692307698,8.762029334811805,1.436846153846154,0.27124676531215575,1.6802307692307694,0.2839756896420757
32,continuous,rr,,,,robot1-sidecar,2.1396338670865407,0.09155923515139193,68.63805095990553,1.8598072843863003,0.0,0.0,1.2795384615384615,2.1841512697683667,2.0215384615384617,0.07596228821441071,1.0396923076923075,0.2857785811356363
32,continuous,rr,,,,robot10-sidecar,2.131142087473842,0.0904149158742434,67.4003839461469,2.2370589591880874,0.0,0.0,0.7203076923076922,0.2791929991407927,1.994846153846154,0.05955508116279988,1.0079230769230767,0.2565678797571453
32,continuous,rr,,,,robot11-sidecar,2.1518356382201196,0.1057072919335767,67.19907332126846,3.0231671531566104,0.0,0.0,1.0477692307692306,0.905458645645597,2.000461538461539,0.07129704924307317,1.013923076923077,0.271875112732072
32,continuous,rr,,,,robot12-sidecar,2.1243148049878076,0.10783505011840396,66.5831984735791,4.326399266450925,0.06276923076923077,0.22631768005989347,1.1274615384615385,1.5939487452751118,1.998230769230769,0.07234195860189979,1.0120769230769229,0.2732527711169221
32,continuous,rr,,,,robot13-sidecar,2.121333464292012,0.08082445731300486,67.03414261519471,4.218126799449414,0.0,0.0,0.9785384615384616,1.0418164118007722,2.0014615384615384,0.06723666582133019,1.0152307692307692,0.26916604350169976
32,continuous,rr,,,,robot14-sidecar,2.133398914812808,0.11836191833866437,68.01663844289429,3.7183532542144486,0.0,0.0,0.9041538461538461,0.7853916057349827,2.002,0.0767311323171155,1.0183076923076924,0.28230786522736273
32,continuous,rr,,,,robot15-sidecar,2.119541497279552,0.08618242792586478,67.00086922535203,3.800045401033549,0.0,0.0,0.7103846153846154,0.2702201381779733,1.9903076923076928,0.05826002719902167,0.9973076923076921,0.25227246666233205
32,continuous,rr,,,,robot16-sidecar,2.1396997159175237,0.12105881976499583,66.79623628454826,5.161380356206433,0.0,0.0,0.9617692307692308,1.017868946528821,1.9963076923076923,0.07473774661595532,1.0090769230769232,0.2812266172616139
32,continuous,rr,,,,robot17-sidecar,2.1009071555643954,0.07742948089046692,67.52919178282754,3.5667957596836026,0.0,0.0,1.2873846153846153,2.2035742759760995,1.9763846153846159,0.03663454303781811,0.9754615384615383,0.2109662751028449
32,continuous,rr,,,,robot18-sidecar,2.09421147885825,0.07315697657625356,67.05232511365125,3.5639773056972874,0.0,0.0,0.714,0.26436779935032423,1.9650000000000003,0.0280059517483929,0.9622307692307694,0.19466516288495392
32,continuous,rr,,,,robot19-sidecar,2.1069644424418845,0.09877252120403414,67.30469672887956,4.090904864536707,0.0,0.0,1.592923076923077,2.4087386900457006,1.9893076923076927,0.05735326874640559,0.9972307692307694,0.2502875525757501
32,continuous,rr,,,,robot2-sidecar,2.1571605534925045,0.08287979030120463,68.18605867650355,2.3663963536120516,0.0,0.0,1.0693846153846154,1.05541891670729,2.0156923076923077,0.06713218877133957,1.0422307692307693,0.26846481887643875
32,continuous,rr,,,,robot20-sidecar,2.0785327351279497,0.078048612556477,67.23750313163075,4.411645077773066,0.0,0.0,1.339923076923077,1.7301160106352436,1.9744615384615385,0.050407696807490625,0.9759999999999999,0.22741188769865708
32,continuous,rr,,,,robot21-sidecar,2.0872806557478323,0.08186199380112832,66.81068528061928,2.462904301622649,0.0,0.0,0.710923076923077,0.27419775756998865,1.9806923076923073,0.05163394331797767,0.9824615384615384,0.2325355225138069
32,continuous,rr,,,,robot22-sidecar,2.0892435648541268,0.08577866445663984,66.80387700758517,2.9165042918850053,0.0,0.0,0.7791538461538461,0.2617065297089618,1.9696923076923079,0.031284673072141285,0.9665384615384615,0.20205882616398915
32,continuous,rr,,,,robot23-sidecar,2.0809204598847137,0.06557356912280926,67.56807703418102,3.499847595098785,0.0,0.0,0.7065384615384616,0.26607599646987307,1.9624615384615383,0.026490927329356626,0.9549230769230769,0.18618917867698503
32,continuous,rr,,,,robot24-sidecar,2.0810185304891187,0.08105986705543959,65.31147306614955,3.468781727911438,0.0,0.0,0.7453846153846155,0.24783312210085318,1.9651538461538456,0.029498152919141398,0.9608461538461537,0.19647682058105748
32,continuous,rr,,,,robot25-sidecar,2.07585817090852,0.06713170494236127,66.66044275141608,4.41762179690019,0.0,0.0,1.777076923076923,2.423767503341938,1.9610769230769227,0.02850865815403474,0.9563076923076923,0.18685706864489815
32,continuous,rr,,,,robot26-sidecar,2.074609135322727,0.08262575315156455,65.73940832418246,3.486190000227156,0.0,0.0,0.8059999999999999,0.42555884826112284,1.9669230769230768,0.04706814481589684,0.9638461538461538,0.21599762581791132
32,continuous,rr,,,,robot27-sidecar,2.0568745544578713,0.07525542336686353,67.6856190773214,4.003836048427355,0.0,0.0,0.7307692307692307,0.2708493289162058,1.9679230769230773,0.0396452215247134,0.966,0.2041237369832329
32,continuous,rr,,,,robot28-sidecar,2.0671672902537805,0.07796795633844116,66.47064154149274,3.4459511542065373,0.0,0.0,0.744,0.30512319916169367,1.9633076923076926,0.022336012085809334,0.9561538461538461,0.17931436369025494
32,continuous,rr,,,,robot29-sidecar,2.067955860979099,0.06017838172688638,67.54108869702061,3.3527414072494683,0.0,0.0,0.9709230769230769,1.0176885952603953,1.959538461538462,0.02702349405182889,0.9535384615384616,0.18534005475729173
