n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
4,startup,,,,,robot3-sidecar,2,1.37,42.62,0.0,0.02,0.044,0.028
4,startup,,,,,robot3-sidecar,3,1.71,42.59,0.0,0.02,0.051,0.03
4,startup,,,,,robot3-sidecar,4,1.02,42.07,0.0,0.02,0.053,0.031
4,startup,,,,,robot3-sidecar,5,1.45,42.21,0.0,0.02,0.053,0.031
4,startup,,,,,robot3-sidecar,6,1.56,42.32,0.0,0.02,0.053,0.031
4,startup,,,,,robot3-sidecar,7,1.36,42.11,0.0,0.02,0.053,0.031
4,startup,,,,,robot3-sidecar,8,1.32,42.11,0.0,0.02,0.053,0.031
4,startup,,,,,robot3-sidecar,9,1.4,42.26,0.0,0.02,0.054,0.031
4,startup,,,,,robot3-sidecar,10,1.51,42.23,0.0,0.02,0.054,0.031
4,startup,,,,,robot3-sidecar,11,1.51,42.12,0.0,0.02,0.054,0.031
4,startup,,,,,robot4-sidecar,0,1.5,40.25,0.0,0.004,0.026,0.017
4,startup,,,,,robot4-sidecar,1,2.03,40.72,0.0,0.008,0.036,0.023
4,startup,,,,,robot4-sidecar,2,1.95,40.68,0.0,0.02,0.046,0.029
4,startup,,,,,robot4-sidecar,3,1.71,40.66,0.0,0.02,0.052,0.03
4,startup,,,,,robot4-sidecar,4,1.46,40.42,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,5,1.46,40.4,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,6,1.46,40.66,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,7,1.42,40.58,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,8,1.34,40.52,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,9,1.46,40.55,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,10,1.5,40.48,0.0,0.02,0.053,0.031
4,startup,,,,,robot4-sidecar,11,0.92,40.36,0.0,0.02,0.053,0.031
4,startup,,,,,secaas,0,0.16,62.47,1.008,1.93,0.021,0.029
4,startup,,,,,secaas,1,7.74,62.55,1.008,1.93,0.024,0.034
4,startup,,,,,secaas,2,22.86,62.88,1.008,2.016,0.055,0.073
4,startup,,,,,secaas,3,4.8,63.0,1.008,2.023,0.057,0.076
4,startup,,,,,secaas,4,4.11,63.07,1.008,2.023,0.059,0.078
4,startup,,,,,secaas,5,3.97,62.91,1.008,2.039,0.059,0.079
4,startup,,,,,secaas,6,3.22,62.86,1.008,2.039,0.059,0.079
4,startup,,,,,secaas,7,3.26,62.84,1.008,2.039,0.06,0.079
4,startup,,,,,secaas,8,3.18,62.93,1.008,2.039,0.06,0.079
4,startup,,,,,secaas,9,3.25,62.93,1.008,2.039,0.06,0.079
4,startup,,,,,secaas,10,6.91,63.11,1.008,2.039,0.066,0.087
4,startup,,,,,secaas,11,5.01,62.84,1.008,2.039,0.07,0.093
8,startup,,,,,robot1-sidecar,0,0.0,54.02,0.0,0.004,0.051,0.008
8,startup,,,,,robot1-sidecar,1,4.04,66.1,0.0,0.004,0.067,0.019
8,startup,,,,,robot1-sidecar,2,1.74,65.46,0.0,0.008,0.077,0.025
8,startup,,,,,robot1-sidecar,3,2.57,65.71,0.0,0.008,0.086,0.029
8,startup,,,,,robot1-sidecar,4,1.95,66.08,0.0,0.02,0.096,0.033
8,startup,,,,,robot1-sidecar,5,1.59,66.23,0.0,0.02,0.099,0.034
8,startup,,,,,robot1-sidecar,6,1.39,66.27,0.0,0.02,0.099,0.034
8,startup,,,,,robot1-sidecar,7,0.94,66.17,0.0,0.02,0.101,0.034
8,startup,,,,,robot1-sidecar,8,1.43,66.27,0.0,0.02,0.101,0.034
8,startup,,,,,robot1-sidecar,9,1.48,66.18,0.0,0.02,0.101,0.034
8,startup,,,,,robot1-sidecar,10,1.47,66.32,0.0,0.02,0.104,0.034
8,startup,,,,,robot1-sidecar,11,0.93,66.23,0.0,0.02,0.104,0.034
8,startup,,,,,robot1-sidecar,12,1.4,66.17,0.0,0.02,0.104,0.034
8,startup,,,,,robot2-sidecar,0,2.38,40.19,0.0,0.004,0.067,0.018
8,startup,,,,,robot2-sidecar,1,2.28,40.73,0.0,0.008,0.077,0.024
8,startup,,,,,robot2-sidecar,2,1.88,40.51,0.0,0.008,0.086,0.028
8,startup,,,,,robot2-sidecar,3,1.39,40.54,0.0,0.02,0.097,0.032
8,startup,,,,,robot2-sidecar,4,1.57,40.34,0.0,0.02,0.1,0.033
8,startup,,,,,robot2-sidecar,5,0.96,40.29,0.0,0.02,0.1,0.033
8,startup,,,,,robot2-sidecar,6,1.45,40.42,0.0,0.02,0.102,0.033
8,startup,,,,,robot2-sidecar,7,1.43,40.37,0.0,0.02,0.102,0.033
8,startup,,,,,robot2-sidecar,8,1.02,40.37,0.0,0.02,0.102,0.033
8,startup,,,,,robot2-sidecar,9,1.52,40.29,0.0,0.02,0.104,0.033
8,startup,,,,,robot2-sidecar,10,1.46,40.39,0.0,0.02,0.104,0.033
8,startup,,,,,robot2-sidecar,11,1.44,40.29,0.0,0.02,0.104,0.033
8,startup,,,,,robot3-sidecar,0,2.35,40.89,0.0,0.004,0.066,0.017
8,startup,,,,,robot3-sidecar,1,2.27,40.79,0.0,0.008,0.076,0.024
8,startup,,,,,robot3-sidecar,2,2.46,41.14,0.0,0.008,0.084,0.028
8,startup,,,,,robot3-sidecar,3,2.02,41.01,0.0,0.02,0.096,0.032
8,startup,,,,,robot3-sidecar,4,1.61,40.78,0.0,0.02,0.098,0.033
8,startup,,,,,robot3-sidecar,5,1.39,40.77,0.0,0.02,0.098,0.033
8,startup,,,,,robot3-sidecar,6,1.42,40.76,0.0,0.02,0.101,0.033
8,startup,,,,,robot3-sidecar,7,1.41,40.82,0.0,0.02,0.101,0.033
8,startup,,,,,robot3-sidecar,8,1.44,40.78,0.0,0.02,0.101,0.033
8,startup,,,,,robot3-sidecar,9,1.41,40.81,0.0,0.02,0.103,0.033
8,startup,,,,,robot3-sidecar,10,1.42,40.92,0.0,0.02,0.103,0.033
8,startup,,,,,robot3-sidecar,11,1.4,40.76,0.0,0.02,0.103,0.033
8,startup,,,,,robot4-sidecar,0,2.25,40.17,0.0,0.004,0.066,0.017
8,startup,,,,,robot4-sidecar,1,2.23,40.5,0.0,0.008,0.076,0.024
8,startup,,,,,robot4-sidecar,2,1.85,40.27,0.0,0.008,0.085,0.028
8,startup,,,,,robot4-sidecar,3,1.9,40.56,0.0,0.02,0.097,0.032
8,startup,,,,,robot4-sidecar,4,1.04,40.29,0.0,0.02,0.098,0.033
8,startup,,,,,robot4-sidecar,5,0.98,40.29,0.0,0.02,0.098,0.033
8,startup,,,,,robot4-sidecar,6,1.46,40.47,0.0,0.02,0.1,0.033
8,startup,,,,,robot4-sidecar,7,1.45,40.38,0.0,0.02,0.1,0.033
8,startup,,,,,robot4-sidecar,8,0.95,40.3,0.0,0.02,0.1,0.033
8,startup,,,,,robot4-sidecar,9,1.57,40.41,0.0,0.02,0.103,0.033
8,startup,,,,,robot4-sidecar,10,1.39,40.29,0.0,0.02,0.103,0.033
8,startup,,,,,robot4-sidecar,11,1.45,40.29,0.0,0.02,0.103,0.033
8,startup,,,,,robot5-sidecar,0,2.51,74.72,0.0,0.004,0.067,0.017
8,startup,,,,,robot5-sidecar,1,2.36,75.07,0.0,0.008,0.077,0.024
8,startup,,,,,robot5-sidecar,2,2.57,76.25,0.0,0.008,0.086,0.028
8,startup,,,,,robot5-sidecar,3,1.95,75.25,0.0,0.02,0.098,0.032
8,startup,,,,,robot5-sidecar,4,1.55,75.33,0.0,0.02,0.099,0.033
8,startup,,,,,robot5-sidecar,5,1.37,75.29,0.0,0.02,0.099,0.033
8,startup,,,,,robot5-sidecar,6,1.43,75.42,0.0,0.02,0.101,0.033
8,startup,,,,,robot5-sidecar,7,1.44,75.25,0.0,0.02,0.101,0.033
8,startup,,,,,robot5-sidecar,8,1.5,75.32,0.0,0.02,0.101,0.033
8,startup,,,,,robot5-sidecar,9,1.46,75.32,0.0,0.02,0.104,0.033
8,startup,,,,,robot5-sidecar,10,1.47,75.38,0.0,0.02,0.104,0.033
8,startup,,,,,robot5-sidecar,11,1.4,75.23,0.0,0.02,0.104,0.033
8,startup,,,,,robot6-sidecar,0,2.46,40.39,0.0,0.004,0.067,0.017
8,startup,,,,,robot6-sidecar,1,1.91,40.73,0.0,0.008,0.077,0.024
8,startup,,,,,robot6-sidecar,2,2.59,40.52,0.0,0.008,0.086,0.028
8,startup,,,,,robot6-sidecar,3,1.99,40.32,0.0,0.02,0.098,0.032
8,startup,,,,,robot6-sidecar,4,1.47,40.32,0.0,0.02,0.099,0.033
8,startup,,,,,robot6-sidecar,5,1.41,40.4,0.0,0.02,0.099,0.033
8,startup,,,,,robot6-sidecar,6,0.96,40.32,0.0,0.02,0.101,0.033
8,startup,,,,,robot6-sidecar,7,1.45,40.33,0.0,0.02,0.101,0.033
8,startup,,,,,robot6-sidecar,8,1.45,40.5,0.0,0.02,0.101,0.033
8,startup,,,,,robot6-sidecar,9,1.54,40.38,0.0,0.02,0.104,0.033
8,startup,,,,,robot6-sidecar,10,1.42,40.42,0.0,0.02,0.104,0.033
8,startup,,,,,robot6-sidecar,11,1.23,40.33,0.0,0.02,0.104,0.033
8,startup,,,,,robot7-sidecar,0,2.31,40.85,0.0,0.004,0.066,0.017
8,startup,,,,,robot7-sidecar,1,2.22,40.42,0.0,0.008,0.076,0.023
8,startup,,,,,robot7-sidecar,2,2.49,40.46,0.0,0.008,0.085,0.028
8,startup,,,,,robot7-sidecar,3,1.94,40.76,0.0,0.02,0.095,0.032
8,startup,,,,,robot7-sidecar,4,1.65,40.48,0.0,0.02,0.098,0.033
8,startup,,,,,robot7-sidecar,5,1.41,40.5,0.0,0.02,0.098,0.033
8,startup,,,,,robot7-sidecar,6,0.97,40.48,0.0,0.02,0.1,0.033
8,startup,,,,,robot7-sidecar,7,0.95,40.59,0.0,0.02,0.1,0.033
8,startup,,,,,robot7-sidecar,8,0.95,40.48,0.0,0.02,0.1,0.033
8,startup,,,,,robot7-sidecar,9,1.5,40.54,0.0,0.02,0.103,0.033
8,startup,,,,,robot7-sidecar,10,1.47,40.6,0.0,0.02,0.103,0.033
8,startup,,,,,robot7-sidecar,11,1.18,40.54,0.0,0.02,0.103,0.033
8,startup,,,,,robot8-sidecar,0,2.27,40.66,0.0,0.004,0.066,0.017
8,startup,,,,,robot8-sidecar,1,1.85,40.25,0.0,0.008,0.076,0.024
8,startup,,,,,robot8-sidecar,2,2.55,40.24,0.0,0.008,0.084,0.028
8,startup,,,,,robot8-sidecar,3,1.89,40.37,0.0,0.02,0.096,0.032
8,startup,,,,,robot8-sidecar,4,1.04,40.31,0.0,0.02,0.098,0.033
8,startup,,,,,robot8-sidecar,5,0.94,40.41,0.0,0.02,0.098,0.033
8,startup,,,,,robot8-sidecar,6,1.44,40.44,0.0,0.02,0.101,0.033
8,startup,,,,,robot8-sidecar,7,1.46,40.28,0.0,0.02,0.101,0.033
8,startup,,,,,robot8-sidecar,8,1.49,40.38,0.0,0.02,0.101,0.033
8,startup,,,,,robot8-sidecar,9,0.97,40.28,0.0,0.02,0.103,0.033
8,startup,,,,,robot8-sidecar,10,0.93,40.29,0.0,0.02,0.103,0.033
8,startup,,,,,robot8-sidecar,11,1.22,40.27,0.0,0.02,0.103,0.033
8,startup,,,,,secaas,0,0.13,61.73,0.0,1.93,0.018,0.031
8,startup,,,,,secaas,1,7.37,62.07,0.0,1.93,0.021,0.035
8,startup,,,,,secaas,2,35.08,62.35,0.0,2.078,0.07,0.094
8,startup,,,,,secaas,3,14.72,62.49,0.0,2.172,0.086,0.113
8,startup,,,,,secaas,4,4.86,62.36,0.0,2.18,0.087,0.115
8,startup,,,,,secaas,5,4.07,62.33,0.0,2.203,0.088,0.116
8,startup,,,,,secaas,6,3.18,62.41,0.0,2.203,0.088,0.116
8,startup,,,,,secaas,7,3.24,62.4,0.0,2.203,0.088,0.116
8,startup,,,,,secaas,8,3.54,62.31,0.0,2.203,0.088,0.116
8,startup,,,,,secaas,9,3.24,62.51,0.0,2.203,0.088,0.116
8,startup,,,,,secaas,10,6.69,62.5,0.0,2.203,0.095,0.125
8,startup,,,,,secaas,11,4.74,62.35,0.0,2.203,0.098,0.13
8,startup,,,,,secaas,12,4.05,62.34,0.0,2.203,0.099,0.132
16,startup,,,,,robot1-sidecar,0,2.61,64.94,0.0,0.004,0.092,0.019
16,startup,,,,,robot1-sidecar,1,1.83,66.0,0.0,0.004,0.1,0.025
16,startup,,,,,robot1-sidecar,2,2.4,66.48,0.0,0.008,0.118,0.032
16,startup,,,,,robot1-sidecar,3,2.34,66.73,0.0,0.016,0.128,0.036
16,startup,,,,,robot1-sidecar,4,1.36,66.9,0.0,0.02,0.133,0.038
16,startup,,,,,robot1-sidecar,5,1.07,66.9,0.0,0.02,0.138,0.038
16,startup,,,,,robot1-sidecar,6,1.59,66.96,0.0,0.02,0.138,0.038
16,startup,,,,,robot1-sidecar,7,1.57,66.9,0.0,0.02,0.138,0.038
16,startup,,,,,robot1-sidecar,8,1.51,66.9,0.0,0.02,0.143,0.038
16,startup,,,,,robot1-sidecar,9,1.57,66.9,0.0,0.02,0.143,0.038
16,startup,,,,,robot10-sidecar,0,1.6,40.26,0.0,0.004,0.091,0.016
16,startup,,,,,robot10-sidecar,1,1.68,40.33,0.0,0.004,0.098,0.023
16,startup,,,,,robot10-sidecar,2,1.93,40.37,0.0,0.008,0.116,0.03
16,startup,,,,,robot10-sidecar,3,1.76,40.38,0.0,0.008,0.126,0.034
16,startup,,,,,robot10-sidecar,4,2.05,40.41,0.0,0.02,0.132,0.037
16,startup,,,,,robot10-sidecar,5,1.66,40.41,0.0,0.02,0.137,0.037
16,startup,,,,,robot10-sidecar,6,0.96,40.4,0.0,0.02,0.137,0.037
16,startup,,,,,robot10-sidecar,7,1.46,40.41,0.0,0.02,0.137,0.037
16,startup,,,,,robot10-sidecar,8,1.55,40.56,0.0,0.02,0.142,0.037
16,startup,,,,,robot10-sidecar,9,1.23,40.4,0.0,0.02,0.142,0.037
16,startup,,,,,robot11-sidecar,0,1.69,40.22,0.0,0.004,0.092,0.017
16,startup,,,,,robot11-sidecar,1,2.37,40.36,0.0,0.004,0.1,0.024
16,startup,,,,,robot11-sidecar,2,2.47,40.33,0.0,0.008,0.117,0.03
16,startup,,,,,robot11-sidecar,3,1.61,40.44,0.0,0.012,0.127,0.034
16,startup,,,,,robot11-sidecar,4,1.51,40.62,0.0,0.02,0.132,0.037
16,startup,,,,,robot11-sidecar,5,1.18,40.62,0.0,0.02,0.137,0.037
16,startup,,,,,robot11-sidecar,6,0.95,40.62,0.0,0.02,0.137,0.037
16,startup,,,,,robot11-sidecar,7,1.15,40.67,0.0,0.02,0.137,0.037
16,startup,,,,,robot11-sidecar,8,1.6,40.69,0.0,0.02,0.142,0.037
16,startup,,,,,robot11-sidecar,9,1.47,40.62,0.0,0.02,0.142,0.037
16,startup,,,,,robot12-sidecar,0,1.92,40.06,0.0,0.004,0.09,0.016
16,startup,,,,,robot12-sidecar,1,2.45,40.12,0.0,0.004,0.098,0.023
16,startup,,,,,robot12-sidecar,2,2.33,40.15,0.0,0.008,0.115,0.029
16,startup,,,,,robot12-sidecar,3,2.13,40.18,0.0,0.008,0.125,0.033
16,startup,,,,,robot12-sidecar,4,2.07,40.2,0.0,0.02,0.132,0.037
16,startup,,,,,robot12-sidecar,5,1.09,40.19,0.0,0.02,0.137,0.037
16,startup,,,,,robot12-sidecar,6,1.56,40.25,0.0,0.02,0.137,0.037
16,startup,,,,,robot12-sidecar,7,1.62,40.2,0.0,0.02,0.137,0.037
16,startup,,,,,robot12-sidecar,8,1.49,40.19,0.0,0.02,0.142,0.037
16,startup,,,,,robot12-sidecar,9,1.57,40.19,0.0,0.02,0.142,0.037
16,startup,,,,,robot13-sidecar,0,1.98,40.9,0.0,0.004,0.089,0.015
16,startup,,,,,robot13-sidecar,1,2.16,40.96,0.0,0.004,0.097,0.022
16,startup,,,,,robot13-sidecar,2,2.36,41.05,0.0,0.008,0.114,0.029
16,startup,,,,,robot13-sidecar,3,1.58,41.07,0.0,0.008,0.124,0.033
16,startup,,,,,robot13-sidecar,4,1.4,41.23,0.0,0.02,0.131,0.036
16,startup,,,,,robot13-sidecar,5,1.6,41.31,0.0,0.02,0.136,0.036
16,startup,,,,,robot13-sidecar,6,1.06,41.23,0.0,0.02,0.136,0.036
16,startup,,,,,robot13-sidecar,7,1.6,41.24,0.0,0.02,0.136,0.036
16,startup,,,,,robot13-sidecar,8,1.5,41.23,0.0,0.02,0.141,0.036
16,startup,,,,,robot13-sidecar,9,1.25,41.24,0.0,0.02,0.141,0.036
16,startup,,,,,robot14-sidecar,0,1.91,41.12,0.0,0.004,0.091,0.017
16,startup,,,,,robot14-sidecar,1,2.31,40.43,0.0,0.004,0.099,0.024
16,startup,,,,,robot14-sidecar,2,1.93,40.48,0.0,0.008,0.117,0.029
16,startup,,,,,robot14-sidecar,3,1.74,40.77,0.0,0.012,0.129,0.034
16,startup,,,,,robot14-sidecar,4,2.21,40.54,0.0,0.02,0.132,0.037
16,startup,,,,,robot14-sidecar,5,1.68,40.55,0.0,0.02,0.137,0.037
16,startup,,,,,robot14-sidecar,6,1.47,40.57,0.0,0.02,0.137,0.037
16,startup,,,,,robot14-sidecar,7,1.1,40.55,0.0,0.02,0.137,0.037
16,startup,,,,,robot14-sidecar,8,1.02,40.55,0.0,0.02,0.142,0.037
16,startup,,,,,robot14-sidecar,9,1.43,40.54,0.0,0.02,0.142,0.037
16,startup,,,,,robot15-sidecar,0,1.92,40.26,0.0,0.004,0.091,0.017
16,startup,,,,,robot15-sidecar,1,2.16,40.33,0.0,0.004,0.099,0.023
16,startup,,,,,robot15-sidecar,2,2.47,40.38,0.0,0.008,0.117,0.03
16,startup,,,,,robot15-sidecar,3,2.24,40.41,0.0,0.008,0.127,0.034
16,startup,,,,,robot15-sidecar,4,1.3,40.43,0.0,0.02,0.132,0.037
16,startup,,,,,robot15-sidecar,5,1.66,40.61,0.0,0.02,0.137,0.037
16,startup,,,,,robot15-sidecar,6,1.47,40.49,0.0,0.02,0.137,0.037
16,startup,,,,,robot15-sidecar,7,1.05,40.43,0.0,0.02,0.137,0.037
16,startup,,,,,robot15-sidecar,8,1.49,40.46,0.0,0.02,0.142,0.037
16,startup,,,,,robot15-sidecar,9,1.48,40.43,0.0,0.02,0.142,0.037
16,startup,,,,,robot16-sidecar,0,1.87,40.28,0.0,0.004,0.093,0.016
16,startup,,,,,robot16-sidecar,1,2.31,40.33,0.0,0.004,0.101,0.023
16,startup,,,,,robot16-sidecar,2,2.33,40.36,0.0,0.008,0.119,0.03
16,startup,,,,,robot16-sidecar,3,2.13,40.63,0.0,0.012,0.127,0.034
16,startup,,,,,robot16-sidecar,4,2.28,40.83,0.0,0.02,0.134,0.037
16,startup,,,,,robot16-sidecar,5,1.62,40.58,0.0,0.02,0.139,0.037
16,startup,,,,,robot16-sidecar,6,1.55,40.64,0.0,0.02,0.139,0.037
16,startup,,,,,robot16-sidecar,7,1.67,40.66,0.0,0.02,0.139,0.037
16,startup,,,,,robot16-sidecar,8,1.52,40.58,0.0,0.02,0.144,0.037
16,startup,,,,,robot16-sidecar,9,1.14,40.58,0.0,0.02,0.144,0.037
16,startup,,,,,robot2-sidecar,0,0.0,39.85,0.0,0.004,0.078,0.006
16,startup,,,,,robot2-sidecar,1,3.99,40.21,0.0,0.004,0.09,0.016
16,startup,,,,,robot2-sidecar,2,2.14,40.26,0.0,0.004,0.097,0.022
16,startup,,,,,robot2-sidecar,3,2.48,40.29,0.0,0.008,0.115,0.029
16,startup,,,,,robot2-sidecar,4,2.12,40.3,0.0,0.008,0.124,0.033
16,startup,,,,,robot2-sidecar,5,1.32,40.45,0.0,0.02,0.131,0.037
16,startup,,,,,robot2-sidecar,6,1.1,40.46,0.0,0.02,0.136,0.037
16,startup,,,,,robot2-sidecar,7,1.48,40.5,0.0,0.02,0.136,0.037
16,startup,,,,,robot2-sidecar,8,1.05,40.46,0.0,0.02,0.136,0.037
16,startup,,,,,robot2-sidecar,9,1.48,40.46,0.0,0.02,0.141,0.037
16,startup,,,,,robot2-sidecar,10,1.11,40.45,0.0,0.02,0.141,0.037
16,startup,,,,,robot3-sidecar,0,2.24,40.67,0.0,0.004,0.09,0.016
16,startup,,,,,robot3-sidecar,1,2.08,40.49,0.0,0.004,0.098,0.022
16,startup,,,,,robot3-sidecar,2,2.47,40.54,0.0,0.008,0.115,0.029
16,startup,,,,,robot3-sidecar,3,2.22,40.57,0.0,0.008,0.125,0.033
16,startup,,,,,robot3-sidecar,4,2.21,40.61,0.0,0.02,0.132,0.037
16,startup,,,,,robot3-sidecar,5,1.04,40.66,0.0,0.02,0.137,0.037
16,startup,,,,,robot3-sidecar,6,1.49,40.61,0.0,0.02,0.137,0.037
16,startup,,,,,robot3-sidecar,7,1.58,40.61,0.0,0.02,0.137,0.037
16,startup,,,,,robot3-sidecar,8,1.04,40.61,0.0,0.02,0.142,0.037
16,startup,,,,,robot3-sidecar,9,1.43,40.61,0.0,0.02,0.142,0.037
16,startup,,,,,robot4-sidecar,0,2.11,40.29,0.0,0.004,0.091,0.017
16,startup,,,,,robot4-sidecar,1,1.85,40.35,0.0,0.004,0.099,0.023
16,startup,,,,,robot4-sidecar,2,1.84,40.39,0.0,0.008,0.116,0.03
16,startup,,,,,robot4-sidecar,3,2.23,40.96,0.0,0.012,0.126,0.034
16,startup,,,,,robot4-sidecar,4,2.19,40.5,0.0,0.02,0.131,0.036
16,startup,,,,,robot4-sidecar,5,1.63,40.5,0.0,0.02,0.136,0.036
16,startup,,,,,robot4-sidecar,6,0.95,40.5,0.0,0.02,0.136,0.036
16,startup,,,,,robot4-sidecar,7,1.11,40.5,0.0,0.02,0.136,0.036
16,startup,,,,,robot4-sidecar,8,1.64,40.63,0.0,0.02,0.141,0.036
16,startup,,,,,robot4-sidecar,9,1.45,40.5,0.0,0.02,0.141,0.036
16,startup,,,,,robot5-sidecar,0,2.1,40.23,0.0,0.004,0.09,0.015
16,startup,,,,,robot5-sidecar,1,1.87,40.29,0.0,0.004,0.098,0.022
16,startup,,,,,robot5-sidecar,2,2.49,40.34,0.0,0.008,0.115,0.029
16,startup,,,,,robot5-sidecar,3,2.09,40.4,0.0,0.008,0.125,0.033
16,startup,,,,,robot5-sidecar,4,2.0,40.5,0.0,0.02,0.132,0.036
16,startup,,,,,robot5-sidecar,5,1.61,40.44,0.0,0.02,0.137,0.036
16,startup,,,,,robot5-sidecar,6,1.58,40.45,0.0,0.02,0.137,0.036
16,startup,,,,,robot5-sidecar,7,1.11,40.44,0.0,0.02,0.137,0.036
16,startup,,,,,robot5-sidecar,8,1.03,40.44,0.0,0.02,0.142,0.036
16,startup,,,,,robot5-sidecar,9,1.54,40.45,0.0,0.02,0.142,0.036
16,startup,,,,,robot6-sidecar,0,2.22,40.31,0.0,0.004,0.093,0.017
16,startup,,,,,robot6-sidecar,1,2.27,40.35,0.0,0.004,0.1,0.024
16,startup,,,,,robot6-sidecar,2,2.49,40.66,0.0,0.008,0.118,0.03
16,startup,,,,,robot6-sidecar,3,2.2,40.43,0.0,0.016,0.128,0.034
16,startup,,,,,robot6-sidecar,4,2.05,40.56,0.0,0.02,0.133,0.037
16,startup,,,,,robot6-sidecar,5,1.64,40.64,0.0,0.02,0.138,0.037
16,startup,,,,,robot6-sidecar,6,1.04,40.56,0.0,0.02,0.138,0.037
16,startup,,,,,robot6-sidecar,7,1.58,40.58,0.0,0.02,0.138,0.037
16,startup,,,,,robot6-sidecar,8,1.52,40.56,0.0,0.02,0.143,0.037
16,startup,,,,,robot6-sidecar,9,1.48,40.56,0.0,0.02,0.143,0.037
16,startup,,,,,robot7-sidecar,0,1.98,40.07,0.0,0.004,0.092,0.017
16,startup,,,,,robot7-sidecar,1,2.38,40.47,0.0,0.004,0.1,0.024
16,startup,,,,,robot7-sidecar,2,2.41,40.18,0.0,0.008,0.118,0.03
16,startup,,,,,robot7-sidecar,3,1.82,40.22,0.0,0.02,0.13,0.035
16,startup,,,,,robot7-sidecar,4,1.29,40.23,0.0,0.02,0.133,0.037
16,startup,,,,,robot7-sidecar,5,1.08,40.23,0.0,0.02,0.138,0.037
16,startup,,,,,robot7-sidecar,6,1.58,40.26,0.0,0.02,0.138,0.037
16,startup,,,,,robot7-sidecar,7,1.14,40.23,0.0,0.02,0.138,0.037
16,startup,,,,,robot7-sidecar,8,1.02,40.23,0.0,0.02,0.143,0.037
16,startup,,,,,robot7-sidecar,9,1.07,40.23,0.0,0.02,0.143,0.037
16,startup,,,,,robot8-sidecar,0,1.62,40.12,0.0,0.004,0.091,0.016
16,startup,,,,,robot8-sidecar,1,2.24,40.18,0.0,0.004,0.099,0.023
16,startup,,,,,robot8-sidecar,2,2.0,40.24,0.0,0.008,0.117,0.03
16,startup,,,,,robot8-sidecar,3,2.21,40.3,0.0,0.008,0.127,0.034
16,startup,,,,,robot8-sidecar,4,1.35,40.41,0.0,0.02,0.132,0.037
