n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
4,continuous,rr,,,,robot1-sidecar,16,1.6509999999999998,79.52799999999999,0.0809,2.1847,4.5211,2.6947
4,continuous,rr,,,,robot1-sidecar,17,1.596,79.849,0.0809,2.1863,4.5278,2.6969000000000003
4,continuous,rr,,,,robot1-sidecar,18,1.61,79.89200000000001,0.0809,2.1887,4.5337000000000005,2.6993
4,continuous,rr,,,,robot1-sidecar,19,2.2199999999999998,80.142,0.0809,2.2042,4.540000000000001,2.7024999999999997
4,continuous,rr,,,,robot1-sidecar,20,2.59,79.518,0.0809,2.2195,4.547700000000001,2.7083
4,continuous,rr,,,,robot1-sidecar,21,1.793,79.40899999999999,0.0809,2.2211,4.555899999999999,2.7146999999999997
4,continuous,rr,,,,robot1-sidecar,22,1.8030000000000002,79.28999999999999,0.0809,2.2233,4.565600000000001,2.7213000000000003
4,continuous,rr,,,,robot1-sidecar,23,1.752,79.404,0.0809,2.2249000000000003,4.5745000000000005,2.7276
4,continuous,rr,,,,robot1-sidecar,24,1.809,79.443,0.0809,2.2273,4.585500000000001,2.7355
4,continuous,rr,,,,robot1-sidecar,25,1.532,79.352,0.0809,2.2285,4.5931,2.7395
4,continuous,rr,,,,robot1-sidecar,26,1.706,79.309,0.0809,2.2313,4.6009,2.7424
4,continuous,rr,,,,robot1-sidecar,27,1.576,79.348,0.0809,2.2325,4.6073,2.7445999999999997
4,continuous,rr,,,,robot1-sidecar,28,1.6030000000000002,79.27000000000001,0.0809,2.2353,4.6135,2.747
4,continuous,rr,,,,robot1-sidecar,29,2.0490000000000004,79.368,0.0809,2.2509,4.6198,2.7502
4,continuous,rr,,,,robot1-sidecar,30,2.441,79.413,0.0809,2.2664,4.6278999999999995,2.7561
4,continuous,rr,,,,robot1-sidecar,31,1.812,79.51599999999999,0.0809,2.268,4.6364,2.7626
4,continuous,rr,,,,robot1-sidecar,32,1.8079999999999998,79.463,0.0809,2.2702999999999998,4.6457,2.769
4,continuous,rr,,,,robot1-sidecar,33,1.75,79.385,0.0809,2.2722,4.6558,2.7763
4,continuous,rr,,,,robot1-sidecar,34,1.8059999999999998,79.46900000000001,0.0809,2.2741,4.6654,2.7824999999999998
4,continuous,rr,,,,robot1-sidecar,35,1.689,79.501,0.0809,2.2761,4.6732,2.7866
4,continuous,rr,,,,robot1-sidecar,36,1.67,79.648,0.0809,2.2781,4.680899999999999,2.7896
4,continuous,rr,,,,robot1-sidecar,37,1.5719999999999998,79.849,0.0809,2.2796999999999996,4.6871,2.7916999999999996
4,continuous,rr,,,,robot1-sidecar,38,1.585,80.236,0.0809,2.2821,4.6932,2.7939999999999996
4,continuous,rr,,,,robot1-sidecar,39,2.008,79.926,0.0809,2.2976,4.6997,2.7974
4,continuous,rr,,,,robot1-sidecar,40,2.472,79.02000000000001,0.0809,2.3132,4.7076,2.8030999999999997
4,continuous,rr,,,,robot1-sidecar,41,1.8210000000000002,79.008,0.0809,2.3148,4.7162,2.8095
4,continuous,rr,,,,robot1-sidecar,42,1.816,78.87100000000001,0.0809,2.3171,4.725499999999999,2.8159
4,continuous,rr,,,,robot1-sidecar,43,1.77,78.986,0.0809,2.3186,4.7349000000000006,2.8226
4,continuous,rr,,,,robot1-sidecar,44,1.677,79.012,0.0809,2.3209,4.7441,2.8291
4,continuous,rr,,,,robot1-sidecar,45,1.716,79.015,0.0809,2.3233,4.752599999999999,2.8329999999999997
4,continuous,rr,,,,robot1-sidecar,46,1.642,79.011,0.0809,2.3249,4.759600000000001,2.8359
4,continuous,rr,,,,robot1-sidecar,47,1.627,78.949,0.0809,2.3272,4.7661,2.8381
4,continuous,rr,,,,robot1-sidecar,48,1.59,78.99,0.0809,2.3288,4.7719000000000005,2.8404
4,continuous,rr,,,,robot1-sidecar,49,2.116,78.917,0.0809,2.346,4.7787999999999995,2.8438
4,continuous,rr,,,,robot1-sidecar,50,2.354,78.97,0.0809,2.3614,4.7866,2.8497
4,continuous,rr,,,,robot1-sidecar,51,1.6780000000000002,78.83500000000001,0.0809,2.3632999999999997,4.7951,2.8561
4,continuous,rr,,,,robot1-sidecar,52,1.904,78.991,0.0809,2.3653,4.8046999999999995,2.8625
4,continuous,rr,,,,robot1-sidecar,53,1.879,78.899,0.0809,2.3673,4.8144,2.8693999999999997
4,continuous,rr,,,,robot1-sidecar,54,1.7329999999999999,79.051,0.0809,2.3692,4.8248,2.8767
4,continuous,rr,,,,robot1-sidecar,55,1.735,79.10900000000001,0.0809,2.3707000000000003,4.8326,2.8807
4,continuous,rr,,,,robot1-sidecar,56,1.7879999999999998,79.237,0.0809,2.3731,4.84,2.8836
4,continuous,rr,,,,robot1-sidecar,57,1.657,79.514,0.0809,2.3755,4.8465,2.8859000000000004
4,continuous,rr,,,,robot1-sidecar,58,1.607,79.607,0.0809,2.3771,4.852200000000001,2.888
4,continuous,rr,,,,robot1-sidecar,59,2.19,79.705,0.0809,2.3941000000000003,4.8591,2.8919
4,continuous,rr,,,,robot1-sidecar,60,2.56,78.983,0.0809,2.4093,4.8671999999999995,2.8978
4,continuous,rr,,,,robot1-sidecar,61,1.6960000000000002,79.14,0.0809,2.4116999999999997,4.876,2.9044
4,continuous,rr,,,,robot1-sidecar,62,1.698,78.928,0.0809,2.4133,4.885,2.9104
4,continuous,rr,,,,robot1-sidecar,63,1.857,78.89099999999999,0.0809,2.4156,4.8955,2.9181999999999997
4,continuous,rr,,,,robot1-sidecar,64,1.7850000000000001,78.923,0.0809,2.4175,4.904,2.9233000000000002
4,continuous,rr,,,,robot1-sidecar,65,1.7710000000000001,78.899,0.0809,2.4195,4.9123,2.9274
4,continuous,rr,,,,robot1-sidecar,66,1.682,78.78299999999999,0.0809,2.4210000000000003,4.919,2.93
4,continuous,rr,,,,robot1-sidecar,67,1.548,78.96900000000001,0.0809,2.4234,4.9255,2.9323
4,continuous,rr,,,,robot1-sidecar,68,1.568,78.85499999999999,0.0809,2.425,4.9314,2.9344
4,continuous,rr,,,,robot1-sidecar,69,2.12,78.85499999999999,0.0809,2.4422,4.9379,2.9381
4,continuous,rr,,,,robot1-sidecar,70,2.4850000000000003,79.003,0.0809,2.4576000000000002,4.946,2.9442
4,continuous,rr,,,,robot1-sidecar,71,1.794,79.001,0.0809,2.4597,4.9545,2.9507000000000003
4,continuous,rr,,,,robot1-sidecar,72,1.855,78.997,0.0809,2.4613,4.9635,2.9564
4,continuous,rr,,,,robot1-sidecar,73,1.645,79.01700000000001,0.0809,2.4637000000000002,4.9742999999999995,2.9640999999999997
4,continuous,rr,,,,robot1-sidecar,74,1.7,79.131,0.0809,2.4653,4.982799999999999,2.9696000000000002
4,continuous,rr,,,,robot1-sidecar,75,1.6780000000000002,78.924,0.0809,2.4677,4.9911,2.9737
4,continuous,rr,,,,robot1-sidecar,76,1.56,79.21799999999999,0.0809,2.4697,4.9982,2.976
4,continuous,rr,,,,robot1-sidecar,77,1.564,79.426,0.0809,2.4716,5.0047,2.9783999999999997
4,continuous,rr,,,,robot1-sidecar,78,1.7,79.583,0.0809,2.4733,5.0107,2.9808999999999997
4,continuous,rr,,,,robot1-sidecar,79,2.16,79.59299999999999,0.0809,2.4902,5.0172,2.9846
4,continuous,rr,,,,robot1-sidecar,80,2.464,79.03200000000001,0.0809,2.5072,5.0256,2.9905999999999997
4,continuous,rr,,,,robot1-sidecar,81,1.702,78.749,0.0809,2.5091,5.0341000000000005,2.9972000000000003
4,continuous,rr,,,,robot1-sidecar,82,1.8719999999999999,78.94200000000001,0.0809,2.511,5.0439,3.0037
4,continuous,rr,,,,robot1-sidecar,83,1.919,78.95,0.0809,2.513,5.0546,3.0116
4,continuous,rr,,,,robot1-sidecar,84,1.698,78.825,0.0809,2.5149999999999997,5.0633,3.0170000000000003
4,continuous,rr,,,,robot1-sidecar,85,1.762,78.84400000000001,0.0809,2.5172999999999996,5.0716,3.0213
4,continuous,rr,,,,robot1-sidecar,86,1.6260000000000001,78.77799999999999,0.0809,2.5185,5.0783000000000005,3.0235999999999996
4,continuous,rr,,,,robot1-sidecar,87,1.5859999999999999,78.822,0.0809,2.5212,5.0847,3.0259
4,continuous,rr,,,,robot1-sidecar,88,1.5477777777777777,78.85777777777778,0.07688888888888888,2.363222222222222,4.824666666666666,2.871777777777778
4,continuous,rr,,,,robot1-sidecar,89,1.945,78.605,0.07866666666666666,2.4875,4.9375,2.9375
4,continuous,rr,,,,robot1-sidecar,90,2.1766666666666667,79.02888888888889,0.08166666666666667,2.6074444444444445,5.154222222222222,3.0673333333333335
4,continuous,rr,,,,robot1-sidecar,91,2.13875,78.91875,0.071375,2.167,4.50875,2.6862500000000002
4,continuous,rr,,,,robot1-sidecar,92,1.82625,79.18125,0.09575,3.096625,6.07,3.606375
4,continuous,rr,,,,robot1-sidecar,93,1.765,78.827,0.0809,2.5605,5.123600000000001,3.0509
4,continuous,rr,,,,robot1-sidecar,94,1.895,78.83099999999999,0.0809,2.5629,5.1334,3.0582000000000003
4,continuous,rr,,,,robot1-sidecar,95,1.6649999999999998,79.0,0.0809,2.5645,5.1423000000000005,3.0635
4,continuous,rr,,,,robot1-sidecar,96,1.7009999999999998,79.03999999999999,0.0809,2.5665,5.1503,3.0673000000000004
4,continuous,rr,,,,robot1-sidecar,97,1.6300000000000001,79.271,0.0809,2.5683,5.1574,3.0698999999999996
4,continuous,rr,,,,robot1-sidecar,98,1.45,79.631,0.0809,2.5703,5.1637,3.0724
4,continuous,rr,,,,robot1-sidecar,99,1.567,79.607,0.0809,2.5723,5.1698,3.0747
4,continuous,rr,,,,robot1-sidecar,100,2.257,79.71000000000001,0.0809,2.5895,5.1768,3.0789999999999997
4,continuous,rr,,,,robot1-sidecar,101,2.4939999999999998,79.083,0.0809,2.6062000000000003,5.1852,3.0853
4,continuous,rr,,,,robot1-sidecar,102,1.709,78.991,0.0809,2.6086,5.194,3.0915
4,continuous,rr,,,,robot1-sidecar,103,1.7670000000000001,79.066,0.0809,2.6101,5.203,3.0975
4,continuous,rr,,,,robot1-sidecar,104,1.7899999999999998,78.857,0.0809,2.6125,5.2131,3.1044
4,continuous,rr,,,,robot1-sidecar,105,1.791,78.884,0.0809,2.6141,5.2216000000000005,3.1094999999999997
4,continuous,rr,,,,robot1-sidecar,106,1.783,78.989,0.0809,2.6164,5.2298,3.1136
4,continuous,rr,,,,robot1-sidecar,107,1.67,79.059,0.0809,2.6178999999999997,5.2366,3.1159
4,continuous,rr,,,,robot1-sidecar,108,1.613,78.788,0.0809,2.6203,5.243,3.1184
4,continuous,rr,,,,robot1-sidecar,109,1.528,78.867,0.0809,2.6218,5.2488,3.1206
4,continuous,rr,,,,robot1-sidecar,110,2.1879999999999997,79.017,0.0809,2.6399,5.2561,3.1249
4,continuous,rr,,,,robot1-sidecar,111,2.384,78.97200000000001,0.0809,2.6567,5.264200000000001,3.1315
4,continuous,rr,,,,robot1-sidecar,112,1.666,78.953,0.0809,2.6592999999999996,5.2735,3.1383
4,continuous,rr,,,,robot1-sidecar,113,1.7510000000000001,78.954,0.0809,2.6605,5.2826,3.1445
4,continuous,rr,,,,robot1-sidecar,114,1.8030000000000002,79.09700000000001,0.0809,2.6632,5.293,3.1521
4,continuous,rr,,,,robot1-sidecar,115,1.7260000000000002,78.933,0.0809,2.6648,5.3021,3.158
4,continuous,rr,,,,robot1-sidecar,116,1.639,79.183,0.0809,2.6666999999999996,5.3098,3.1613999999999995
4,continuous,rr,,,,robot1-sidecar,117,1.67,79.228,0.0809,2.6683,5.316599999999999,3.1638
4,continuous,rr,,,,robot1-sidecar,118,1.656,79.441,0.0809,2.6706,5.3229999999999995,3.1662
4,continuous,rr,,,,robot1-sidecar,119,1.577,79.775,0.0809,2.6722,5.328799999999999,3.1686
4,continuous,rr,,,,robot1-sidecar,120,1.556,79.975,0.0809,2.6738,5.3335,3.1704
4,continuous,rr,,,,robot1-sidecar,121,1.497,79.95,0.0809,2.6746,5.3356,3.1713999999999998
4,continuous,rr,,,,robot1-sidecar,122,1.444,79.86,0.0809,2.6746,5.3356,3.1713999999999998
4,continuous,rr,,,,robot1-sidecar,123,1.3533333333333333,79.48833333333333,0.06583333333333333,2.1373333333333333,4.3795,2.6085
4,continuous,rr,,,,robot2-sidecar,0,1.137,74.839,0.08549999999999999,2.1277,4.3787,2.6047000000000002
4,continuous,rr,,,,robot2-sidecar,1,2.113,74.951,0.08549999999999999,2.1292,4.3884,2.6117
4,continuous,rr,,,,robot2-sidecar,2,1.782,74.808,0.08549999999999999,2.1311,4.398000000000001,2.6185
4,continuous,rr,,,,robot2-sidecar,3,1.703,74.977,0.08549999999999999,2.1327,4.4078,2.6256
4,continuous,rr,,,,robot2-sidecar,4,1.709,75.295,0.08549999999999999,2.1353999999999997,4.4183,2.6326
4,continuous,rr,,,,robot2-sidecar,5,1.609,75.532,0.08549999999999999,2.1369,4.4262,2.6362
4,continuous,rr,,,,robot2-sidecar,6,1.5710000000000002,75.704,0.08549999999999999,2.1393,4.4335,2.6393
4,continuous,rr,,,,robot2-sidecar,7,1.526,76.061,0.08549999999999999,2.1409,4.4398,2.6416
4,continuous,rr,,,,robot2-sidecar,8,1.673,76.42,0.08549999999999999,2.1433,4.4457,2.6437
4,continuous,rr,,,,robot2-sidecar,9,2.541,76.076,0.08549999999999999,2.161,4.4524,2.6479
4,continuous,rr,,,,robot2-sidecar,10,2.104,75.83,0.08549999999999999,2.1734,4.4607,2.6541
4,continuous,rr,,,,robot2-sidecar,11,1.6960000000000002,75.949,0.08549999999999999,2.1746,4.468999999999999,2.6601
4,continuous,rr,,,,robot2-sidecar,12,1.6960000000000002,75.844,0.08549999999999999,2.1773,4.4791,2.6669
4,continuous,rr,,,,robot2-sidecar,13,1.92,75.818,0.08549999999999999,2.1789,4.4886,2.6736
4,continuous,rr,,,,robot2-sidecar,14,1.7329999999999999,75.815,0.08549999999999999,2.1813,4.4984,2.6797
4,continuous,rr,,,,robot2-sidecar,15,1.6969999999999998,75.803,0.08549999999999999,2.1832000000000003,4.5061,2.6835
4,continuous,rr,,,,robot2-sidecar,16,1.7009999999999998,75.735,0.08549999999999999,2.1852,4.5134,2.6864
4,continuous,rr,,,,robot2-sidecar,17,1.623,75.898,0.08549999999999999,2.1871,4.5198,2.6887999999999996
4,continuous,rr,,,,robot2-sidecar,18,1.576,75.909,0.08549999999999999,2.1894,4.5254,2.6911
4,continuous,rr,,,,robot2-sidecar,19,2.355,77.374,0.08549999999999999,2.2079,4.5324,2.6952
4,continuous,rr,,,,robot2-sidecar,20,2.072,77.257,0.08549999999999999,2.2203,4.5405,2.7014
4,continuous,rr,,,,robot2-sidecar,21,1.6759999999999997,77.486,0.08549999999999999,2.2218,4.5487,2.7074000000000003
4,continuous,rr,,,,robot2-sidecar,22,1.7120000000000002,77.51,0.08549999999999999,2.2237,4.558,2.7141
4,continuous,rr,,,,robot2-sidecar,23,1.8669999999999998,77.811,0.08549999999999999,2.2257000000000002,4.5679,2.7206
4,continuous,rr,,,,robot2-sidecar,24,1.8559999999999999,77.65299999999999,0.08549999999999999,2.2277,4.577299999999999,2.7267
4,continuous,rr,,,,robot2-sidecar,25,1.567,77.861,0.08549999999999999,2.2293,4.5851,2.7303
4,continuous,rr,,,,robot2-sidecar,26,1.5879999999999999,77.971,0.08549999999999999,2.2317,4.5921,2.7329999999999997
4,continuous,rr,,,,robot2-sidecar,27,1.599,78.232,0.08549999999999999,2.2333,4.5985,2.7353
4,continuous,rr,,,,robot2-sidecar,28,1.659,78.446,0.08549999999999999,2.2357,4.6048,2.7377
4,continuous,rr,,,,robot2-sidecar,29,2.439,79.436,0.08549999999999999,2.2542,4.6114999999999995,2.7418
4,continuous,rr,,,,robot2-sidecar,30,2.217,79.28999999999999,0.08549999999999999,2.2668,4.6198999999999995,2.7481
4,continuous,rr,,,,robot2-sidecar,31,1.704,78.97,0.08549999999999999,2.2687999999999997,4.6284,2.7542999999999997
4,continuous,rr,,,,robot2-sidecar,32,1.8190000000000002,79.103,0.08549999999999999,2.2711,4.6387,2.7615000000000003
4,continuous,rr,,,,robot2-sidecar,33,1.684,79.116,0.08549999999999999,2.2725,4.6484000000000005,2.7684
4,continuous,rr,,,,robot2-sidecar,34,1.6039999999999999,79.147,0.08549999999999999,2.2748999999999997,4.6576,2.7744
4,continuous,rr,,,,robot2-sidecar,35,1.7740000000000002,79.147,0.08549999999999999,2.2765,4.6654,2.778
4,continuous,rr,,,,robot2-sidecar,36,1.518,79.023,0.08549999999999999,2.2789,4.672700000000001,2.7806
4,continuous,rr,,,,robot2-sidecar,37,1.532,79.001,0.08549999999999999,2.2805,4.6789000000000005,2.7828
4,continuous,rr,,,,robot2-sidecar,38,1.625,79.14099999999999,0.08549999999999999,2.2824999999999998,4.684900000000001,2.7852
4,continuous,rr,,,,robot2-sidecar,39,2.451,79.185,0.08549999999999999,2.3011,4.691599999999999,2.7893999999999997
4,continuous,rr,,,,robot2-sidecar,40,2.157,79.136,0.08549999999999999,2.3136,4.699800000000001,2.7954999999999997
4,continuous,rr,,,,robot2-sidecar,41,1.723,79.189,0.08549999999999999,2.3156,4.7088,2.8017
4,continuous,rr,,,,robot2-sidecar,42,1.825,79.126,0.08549999999999999,2.3175,4.7183,2.8082000000000003
4,continuous,rr,,,,robot2-sidecar,43,1.8199999999999998,79.048,0.08549999999999999,2.3194,4.7277000000000005,2.8152
4,continuous,rr,,,,robot2-sidecar,44,1.794,79.232,0.08549999999999999,2.3221,4.736700000000001,2.8207
4,continuous,rr,,,,robot2-sidecar,45,1.61,79.299,0.08549999999999999,2.3233,4.7442,2.824
4,continuous,rr,,,,robot2-sidecar,46,1.5859999999999999,79.381,0.08549999999999999,2.3259999999999996,4.7515,2.8268
4,continuous,rr,,,,robot2-sidecar,47,1.6949999999999998,79.559,0.08549999999999999,2.3272,4.7575,2.8292
4,continuous,rr,,,,robot2-sidecar,48,1.576,79.814,0.08549999999999999,2.33,4.7635,2.8314
4,continuous,rr,,,,robot2-sidecar,49,2.67,78.788,0.08549999999999999,2.3487999999999998,4.7705,2.8358
4,continuous,rr,,,,robot2-sidecar,50,2.118,78.01,0.08549999999999999,2.3621000000000003,4.7789,2.8421
4,continuous,rr,,,,robot2-sidecar,51,1.7149999999999999,78.015,0.08549999999999999,2.3637,4.7875,2.8479
4,continuous,rr,,,,robot2-sidecar,52,1.807,78.02000000000001,0.08549999999999999,2.3661000000000003,4.797,2.8543
4,continuous,rr,,,,robot2-sidecar,53,1.845,78.102,0.08549999999999999,2.3677,4.807,2.8617
4,continuous,rr,,,,robot2-sidecar,54,1.734,78.08,0.08549999999999999,2.3696,4.8163,2.8674
4,continuous,rr,,,,robot2-sidecar,55,1.596,78.124,0.08549999999999999,2.3716,4.8239,2.8709
4,continuous,rr,,,,robot2-sidecar,56,1.534,77.971,0.08549999999999999,2.3739,4.831300000000001,2.8737000000000004
4,continuous,rr,,,,robot2-sidecar,57,1.658,78.078,0.08549999999999999,2.3755,4.837400000000001,2.8759
4,continuous,rr,,,,robot2-sidecar,58,1.4469999999999998,78.067,0.08549999999999999,2.3781,4.843500000000001,2.8782
4,continuous,rr,,,,robot2-sidecar,59,2.1559999999999997,77.999,0.08549999999999999,2.3968,4.8506,2.8829000000000002
4,continuous,rr,,,,robot2-sidecar,60,1.9789999999999999,78.05699999999999,0.08549999999999999,2.4106,4.859299999999999,2.8896
4,continuous,rr,,,,robot2-sidecar,61,1.778,78.135,0.08549999999999999,2.4117,4.8675,2.8952
4,continuous,rr,,,,robot2-sidecar,62,1.847,78.098,0.08549999999999999,2.4143999999999997,4.878500000000001,2.9034
4,continuous,rr,,,,robot2-sidecar,63,1.725,78.09700000000001,0.08549999999999999,2.4158999999999997,4.887600000000001,2.9096
4,continuous,rr,,,,robot2-sidecar,64,1.797,78.249,0.08549999999999999,2.4183,4.897,2.9155
4,continuous,rr,,,,robot2-sidecar,65,1.595,78.173,0.08549999999999999,2.4195,4.9043,2.9186
4,continuous,rr,,,,robot2-sidecar,66,1.7079999999999997,78.511,0.08549999999999999,2.4222,4.9113,2.9213
4,continuous,rr,,,,robot2-sidecar,67,1.6320000000000001,78.655,0.08549999999999999,2.4234,4.9171,2.9234
4,continuous,rr,,,,robot2-sidecar,68,1.44,79.005,0.08549999999999999,2.4262,4.9231,2.9257999999999997
4,continuous,rr,,,,robot2-sidecar,69,2.669,78.685,0.08549999999999999,2.4450000000000003,4.9299,2.9307000000000003
4,continuous,rr,,,,robot2-sidecar,70,2.119,78.946,0.08549999999999999,2.4585999999999997,4.9387,2.9371
4,continuous,rr,,,,robot2-sidecar,71,1.823,78.949,0.08549999999999999,2.4598,4.9473,2.9429
4,continuous,rr,,,,robot2-sidecar,72,1.65,78.90555555555555,0.08455555555555555,2.457,4.904444444444445,2.919
4,continuous,rr,,,,robot2-sidecar,73,1.6960000000000002,78.85,0.08549999999999999,2.4637000000000002,4.9665,2.9561
4,continuous,rr,,,,robot2-sidecar,74,1.707,78.978,0.08549999999999999,2.4665,4.9758000000000004,2.9617
4,continuous,rr,,,,robot2-sidecar,75,1.612,78.904,0.08549999999999999,2.4681,4.9831,2.9649
4,continuous,rr,,,,robot2-sidecar,76,1.532,78.88300000000001,0.08549999999999999,2.4705,4.990399999999999,2.9676
4,continuous,rr,,,,robot2-sidecar,77,1.509,78.951,0.08549999999999999,2.4718,4.9963999999999995,2.9697000000000005
4,continuous,rr,,,,robot2-sidecar,78,1.7100000000000002,79.026,0.08549999999999999,2.4741,5.0024,2.9721
4,continuous,rr,,,,robot2-sidecar,79,2.386,78.988,0.08549999999999999,2.4942,5.009600000000001,2.977
4,continuous,rr,,,,robot2-sidecar,80,2.1550000000000002,78.936,0.08549999999999999,2.508,5.0183,2.9837
4,continuous,rr,,,,robot2-sidecar,81,1.78,78.848,0.08549999999999999,2.5095,5.027,2.9895
4,continuous,rr,,,,robot2-sidecar,82,1.9489999999999998,78.857,0.08549999999999999,2.5119,5.0374,2.9966999999999997
4,continuous,rr,,,,robot2-sidecar,83,1.7,78.973,0.08549999999999999,2.5134,5.046,3.0027
4,continuous,rr,,,,robot2-sidecar,84,1.814,78.91,0.08549999999999999,2.5157,5.0555,3.0082
4,continuous,rr,,,,robot2-sidecar,85,1.655,79.083,0.08549999999999999,2.5169,5.063000000000001,3.0113
4,continuous,rr,,,,robot2-sidecar,86,1.613,79.107,0.08549999999999999,2.52,5.0699,3.0141
4,continuous,rr,,,,robot2-sidecar,87,1.476,79.30499999999999,0.08549999999999999,2.5208,5.075699999999999,3.0162
4,continuous,rr,,,,robot2-sidecar,88,1.5887499999999999,79.35625,0.073625,2.069625,4.365875,2.597375
4,continuous,rr,,,,robot2-sidecar,89,2.54,78.88714285714286,0.091,2.8185714285714285,5.429,3.223142857142857
4,continuous,rr,,,,robot2-sidecar,90,2.0255555555555556,79.05444444444444,0.08455555555555555,2.537333333333333,5.038777777777778,2.994
4,continuous,rr,,,,robot2-sidecar,91,2.2175000000000002,78.28375,0.078125,2.243,4.62225,2.751875
4,continuous,rr,,,,robot2-sidecar,92,1.76125,78.49125,0.10099999999999999,3.096125,6.06075,3.596875
4,continuous,rr,,,,robot2-sidecar,93,1.8809999999999998,78.344,0.08549999999999999,2.5616999999999996,5.1161,3.0436
4,continuous,rr,,,,robot2-sidecar,94,1.791,78.382,0.08549999999999999,2.5629,5.1255,3.0495
4,continuous,rr,,,,robot2-sidecar,95,1.8399999999999999,78.3,0.08549999999999999,2.5657,5.1349,3.0555
4,continuous,rr,,,,robot2-sidecar,96,1.6789999999999998,78.27000000000001,0.08549999999999999,2.5669,5.1422,3.0585999999999998
4,continuous,rr,,,,robot2-sidecar,97,1.6440000000000001,78.306,0.08549999999999999,2.5690999999999997,5.1493,3.061
4,continuous,rr,,,,robot2-sidecar,98,1.5859999999999999,78.382,0.08549999999999999,2.5707,5.1555,3.0633000000000004
4,continuous,rr,,,,robot2-sidecar,99,1.583,78.224,0.08549999999999999,2.5731,5.1613,3.0659
4,continuous,rr,,,,robot2-sidecar,100,2.306,78.46900000000001,0.08549999999999999,2.5933,5.169,3.0713
4,continuous,rr,,,,robot2-sidecar,101,1.983,78.307,0.08549999999999999,2.6074,5.1777,3.0779000000000005
4,continuous,rr,,,,robot2-sidecar,102,1.738,78.37100000000001,0.08549999999999999,2.6086,5.1865000000000006,3.0835999999999997
4,continuous,rr,,,,robot2-sidecar,103,1.749,78.35499999999999,0.08549999999999999,2.6113,5.1967,3.0909
4,continuous,rr,,,,robot2-sidecar,104,1.7149999999999999,78.483,0.08549999999999999,2.6125,5.2052,3.0962
4,continuous,rr,,,,robot2-sidecar,105,1.887,78.51,0.08549999999999999,2.6153,5.214499999999999,3.1018
4,continuous,rr,,,,robot2-sidecar,106,1.666,78.69500000000001,0.08549999999999999,2.6165,5.2219999999999995,3.1048999999999998
4,continuous,rr,,,,robot2-sidecar,107,1.721,78.959,0.08549999999999999,2.6191000000000004,5.2287,3.1075
4,continuous,rr,,,,robot2-sidecar,108,1.682,79.233,0.08549999999999999,2.6206,5.2348,3.1099
4,continuous,rr,,,,robot2-sidecar,109,1.5539999999999998,79.422,0.08549999999999999,2.623,5.2411,3.1122
4,continuous,rr,,,,robot2-sidecar,110,2.677,78.83500000000001,0.08549999999999999,2.6442,5.2484,3.1177
4,continuous,rr,,,,robot2-sidecar,111,2.1100000000000003,78.88199999999999,0.08549999999999999,2.6576999999999997,5.257099999999999,3.1242
4,continuous,rr,,,,robot2-sidecar,112,1.7449999999999999,78.72,0.08549999999999999,2.6593,5.265700000000001,3.13
4,continuous,rr,,,,robot2-sidecar,113,1.845,78.774,0.08549999999999999,2.6616999999999997,5.276300000000001,3.1376999999999997
