n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
4,continuous,lv,,,,robot1-sidecar,31,1.614,59.23199999999999,0.0,0.8242,1.9238,0.9614
4,continuous,lv,,,,robot1-sidecar,32,1.6239999999999999,59.196000000000005,0.0,0.8272,1.9302,0.9638
4,continuous,lv,,,,robot1-sidecar,33,1.6179999999999999,59.324,0.0,0.828,1.9358,0.9658
4,continuous,lv,,,,robot1-sidecar,34,1.3980000000000001,59.032000000000004,0.0,0.8311999999999999,1.9422000000000001,0.9686
4,continuous,lv,,,,robot1-sidecar,35,1.6620000000000001,59.30800000000001,0.0,0.8328,1.9478000000000002,0.9710000000000001
4,continuous,lv,,,,robot1-sidecar,36,1.5539999999999998,59.239999999999995,0.0,0.8352,1.9538,0.9732
4,continuous,lv,,,,robot1-sidecar,37,1.476,58.989999999999995,0.0,0.8368,1.959,0.975
4,continuous,lv,,,,robot1-sidecar,38,1.61,59.144000000000005,0.0,0.8390000000000001,1.9652,0.9773999999999999
4,continuous,lv,,,,robot1-sidecar,39,1.702,59.412,0.0,0.8406,1.9707999999999999,0.9795999999999999
4,continuous,lv,,,,robot1-sidecar,40,1.9280000000000002,61.89200000000001,0.0,0.843,1.9774,0.9827999999999999
4,continuous,lv,,,,robot1-sidecar,41,2.654,62.686,0.0,0.8446,1.9844000000000002,0.9879999999999999
4,continuous,lv,,,,robot1-sidecar,42,1.8940000000000001,62.84400000000001,0.0,0.8562000000000001,1.9940000000000002,0.9949999999999999
4,continuous,lv,,,,robot1-sidecar,43,1.6039999999999999,62.778,0.0,0.857,2.0021999999999998,0.9996
4,continuous,lv,,,,robot1-sidecar,44,1.7280000000000002,63.134,0.0,0.8634000000000001,2.0128,1.0076
4,continuous,lv,,,,robot1-sidecar,45,1.7939999999999998,63.40599999999999,0.0,0.8695999999999999,2.0216000000000003,1.0128
4,continuous,lv,,,,robot1-sidecar,46,1.6640000000000001,63.42,0.0,0.875,2.0292000000000003,1.0166
4,continuous,lv,,,,robot1-sidecar,47,1.636,63.274,0.0,0.8766,2.0358,1.0184
4,continuous,lv,,,,robot1-sidecar,48,1.58,63.510000000000005,0.0,0.8789999999999999,2.0422000000000002,1.0206
4,continuous,lv,,,,robot1-sidecar,49,1.3820000000000001,63.416,0.0,0.8806,2.0478,1.0230000000000001
4,continuous,lv,,,,robot1-sidecar,50,1.6300000000000001,63.89200000000001,0.0,0.8827999999999999,2.0542000000000002,1.0256
4,continuous,lv,,,,robot1-sidecar,51,1.49,63.504,0.0,0.8844000000000001,2.0596,1.0278
4,continuous,lv,,,,robot1-sidecar,52,1.6079999999999999,63.50599999999999,0.0,0.8868,2.0658000000000003,1.03
4,continuous,lv,,,,robot1-sidecar,53,1.544,63.69,0.0,0.8882,2.0716,1.0322
4,continuous,lv,,,,robot1-sidecar,54,1.522,63.681999999999995,0.0,0.8905999999999998,2.0776,1.0346
4,continuous,lv,,,,robot1-sidecar,55,1.5859999999999999,63.709999999999994,0.0,0.8922000000000001,2.0829999999999997,1.0366
4,continuous,lv,,,,robot1-sidecar,56,1.636,63.59400000000001,0.0,0.8943999999999999,2.089,1.0392
4,continuous,lv,,,,robot1-sidecar,57,1.582,63.59400000000001,0.0,0.8959999999999999,2.0948,1.0412
4,continuous,lv,,,,robot1-sidecar,58,1.61,63.629999999999995,0.0,0.8984,2.101,1.0436
4,continuous,lv,,,,robot1-sidecar,59,1.6179999999999999,63.664,0.0,0.8991999999999999,2.1066000000000003,1.0458
4,continuous,lv,,,,robot1-sidecar,60,1.6119999999999997,63.55800000000001,0.0,0.9023999999999999,2.1128,1.0482
4,continuous,lv,,,,robot1-sidecar,61,1.818,63.64200000000001,0.0,0.9046,2.1188,1.0518
4,continuous,lv,,,,robot1-sidecar,62,2.7939999999999996,66.8,0.0,0.9158,2.1284,1.0594
4,continuous,lv,,,,robot1-sidecar,63,1.886,66.704,0.0,0.9174,2.137,1.0648
4,continuous,lv,,,,robot1-sidecar,64,1.8939999999999997,66.862,0.0,0.9259999999999999,2.147,1.0724
4,continuous,lv,,,,robot1-sidecar,65,1.982,67.006,0.0,0.9308,2.1566,1.0786
4,continuous,lv,,,,robot1-sidecar,66,1.538,67.014,0.0,0.9347999999999999,2.1644,1.082
4,continuous,lv,,,,robot1-sidecar,67,1.584,67.298,0.0,0.9378,2.1713999999999998,1.0841999999999998
4,continuous,lv,,,,robot1-sidecar,68,1.612,67.394,0.0,0.9404,2.1776,1.0868
4,continuous,lv,,,,robot1-sidecar,69,1.506,67.784,0.0,0.9412,2.1835999999999998,1.0888
4,continuous,lv,,,,robot1-sidecar,70,1.5459999999999998,67.498,0.0,0.9444000000000001,2.1894,1.091
4,continuous,lv,,,,robot1-sidecar,71,1.582,67.506,0.0,0.945,2.1952,1.0934000000000001
4,continuous,lv,,,,robot1-sidecar,72,1.6300000000000001,67.64200000000001,0.0,0.9481999999999999,2.2012,1.0956
4,continuous,lv,,,,robot1-sidecar,73,1.6039999999999999,67.626,0.0,0.9490000000000001,2.2066,1.0977999999999999
4,continuous,lv,,,,robot1-sidecar,74,1.472,67.576,0.0,0.9513999999999999,2.2126,1.1004
4,continuous,lv,,,,robot1-sidecar,75,1.658,67.518,0.0,0.9530000000000001,2.2186,1.1024
4,continuous,lv,,,,robot1-sidecar,76,1.6460000000000001,67.48400000000001,0.0,0.9554,2.2244,1.1048
4,continuous,lv,,,,robot1-sidecar,77,1.504,67.366,0.0,0.9570000000000001,2.2304,1.107
4,continuous,lv,,,,robot1-sidecar,78,1.518,67.39399999999999,0.0,0.9593999999999999,2.2364,1.1094000000000002
4,continuous,lv,,,,robot1-sidecar,79,1.542,67.554,0.0,0.961,2.2422,1.1118000000000001
4,continuous,lv,,,,robot1-sidecar,80,1.492,67.396,0.0,0.9634,2.248,1.1139999999999999
4,continuous,lv,,,,robot1-sidecar,81,1.7600000000000002,67.54400000000001,0.0,0.9650000000000001,2.2544,1.117
4,continuous,lv,,,,robot1-sidecar,82,2.4899999999999998,67.464,0.0,0.9682000000000001,2.2624,1.1232
4,continuous,lv,,,,robot1-sidecar,83,1.6039999999999999,67.454,0.0,0.9782,2.271,1.1296
4,continuous,lv,,,,robot1-sidecar,84,1.842,67.55,0.0,0.9814,2.281,1.1358000000000001
4,continuous,lv,,,,robot1-sidecar,85,1.7759999999999998,67.458,0.0,0.9822,2.2887999999999997,1.1412
4,continuous,lv,,,,robot1-sidecar,86,1.8219999999999998,67.52000000000001,0.0,0.9927999999999999,2.2990000000000004,1.1476
4,continuous,lv,,,,robot1-sidecar,87,1.68,67.7075,0.0,0.901,2.1015,1.0505
4,continuous,lv,,,,robot1-sidecar,88,1.682,67.51,0.0,1.0006,2.3124,1.1532
4,continuous,lv,,,,robot1-sidecar,89,1.568,67.566,0.0,1.0022,2.3186,1.1556000000000002
4,continuous,lv,,,,robot1-sidecar,90,1.5575,67.8025,0.0,1.19425,2.7325,1.3587500000000001
4,continuous,lv,,,,robot1-sidecar,91,1.612,67.51,0.0,1.0062,2.3288,1.1594000000000002
4,continuous,lv,,,,robot1-sidecar,92,1.6780000000000002,67.644,0.0,1.0078,2.3348,1.1616
4,continuous,lv,,,,robot1-sidecar,93,1.9133333333333333,67.35000000000001,0.0,0.8803333333333333,2.0666666666666664,1.029
4,continuous,lv,,,,robot1-sidecar,94,1.6625,67.535,0.0,1.01275,2.343,1.1645
4,continuous,lv,,,,robot1-sidecar,95,1.668,67.522,0.0,1.0134,2.3487999999999998,1.1674
4,continuous,lv,,,,robot1-sidecar,96,1.704,67.446,0.0,1.0142,2.3546,1.1696
4,continuous,lv,,,,robot1-sidecar,97,1.702,67.76599999999999,0.0,1.0172,2.3608000000000002,1.1720000000000002
4,continuous,lv,,,,robot1-sidecar,98,1.6199999999999999,67.44800000000001,0.0,1.018,2.3664,1.174
4,continuous,lv,,,,robot1-sidecar,99,1.5539999999999998,67.52000000000001,0.0,1.0211999999999999,2.3726,1.1766
4,continuous,lv,,,,robot1-sidecar,100,1.504,67.59,0.0,1.0219999999999998,2.378,1.1785999999999999
4,continuous,lv,,,,robot1-sidecar,101,1.564,67.51599999999999,0.0,1.0252,2.3842,1.181
4,continuous,lv,,,,robot1-sidecar,102,1.6640000000000001,67.616,0.0,1.026,2.3896,1.1832
4,continuous,lv,,,,robot1-sidecar,103,2.002,67.56,0.0,1.0298,2.3966000000000003,1.1872
4,continuous,lv,,,,robot1-sidecar,104,2.504,67.41,0.0,1.0396,2.4054,1.1942
4,continuous,lv,,,,robot1-sidecar,105,1.9740000000000002,67.624,0.0,1.0492,2.4158,1.202
4,continuous,lv,,,,robot1-sidecar,106,1.746,67.692,0.0,1.05,2.4238,1.2066
4,continuous,lv,,,,robot1-sidecar,107,1.938,67.842,0.0,1.06,2.4341999999999997,1.2136
4,continuous,lv,,,,robot1-sidecar,108,1.738,67.48400000000001,0.0,1.0624,2.4416,1.2169999999999999
4,continuous,lv,,,,robot1-sidecar,109,1.6079999999999999,67.714,0.0,1.0686,2.4494,1.2202
4,continuous,lv,,,,robot1-sidecar,110,1.6260000000000001,67.65799999999999,0.0,1.0694000000000001,2.4554,1.2224
4,continuous,lv,,,,robot1-sidecar,111,1.5939999999999999,67.808,0.0,1.0726,2.4617999999999998,1.2251999999999998
4,continuous,lv,,,,robot1-sidecar,112,1.558,67.53,0.0,1.0734,2.4672,1.2272
4,continuous,lv,,,,robot1-sidecar,113,1.6219999999999999,67.798,0.0,1.0766,2.4737999999999998,1.2292
4,continuous,lv,,,,robot1-sidecar,114,1.51,67.66,0.0,1.0782,2.4796,1.2315999999999998
4,continuous,lv,,,,robot1-sidecar,115,1.508,67.772,0.0,1.0806,2.4854,1.2342
4,continuous,lv,,,,robot1-sidecar,116,1.536,67.784,0.0,1.0818,2.4908,1.2364000000000002
4,continuous,lv,,,,robot1-sidecar,117,1.502,67.88399999999999,0.0,1.0842,2.4968,1.2382
4,continuous,lv,,,,robot1-sidecar,118,1.5,67.522,0.0,1.0858,2.5016,1.2404
4,continuous,lv,,,,robot1-sidecar,119,1.5539999999999998,67.876,0.0,1.0882,2.5078,1.2432
4,continuous,lv,,,,robot1-sidecar,120,1.6420000000000001,67.604,0.0,1.0914,2.5134,1.2449999999999999
4,continuous,lv,,,,robot1-sidecar,121,1.54,67.61800000000001,0.0,1.0992000000000002,2.5170000000000003,1.2464
4,continuous,lv,,,,robot1-sidecar,122,1.374,67.512,0.0,1.0992000000000002,2.5170000000000003,1.2464
4,continuous,lv,,,,robot1-sidecar,123,1.3025,67.6675,0.0,1.288,2.927,1.44875
4,continuous,lv,,,,robot2-sidecar,0,2.106,64.672,0.0,0.6788000000000001,1.6996000000000002,0.842
4,continuous,lv,,,,robot2-sidecar,1,1.768,64.792,0.0,0.6804,1.7084,0.8480000000000001
4,continuous,lv,,,,robot2-sidecar,2,1.866,65.056,0.0,0.6858,1.7182,0.8552
4,continuous,lv,,,,robot2-sidecar,3,1.6759999999999997,65.046,0.0,0.6874,1.7271999999999998,0.8602000000000001
4,continuous,lv,,,,robot2-sidecar,4,1.7739999999999998,65.34,0.0,0.6906000000000001,1.7356000000000003,0.8648
4,continuous,lv,,,,robot2-sidecar,5,1.682,65.248,0.0,0.6954,1.7434,0.8684
4,continuous,lv,,,,robot2-sidecar,6,1.614,65.436,0.0,0.6970000000000001,1.7496000000000003,0.8707999999999998
4,continuous,lv,,,,robot2-sidecar,7,1.754,65.77000000000001,0.0,0.6994,1.7564,0.8732
4,continuous,lv,,,,robot2-sidecar,8,1.5859999999999999,65.73400000000001,0.0,0.701,1.7618000000000003,0.8754
4,continuous,lv,,,,robot2-sidecar,9,1.668,65.63,0.0,0.7032,1.7676000000000003,0.8774000000000001
4,continuous,lv,,,,robot2-sidecar,10,1.6280000000000001,65.932,0.0,0.7048,1.7738,0.8798
4,continuous,lv,,,,robot2-sidecar,11,1.65,64.3,0.0,0.7072,1.7795999999999998,0.8821999999999999
4,continuous,lv,,,,robot2-sidecar,12,1.6600000000000001,64.54400000000001,0.0,0.7085999999999999,1.7853999999999999,0.8844
4,continuous,lv,,,,robot2-sidecar,13,1.464,64.018,0.0,0.711,1.7914,0.8865999999999999
4,continuous,lv,,,,robot2-sidecar,14,1.6300000000000001,64.002,0.0,0.7124,1.7972000000000001,0.8888
4,continuous,lv,,,,robot2-sidecar,15,1.52,64.19800000000001,0.0,0.7148,1.8032,0.8914
4,continuous,lv,,,,robot2-sidecar,16,1.5,64.09400000000001,0.0,0.7163999999999999,1.8085999999999998,0.8936
4,continuous,lv,,,,robot2-sidecar,17,1.496,64.188,0.0,0.7188000000000001,1.815,0.8956
4,continuous,lv,,,,robot2-sidecar,18,1.54,64.37,0.0,0.7204,1.8201999999999998,0.8977999999999999
4,continuous,lv,,,,robot2-sidecar,19,1.516,64.364,0.0,0.7223999999999999,1.8264000000000002,0.9004
4,continuous,lv,,,,robot2-sidecar,20,2.896,63.56,0.0,0.732,1.8348,0.907
4,continuous,lv,,,,robot2-sidecar,21,1.904,63.624,0.0,0.7343999999999999,1.8436,0.9134
4,continuous,lv,,,,robot2-sidecar,22,1.75,63.69200000000001,0.0,0.736,1.8519999999999999,0.9192
4,continuous,lv,,,,robot2-sidecar,23,1.686,63.802,0.0,0.7384000000000001,1.862,0.925
4,continuous,lv,,,,robot2-sidecar,24,1.684,63.498000000000005,0.0,0.7407999999999999,1.8704,0.9301999999999999
4,continuous,lv,,,,robot2-sidecar,25,1.666,63.52,0.0,0.7454,1.8786,0.9342
4,continuous,lv,,,,robot2-sidecar,26,1.546,63.510000000000005,0.0,0.7476,1.8852,0.9368000000000001
4,continuous,lv,,,,robot2-sidecar,27,1.56,63.803999999999995,0.0,0.75,1.8918,0.9390000000000001
4,continuous,lv,,,,robot2-sidecar,28,1.7100000000000002,62.938,0.0,0.7516,1.8972000000000002,0.9412
4,continuous,lv,,,,robot2-sidecar,29,1.7060000000000002,62.910000000000004,0.0,0.754,1.9034,0.9436
4,continuous,lv,,,,robot2-sidecar,30,1.6179999999999999,62.826,0.0,0.7556,1.9088,0.9456
4,continuous,lv,,,,robot2-sidecar,31,1.56,63.153999999999996,0.0,0.758,1.9149999999999998,0.9480000000000001
4,continuous,lv,,,,robot2-sidecar,32,1.584,62.83200000000001,0.0,0.7594,1.9205999999999999,0.9503999999999999
4,continuous,lv,,,,robot2-sidecar,33,1.598,63.016,0.0,0.7615999999999999,1.9268,0.9528000000000001
4,continuous,lv,,,,robot2-sidecar,34,1.6440000000000001,63.072,0.0,0.764,1.9327999999999999,0.9550000000000001
4,continuous,lv,,,,robot2-sidecar,35,1.574,63.13199999999999,0.0,0.7656000000000001,1.9384000000000001,0.9571999999999999
4,continuous,lv,,,,robot2-sidecar,36,1.614,63.124,0.0,0.768,1.9444,0.9594000000000001
4,continuous,lv,,,,robot2-sidecar,37,1.552,63.233999999999995,0.0,0.7694000000000001,1.9502000000000002,0.9618
4,continuous,lv,,,,robot2-sidecar,38,1.482,63.32000000000001,0.0,0.7718,1.956,0.9640000000000001
4,continuous,lv,,,,robot2-sidecar,39,1.3599999999999999,63.338,0.0,0.7734,1.9620000000000002,0.9666
4,continuous,lv,,,,robot2-sidecar,40,2.5780000000000003,65.338,0.0,0.775,1.9693999999999998,0.9714
4,continuous,lv,,,,robot2-sidecar,41,1.684,65.06400000000001,0.0,0.7866,1.9784,0.9782
4,continuous,lv,,,,robot2-sidecar,42,1.674,65.002,0.0,0.7882,1.9868000000000001,0.9833999999999999
4,continuous,lv,,,,robot2-sidecar,43,1.8359999999999999,65.30799999999999,0.0,0.7906000000000001,1.9962,0.9896
4,continuous,lv,,,,robot2-sidecar,44,1.75,65.362,0.0,0.7922,2.005,0.9949999999999999
4,continuous,lv,,,,robot2-sidecar,45,1.532,65.486,0.0,0.7968,2.0132000000000003,0.9994
4,continuous,lv,,,,robot2-sidecar,46,1.31,65.578,0.0,0.8008,2.0202,1.0024000000000002
4,continuous,lv,,,,robot2-sidecar,47,1.64,65.82000000000001,0.0,0.8024000000000001,2.0265999999999997,1.0048
4,continuous,lv,,,,robot2-sidecar,48,1.5,65.75399999999999,0.0,0.8048,2.0326,1.0071999999999999
4,continuous,lv,,,,robot2-sidecar,49,1.576,65.812,0.0,0.8064,2.0384,1.009
4,continuous,lv,,,,robot2-sidecar,50,1.6199999999999999,65.796,0.0,0.8086,2.0444,1.0113999999999999
4,continuous,lv,,,,robot2-sidecar,51,1.698,65.242,0.0,0.8099999999999999,2.0502,1.0138
4,continuous,lv,,,,robot2-sidecar,52,1.7439999999999998,61.588,0.0,0.8124,2.0561999999999996,1.0164
4,continuous,lv,,,,robot2-sidecar,53,1.5619999999999998,61.636,0.0,0.8140000000000001,2.0620000000000003,1.0186
4,continuous,lv,,,,robot2-sidecar,54,1.592,61.513999999999996,0.0,0.8164,2.0682,1.0204
4,continuous,lv,,,,robot2-sidecar,55,1.506,61.596000000000004,0.0,0.818,2.0738,1.0228
4,continuous,lv,,,,robot2-sidecar,56,1.61,61.874,0.0,0.8204,2.0794,1.0252
4,continuous,lv,,,,robot2-sidecar,57,1.5219999999999998,61.529999999999994,0.0,0.8220000000000001,2.0856000000000003,1.0276
4,continuous,lv,,,,robot2-sidecar,58,1.488,61.696000000000005,0.0,0.8236000000000001,2.0911999999999997,1.0295999999999998
4,continuous,lv,,,,robot2-sidecar,59,1.61,61.501999999999995,0.0,0.8257999999999999,2.0972,1.032
4,continuous,lv,,,,robot2-sidecar,60,1.6560000000000001,61.624,0.0,0.828,2.1032,1.0344000000000002
4,continuous,lv,,,,robot2-sidecar,61,2.94,65.752,0.0,0.8389999999999999,2.1122,1.042
4,continuous,lv,,,,robot2-sidecar,62,1.6940000000000002,65.63199999999999,0.0,0.8413999999999999,2.121,1.048
4,continuous,lv,,,,robot2-sidecar,63,1.77,65.604,0.0,0.843,2.1302,1.0534000000000001
4,continuous,lv,,,,robot2-sidecar,64,1.7280000000000002,65.838,0.0,0.8453999999999999,2.1396,1.0598
4,continuous,lv,,,,robot2-sidecar,65,1.782,65.938,0.0,0.8485999999999999,2.1478,1.064
4,continuous,lv,,,,robot2-sidecar,66,1.55,66.154,0.0,0.8533999999999999,2.1554,1.0676
4,continuous,lv,,,,robot2-sidecar,67,1.496,66.096,0.0,0.8555999999999999,2.1616,1.0699999999999998
4,continuous,lv,,,,robot2-sidecar,68,1.61,66.018,0.0,0.857,2.1676,1.0722
4,continuous,lv,,,,robot2-sidecar,69,1.492,66.42,0.0,0.8593999999999999,2.1736,1.0742
4,continuous,lv,,,,robot2-sidecar,70,1.518,66.376,0.0,0.861,2.1795999999999998,1.0766
4,continuous,lv,,,,robot2-sidecar,71,1.58,66.362,0.0,0.8634000000000001,2.1854,1.0790000000000002
4,continuous,lv,,,,robot2-sidecar,72,1.686,66.252,0.0,0.865,2.1912,1.081
4,continuous,lv,,,,robot2-sidecar,73,1.684,65.72999999999999,0.0,0.8666,2.1966,1.0832000000000002
4,continuous,lv,,,,robot2-sidecar,74,1.6219999999999999,65.48400000000001,0.0,0.8686,2.2030000000000003,1.0856
4,continuous,lv,,,,robot2-sidecar,75,1.3780000000000001,65.518,0.0,0.8700000000000001,2.2084,1.0879999999999999
4,continuous,lv,,,,robot2-sidecar,76,1.476,65.688,0.0,0.8724000000000001,2.2144,1.0902
4,continuous,lv,,,,robot2-sidecar,77,1.524,65.682,0.0,0.874,2.2204,1.0924
4,continuous,lv,,,,robot2-sidecar,78,1.534,65.602,0.0,0.8764,2.2262,1.0948
4,continuous,lv,,,,robot2-sidecar,79,1.53,65.622,0.0,0.8780000000000001,2.2323999999999997,1.0972
4,continuous,lv,,,,robot2-sidecar,80,1.746,65.562,0.0,0.8804000000000001,2.2382,1.0994
4,continuous,lv,,,,robot2-sidecar,81,2.756,65.846,0.0,0.882,2.2458,1.1052
4,continuous,lv,,,,robot2-sidecar,82,1.794,66.034,0.0,0.8940000000000001,2.2548,1.1122
4,continuous,lv,,,,robot2-sidecar,83,1.7280000000000002,65.894,0.0,0.9,2.2648,1.1192
4,continuous,lv,,,,robot2-sidecar,84,1.848,65.846,0.0,0.9077999999999999,2.2742,1.1258
4,continuous,lv,,,,robot2-sidecar,85,1.75,65.786,0.0,0.9102,2.283,1.1304
4,continuous,lv,,,,robot2-sidecar,86,1.5539999999999998,65.71000000000001,0.0,0.9126,2.2904,1.1338
4,continuous,lv,,,,robot2-sidecar,87,1.695,65.375,0.0,0.833,2.09325,1.03725
4,continuous,lv,,,,robot2-sidecar,88,1.3279999999999998,65.7,0.0,0.9179999999999999,2.303,1.1388
4,continuous,lv,,,,robot2-sidecar,89,1.532,65.94200000000001,0.0,0.9196,2.309,1.141
4,continuous,lv,,,,robot2-sidecar,90,1.6460000000000001,66.196,0.0,0.9218,2.315,1.1434
4,continuous,lv,,,,robot2-sidecar,91,1.58,60.28,0.0,1.0867499999999999,2.72825,1.3455
4,continuous,lv,,,,robot2-sidecar,92,1.6440000000000001,61.242000000000004,0.0,0.925,2.3248,1.1472
4,continuous,lv,,,,robot2-sidecar,93,1.9949999999999999,65.485,0.0,0.7655000000000001,1.919,0.9475
4,continuous,lv,,,,robot2-sidecar,94,1.518,61.044000000000004,0.0,0.9280000000000002,2.3332,1.1506
4,continuous,lv,,,,robot2-sidecar,95,1.5859999999999999,61.272000000000006,0.0,0.9296,2.339,1.1528
4,continuous,lv,,,,robot2-sidecar,96,1.722,61.0,0.0,0.932,2.3454,1.1552
4,continuous,lv,,,,robot2-sidecar,97,1.534,61.108000000000004,0.0,0.9336,2.3506,1.1574
4,continuous,lv,,,,robot2-sidecar,98,1.544,61.088,0.0,0.9359999999999999,2.357,1.1598
4,continuous,lv,,,,robot2-sidecar,99,1.558,61.074,0.0,0.9376,2.3626,1.1618
4,continuous,lv,,,,robot2-sidecar,100,1.656,61.322,0.0,0.9398,2.3688,1.1644
4,continuous,lv,,,,robot2-sidecar,101,1.64,61.25,0.0,0.9414,2.3746,1.1667999999999998
4,continuous,lv,,,,robot2-sidecar,102,1.816,61.32000000000001,0.0,0.9437999999999999,2.3802,1.169
4,continuous,lv,,,,robot2-sidecar,103,2.69,61.879999999999995,0.0,0.9554,2.3898,1.1776
4,continuous,lv,,,,robot2-sidecar,104,1.8219999999999998,61.73199999999999,0.0,0.9578,2.3986,1.1834
4,continuous,lv,,,,robot2-sidecar,105,1.816,61.846000000000004,0.0,0.9593999999999999,2.4076,1.189
4,continuous,lv,,,,robot2-sidecar,106,1.7240000000000002,61.754,0.0,0.9617999999999999,2.4168,1.1949999999999998
4,continuous,lv,,,,robot2-sidecar,107,1.6780000000000002,61.836,0.0,0.9654,2.425,1.1994
4,continuous,lv,,,,robot2-sidecar,108,1.478,61.814,0.0,0.9709999999999999,2.4328,1.2028
4,continuous,lv,,,,robot2-sidecar,109,1.534,61.812,0.0,0.9725999999999999,2.4392,1.2048
4,continuous,lv,,,,robot2-sidecar,110,1.4460000000000002,61.928,0.0,0.9747999999999999,2.4454000000000002,1.2072
4,continuous,lv,,,,robot2-sidecar,111,1.5899999999999999,62.036,0.0,0.9763999999999999,2.4512,1.2096
4,continuous,lv,,,,robot2-sidecar,112,1.592,61.396,0.0,0.9788,2.4572,1.212
4,continuous,lv,,,,robot2-sidecar,113,1.634,61.27,0.0,0.9804,2.463,1.2142
4,continuous,lv,,,,robot2-sidecar,114,1.486,61.334,0.0,0.9827999999999999,2.4690000000000003,1.2166000000000001
4,continuous,lv,,,,robot2-sidecar,115,1.478,61.16799999999999,0.0,0.9843999999999999,2.4748,1.2188
4,continuous,lv,,,,robot2-sidecar,116,1.634,61.384,0.0,0.9868,2.4806,1.221
4,continuous,lv,,,,robot2-sidecar,117,1.5,61.04,0.0,0.9884000000000001,2.4862,1.2231999999999998
4,continuous,lv,,,,robot2-sidecar,118,1.6179999999999999,61.246,0.0,0.9907999999999999,2.4924,1.2258
4,continuous,lv,,,,robot2-sidecar,119,1.5699999999999998,61.164,0.0,0.9924,2.4981999999999998,1.2277999999999998
