n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mb_mean,net_rx_mb_std,net_tx_mb_mean,net_tx_mb_std
4,startup,,,,,robot1-sidecar,1.5168564102564104,0.06561680819474838,68.9856416083916,9.608890419536237,0.0,0.0,0.016599999999999997,0.004405737885506742,0.0324,0.007088909054216108,0.019500000000000003,0.006509102937627555
4,startup,,,,,robot2-sidecar,1.5272218115218115,0.08935200481518678,73.00054645354645,8.111636809375147,0.0,0.0,0.017000000000000005,0.005712405705774798,0.032549999999999996,0.008556161214986669,0.019550000000000005,0.007022332795783524
4,startup,,,,,robot3-sidecar,1.5064518648018648,0.07906628603060435,69.23890745920747,9.819167453014328,0.0002,0.000894427190999916,0.015200000000000005,0.0034580189034824696,0.029999999999999992,0.00603498571925226,0.017400000000000006,0.004615762467663903
4,startup,,,,,robot4-sidecar,1.5405451048951049,0.07448015565272724,70.37702517482518,7.942418083750584,0.0,0.0,0.014100000000000005,0.0021250386993380173,0.02864999999999999,0.005284286537511589,0.016300000000000005,0.004612340426565054
4,startup,,,,,secaas,5.611424242424243,0.16875659808107787,63.187418123543125,0.14960946045941217,0.0,0.0,0.10939999999999998,0.0017888543819998336,0.04725,0.002124419425334088,0.06020000000000001,0.0035923896166611285
8,startup,,,,,robot1-sidecar,1.5831413752913752,0.07986861277020636,69.27268414918414,9.83489047279071,0.0,0.0,0.017150000000000006,0.004715874646787228,0.04600000000000001,0.006821020142872599,0.022099999999999995,0.005270573722890223
8,startup,,,,,robot2-sidecar,1.6061040404040405,0.09204218793123353,71.0347707070707,8.23910486225948,0.0,0.0,0.016050000000000005,0.002892367451359562,0.041350000000000005,0.004782368935117708,0.0184,0.003816860103885336
8,startup,,,,,robot3-sidecar,1.582485606060606,0.07535890739493985,71.1930553030303,8.055664515197313,0.0,0.0,0.01665,0.00377352271547562,0.04185000000000002,0.005668704483946527,0.018899999999999993,0.0048547318208765865
8,startup,,,,,robot4-sidecar,1.5694697940947941,0.09338810930216125,71.17891623931624,8.223572231300492,0.0,0.0,0.015250000000000003,0.0025520889276701977,0.040749999999999995,0.004643898090363776,0.017999999999999995,0.0034488747211380835
8,startup,,,,,robot5-sidecar,1.5813742424242423,0.10298166446221227,74.27328863636363,0.7780030748544507,0.0,0.0,0.015300000000000003,0.0026377821625073795,0.03995000000000002,0.0034713109915419636,0.017399999999999995,0.002257152374587344
8,startup,,,,,robot6-sidecar,1.609312878787879,0.07922449278471777,71.11081843434343,8.163229393582965,0.0,0.0,0.014700000000000001,0.0017800059136507272,0.03935000000000003,0.0012258187382102545,0.0169,0.0012937094768634546
8,startup,,,,,robot7-sidecar,1.5464484848484847,0.07982210211514672,71.04801212121211,8.042518349300497,0.0,0.0,0.015100000000000002,0.0015525869752736746,0.03935000000000001,0.0012680278927697573,0.0168,0.0012814465510343806
