robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,152199000000,1779440814834012885
robot1,/robot1/scan,152399000000,1779440815033736343
robot1,/robot1/scan,152599000000,1779440815233942924
robot1,/robot1/scan,152799000000,1779440815433995853
robot1,/robot1/scan,152999000000,1779440815633902233
robot1,/robot1/scan,153199000000,1779440815833959280
robot1,/robot1/scan,153399000000,1779440816034095152
robot1,/robot1/scan,153599000000,1779440816235110486
robot1,/robot1/scan,153799000000,1779440816434900673
robot1,/robot1/scan,153999000000,1779440816635221553
robot1,/robot1/scan,154199000000,1779440816834541440
robot1,/robot1/scan,154399000000,1779440817034748721
robot1,/robot1/scan,154599000000,1779440817234849427
robot1,/robot1/scan,154799000000,1779440817434629444
robot1,/robot1/scan,154999000000,1779440817634521505
robot1,/robot1/scan,155199000000,1779440817834916806
robot1,/robot1/scan,155399000000,1779440818034723441
robot1,/robot1/scan,155599000000,1779440818234825725
robot1,/robot1/scan,155799000000,1779440818434940238
robot1,/robot1/scan,155999000000,1779440818634773315
robot1,/robot1/scan,156199000000,1779440818834948204
robot1,/robot1/scan,156399000000,1779440819034847200
robot1,/robot1/scan,156599000000,1779440819234755231
robot1,/robot1/scan,156799000000,1779440819435518616
robot1,/robot1/scan,156999000000,1779440819635300502
robot1,/robot1/scan,157199000000,1779440819835238580
robot1,/robot1/scan,157399000000,1779440820034863804
robot1,/robot1/scan,157599000000,1779440820235287906
robot1,/robot1/scan,157799000000,1779440820435060803
robot1,/robot1/scan,157999000000,1779440820635309339
robot1,/robot1/scan,158199000000,1779440820835370955
robot1,/robot1/scan,158399000000,1779440821035190546
robot1,/robot1/scan,158599000000,1779440821235095765
robot1,/robot1/scan,158799000000,1779440821435277522
robot1,/robot1/scan,158999000000,1779440821635709518
robot1,/robot1/scan,159199000000,1779440821835406750
robot1,/robot1/scan,159399000000,1779440822035979080
robot1,/robot1/scan,159599000000,1779440822236227529
robot1,/robot1/scan,159799000000,1779440822435890030
robot1,/robot1/scan,159999000000,1779440822636058559
robot1,/robot1/scan,160199000000,1779440822837693195
robot1,/robot1/scan,160399000000,1779440823037517250
robot1,/robot1/scan,160599000000,1779440823237538255
robot1,/robot1/scan,160799000000,1779440823437777443
robot1,/robot1/scan,160999000000,1779440823637690654
robot1,/robot1/scan,161199000000,1779440823837832264
robot1,/robot1/scan,161399000000,1779440824037711380
robot1,/robot1/scan,161599000000,1779440824237848929
robot1,/robot1/scan,161799000000,1779440824437860386
robot1,/robot1/scan,161999000000,1779440824638201618
robot1,/robot1/scan,162199000000,1779440824837909375
robot1,/robot1/scan,162399000000,1779440825037987749
robot1,/robot1/scan,162599000000,1779440825238041403
robot1,/robot1/scan,162799000000,1779440825438080007
robot1,/robot1/scan,162999000000,1779440825637980076
robot1,/robot1/scan,163199000000,1779440825837822490
robot1,/robot1/scan,163399000000,1779440826038013516
robot1,/robot1/scan,163599000000,1779440826237781726
robot1,/robot1/scan,163799000000,1779440826437614878
robot1,/robot1/scan,163999000000,1779440826638100775
robot1,/robot1/scan,164199000000,1779440826837893669
robot1,/robot1/scan,164399000000,1779440827038027515
robot1,/robot1/scan,164599000000,1779440827237861632
robot1,/robot1/scan,164799000000,1779440827437986274
robot1,/robot1/scan,164999000000,1779440827637947466
robot1,/robot1/scan,165199000000,1779440827837958978
robot1,/robot1/scan,165399000000,1779440828038119211
robot1,/robot1/scan,165599000000,1779440828238960628
robot1,/robot1/scan,165799000000,1779440828439047841
robot1,/robot1/scan,165999000000,1779440828638966215
robot1,/robot1/scan,166199000000,1779440828839170860
robot1,/robot1/scan,166399000000,1779440829039222895
robot1,/robot1/scan,166599000000,1779440829239367847
robot1,/robot1/scan,166799000000,1779440829439327631
robot1,/robot1/scan,166999000000,1779440829639163291
robot1,/robot1/scan,167199000000,1779440829840017298
robot1,/robot1/scan,167399000000,1779440830039954983
robot1,/robot1/scan,167599000000,1779440830239276385
robot1,/robot1/scan,167799000000,1779440830439379564
robot1,/robot1/scan,167999000000,1779440830639197716
robot1,/robot1/scan,168199000000,1779440830839271602
robot1,/robot1/scan,168399000000,1779440831039051469
robot1,/robot1/scan,168599000000,1779440831238988129
robot1,/robot1/scan,168799000000,1779440831439126357
robot1,/robot1/scan,168999000000,1779440831639639013
robot1,/robot1/scan,169199000000,1779440831839962038
robot1,/robot1/scan,169399000000,1779440832039980610
robot1,/robot1/scan,169599000000,1779440832239978008
robot1,/robot1/scan,169799000000,1779440832440094292
robot1,/robot1/scan,169999000000,1779440832640259903
robot1,/robot1/scan,170199000000,1779440832840336942
robot1,/robot1/scan,170399000000,1779440833040981285
robot1,/robot1/scan,170599000000,1779440833240765798
robot1,/robot1/scan,170799000000,1779440833440669255
robot1,/robot1/scan,170999000000,1779440833640882895
robot1,/robot1/scan,171199000000,1779440833840718410
robot1,/robot1/scan,171399000000,1779440834041161840
robot1,/robot1/scan,171599000000,1779440834242036005
robot1,/robot1/scan,171799000000,1779440834441789920
robot1,/robot1/scan,171999000000,1779440834642073535
robot1,/robot1/scan,172199000000,1779440834841928878
robot1,/robot1/scan,172399000000,1779440835042077303
robot1,/robot1/scan,172599000000,1779440835242122914
robot1,/robot1/scan,172799000000,1779440835441780150
robot1,/robot1/scan,172999000000,1779440835642254630
robot1,/robot1/scan,173199000000,1779440835842073593
robot1,/robot1/scan,173399000000,1779440836042067799
robot1,/robot1/scan,173599000000,1779440836242536359
robot1,/robot1/scan,173799000000,1779440836442920111
robot1,/robot1/scan,173999000000,1779440836642993484
robot1,/robot1/scan,174199000000,1779440836842245704
robot1,/robot1/scan,174399000000,1779440837042192772
robot1,/robot1/scan,174599000000,1779440837242204125
robot1,/robot1/scan,174799000000,1779440837442261637
robot1,/robot1/scan,174999000000,1779440837642251365
robot1,/robot1/scan,175199000000,1779440837842216943
robot1,/robot1/scan,175399000000,1779440838042395300
robot1,/robot1/scan,175599000000,1779440838242314539
robot1,/robot1/scan,175799000000,1779440838442370594
robot1,/robot1/scan,175999000000,1779440838642286901
robot1,/robot1/scan,176199000000,1779440838842254480
robot1,/robot1/scan,176399000000,1779440839042362411
robot1,/robot1/scan,176599000000,1779440839242477566
robot1,/robot1/scan,176799000000,1779440839442388351
robot1,/robot1/scan,176999000000,1779440839643213166
robot1,/robot1/scan,177199000000,1779440839842860343
robot1,/robot1/scan,177399000000,1779440840042889576
robot1,/robot1/scan,177599000000,1779440840243055084
robot1,/robot1/scan,177799000000,1779440840442866930
robot1,/robot1/scan,177999000000,1779440840642755750
robot1,/robot1/scan,178199000000,1779440840842853375
robot1,/robot1/scan,178399000000,1779440841042963521
robot1,/robot1/scan,178599000000,1779440841242690375
robot1,/robot1/scan,178799000000,1779440841442902671
robot1,/robot1/scan,179000000000,1779440841643331450
robot1,/robot1/scan,179199000000,1779440841843845762
robot1,/robot1/scan,179399000000,1779440842044737692
robot1,/robot1/scan,179599000000,1779440842244723486
robot1,/robot1/scan,179799000000,1779440842443790952
robot1,/robot1/scan,179999000000,1779440842643498652
robot1,/robot1/scan,180199000000,1779440842843427615
robot1,/robot1/scan,180399000000,1779440843043350220
robot1,/robot1/scan,180599000000,1779440843243249749
robot1,/robot1/scan,180799000000,1779440843443617561
robot1,/robot1/scan,180999000000,1779440843643314363
robot1,/robot1/scan,181199000000,1779440843843213372
robot1,/robot1/scan,181399000000,1779440844043853717
robot1,/robot1/scan,181599000000,1779440844244129115
robot1,/robot1/scan,181799000000,1779440844445023178
robot1,/robot1/scan,181999000000,1779440844644799039
robot1,/robot1/scan,182199000000,1779440844844640708
robot1,/robot1/scan,182399000000,1779440845044930966
robot1,/robot1/scan,182599000000,1779440845244726291
robot1,/robot1/scan,182799000000,1779440845445193846
robot1,/robot1/scan,182999000000,1779440845645181795
robot1,/robot1/scan,183199000000,1779440845845227907
robot1,/robot1/scan,183399000000,1779440846045564123
robot1,/robot1/scan,183599000000,1779440846246051062
robot1,/robot1/scan,183799000000,1779440846445715042
robot1,/robot1/scan,183999000000,1779440846645996081
robot1,/robot1/scan,184199000000,1779440846845593705
robot1,/robot1/scan,184399000000,1779440847045344290
robot1,/robot1/scan,184599000000,1779440847245286904
robot1,/robot1/scan,184799000000,1779440847445446359
robot1,/robot1/scan,184999000000,1779440847645498142
robot1,/robot1/scan,185199000000,1779440847845319787
robot1,/robot1/scan,185399000000,1779440848045245130
robot1,/robot1/scan,185599000000,1779440848245506756
robot1,/robot1/scan,185799000000,1779440848445621369
robot1,/robot1/scan,185999000000,1779440848645552394
robot1,/robot1/scan,186199000000,1779440848845321202
robot1,/robot1/scan,186399000000,1779440849045377957
robot1,/robot1/scan,186599000000,1779440849245550451
robot1,/robot1/scan,186799000000,1779440849445646461
robot1,/robot1/scan,186999000000,1779440849645939506
robot1,/robot1/scan,187199000000,1779440849845673813
robot1,/robot1/scan,187399000000,1779440850047261992
robot1,/robot1/scan,187599000000,1779440850246878562
robot1,/robot1/scan,187799000000,1779440850447083119
robot1,/robot1/scan,187999000000,1779440850646836414
robot1,/robot1/scan,188199000000,1779440850846900872
robot1,/robot1/scan,188399000000,1779440851046906601
robot1,/robot1/scan,188599000000,1779440851247134574
robot1,/robot1/scan,188799000000,1779440851447041556
robot1,/robot1/scan,188999000000,1779440851647109522
robot1,/robot1/scan,189199000000,1779440851848057096
robot1,/robot1/scan,189399000000,1779440852047954122
robot1,/robot1/scan,189599000000,1779440852247768040
robot1,/robot1/scan,189799000000,1779440852447065320
robot1,/robot1/scan,189999000000,1779440852647120135
robot1,/robot1/scan,190199000000,1779440852846950158
robot1,/robot1/scan,190399000000,1779440853047513215
robot1,/robot1/scan,190599000000,1779440853247182579
robot1,/robot1/scan,190799000000,1779440853447554579
robot1,/robot1/scan,190999000000,1779440853647216654
robot1,/robot1/scan,191199000000,1779440853847082740
robot1,/robot1/scan,191399000000,1779440854047147437
robot1,/robot1/scan,191599000000,1779440854246929882
robot1,/robot1/scan,191799000000,1779440854447175692
robot1,/robot1/scan,191999000000,1779440854647264425
robot1,/robot1/scan,192199000000,1779440854847371019
robot1,/robot1/scan,192399000000,1779440855047338297
robot1,/robot1/scan,192599000000,1779440855247343693
robot1,/robot1/scan,192799000000,1779440855447966538
robot1,/robot1/scan,192999000000,1779440855647846884
robot1,/robot1/scan,193199000000,1779440855848123266
robot1,/robot1/scan,193399000000,1779440856047437498
robot1,/robot1/scan,193599000000,1779440856247604630
robot1,/robot1/scan,193799000000,1779440856447846135
robot1,/robot1/scan,193999000000,1779440856647530580
robot1,/robot1/scan,194199000000,1779440856847949153
robot1,/robot1/scan,194399000000,1779440857048110431
robot1,/robot1/scan,194599000000,1779440857247858904
robot1,/robot1/scan,194799000000,1779440857448068542
robot1,/robot1/scan,194999000000,1779440857647866154
robot1,/robot1/scan,195199000000,1779440857847871738
robot1,/robot1/scan,195399000000,1779440858047881462
robot1,/robot1/scan,195599000000,1779440858248231531
robot1,/robot1/scan,195799000000,1779440858448211198
robot1,/robot1/scan,195999000000,1779440858648475199
robot1,/robot1/scan,196199000000,1779440858848924718
robot1,/robot1/scan,196399000000,1779440859049129616
robot1,/robot1/scan,196599000000,1779440859249116808
robot1,/robot1/scan,196799000000,1779440859449204062
robot1,/robot1/scan,196999000000,1779440859648995940
robot1,/robot1/scan,197199000000,1779440859849153961
robot1,/robot1/scan,197399000000,1779440860049840443
robot1,/robot1/scan,197599000000,1779440860250224516
robot1,/robot1/scan,197799000000,1779440860449935918
robot1,/robot1/scan,197999000000,1779440860649842758
robot1,/robot1/scan,198199000000,1779440860849870706
robot1,/robot1/scan,198399000000,1779440861050131197
robot1,/robot1/scan,198599000000,1779440861250195602
robot1,/robot1/scan,198799000000,1779440861450157193
robot1,/robot1/scan,198999000000,1779440861650079396
robot1,/robot1/scan,199199000000,1779440861851091729
robot1,/robot1/scan,199399000000,1779440862050963098
robot1,/robot1/scan,199599000000,1779440862250974366
robot1,/robot1/scan,199799000000,1779440862451003787
robot1,/robot1/scan,199999000000,1779440862650972142
robot1,/robot1/scan,200199000000,1779440862851089239
robot1,/robot1/scan,200399000000,1779440863050940602
robot1,/robot1/scan,200599000000,1779440863251307222
robot1,/robot1/scan,200799000000,1779440863451373669
robot1,/robot1/scan,200999000000,1779440863651170932
robot1,/robot1/scan,201199000000,1779440863851314034
robot1,/robot1/scan,201399000000,1779440864051989456
robot1,/robot1/scan,201599000000,1779440864251424717
robot1,/robot1/scan,201799000000,1779440864451077250
robot1,/robot1/scan,201999000000,1779440864651517359
robot1,/robot1/scan,202199000000,1779440864850976895
robot1,/robot1/scan,202399000000,1779440865050829994
robot1,/robot1/scan,202599000000,1779440865251138963
robot1,/robot1/scan,202799000000,1779440865451367258
robot1,/robot1/scan,202999000000,1779440865651061187
robot1,/robot1/scan,203199000000,1779440865851155969
robot1,/robot1/scan,203399000000,1779440866051189713
robot1,/robot1/scan,203599000000,1779440866251283881
robot1,/robot1/scan,203799000000,1779440866451227627
robot1,/robot1/scan,203999000000,1779440866651143100
robot1,/robot1/scan,204199000000,1779440866851925830
robot1,/robot1/scan,204399000000,1779440867051358122
robot1,/robot1/scan,204599000000,1779440867251600484
robot1,/robot1/scan,204799000000,1779440867451837947
robot1,/robot1/scan,204999000000,1779440867651708066
robot1,/robot1/scan,205199000000,1779440867851809951
robot1,/robot1/scan,205399000000,1779440868051661404
robot1,/robot1/scan,205599000000,1779440868251429367
robot1,/robot1/scan,205799000000,1779440868451761986
