robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,845198000000,1779437513953300543
robot1,/robot1/scan,845398000000,1779437514153089170
robot1,/robot1/scan,845598000000,1779437514353501631
robot1,/robot1/scan,845798000000,1779437514553516075
robot1,/robot1/scan,845998000000,1779437514753141498
robot1,/robot1/scan,846198000000,1779437514953384374
robot1,/robot1/scan,846398000000,1779437515153414187
robot1,/robot1/scan,846598000000,1779437515353288491
robot1,/robot1/scan,846798000000,1779437515553514663
robot1,/robot1/scan,846998000000,1779437515753425964
robot1,/robot1/scan,847198000000,1779437515953812431
robot1,/robot1/scan,847398000000,1779437516153387795
robot1,/robot1/scan,847598000000,1779437516353797671
robot1,/robot1/scan,847798000000,1779437516553927742
robot1,/robot1/scan,847998000000,1779437516753840814
robot1,/robot1/scan,848198000000,1779437516953770021
robot1,/robot1/scan,848398000000,1779437517154198955
robot1,/robot1/scan,848598000000,1779437517354047637
robot1,/robot1/scan,848798000000,1779437517554171100
robot1,/robot1/scan,848998000000,1779437517754008468
robot1,/robot1/scan,849198000000,1779437517954182956
robot1,/robot1/scan,849398000000,1779437518154257008
robot1,/robot1/scan,849598000000,1779437518353948101
robot1,/robot1/scan,849798000000,1779437518554294380
robot1,/robot1/scan,849999000000,1779437518754786017
robot1,/robot1/scan,850198000000,1779437518954333165
robot1,/robot1/scan,850398000000,1779437519154423911
robot1,/robot1/scan,850598000000,1779437519354444786
robot1,/robot1/scan,850798000000,1779437519554398656
robot1,/robot1/scan,850998000000,1779437519754556878
robot1,/robot1/scan,851198000000,1779437519954307202
robot1,/robot1/scan,851398000000,1779437520154650161
robot1,/robot1/scan,851598000000,1779437520354725246
robot1,/robot1/scan,851798000000,1779437520554639273
robot1,/robot1/scan,851998000000,1779437520755142393
robot1,/robot1/scan,852198000000,1779437520954720409
robot1,/robot1/scan,852398000000,1779437521154628626
robot1,/robot1/scan,852598000000,1779437521354868913
robot1,/robot1/scan,852798000000,1779437521554956765
robot1,/robot1/scan,852998000000,1779437521754881737
robot1,/robot1/scan,853198000000,1779437521954755735
robot1,/robot1/scan,853398000000,1779437522155157956
robot1,/robot1/scan,853598000000,1779437522354922933
robot1,/robot1/scan,853798000000,1779437522554905310
robot1,/robot1/scan,853998000000,1779437522755097697
robot1,/robot1/scan,854198000000,1779437522955214192
robot1,/robot1/scan,854398000000,1779437523155272904
robot1,/robot1/scan,854598000000,1779437523355134099
robot1,/robot1/scan,854798000000,1779437523555418825
robot1,/robot1/scan,854998000000,1779437523755498906
robot1,/robot1/scan,855198000000,1779437523955374726
robot1,/robot1/scan,855398000000,1779437524155872811
robot1,/robot1/scan,855598000000,1779437524355544233
robot1,/robot1/scan,855798000000,1779437524555899940
robot1,/robot1/scan,855998000000,1779437524755553861
robot1,/robot1/scan,856198000000,1779437524956114021
robot1,/robot1/scan,856398000000,1779437525156047385
robot1,/robot1/scan,856598000000,1779437525355731672
robot1,/robot1/scan,856798000000,1779437525555670475
robot1,/robot1/scan,856998000000,1779437525755905970
robot1,/robot1/scan,857198000000,1779437525955724026
robot1,/robot1/scan,857398000000,1779437526155712884
robot1,/robot1/scan,857598000000,1779437526355793422
robot1,/robot1/scan,857798000000,1779437526555704714
robot1,/robot1/scan,857998000000,1779437526755910902
robot1,/robot1/scan,858198000000,1779437526955746587
robot1,/robot1/scan,858398000000,1779437527156019784
robot1,/robot1/scan,858598000000,1779437527355785454
robot1,/robot1/scan,858798000000,1779437527555877393
robot1,/robot1/scan,858998000000,1779437527755770285
robot1,/robot1/scan,859200000000,1779437527957176833
robot1,/robot1/scan,859398000000,1779437528156883694
robot1,/robot1/scan,859598000000,1779437528357165057
robot1,/robot1/scan,859798000000,1779437528557083761
robot1,/robot1/scan,859998000000,1779437528756978916
robot1,/robot1/scan,860198000000,1779437528957249679
robot1,/robot1/scan,860398000000,1779437529157489141
robot1,/robot1/scan,860598000000,1779437529357455277
robot1,/robot1/scan,860798000000,1779437529557408460
robot1,/robot1/scan,860998000000,1779437529757295883
robot1,/robot1/scan,861198000000,1779437529957827113
robot1,/robot1/scan,861398000000,1779437530157887262
robot1,/robot1/scan,861598000000,1779437530358301118
robot1,/robot1/scan,861798000000,1779437530558032301
robot1,/robot1/scan,861998000000,1779437530758357427
robot1,/robot1/scan,862198000000,1779437530958015995
robot1,/robot1/scan,862398000000,1779437531158048543
robot1,/robot1/scan,862598000000,1779437531358040507
robot1,/robot1/scan,862798000000,1779437531558253558
robot1,/robot1/scan,862998000000,1779437531758352235
robot1,/robot1/scan,863198000000,1779437531958394318
robot1,/robot1/scan,863398000000,1779437532158747574
robot1,/robot1/scan,863598000000,1779437532358961418
robot1,/robot1/scan,863798000000,1779437532558920971
robot1,/robot1/scan,863998000000,1779437532758876259
robot1,/robot1/scan,864198000000,1779437532958944570
robot1,/robot1/scan,864398000000,1779437533159064642
robot1,/robot1/scan,864598000000,1779437533359083899
robot1,/robot1/scan,864798000000,1779437533559656281
