robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,311004000000,1779442044922237161
robot1,/robot1/scan,311204000000,1779442045122201664
robot1,/robot1/scan,311404000000,1779442045322252691
robot1,/robot1/scan,311604000000,1779442045522316827
robot1,/robot1/scan,311804000000,1779442045722247360
robot1,/robot1/scan,312004000000,1779442045922375107
robot1,/robot1/scan,312204000000,1779442046122423020
robot1,/robot1/scan,312404000000,1779442046322492444
robot1,/robot1/scan,312604000000,1779442046522187930
robot1,/robot1/scan,312804000000,1779442046722526535
robot1,/robot1/scan,313004000000,1779442046922402380
robot1,/robot1/scan,313204000000,1779442047122415032
robot1,/robot1/scan,313404000000,1779442047322343451
robot1,/robot1/scan,313604000000,1779442047522533748
robot1,/robot1/scan,313804000000,1779442047722479364
robot1,/robot1/scan,314004000000,1779442047922381126
robot1,/robot1/scan,314204000000,1779442048122767039
robot1,/robot1/scan,314404000000,1779442048322439161
robot1,/robot1/scan,314604000000,1779442048522623496
robot1,/robot1/scan,314804000000,1779442048722589204
robot1,/robot1/scan,315004000000,1779442048922551867
robot1,/robot1/scan,315204000000,1779442049122764659
robot1,/robot1/scan,315404000000,1779442049323761782
robot1,/robot1/scan,315604000000,1779442049523807421
robot1,/robot1/scan,315804000000,1779442049724117158
robot1,/robot1/scan,316004000000,1779442049923899576
robot1,/robot1/scan,316204000000,1779442050124123641
robot1,/robot1/scan,316404000000,1779442050323967188
robot1,/robot1/scan,316604000000,1779442050524795857
robot1,/robot1/scan,316804000000,1779442050724724994
robot1,/robot1/scan,317004000000,1779442050924884470
robot1,/robot1/scan,317204000000,1779442051124381174
robot1,/robot1/scan,317404000000,1779442051324739932
robot1,/robot1/scan,317604000000,1779442051524666950
robot1,/robot1/scan,317804000000,1779442051725204413
robot1,/robot1/scan,318004000000,1779442051924919855
robot1,/robot1/scan,318204000000,1779442052125197308
robot1,/robot1/scan,318404000000,1779442052325418382
robot1,/robot1/scan,318604000000,1779442052525434668
robot1,/robot1/scan,318804000000,1779442052725597500
robot1,/robot1/scan,319004000000,1779442052925776621
robot1,/robot1/scan,319204000000,1779442053125931132
robot1,/robot1/scan,319404000000,1779442053325951330
robot1,/robot1/scan,319604000000,1779442053525714390
robot1,/robot1/scan,319804000000,1779442053725776596
robot1,/robot1/scan,320004000000,1779442053925802626
robot1,/robot1/scan,320204000000,1779442054125770227
robot1,/robot1/scan,320404000000,1779442054326501254
robot1,/robot1/scan,320605000000,1779442054527664051
robot1,/robot1/scan,320805000000,1779442054727603474
robot1,/robot1/scan,321005000000,1779442054927631860
robot1,/robot1/scan,321205000000,1779442055127540843
robot1,/robot1/scan,321405000000,1779442055326850780
robot1,/robot1/scan,321605000000,1779442055527640172
robot1,/robot1/scan,321805000000,1779442055726945065
robot1,/robot1/scan,322005000000,1779442055926977077
robot1,/robot1/scan,322205000000,1779442056126872720
robot1,/robot1/scan,322405000000,1779442056327069376
robot1,/robot1/scan,322605000000,1779442056526965821
robot1,/robot1/scan,322805000000,1779442056727553412
robot1,/robot1/scan,323005000000,1779442056927321929
robot1,/robot1/scan,323205000000,1779442057127487705
robot1,/robot1/scan,323405000000,1779442057327700161
robot1,/robot1/scan,323605000000,1779442057527539305
robot1,/robot1/scan,323805000000,1779442057727397914
robot1,/robot1/scan,324005000000,1779442057927368316
robot1,/robot1/scan,324205000000,1779442058127329308
robot1,/robot1/scan,324405000000,1779442058327279720
robot1,/robot1/scan,324605000000,1779442058527407389
