robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,1145798000000,1779437814645162164
robot1,/robot1/scan,1145998000000,1779437814845124083
robot1,/robot1/scan,1146198000000,1779437815045308397
robot1,/robot1/scan,1146398000000,1779437815245429864
robot1,/robot1/scan,1146598000000,1779437815445486735
robot1,/robot1/scan,1146798000000,1779437815646032730
robot1,/robot1/scan,1146998000000,1779437815845735849
robot1,/robot1/scan,1147198000000,1779437816045255525
robot1,/robot1/scan,1147398000000,1779437816245327776
robot1,/robot1/scan,1147598000000,1779437816445214334
robot1,/robot1/scan,1147798000000,1779437816645260043
robot1,/robot1/scan,1147998000000,1779437816845184513
robot1,/robot1/scan,1148198000000,1779437817045109408
robot1,/robot1/scan,1148398000000,1779437817245369256
robot1,/robot1/scan,1148598000000,1779437817445053983
robot1,/robot1/scan,1148798000000,1779437817645259298
robot1,/robot1/scan,1148998000000,1779437817845335330
robot1,/robot1/scan,1149198000000,1779437818045228047
robot1,/robot1/scan,1149398000000,1779437818245296782
robot1,/robot1/scan,1149598000000,1779437818445092827
robot1,/robot1/scan,1149798000000,1779437818645865197
robot1,/robot1/scan,1149998000000,1779437818845378536
robot1,/robot1/scan,1150198000000,1779437819045636742
robot1,/robot1/scan,1150398000000,1779437819245447412
robot1,/robot1/scan,1150598000000,1779437819445507784
robot1,/robot1/scan,1150798000000,1779437819645443940
robot1,/robot1/scan,1150998000000,1779437819846172417
robot1,/robot1/scan,1151198000000,1779437820046091310
robot1,/robot1/scan,1151398000000,1779437820246065276
robot1,/robot1/scan,1151598000000,1779437820445947177
robot1,/robot1/scan,1151798000000,1779437820646041615
robot1,/robot1/scan,1151998000000,1779437820846925855
robot1,/robot1/scan,1152198000000,1779437821046909875
robot1,/robot1/scan,1152398000000,1779437821247086191
robot1,/robot1/scan,1152598000000,1779437821446952921
robot1,/robot1/scan,1152798000000,1779437821647201674
robot1,/robot1/scan,1152998000000,1779437821847347174
robot1,/robot1/scan,1153198000000,1779437822047736622
robot1,/robot1/scan,1153398000000,1779437822247748437
robot1,/robot1/scan,1153598000000,1779437822448123498
robot1,/robot1/scan,1153798000000,1779437822647901311
robot1,/robot1/scan,1153998000000,1779437822847680072
robot1,/robot1/scan,1154198000000,1779437823048103759
robot1,/robot1/scan,1154398000000,1779437823248101039
robot1,/robot1/scan,1154598000000,1779437823448350461
robot1,/robot1/scan,1154798000000,1779437823649160488
robot1,/robot1/scan,1154998000000,1779437823848795838
robot1,/robot1/scan,1155198000000,1779437824049005756
robot1,/robot1/scan,1155398000000,1779437824249377318
robot1,/robot1/scan,1155598000000,1779437824448977437
robot1,/robot1/scan,1155798000000,1779437824649294113
robot1,/robot1/scan,1155998000000,1779437824849111807
robot1,/robot1/scan,1156198000000,1779437825049316784
robot1,/robot1/scan,1156398000000,1779437825249210285
robot1,/robot1/scan,1156598000000,1779437825449320079
robot1,/robot1/scan,1156798000000,1779437825649857726
robot1,/robot1/scan,1156998000000,1779437825850155189
robot1,/robot1/scan,1157198000000,1779437826050886012
robot1,/robot1/scan,1157398000000,1779437826250805115
robot1,/robot1/scan,1157598000000,1779437826451257618
robot1,/robot1/scan,1157798000000,1779437826651179805
robot1,/robot1/scan,1157998000000,1779437826850885555
robot1,/robot1/scan,1158198000000,1779437827051272054
robot1,/robot1/scan,1158398000000,1779437827251093452
robot1,/robot1/scan,1158598000000,1779437827451156887
robot1,/robot1/scan,1158798000000,1779437827651131123
robot1,/robot1/scan,1158998000000,1779437827851208140
robot1,/robot1/scan,1159198000000,1779437828050741310
robot1,/robot1/scan,1159398000000,1779437828250964686
robot1,/robot1/scan,1159598000000,1779437828450727739
robot1,/robot1/scan,1159798000000,1779437828650703189
robot1,/robot1/scan,1159998000000,1779437828850705009
robot1,/robot1/scan,1160198000000,1779437829050400247
robot1,/robot1/scan,1160398000000,1779437829250590420
robot1,/robot1/scan,1160598000000,1779437829450680842
robot1,/robot1/scan,1160798000000,1779437829650654126
robot1,/robot1/scan,1160998000000,1779437829850705257
robot1,/robot1/scan,1161198000000,1779437830050561756
robot1,/robot1/scan,1161398000000,1779437830250655329
robot1,/robot1/scan,1161598000000,1779437830450777089
robot1,/robot1/scan,1161798000000,1779437830650670763
robot1,/robot1/scan,1161998000000,1779437830850865036
robot1,/robot1/scan,1162198000000,1779437831050769135
robot1,/robot1/scan,1162398000000,1779437831251300267
robot1,/robot1/scan,1162598000000,1779437831450970631
robot1,/robot1/scan,1162798000000,1779437831651051701
robot1,/robot1/scan,1162998000000,1779437831851605936
robot1,/robot1/scan,1163198000000,1779437832051717614
robot1,/robot1/scan,1163398000000,1779437832251198665
robot1,/robot1/scan,1163598000000,1779437832451506835
robot1,/robot1/scan,1163798000000,1779437832651381561
robot1,/robot1/scan,1163998000000,1779437832851460001
robot1,/robot1/scan,1164198000000,1779437833051975035
robot1,/robot1/scan,1164398000000,1779437833252092716
robot1,/robot1/scan,1164598000000,1779437833451626097
robot1,/robot1/scan,1164798000000,1779437833651482502
robot1,/robot1/scan,1164998000000,1779437833852020624
robot1,/robot1/scan,1165198000000,1779437834051985373
robot1,/robot1/scan,1165398000000,1779437834252270094
robot1,/robot1/scan,1165598000000,1779437834452189278
robot1,/robot1/scan,1165798000000,1779437834652086830
robot1,/robot1/scan,1165998000000,1779437834852119848
robot1,/robot1/scan,1166198000000,1779437835052318332
robot1,/robot1/scan,1166398000000,1779437835251989186
robot1,/robot1/scan,1166598000000,1779437835452142842
robot1,/robot1/scan,1166798000000,1779437835652134609
robot1,/robot1/scan,1166998000000,1779437835852760755
robot1,/robot1/scan,1167198000000,1779437836053160883
robot1,/robot1/scan,1167398000000,1779437836253158559
robot1,/robot1/scan,1167598000000,1779437836453165385
robot1,/robot1/scan,1167798000000,1779437836653649002
robot1,/robot1/scan,1167998000000,1779437836853544840
robot1,/robot1/scan,1168198000000,1779437837053712792
robot1,/robot1/scan,1168398000000,1779437837253826568
robot1,/robot1/scan,1168598000000,1779437837453824631
robot1,/robot1/scan,1168798000000,1779437837653932514
robot1,/robot1/scan,1168998000000,1779437837853976701
robot1,/robot1/scan,1169198000000,1779437838053874799
robot1,/robot1/scan,1169398000000,1779437838254850545
robot1,/robot1/scan,1169598000000,1779437838455268555
robot1,/robot1/scan,1169798000000,1779437838655393342
robot1,/robot1/scan,1169998000000,1779437838854760655
robot1,/robot1/scan,1170198000000,1779437839055046698
robot1,/robot1/scan,1170398000000,1779437839255274326
robot1,/robot1/scan,1170598000000,1779437839454989775
robot1,/robot1/scan,1170798000000,1779437839655320176
robot1,/robot1/scan,1170998000000,1779437839855304705
robot1,/robot1/scan,1171198000000,1779437840056048386
robot1,/robot1/scan,1171398000000,1779437840254965426
robot1,/robot1/scan,1171598000000,1779437840455017653
robot1,/robot1/scan,1171798000000,1779437840654825358
robot1,/robot1/scan,1171998000000,1779437840855017360
robot1,/robot1/scan,1172198000000,1779437841055123708
robot1,/robot1/scan,1172398000000,1779437841255238617
robot1,/robot1/scan,1172598000000,1779437841454954639
robot1,/robot1/scan,1172798000000,1779437841655188474
robot1,/robot1/scan,1172998000000,1779437841855047364
robot1,/robot1/scan,1173198000000,1779437842055207317
robot1,/robot1/scan,1173398000000,1779437842255295240
robot1,/robot1/scan,1173598000000,1779437842455125932
robot1,/robot1/scan,1173798000000,1779437842655291157
robot1,/robot1/scan,1173998000000,1779437842855455396
robot1,/robot1/scan,1174198000000,1779437843055297297
robot1,/robot1/scan,1174398000000,1779437843255643483
robot1,/robot1/scan,1174598000000,1779437843455380811
robot1,/robot1/scan,1174798000000,1779437843655848772
robot1,/robot1/scan,1174998000000,1779437843855819578
robot1,/robot1/scan,1175198000000,1779437844055817799
robot1,/robot1/scan,1175398000000,1779437844255760838
robot1,/robot1/scan,1175598000000,1779437844455849460
robot1,/robot1/scan,1175798000000,1779437844656074135
robot1,/robot1/scan,1175998000000,1779437844855861073
robot1,/robot1/scan,1176198000000,1779437845056117696
robot1,/robot1/scan,1176398000000,1779437845256033124
robot1,/robot1/scan,1176598000000,1779437845456146400
robot1,/robot1/scan,1176798000000,1779437845656115451
robot1,/robot1/scan,1176998000000,1779437845857054049
robot1,/robot1/scan,1177198000000,1779437846057255235
robot1,/robot1/scan,1177398000000,1779437846257130694
robot1,/robot1/scan,1177598000000,1779437846457965240
robot1,/robot1/scan,1177798000000,1779437846657730561
robot1,/robot1/scan,1177998000000,1779437846858157837
robot1,/robot1/scan,1178198000000,1779437847058108042
robot1,/robot1/scan,1178398000000,1779437847257849226
robot1,/robot1/scan,1178598000000,1779437847458326454
robot1,/robot1/scan,1178798000000,1779437847657980091
robot1,/robot1/scan,1178998000000,1779437847857926296
robot1,/robot1/scan,1179198000000,1779437848058150158
robot1,/robot1/scan,1179398000000,1779437848258193294
robot1,/robot1/scan,1179598000000,1779437848457849043
robot1,/robot1/scan,1179798000000,1779437848657876947
robot1,/robot1/scan,1179998000000,1779437848857786178
robot1,/robot1/scan,1180198000000,1779437849057622952
robot1,/robot1/scan,1180398000000,1779437849257695875
robot1,/robot1/scan,1180598000000,1779437849457702219
robot1,/robot1/scan,1180798000000,1779437849657623578
robot1,/robot1/scan,1180998000000,1779437849857680516
robot1,/robot1/scan,1181198000000,1779437850057549594
robot1,/robot1/scan,1181398000000,1779437850257828404
robot1,/robot1/scan,1181598000000,1779437850457420463
robot1,/robot1/scan,1181798000000,1779437850657603001
robot1,/robot1/scan,1181998000000,1779437850858779850
robot1,/robot1/scan,1182198000000,1779437851058406099
robot1,/robot1/scan,1182398000000,1779437851258350782
robot1,/robot1/scan,1182598000000,1779437851458754474
robot1,/robot1/scan,1182798000000,1779437851658783422
robot1,/robot1/scan,1182998000000,1779437851858564876
robot1,/robot1/scan,1183198000000,1779437852058488734
robot1,/robot1/scan,1183398000000,1779437852258434819
robot1,/robot1/scan,1183598000000,1779437852458658240
robot1,/robot1/scan,1183798000000,1779437852658503110
robot1,/robot1/scan,1183998000000,1779437852858456806
robot1,/robot1/scan,1184198000000,1779437853058611439
robot1,/robot1/scan,1184398000000,1779437853258945127
robot1,/robot1/scan,1184598000000,1779437853458898968
robot1,/robot1/scan,1184798000000,1779437853659094708
robot1,/robot1/scan,1184998000000,1779437853859112399
robot1,/robot1/scan,1185198000000,1779437854059073857
robot1,/robot1/scan,1185398000000,1779437854258777991
robot1,/robot1/scan,1185598000000,1779437854459102158
robot1,/robot1/scan,1185798000000,1779437854659076543
robot1,/robot1/scan,1185998000000,1779437854859019861
robot1,/robot1/scan,1186198000000,1779437855059276165
robot1,/robot1/scan,1186398000000,1779437855259776078
robot1,/robot1/scan,1186598000000,1779437855459489052
robot1,/robot1/scan,1186798000000,1779437855659231776
robot1,/robot1/scan,1186998000000,1779437855860097709
robot1,/robot1/scan,1187198000000,1779437856060947294
robot1,/robot1/scan,1187398000000,1779437856260894918
robot1,/robot1/scan,1187598000000,1779437856460942634
robot1,/robot1/scan,1187798000000,1779437856660871649
robot1,/robot1/scan,1187998000000,1779437856861094758
robot1,/robot1/scan,1188198000000,1779437857061111796
robot1,/robot1/scan,1188398000000,1779437857261170388
robot1,/robot1/scan,1188598000000,1779437857460727591
robot1,/robot1/scan,1188798000000,1779437857661367076
robot1,/robot1/scan,1188998000000,1779437857861198102
robot1,/robot1/scan,1189198000000,1779437858061837656
robot1,/robot1/scan,1189398000000,1779437858261761804
robot1,/robot1/scan,1189598000000,1779437858462136799
robot1,/robot1/scan,1189798000000,1779437858661753937
robot1,/robot1/scan,1189998000000,1779437858862027881
robot1,/robot1/scan,1190198000000,1779437859062059140
robot1,/robot1/scan,1190398000000,1779437859262439302
robot1,/robot1/scan,1190598000000,1779437859462516544
robot1,/robot1/scan,1190798000000,1779437859662063955
robot1,/robot1/scan,1190998000000,1779437859862176789
robot1,/robot1/scan,1191198000000,1779437860062276977
robot1,/robot1/scan,1191398000000,1779437860263031566
robot1,/robot1/scan,1191598000000,1779437860463165110
robot1,/robot1/scan,1191798000000,1779437860662998325
robot1,/robot1/scan,1191998000000,1779437860862997699
robot1,/robot1/scan,1192198000000,1779437861062925542
robot1,/robot1/scan,1192398000000,1779437861263090734
