n_robots,mode,variant,ssp_ms,iterq,cpu_limit,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
4,continuous,lv,,,,robot1-sidecar,54,1.72,66.99,0.0,0.156,0.447,0.233
4,continuous,lv,,,,robot1-sidecar,55,1.62,66.74,0.0,0.156,0.452,0.235
4,continuous,lv,,,,robot1-sidecar,56,1.61,66.51,0.0,0.16,0.458,0.237
4,continuous,lv,,,,robot1-sidecar,57,1.52,67.39,0.0,0.16,0.464,0.239
4,continuous,lv,,,,robot1-sidecar,58,1.57,66.89,0.0,0.164,0.47,0.242
4,continuous,lv,,,,robot1-sidecar,59,1.63,66.8,0.0,0.164,0.476,0.244
4,continuous,lv,,,,robot1-sidecar,60,1.17,66.62,0.0,0.168,0.481,0.246
4,continuous,lv,,,,robot1-sidecar,61,2.92,66.92,0.0,0.172,0.489,0.254
4,continuous,lv,,,,robot1-sidecar,62,1.88,67.11,0.0,0.176,0.499,0.261
4,continuous,lv,,,,robot1-sidecar,63,2.24,66.91,0.0,0.176,0.507,0.265
4,continuous,lv,,,,robot1-sidecar,64,1.89,66.68,0.0,0.18,0.518,0.273
4,continuous,lv,,,,robot1-sidecar,65,2.01,66.74,0.0,0.18,0.525,0.277
4,continuous,lv,,,,robot1-sidecar,66,1.85,66.67,0.0,0.188,0.534,0.281
4,continuous,lv,,,,robot1-sidecar,67,1.61,66.95,0.0,0.188,0.54,0.283
4,continuous,lv,,,,robot1-sidecar,68,1.65,66.9,0.0,0.191,0.547,0.286
4,continuous,lv,,,,robot1-sidecar,69,1.62,67.4,0.0,0.191,0.552,0.288
4,continuous,lv,,,,robot1-sidecar,70,1.18,67.07,0.0,0.195,0.559,0.29
4,continuous,lv,,,,robot1-sidecar,71,1.67,67.2,0.0,0.195,0.564,0.292
4,continuous,lv,,,,robot1-sidecar,72,1.68,67.26,0.0,0.199,0.57,0.295
4,continuous,lv,,,,robot1-sidecar,73,1.64,66.92,0.0,0.199,0.575,0.296
4,continuous,lv,,,,robot1-sidecar,74,1.68,66.89,0.0,0.203,0.581,0.299
4,continuous,lv,,,,robot1-sidecar,75,1.54,67.2,0.0,0.203,0.587,0.301
4,continuous,lv,,,,robot1-sidecar,76,1.68,66.93,0.0,0.207,0.593,0.304
4,continuous,lv,,,,robot1-sidecar,77,1.55,66.63,0.0,0.207,0.599,0.306
4,continuous,lv,,,,robot1-sidecar,78,1.67,67.21,0.0,0.211,0.605,0.308
4,continuous,lv,,,,robot1-sidecar,79,1.42,66.88,0.0,0.211,0.61,0.31
4,continuous,lv,,,,robot1-sidecar,80,1.59,66.9,0.0,0.215,0.617,0.313
4,continuous,lv,,,,robot1-sidecar,81,2.66,66.7,0.0,0.215,0.624,0.319
4,continuous,lv,,,,robot1-sidecar,82,1.4,66.91,0.0,0.223,0.634,0.326
4,continuous,lv,,,,robot1-sidecar,83,1.7,67.0,0.0,0.223,0.642,0.33
4,continuous,lv,,,,robot1-sidecar,84,1.83,66.89,0.0,0.227,0.653,0.337
4,continuous,lv,,,,robot1-sidecar,85,1.71,67.2,0.0,0.227,0.66,0.342
4,continuous,lv,,,,robot1-sidecar,86,1.79,66.92,0.0,0.238,0.668,0.345
4,continuous,lv,,,,robot1-sidecar,87,1.58,66.95,0.0,0.238,0.674,0.347
4,continuous,lv,,,,robot1-sidecar,88,1.67,67.09,0.0,0.242,0.681,0.35
4,continuous,lv,,,,robot1-sidecar,89,1.65,67.58,0.0,0.242,0.686,0.352
4,continuous,lv,,,,robot1-sidecar,91,1.66,66.82,0.0,0.246,0.692,0.355
4,continuous,lv,,,,robot1-sidecar,92,1.62,67.44,0.0,0.246,0.698,0.356
4,continuous,lv,,,,robot1-sidecar,93,2.5,67.44,0.0,0.25,0.704,0.359
4,continuous,lv,,,,robot1-sidecar,94,1.66,67.52,0.0,0.25,0.71,0.361
4,continuous,lv,,,,robot1-sidecar,95,1.8,67.27,0.0,0.254,0.716,0.364
4,continuous,lv,,,,robot1-sidecar,96,1.69,67.11,0.0,0.254,0.721,0.366
4,continuous,lv,,,,robot1-sidecar,97,1.49,67.96,0.0,0.258,0.728,0.368
4,continuous,lv,,,,robot1-sidecar,98,1.6,66.78,0.0,0.258,0.733,0.37
4,continuous,lv,,,,robot1-sidecar,99,1.18,67.01,0.0,0.262,0.74,0.373
4,continuous,lv,,,,robot1-sidecar,100,1.61,67.61,0.0,0.262,0.745,0.375
4,continuous,lv,,,,robot1-sidecar,101,1.6,67.27,0.0,0.266,0.752,0.378
4,continuous,lv,,,,robot1-sidecar,102,1.87,67.79,0.0,0.266,0.757,0.38
4,continuous,lv,,,,robot1-sidecar,103,2.73,67.35,0.0,0.273,0.766,0.388
4,continuous,lv,,,,robot1-sidecar,104,1.72,66.96,0.0,0.273,0.774,0.391
4,continuous,lv,,,,robot1-sidecar,105,2.22,66.86,0.0,0.309,0.788,0.404
4,continuous,lv,,,,robot1-sidecar,106,1.54,66.71,0.0,0.309,0.795,0.406
4,continuous,lv,,,,robot1-sidecar,107,1.62,66.96,0.0,0.312,0.802,0.409
4,continuous,lv,,,,robot1-sidecar,108,1.59,67.11,0.0,0.312,0.808,0.41
4,continuous,lv,,,,robot1-sidecar,109,1.65,66.88,0.0,0.316,0.815,0.413
4,continuous,lv,,,,robot1-sidecar,110,1.61,66.8,0.0,0.316,0.82,0.415
4,continuous,lv,,,,robot1-sidecar,111,1.69,67.15,0.0,0.32,0.827,0.418
4,continuous,lv,,,,robot1-sidecar,112,1.56,66.86,0.0,0.32,0.832,0.42
4,continuous,lv,,,,robot1-sidecar,113,1.17,66.71,0.0,0.324,0.839,0.422
4,continuous,lv,,,,robot1-sidecar,114,1.5,67.0,0.0,0.324,0.844,0.424
4,continuous,lv,,,,robot1-sidecar,115,1.67,66.73,0.0,0.328,0.85,0.427
4,continuous,lv,,,,robot1-sidecar,116,1.6,67.28,0.0,0.328,0.856,0.429
4,continuous,lv,,,,robot1-sidecar,117,1.63,67.06,0.0,0.332,0.861,0.431
4,continuous,lv,,,,robot1-sidecar,118,1.7,66.88,0.0,0.332,0.866,0.433
4,continuous,lv,,,,robot1-sidecar,119,1.75,67.03,0.0,0.336,0.873,0.436
4,continuous,lv,,,,robot1-sidecar,120,1.71,66.96,0.0,0.344,0.877,0.437
4,continuous,lv,,,,robot1-sidecar,121,1.49,66.78,0.0,0.344,0.877,0.437
4,continuous,lv,,,,robot1-sidecar,122,1.42,66.81,0.0,0.344,0.877,0.437
4,continuous,lv,,,,robot2-sidecar,0,2.76,55.88,0.0,0.02,0.07,0.046
4,continuous,lv,,,,robot2-sidecar,1,2.07,55.83,0.0,0.02,0.078,0.05
4,continuous,lv,,,,robot2-sidecar,2,2.12,57.71,0.0,0.039,0.093,0.064
4,continuous,lv,,,,robot2-sidecar,3,1.56,57.91,0.0,0.039,0.099,0.066
4,continuous,lv,,,,robot2-sidecar,4,1.59,58.39,0.0,0.043,0.107,0.068
4,continuous,lv,,,,robot2-sidecar,5,1.16,58.64,0.0,0.043,0.113,0.07
4,continuous,lv,,,,robot2-sidecar,6,1.66,59.38,0.0,0.047,0.119,0.073
4,continuous,lv,,,,robot2-sidecar,7,1.5,59.43,0.0,0.047,0.125,0.075
4,continuous,lv,,,,robot2-sidecar,8,1.62,59.74,0.0,0.051,0.131,0.077
4,continuous,lv,,,,robot2-sidecar,9,1.71,60.06,0.0,0.051,0.136,0.079
4,continuous,lv,,,,robot2-sidecar,10,1.68,60.74,0.0,0.055,0.143,0.082
4,continuous,lv,,,,robot2-sidecar,11,1.61,60.82,0.0,0.055,0.148,0.084
4,continuous,lv,,,,robot2-sidecar,12,1.72,61.85,0.0,0.059,0.155,0.086
4,continuous,lv,,,,robot2-sidecar,13,1.68,62.27,0.0,0.059,0.16,0.088
4,continuous,lv,,,,robot2-sidecar,14,1.68,62.5,0.0,0.062,0.167,0.091
4,continuous,lv,,,,robot2-sidecar,15,1.09,62.55,0.0,0.062,0.172,0.093
4,continuous,lv,,,,robot2-sidecar,16,1.64,62.68,0.0,0.066,0.178,0.096
4,continuous,lv,,,,robot2-sidecar,17,1.06,63.64,0.0,0.066,0.184,0.097
4,continuous,lv,,,,robot2-sidecar,18,1.72,63.49,0.0,0.07,0.189,0.1
4,continuous,lv,,,,robot2-sidecar,19,1.6,63.86,0.0,0.07,0.195,0.102
4,continuous,lv,,,,robot2-sidecar,20,2.97,76.1,0.0,0.078,0.204,0.109
4,continuous,lv,,,,robot2-sidecar,21,1.56,76.43,0.0,0.078,0.212,0.113
4,continuous,lv,,,,robot2-sidecar,22,1.7,76.43,0.0,0.082,0.223,0.121
4,continuous,lv,,,,robot2-sidecar,23,1.6,76.01,0.0,0.082,0.231,0.125
4,continuous,lv,,,,robot2-sidecar,24,1.7,75.8,0.0,0.09,0.24,0.13
4,continuous,lv,,,,robot2-sidecar,25,1.55,75.95,0.0,0.09,0.246,0.132
4,continuous,lv,,,,robot2-sidecar,26,1.64,76.06,0.0,0.094,0.253,0.135
4,continuous,lv,,,,robot2-sidecar,27,1.66,76.34,0.0,0.094,0.258,0.136
4,continuous,lv,,,,robot2-sidecar,28,1.71,76.4,0.0,0.098,0.265,0.139
4,continuous,lv,,,,robot2-sidecar,29,1.61,76.6,0.0,0.098,0.27,0.141
4,continuous,lv,,,,robot2-sidecar,30,1.69,76.45,0.0,0.102,0.275,0.143
4,continuous,lv,,,,robot2-sidecar,31,1.59,76.65,0.0,0.102,0.281,0.145
4,continuous,lv,,,,robot2-sidecar,32,1.58,76.29,0.0,0.105,0.287,0.148
4,continuous,lv,,,,robot2-sidecar,33,1.34,77.13,0.0,0.105,0.292,0.15
4,continuous,lv,,,,robot2-sidecar,34,1.58,76.6,0.0,0.109,0.299,0.152
4,continuous,lv,,,,robot2-sidecar,35,1.58,76.71,0.0,0.109,0.304,0.154
4,continuous,lv,,,,robot2-sidecar,36,1.73,76.92,0.0,0.113,0.311,0.157
4,continuous,lv,,,,robot2-sidecar,37,1.63,76.91,0.0,0.113,0.316,0.159
4,continuous,lv,,,,robot2-sidecar,38,1.17,76.68,0.0,0.117,0.323,0.162
4,continuous,lv,,,,robot2-sidecar,39,1.11,76.61,0.0,0.117,0.328,0.164
4,continuous,lv,,,,robot2-sidecar,40,2.56,76.84,0.0,0.121,0.336,0.169
4,continuous,lv,,,,robot2-sidecar,41,1.77,76.62,0.0,0.125,0.344,0.176
4,continuous,lv,,,,robot2-sidecar,42,1.47,76.75,0.0,0.129,0.354,0.183
4,continuous,lv,,,,robot2-sidecar,43,1.76,77.25,0.0,0.129,0.361,0.187
4,continuous,lv,,,,robot2-sidecar,44,1.84,78.26,0.0,0.133,0.371,0.194
4,continuous,lv,,,,robot2-sidecar,45,1.23,78.58,0.0,0.133,0.379,0.198
4,continuous,lv,,,,robot2-sidecar,46,1.27,79.27,0.0,0.141,0.387,0.203
4,continuous,lv,,,,robot2-sidecar,47,1.64,80.13,0.0,0.141,0.394,0.205
4,continuous,lv,,,,robot2-sidecar,48,1.71,79.99,0.0,0.145,0.4,0.208
4,continuous,lv,,,,robot2-sidecar,49,1.45,80.16,0.0,0.145,0.406,0.209
4,continuous,lv,,,,robot2-sidecar,50,1.59,80.35,0.0,0.148,0.412,0.212
4,continuous,lv,,,,robot2-sidecar,51,1.51,80.9,0.0,0.148,0.418,0.214
4,continuous,lv,,,,robot2-sidecar,52,1.82,65.66,0.0,0.152,0.424,0.217
4,continuous,lv,,,,robot2-sidecar,53,1.52,65.93,0.0,0.152,0.429,0.219
4,continuous,lv,,,,robot2-sidecar,54,1.6,65.4,0.0,0.156,0.436,0.221
4,continuous,lv,,,,robot2-sidecar,55,1.54,65.34,0.0,0.156,0.441,0.223
4,continuous,lv,,,,robot2-sidecar,56,1.54,65.48,0.0,0.16,0.448,0.226
4,continuous,lv,,,,robot2-sidecar,57,1.48,65.48,0.0,0.16,0.453,0.228
4,continuous,lv,,,,robot2-sidecar,58,1.53,65.93,0.0,0.164,0.459,0.23
4,continuous,lv,,,,robot2-sidecar,59,1.67,65.61,0.0,0.164,0.464,0.232
4,continuous,lv,,,,robot2-sidecar,60,1.72,65.37,0.0,0.168,0.47,0.235
4,continuous,lv,,,,robot2-sidecar,61,2.83,67.47,0.0,0.172,0.479,0.242
4,continuous,lv,,,,robot2-sidecar,62,1.35,67.29,0.0,0.176,0.488,0.249
4,continuous,lv,,,,robot2-sidecar,63,2.3,67.16,0.0,0.176,0.496,0.253
4,continuous,lv,,,,robot2-sidecar,64,1.84,67.07,0.0,0.18,0.507,0.261
4,continuous,lv,,,,robot2-sidecar,65,1.86,67.0,0.0,0.18,0.515,0.265
4,continuous,lv,,,,robot2-sidecar,66,1.65,67.21,0.0,0.188,0.523,0.27
4,continuous,lv,,,,robot2-sidecar,67,1.5,66.91,0.0,0.188,0.529,0.272
4,continuous,lv,,,,robot2-sidecar,68,1.59,66.74,0.0,0.191,0.536,0.274
4,continuous,lv,,,,robot2-sidecar,69,1.59,67.3,0.0,0.191,0.541,0.276
4,continuous,lv,,,,robot2-sidecar,70,1.63,66.79,0.0,0.195,0.548,0.279
4,continuous,lv,,,,robot2-sidecar,71,1.51,67.04,0.0,0.195,0.553,0.281
4,continuous,lv,,,,robot2-sidecar,72,1.58,67.31,0.0,0.199,0.559,0.283
4,continuous,lv,,,,robot2-sidecar,73,1.63,67.28,0.0,0.199,0.564,0.285
4,continuous,lv,,,,robot2-sidecar,74,1.73,66.83,0.0,0.203,0.571,0.288
4,continuous,lv,,,,robot2-sidecar,75,1.06,67.04,0.0,0.203,0.576,0.29
4,continuous,lv,,,,robot2-sidecar,76,1.61,67.25,0.0,0.207,0.582,0.292
4,continuous,lv,,,,robot2-sidecar,77,1.56,66.76,0.0,0.207,0.588,0.294
4,continuous,lv,,,,robot2-sidecar,78,1.54,66.76,0.0,0.211,0.594,0.297
4,continuous,lv,,,,robot2-sidecar,79,1.6,66.89,0.0,0.211,0.6,0.299
4,continuous,lv,,,,robot2-sidecar,80,1.69,67.08,0.0,0.215,0.606,0.301
4,continuous,lv,,,,robot2-sidecar,81,3.18,80.66,0.0,0.215,0.613,0.307
4,continuous,lv,,,,robot2-sidecar,82,2.29,81.21,0.0,0.223,0.623,0.314
4,continuous,lv,,,,robot2-sidecar,83,1.22,80.81,0.0,0.223,0.631,0.318
4,continuous,lv,,,,robot2-sidecar,84,2.28,81.1,0.0,0.258,0.645,0.331
4,continuous,lv,,,,robot2-sidecar,85,1.71,81.09,0.0,0.258,0.652,0.333
4,continuous,lv,,,,robot2-sidecar,86,1.67,81.14,0.0,0.262,0.659,0.335
4,continuous,lv,,,,robot2-sidecar,87,1.6,80.9,0.0,0.262,0.665,0.337
4,continuous,lv,,,,robot2-sidecar,88,1.04,80.97,0.0,0.266,0.672,0.34
4,continuous,lv,,,,robot2-sidecar,89,1.52,81.29,0.0,0.266,0.677,0.342
4,continuous,lv,,,,robot2-sidecar,90,1.6,81.17,0.0,0.27,0.683,0.344
4,continuous,lv,,,,robot2-sidecar,92,1.96,63.75,0.0,0.27,0.688,0.346
4,continuous,lv,,,,robot2-sidecar,93,2.28,64.09,0.0,0.273,0.694,0.349
4,continuous,lv,,,,robot2-sidecar,94,1.57,63.77,0.0,0.273,0.7,0.351
4,continuous,lv,,,,robot2-sidecar,95,1.69,64.18,0.0,0.277,0.706,0.353
4,continuous,lv,,,,robot2-sidecar,96,1.59,63.93,0.0,0.277,0.712,0.355
4,continuous,lv,,,,robot2-sidecar,97,1.63,63.7,0.0,0.281,0.718,0.358
4,continuous,lv,,,,robot2-sidecar,98,1.59,63.96,0.0,0.281,0.723,0.36
4,continuous,lv,,,,robot2-sidecar,99,1.09,63.96,0.0,0.285,0.73,0.362
4,continuous,lv,,,,robot2-sidecar,100,1.5,64.02,0.0,0.285,0.735,0.364
4,continuous,lv,,,,robot2-sidecar,101,1.69,63.62,0.0,0.289,0.742,0.367
4,continuous,lv,,,,robot2-sidecar,102,1.63,64.01,0.0,0.289,0.747,0.369
4,continuous,lv,,,,robot2-sidecar,103,3.64,63.78,0.0,0.297,0.758,0.377
4,continuous,lv,,,,robot2-sidecar,104,1.72,63.75,0.0,0.297,0.765,0.381
4,continuous,lv,,,,robot2-sidecar,105,1.96,64.15,0.0,0.301,0.776,0.389
4,continuous,lv,,,,robot2-sidecar,106,1.77,63.69,0.0,0.301,0.783,0.393
4,continuous,lv,,,,robot2-sidecar,107,1.84,63.78,0.0,0.312,0.791,0.397
4,continuous,lv,,,,robot2-sidecar,108,1.66,63.75,0.0,0.312,0.797,0.399
4,continuous,lv,,,,robot2-sidecar,109,1.67,64.01,0.0,0.316,0.804,0.401
4,continuous,lv,,,,robot2-sidecar,110,1.12,64.07,0.0,0.316,0.809,0.403
4,continuous,lv,,,,robot2-sidecar,111,1.67,64.32,0.0,0.32,0.816,0.406
4,continuous,lv,,,,robot2-sidecar,112,1.59,64.03,0.0,0.32,0.821,0.408
4,continuous,lv,,,,robot2-sidecar,113,1.6,63.77,0.0,0.324,0.828,0.411
4,continuous,lv,,,,robot2-sidecar,114,1.5,64.22,0.0,0.324,0.833,0.412
4,continuous,lv,,,,robot2-sidecar,115,1.66,63.7,0.0,0.328,0.84,0.415
4,continuous,lv,,,,robot2-sidecar,116,1.59,64.03,0.0,0.328,0.845,0.417
4,continuous,lv,,,,robot2-sidecar,117,1.05,63.96,0.0,0.332,0.851,0.42
4,continuous,lv,,,,robot2-sidecar,118,1.68,63.73,0.0,0.332,0.857,0.422
4,continuous,lv,,,,robot2-sidecar,119,1.75,63.68,0.0,0.336,0.863,0.424
4,continuous,lv,,,,robot2-sidecar,120,1.62,63.92,0.0,0.344,0.866,0.426
4,continuous,lv,,,,robot2-sidecar,121,1.44,63.85,0.0,0.344,0.866,0.426
4,continuous,lv,,,,robot2-sidecar,122,1.49,63.68,0.0,0.344,0.866,0.426
4,continuous,lv,,,,robot3-sidecar,0,1.99,55.83,0.0,0.02,0.07,0.047
4,continuous,lv,,,,robot3-sidecar,1,2.03,56.39,0.0,0.02,0.078,0.051
4,continuous,lv,,,,robot3-sidecar,2,1.83,57.63,0.0,0.023,0.089,0.059
4,continuous,lv,,,,robot3-sidecar,3,1.75,58.27,0.0,0.023,0.097,0.063
4,continuous,lv,,,,robot3-sidecar,4,1.88,58.5,0.0,0.031,0.106,0.068
4,continuous,lv,,,,robot3-sidecar,5,1.67,58.57,0.0,0.031,0.112,0.07
4,continuous,lv,,,,robot3-sidecar,6,1.64,59.45,0.0,0.035,0.119,0.072
4,continuous,lv,,,,robot3-sidecar,7,1.59,59.56,0.0,0.035,0.124,0.074
4,continuous,lv,,,,robot3-sidecar,8,1.59,60.01,0.0,0.039,0.131,0.077
4,continuous,lv,,,,robot3-sidecar,9,1.08,60.38,0.0,0.039,0.135,0.078
4,continuous,lv,,,,robot3-sidecar,10,1.17,60.73,0.0,0.043,0.142,0.081
4,continuous,lv,,,,robot3-sidecar,11,1.61,60.75,0.0,0.043,0.147,0.083
4,continuous,lv,,,,robot3-sidecar,12,1.66,61.18,0.0,0.047,0.154,0.086
4,continuous,lv,,,,robot3-sidecar,13,1.57,61.48,0.0,0.047,0.159,0.088
4,continuous,lv,,,,robot3-sidecar,14,1.67,62.11,0.0,0.051,0.165,0.09
4,continuous,lv,,,,robot3-sidecar,15,1.59,62.17,0.0,0.051,0.171,0.092
4,continuous,lv,,,,robot3-sidecar,16,1.16,62.93,0.0,0.055,0.177,0.095
4,continuous,lv,,,,robot3-sidecar,17,1.6,63.12,0.0,0.055,0.183,0.097
4,continuous,lv,,,,robot3-sidecar,18,1.76,64.21,0.0,0.059,0.189,0.099
4,continuous,lv,,,,robot3-sidecar,19,1.71,64.18,0.0,0.059,0.194,0.101
4,continuous,lv,,,,robot3-sidecar,20,3.48,76.44,0.0,0.066,0.204,0.109
4,continuous,lv,,,,robot3-sidecar,21,1.7,76.54,0.0,0.066,0.212,0.113
4,continuous,lv,,,,robot3-sidecar,22,1.64,76.25,0.0,0.07,0.222,0.12
4,continuous,lv,,,,robot3-sidecar,23,1.62,76.76,0.0,0.07,0.229,0.124
4,continuous,lv,,,,robot3-sidecar,24,1.77,76.31,0.0,0.078,0.239,0.129
4,continuous,lv,,,,robot3-sidecar,25,1.59,76.33,0.0,0.078,0.245,0.131
4,continuous,lv,,,,robot3-sidecar,26,1.63,76.32,0.0,0.082,0.252,0.134
4,continuous,lv,,,,robot3-sidecar,27,1.67,76.71,0.0,0.082,0.257,0.136
4,continuous,lv,,,,robot3-sidecar,28,1.6,76.95,0.0,0.086,0.264,0.138
4,continuous,lv,,,,robot3-sidecar,29,1.62,76.7,0.0,0.086,0.269,0.14
4,continuous,lv,,,,robot3-sidecar,30,1.15,76.55,0.0,0.09,0.275,0.143
4,continuous,lv,,,,robot3-sidecar,31,1.58,76.51,0.0,0.09,0.281,0.145
4,continuous,lv,,,,robot3-sidecar,32,1.5,77.04,0.0,0.094,0.287,0.148
4,continuous,lv,,,,robot3-sidecar,33,1.39,76.98,0.0,0.094,0.292,0.149
4,continuous,lv,,,,robot3-sidecar,34,1.61,76.73,0.0,0.098,0.299,0.152
4,continuous,lv,,,,robot3-sidecar,35,1.66,76.95,0.0,0.098,0.304,0.154
4,continuous,lv,,,,robot3-sidecar,36,1.72,76.74,0.0,0.102,0.31,0.156
4,continuous,lv,,,,robot3-sidecar,37,1.56,76.48,0.0,0.102,0.315,0.158
4,continuous,lv,,,,robot3-sidecar,38,1.7,76.78,0.0,0.105,0.322,0.161
4,continuous,lv,,,,robot3-sidecar,39,1.93,76.89,0.0,0.105,0.327,0.163
4,continuous,lv,,,,robot3-sidecar,40,2.68,76.87,0.0,0.109,0.335,0.168
4,continuous,lv,,,,robot3-sidecar,41,1.74,76.75,0.0,0.113,0.343,0.175
4,continuous,lv,,,,robot3-sidecar,42,1.86,77.29,0.0,0.117,0.352,0.182
4,continuous,lv,,,,robot3-sidecar,43,1.65,76.7,0.0,0.117,0.36,0.187
4,continuous,lv,,,,robot3-sidecar,44,2.05,77.97,0.0,0.121,0.371,0.194
4,continuous,lv,,,,robot3-sidecar,45,1.9,78.68,0.0,0.121,0.379,0.198
4,continuous,lv,,,,robot3-sidecar,46,1.9,79.24,0.0,0.129,0.388,0.203
4,continuous,lv,,,,robot3-sidecar,47,1.61,79.21,0.0,0.129,0.394,0.205
4,continuous,lv,,,,robot3-sidecar,48,1.78,79.73,0.0,0.133,0.401,0.208
4,continuous,lv,,,,robot3-sidecar,49,1.6,80.03,0.0,0.133,0.406,0.209
