timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767611636280,19.58,52.35,15707.25,0.33,0.0,0.234,0.006,0.007
1767611637292,20.05,52.42,15707.25,0.33,0.0,0.234,0.008,0.01
1767611638304,19.8,52.35,15707.25,0.33,0.0,0.234,0.01,0.013
1767611639312,20.64,52.45,15707.25,0.33,0.0,0.234,0.012,0.016
1767611640330,19.91,52.45,15707.25,0.33,0.0,0.234,0.013,0.017
1767611641334,20.64,52.45,15707.25,0.33,0.0,0.258,0.015,0.021
1767611642348,18.99,52.46,15707.25,0.33,0.0,0.258,0.017,0.023
1767611643355,19.22,52.43,15707.25,0.33,0.0,0.281,0.019,0.026
1767611644365,20.58,52.76,15707.25,0.34,0.0,0.281,0.02,0.028
1767611645379,21.04,52.49,15707.25,0.33,0.0,0.305,0.022,0.031
1767611646384,19.63,52.55,15707.25,0.33,0.0,0.305,0.024,0.033
1767611647403,20.02,52.48,15707.25,0.33,0.0,0.328,0.025,0.036
1767611648417,19.73,53.32,15707.25,0.34,0.0,0.328,0.027,0.039
1767611649436,20.32,52.54,15707.25,0.33,0.0,0.352,0.029,0.042
1767611650446,19.81,52.67,15707.25,0.34,0.0,0.352,0.031,0.044
1767611651457,20.29,52.58,15707.25,0.33,0.0,0.375,0.033,0.047
1767611652467,19.26,52.61,15707.25,0.33,0.0,0.375,0.034,0.049
1767611653493,32.71,53.02,15707.25,0.34,0.0,0.398,0.044,0.063
1767611654493,27.51,53.04,15707.25,0.34,0.0,0.398,0.049,0.071
1767611655508,33.82,53.14,15707.25,0.34,0.0,0.422,0.056,0.082
1767611656517,27.5,53.24,15707.25,0.34,0.0,0.422,0.061,0.09
1767611657532,29.42,53.0,15707.25,0.34,0.0,0.453,0.067,0.099
1767611658542,20.31,53.02,15707.25,0.34,0.0,0.453,0.069,0.101
1767611659554,23.34,53.06,15707.25,0.34,0.0,0.477,0.07,0.104
1767611660565,19.77,53.09,15707.25,0.34,0.0,0.477,0.072,0.107
1767611661571,21.4,53.33,15707.25,0.34,0.0,0.5,0.074,0.11
1767611662586,20.37,53.07,15707.25,0.34,0.0,0.5,0.076,0.112
1767611663601,19.41,53.07,15707.25,0.34,0.0,0.523,0.077,0.115
1767611664607,22.59,53.2,15707.25,0.34,0.0,0.523,0.079,0.117
1767611665622,22.19,54.0,15707.25,0.34,0.0,0.547,0.081,0.12
1767611666636,19.13,53.06,15707.25,0.34,0.0,0.547,0.084,0.123
1767611667654,20.72,53.08,15707.25,0.34,0.0,0.57,0.086,0.126
1767611668663,20.84,53.11,15707.25,0.34,0.0,0.57,0.088,0.128
1767611669679,21.67,53.11,15707.25,0.34,0.0,0.594,0.091,0.131
1767611670687,20.09,53.11,15707.25,0.34,0.0,0.594,0.093,0.133
1767611671693,28.9,53.36,15707.25,0.34,0.0,0.617,0.101,0.145
1767611672709,24.31,53.27,15707.25,0.34,0.0,0.617,0.106,0.152
1767611673724,32.33,53.36,15707.25,0.34,0.0,0.641,0.113,0.163
1767611674734,25.32,53.52,15707.25,0.34,0.0,0.641,0.117,0.17
1767611675761,39.98,53.5,15707.25,0.34,0.0,0.672,0.131,0.19
1767611676776,27.69,53.74,15707.25,0.34,0.0,0.672,0.136,0.197
1767611677779,25.58,53.48,15707.25,0.34,0.0,0.703,0.14,0.204
1767611678795,19.98,53.47,15707.25,0.34,0.0,0.703,0.141,0.206
1767611679807,21.56,53.57,15707.25,0.34,0.0,0.727,0.143,0.209
1767611680814,21.05,53.56,15707.25,0.34,0.0,0.727,0.145,0.212
