timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767611198166,18.84,52.35,15707.25,0.33,0.0,0.234,0.006,0.007
1767611199186,19.69,52.34,15707.25,0.33,0.0,0.234,0.008,0.01
1767611200199,20.09,52.57,15707.25,0.33,0.0,0.234,0.01,0.013
1767611201216,21.26,52.35,15707.25,0.33,0.0,0.234,0.011,0.015
1767611202222,20.56,52.38,15707.25,0.33,0.0,0.234,0.013,0.018
1767611203241,22.16,52.43,15707.25,0.33,0.0,0.25,0.015,0.021
1767611204251,19.29,53.34,15707.25,0.34,0.0,0.25,0.017,0.023
1767611205258,21.23,52.57,15707.25,0.33,0.0,0.266,0.019,0.026
1767611206276,20.83,52.47,15707.25,0.33,0.0,0.266,0.02,0.028
1767611207286,20.91,52.49,15707.25,0.33,0.0,0.281,0.022,0.031
1767611208297,19.79,52.49,15707.25,0.33,0.0,0.281,0.023,0.034
1767611209327,23.41,52.68,15707.25,0.34,0.0,0.297,0.025,0.037
1767611210329,19.79,52.53,15707.25,0.33,0.0,0.297,0.027,0.039
1767611211341,21.06,52.53,15707.25,0.33,0.0,0.312,0.029,0.042
1767611212356,19.3,52.74,15707.25,0.34,0.0,0.312,0.031,0.045
1767611213365,20.56,52.56,15707.25,0.33,0.0,0.328,0.032,0.048
1767611214379,19.86,52.6,15707.25,0.33,0.0,0.328,0.034,0.05
1767611215401,33.58,53.14,15707.25,0.34,0.0,0.344,0.043,0.062
1767611216412,26.32,53.14,15707.25,0.34,0.0,0.344,0.048,0.07
1767611217423,35.75,53.33,15707.25,0.34,0.0,0.344,0.057,0.083
1767611218436,30.83,53.54,15707.25,0.34,0.0,0.367,0.065,0.095
1767611219443,30.15,53.4,15707.25,0.34,0.0,0.391,0.071,0.104
1767611220457,19.11,53.46,15707.25,0.34,0.0,0.391,0.072,0.106
1767611221464,22.7,53.71,15707.25,0.34,0.0,0.406,0.074,0.109
1767611222487,20.74,53.49,15707.25,0.34,0.0,0.406,0.076,0.111
1767611223499,24.37,53.38,15707.25,0.34,0.0,0.422,0.077,0.114
1767611224513,19.96,53.34,15707.25,0.34,0.0,0.422,0.079,0.116
1767611225516,21.6,53.59,15707.25,0.34,0.0,0.438,0.081,0.119
1767611226528,21.36,53.49,15707.25,0.34,0.0,0.438,0.083,0.122
1767611227536,21.82,53.42,15707.25,0.34,0.0,0.453,0.084,0.124
1767611228555,21.21,53.37,15707.25,0.34,0.0,0.453,0.086,0.127
1767611229569,23.13,53.43,15707.25,0.34,0.0,0.469,0.088,0.13
1767611230582,19.98,54.29,15707.25,0.35,0.0,0.469,0.089,0.132
1767611231595,22.41,53.41,15707.25,0.34,0.0,0.484,0.091,0.135
1767611232601,20.5,53.43,15707.25,0.34,0.0,0.484,0.093,0.137
1767611233619,26.78,53.59,15707.25,0.34,0.0,0.5,0.099,0.146
1767611234628,26.19,53.79,15707.25,0.34,0.0,0.5,0.104,0.154
1767611235640,29.88,53.7,15707.25,0.34,0.0,0.516,0.11,0.163
1767611236659,25.78,53.56,15707.25,0.34,0.0,0.516,0.115,0.171
1767611237665,36.97,54.52,15707.25,0.35,0.0,0.531,0.124,0.186
1767611238685,27.21,53.73,15707.25,0.34,0.0,0.531,0.129,0.193
1767611239686,26.8,53.68,15707.25,0.34,0.0,0.555,0.132,0.198
1767611240700,19.14,53.54,15707.25,0.34,0.0,0.555,0.134,0.201
1767611241708,22.22,53.54,15707.25,0.34,0.0,0.57,0.136,0.204
1767611242723,21.16,53.46,15707.25,0.34,0.0,0.57,0.137,0.206
1767611243735,23.63,53.51,15707.25,0.34,0.0,0.586,0.139,0.209
1767611244743,19.95,53.65,15707.25,0.34,0.0,0.586,0.141,0.211
1767611245758,21.62,53.52,15707.25,0.34,0.0,0.602,0.143,0.214
1767611246765,20.83,53.68,15707.25,0.34,0.0,0.602,0.145,0.217
1767611247778,21.53,53.68,15707.25,0.34,0.0,0.617,0.148,0.22
1767611248795,20.97,53.51,15707.25,0.34,0.0,0.617,0.15,0.222
1767611249804,20.97,53.55,15707.25,0.34,0.0,0.633,0.152,0.225
1767611250814,20.92,53.69,15707.25,0.34,0.0,0.633,0.155,0.227
