collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-25T20:11:43.096957+00:00,150,1777147902,,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:11:44.103570+00:00,151,1777147904,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:11:46.117464+00:00,152,1777147906,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:11:48.125868+00:00,153,1777147908,2,16,1134324,16234336,6.987,3788,0,70895.25
2026-04-25T20:11:50.134511+00:00,154,1777147910,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:11:52.142411+00:00,155,1777147912,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:11:54.150747+00:00,156,1777147914,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:11:56.158079+00:00,157,1777147916,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:11:58.165860+00:00,158,1777147918,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:00.173402+00:00,159,1777147920,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:02.181277+00:00,160,1777147922,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:04.189880+00:00,161,1777147924,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:06.198464+00:00,162,1777147926,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:12:08.210529+00:00,163,1777147928,2,16,1134324,16234336,6.987,3788,0,70895.25
2026-04-25T20:12:10.219358+00:00,164,1777147930,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:12:12.227085+00:00,165,1777147932,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:14.234804+00:00,166,1777147934,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:16.243142+00:00,167,1777147936,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:18.250465+00:00,168,1777147938,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:20.258433+00:00,169,1777147940,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:22.267957+00:00,170,1777147942,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:24.275927+00:00,171,1777147944,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:26.284981+00:00,172,1777147946,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:12:28.294969+00:00,173,1777147948,2,16,1134324,16234336,6.987,3789,0,70895.25
2026-04-25T20:12:30.303206+00:00,174,1777147950,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:12:32.310431+00:00,175,1777147952,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:34.318208+00:00,176,1777147954,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:36.326364+00:00,177,1777147956,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:38.334018+00:00,178,1777147958,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:40.342546+00:00,179,1777147960,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:42.350739+00:00,180,1777147962,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:44.358872+00:00,181,1777147964,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:46.367677+00:00,182,1777147966,2,15,3178935,16234336,19.582,3379,0,211929.0
2026-04-25T20:12:48.378526+00:00,183,1777147968,2,16,1275357,16234336,7.856,3787,0,79709.81
2026-04-25T20:12:50.387604+00:00,184,1777147970,2,16,1806816,16234336,11.13,3564,0,112926.0
2026-04-25T20:12:52.395225+00:00,185,1777147972,2,1,115728,16234336,0.713,1012,0,115728.0
2026-04-25T20:12:54.403108+00:00,186,1777147974,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:56.411474+00:00,187,1777147976,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:12:58.420116+00:00,188,1777147978,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:00.428229+00:00,189,1777147980,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:02.437074+00:00,190,1777147982,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:04.445057+00:00,191,1777147984,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:06.457460+00:00,192,1777147986,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:08.468350+00:00,193,1777147988,2,16,3390864,16234336,20.887,3547,0,211929.0
2026-04-25T20:13:10.477041+00:00,194,1777147990,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:13:12.485444+00:00,195,1777147992,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:13:14.494632+00:00,196,1777147994,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:16.503124+00:00,197,1777147996,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:18.510726+00:00,198,1777147998,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:20.518304+00:00,199,1777148000,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:22.525283+00:00,200,1777148002,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:24.533053+00:00,201,1777148004,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:26.540695+00:00,202,1777148006,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:28.549413+00:00,203,1777148008,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:13:30.558406+00:00,204,1777148010,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:13:32.565813+00:00,205,1777148012,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:13:34.572899+00:00,206,1777148014,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:36.580617+00:00,207,1777148016,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:38.588359+00:00,208,1777148018,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:40.595832+00:00,209,1777148020,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:42.603087+00:00,210,1777148022,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:44.610958+00:00,211,1777148024,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:46.618953+00:00,212,1777148026,2,0,0,16234336,0.0,839,0,0.0
