timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447367987,15.7,52.49,15707.25,0.33,0.0,0.234,0.008,0.01
1767447369007,19.73,52.36,15707.25,0.33,0.0,0.234,0.01,0.013
1767447370020,19.95,52.4,15707.25,0.33,0.0,0.234,0.012,0.016
1767447371030,20.67,52.39,15707.25,0.33,0.0,0.234,0.013,0.018
1767447372044,19.58,52.41,15707.25,0.33,0.0,0.234,0.015,0.021
1767447373045,20.9,52.45,15707.25,0.33,0.0,0.234,0.017,0.024
1767447374057,20.79,52.45,15707.25,0.33,0.0,0.234,0.019,0.027
1767447375077,19.55,52.45,15707.25,0.33,0.0,0.234,0.02,0.029
1767447376087,20.85,52.46,15707.25,0.33,0.0,0.234,0.022,0.031
1767447377089,20.57,52.44,15707.25,0.33,0.0,0.234,0.024,0.034
1767447378119,21.86,52.5,15707.25,0.33,0.0,0.25,0.025,0.037
1767447379131,19.73,52.46,15707.25,0.33,0.0,0.25,0.027,0.039
1767447380160,21.21,52.52,15707.25,0.33,0.0,0.266,0.029,0.042
1767447381171,20.21,52.57,15707.25,0.33,0.0,0.266,0.031,0.045
1767447382184,20.47,52.55,15707.25,0.33,0.0,0.281,0.033,0.047
1767447383187,20.86,52.62,15707.25,0.34,0.0,0.281,0.035,0.05
1767447384210,21.9,53.02,15707.25,0.34,0.0,0.297,0.046,0.064
1767447385222,10.94,53.07,15707.25,0.34,0.0,0.297,0.051,0.071
1767447386248,15.07,53.15,15707.25,0.34,0.0,0.297,0.059,0.082
1767447387251,27.8,53.36,15707.25,0.34,0.0,0.312,0.067,0.094
1767447388275,25.81,53.24,15707.25,0.34,0.0,0.336,0.072,0.102
1767447389286,20.38,53.16,15707.25,0.34,0.0,0.336,0.074,0.104
1767447390298,21.12,53.11,15707.25,0.34,0.0,0.352,0.075,0.107
1767447391307,19.18,53.09,15707.25,0.34,0.0,0.352,0.077,0.11
1767447392321,20.49,53.56,15707.25,0.34,0.0,0.367,0.079,0.113
1767447393332,20.07,53.16,15707.25,0.34,0.0,0.367,0.08,0.115
1767447394334,21.0,53.16,15707.25,0.34,0.0,0.383,0.082,0.118
1767447395357,23.09,53.11,15707.25,0.34,0.0,0.383,0.084,0.12
1767447396376,21.87,53.35,15707.25,0.34,0.0,0.398,0.086,0.123
1767447398397,15.92,53.14,15707.25,0.34,0.0,0.414,0.089,0.128
1767447399404,20.06,53.15,15707.25,0.34,0.0,0.414,0.091,0.131
1767447400416,21.52,53.12,15707.25,0.34,0.0,0.43,0.093,0.134
1767447401427,20.87,53.2,15707.25,0.34,0.0,0.43,0.094,0.136
1767447402436,20.15,53.16,15707.25,0.34,0.0,0.445,0.096,0.139
1767447403447,19.31,53.41,15707.25,0.34,0.0,0.445,0.098,0.142
1767447404457,22.43,53.31,15707.25,0.34,0.0,0.461,0.105,0.151
1767447405468,11.73,53.43,15707.25,0.34,0.0,0.461,0.109,0.158
1767447406471,12.91,53.3,15707.25,0.34,0.0,0.477,0.116,0.168
1767447407482,16.34,53.8,15707.25,0.34,0.0,0.477,0.121,0.176
1767447408514,33.21,54.71,15707.25,0.35,0.0,0.477,0.13,0.19
1767447409518,30.78,53.59,15707.25,0.34,0.0,0.5,0.139,0.203
1767447410536,26.95,53.57,15707.25,0.34,0.0,0.523,0.144,0.211
1767447411550,20.47,53.48,15707.25,0.34,0.0,0.523,0.145,0.213
1767447412550,21.72,53.5,15707.25,0.34,0.0,0.539,0.147,0.216
1767447413568,19.25,53.56,15707.25,0.34,0.0,0.539,0.148,0.218
1767447414570,20.71,53.73,15707.25,0.34,0.0,0.555,0.15,0.221
1767447415590,21.0,53.54,15707.25,0.34,0.0,0.555,0.152,0.223
1767447416594,22.03,53.47,15707.25,0.34,0.0,0.57,0.154,0.226
1767447417616,21.29,53.48,15707.25,0.34,0.0,0.57,0.156,0.229
1767447418627,21.75,53.52,15707.25,0.34,0.0,0.586,0.157,0.231
1767447419639,19.49,53.49,15707.25,0.34,0.0,0.586,0.159,0.234
1767447420650,24.73,53.54,15707.25,0.34,0.0,0.602,0.161,0.237
1767447421663,19.94,53.53,15707.25,0.34,0.0,0.602,0.162,0.239
1767447422675,21.53,53.66,15707.25,0.34,0.0,0.617,0.164,0.242
1767447423686,19.92,53.56,15707.25,0.34,0.0,0.617,0.166,0.244
1767447424699,19.72,53.51,15707.25,0.34,0.0,0.633,0.168,0.247
1767447425700,21.7,53.68,15707.25,0.34,0.0,0.633,0.174,0.256
1767447426711,14.51,53.66,15707.25,0.34,0.0,0.648,0.181,0.267
1767447427721,10.9,53.78,15707.25,0.34,0.0,0.648,0.186,0.274
1767447428746,24.57,53.72,15707.25,0.34,0.0,0.664,0.195,0.288
1767447429746,26.99,53.85,15707.25,0.34,0.0,0.664,0.199,0.295
1767447430765,30.47,53.61,15707.25,0.34,0.0,0.688,0.205,0.304
1767447431775,18.96,53.61,15707.25,0.34,0.0,0.688,0.207,0.307
1767447432790,21.01,53.66,15707.25,0.34,0.0,0.703,0.209,0.31
1767447433791,19.41,53.74,15707.25,0.34,0.0,0.703,0.21,0.312
1767447434811,20.31,53.57,15707.25,0.34,0.0,0.719,0.212,0.315
1767447435824,19.88,53.71,15707.25,0.34,0.0,0.719,0.214,0.317
1767447437832,16.1,53.64,15707.25,0.34,0.0,0.734,0.217,0.322
1767447438851,20.51,53.59,15707.25,0.34,0.0,0.75,0.219,0.325
1767447439862,21.06,53.64,15707.25,0.34,0.0,0.75,0.221,0.328
1767447440884,21.67,53.64,15707.25,0.34,0.0,0.766,0.223,0.331
1767447441899,19.5,53.6,15707.25,0.34,0.0,0.766,0.225,0.333
1767447443913,16.96,53.9,15707.25,0.34,0.0,0.781,0.229,0.338
1767447444934,19.53,53.68,15707.25,0.34,0.0,0.797,0.232,0.341
1767447445937,20.2,53.64,15707.25,0.34,0.0,0.797,0.234,0.344
1767447446957,19.44,53.77,15707.25,0.34,0.0,0.812,0.243,0.356
1767447447967,8.97,53.77,15707.25,0.34,0.0,0.812,0.248,0.363
1767447448977,15.81,53.79,15707.25,0.34,0.0,0.828,0.254,0.373
1767447449979,23.15,54.02,15707.25,0.34,0.0,0.828,0.259,0.381
1767447450999,35.19,53.84,15707.25,0.34,0.0,0.844,0.269,0.395
1767447452013,24.43,53.82,15707.25,0.34,0.0,0.867,0.273,0.402
1767447453024,23.9,53.69,15707.25,0.34,0.0,0.867,0.276,0.407
1767447454032,19.43,53.71,15707.25,0.34,0.0,0.867,0.278,0.409
1767447455048,21.63,53.84,15707.25,0.34,0.0,0.883,0.28,0.413
1767447456060,19.56,53.71,15707.25,0.34,0.0,0.898,0.281,0.414
1767447457073,21.51,53.73,15707.25,0.34,0.0,0.898,0.283,0.417
1767447458081,20.36,53.73,15707.25,0.34,0.0,0.898,0.284,0.42
1767447459082,20.75,53.73,15707.25,0.34,0.0,0.914,0.286,0.423
1767447460092,21.28,53.71,15707.25,0.34,0.0,0.93,0.288,0.426
1767447461103,20.02,53.81,15707.25,0.34,0.0,0.93,0.29,0.428
1767447462128,19.21,53.71,15707.25,0.34,0.0,0.945,0.291,0.43
1767447463138,21.39,53.73,15707.25,0.34,0.0,0.945,0.293,0.433
1767447464156,20.36,53.73,15707.25,0.34,0.0,0.961,0.295,0.436
1767447465165,20.33,54.05,15707.25,0.34,0.0,0.961,0.297,0.439
1767447466177,20.77,53.75,15707.25,0.34,0.0,0.977,0.299,0.442
1767447467188,22.79,53.92,15707.25,0.34,0.0,0.977,0.304,0.448
1767447468200,16.82,53.85,15707.25,0.34,0.0,0.992,0.311,0.46
1767447469204,11.98,53.97,15707.25,0.34,0.0,0.992,0.316,0.467
1767447470213,15.33,54.06,15707.25,0.34,0.0,0.992,0.323,0.479
1767447471225,32.87,53.88,15707.25,0.34,0.0,1.023,0.334,0.494
1767447472244,30.66,53.79,15707.25,0.34,0.0,1.047,0.34,0.503
1767447473256,20.08,53.77,15707.25,0.34,0.0,1.047,0.341,0.505
1767447474259,20.02,53.97,15707.25,0.34,0.0,1.062,0.343,0.508
1767447475276,19.09,53.76,15707.25,0.34,0.0,1.062,0.345,0.51
1767447476286,20.11,53.8,15707.25,0.34,0.0,1.078,0.347,0.513
1767447477299,21.45,53.75,15707.25,0.34,0.0,1.078,0.348,0.515
1767447478299,22.12,53.82,15707.25,0.34,0.0,1.094,0.35,0.518
1767447479322,20.65,53.92,15707.25,0.34,0.0,1.094,0.352,0.521
1767447480330,20.59,53.88,15707.25,0.34,0.0,1.109,0.354,0.524
1767447481341,19.83,53.91,15707.25,0.34,0.0,1.109,0.355,0.526
1767447482354,21.18,53.86,15707.25,0.34,0.0,1.125,0.357,0.529
1767447483369,21.6,54.54,15707.25,0.35,0.0,1.125,0.359,0.531
1767447484381,22.51,54.01,15707.25,0.34,0.0,1.141,0.36,0.534
1767447485391,19.13,53.82,15707.25,0.34,0.0,1.141,0.362,0.537
1767447486403,23.56,53.86,15707.25,0.34,0.0,1.156,0.364,0.54
1767447487412,20.22,53.92,15707.25,0.34,0.0,1.156,0.366,0.542
1767447488423,25.47,53.92,15707.25,0.34,0.0,1.172,0.372,0.55
1767447489435,9.87,54.04,15707.25,0.34,0.0,1.172,0.376,0.558
1767447490450,14.82,53.93,15707.25,0.34,0.0,1.188,0.384,0.569
1767447491460,12.75,53.99,15707.25,0.34,0.0,1.203,0.388,0.576
1767447492473,33.06,53.94,15707.25,0.34,0.0,1.219,0.397,0.59
1767447493483,25.06,53.94,15707.25,0.34,0.0,1.219,0.402,0.598
1767447494499,30.27,54.06,15707.25,0.34,0.0,1.242,0.407,0.605
1767447495502,20.58,53.85,15707.25,0.34,0.0,1.242,0.408,0.608
1767447496512,21.2,53.82,15707.25,0.34,0.0,1.258,0.41,0.611
1767447497529,19.67,53.98,15707.25,0.34,0.0,1.258,0.412,0.613
1767447498539,21.68,53.82,15707.25,0.34,0.0,1.273,0.414,0.616
1767447499542,22.05,53.94,15707.25,0.34,0.0,1.273,0.415,0.618
1767447500561,21.04,54.14,15707.25,0.34,0.0,1.289,0.417,0.621
1767447501564,20.51,54.14,15707.25,0.34,0.0,1.289,0.419,0.624
1767447502586,22.15,53.95,15707.25,0.34,0.0,1.305,0.422,0.627
1767447503600,20.21,53.87,15707.25,0.34,0.0,1.305,0.423,0.629
1767447505625,15.98,53.88,15707.25,0.34,0.0,1.32,0.428,0.634
1767447506634,20.92,53.89,15707.25,0.34,0.0,1.336,0.431,0.637
1767447507648,20.7,54.63,15707.25,0.35,0.0,1.336,0.433,0.64
1767447508659,22.08,53.85,15707.25,0.34,0.0,1.352,0.435,0.643
1767447509671,21.86,53.97,15707.25,0.34,0.0,1.352,0.441,0.652
1767447510683,12.58,53.96,15707.25,0.34,0.0,1.367,0.448,0.662
1767447511690,10.23,53.97,15707.25,0.34,0.0,1.367,0.453,0.67
1767447512694,22.45,54.13,15707.25,0.34,0.0,1.398,0.461,0.682
1767447513718,26.75,54.69,15707.25,0.35,0.0,1.398,0.465,0.689
1767447514725,32.74,53.93,15707.25,0.34,0.0,1.422,0.472,0.698
1767447515737,19.83,54.4,15707.25,0.35,0.0,1.422,0.473,0.701
1767447516738,21.55,53.9,15707.25,0.34,0.0,1.438,0.475,0.704
1767447517758,20.92,53.85,15707.25,0.34,0.0,1.438,0.477,0.706
1767447518774,21.09,54.1,15707.25,0.34,0.0,1.453,0.479,0.709
1767447519782,20.22,53.99,15707.25,0.34,0.0,1.453,0.48,0.712
1767447520796,19.38,53.89,15707.25,0.34,0.0,1.469,0.482,0.714
1767447521809,20.91,53.95,15707.25,0.34,0.0,1.469,0.484,0.717
1767447522818,21.22,54.03,15707.25,0.34,0.0,1.484,0.486,0.72
1767447523835,21.62,53.89,15707.25,0.34,0.0,1.484,0.487,0.722
1767447524837,20.86,53.94,15707.25,0.34,0.0,1.5,0.489,0.725
1767447525848,17.66,53.95,15707.25,0.34,0.0,1.5,0.49,0.727
1767447526868,20.71,53.91,15707.25,0.34,0.0,1.516,0.492,0.73
1767447527880,20.35,53.89,15707.25,0.34,0.0,1.516,0.494,0.732
1767447528890,22.42,53.97,15707.25,0.34,0.0,1.531,0.496,0.736
1767447529901,18.92,53.86,15707.25,0.34,0.0,1.531,0.498,0.738
1767447530920,15.91,53.98,15707.25,0.34,0.0,1.547,0.506,0.749
1767447531929,11.06,53.99,15707.25,0.34,0.0,1.547,0.51,0.757
1767447532930,13.99,54.13,15707.25,0.34,0.0,1.562,0.517,0.768
1767447533940,23.88,54.09,15707.25,0.34,0.0,1.578,0.522,0.776
1767447534959,42.43,54.31,15707.25,0.35,0.0,1.602,0.54,0.799
1767447535961,27.06,54.75,15707.25,0.35,0.0,1.609,0.546,0.808
1767447536983,24.76,54.07,15707.25,0.34,0.0,1.633,0.549,0.813
1767447537992,20.63,53.97,15707.25,0.34,0.0,1.648,0.551,0.816
1767447538995,21.71,54.2,15707.25,0.35,0.0,1.648,0.552,0.819
1767447540022,20.5,54.04,15707.25,0.34,0.0,1.648,0.554,0.821
1767447541034,21.92,54.07,15707.25,0.34,0.0,1.664,0.556,0.824
1767447542055,19.54,53.98,15707.25,0.34,0.0,1.68,0.557,0.826
1767447543063,21.28,53.98,15707.25,0.34,0.0,1.68,0.559,0.829
1767447544073,21.28,53.98,15707.25,0.34,0.0,1.68,0.561,0.831
1767447545076,20.34,53.98,15707.25,0.34,0.0,1.695,0.563,0.835
1767447546094,20.4,53.99,15707.25,0.34,0.0,1.711,0.565,0.838
1767447547096,7.94,53.81,15707.25,0.34,0.0,1.711,0.567,0.84
1767447548117,5.75,53.93,15707.25,0.34,0.0,1.727,0.568,0.843
1767447549120,6.61,53.93,15707.25,0.34,0.0,1.734,0.57,0.845
1767447550139,7.08,53.82,15707.25,0.34,0.0,1.75,0.572,0.848
