timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447587893,1.81,50.13,15707.25,0.32,0.0,0.188,0.008,0.009
1767447588908,7.69,50.15,15707.25,0.32,0.0,0.188,0.009,0.012
1767447589924,5.84,50.15,15707.25,0.32,0.0,0.188,0.011,0.015
1767447591940,1.81,50.16,15707.25,0.32,0.0,0.188,0.015,0.02
1767447592955,7.14,50.17,15707.25,0.32,0.0,0.188,0.017,0.023
1767447593964,5.64,50.17,15707.25,0.32,0.0,0.188,0.018,0.026
1767447594966,6.39,50.31,15707.25,0.32,0.0,0.203,0.02,0.029
1767447595982,5.45,50.18,15707.25,0.32,0.0,0.203,0.022,0.031
1767447596988,5.67,50.2,15707.25,0.32,0.0,0.219,0.023,0.034
1767447598010,6.04,50.2,15707.25,0.32,0.0,0.234,0.025,0.036
1767447599026,7.11,50.2,15707.25,0.32,0.0,0.234,0.027,0.039
1767447600045,6.26,50.2,15707.25,0.32,0.0,0.25,0.029,0.041
1767447601055,5.97,50.2,15707.25,0.32,0.0,0.25,0.03,0.044
1767447602066,6.19,50.2,15707.25,0.32,0.0,0.25,0.032,0.047
1767447603077,7.48,50.21,15707.25,0.32,0.0,0.266,0.034,0.05
1767447604087,5.12,50.21,15707.25,0.32,0.0,0.266,0.036,0.052
1767447605094,41.54,50.88,15707.25,0.32,0.0,0.312,0.065,0.09
1767447606117,6.68,50.88,15707.25,0.32,0.0,0.328,0.067,0.092
1767447607122,6.38,50.89,15707.25,0.32,0.0,0.328,0.069,0.095
1767447608142,5.54,50.88,15707.25,0.32,0.0,0.344,0.071,0.098
1767447609156,6.51,50.9,15707.25,0.32,0.0,0.344,0.072,0.101
1767447610160,6.77,50.91,15707.25,0.32,0.0,0.359,0.074,0.104
1767447611179,5.78,50.91,15707.25,0.32,0.0,0.359,0.076,0.106
1767447612188,6.47,50.91,15707.25,0.32,0.0,0.375,0.078,0.109
1767447613197,5.96,50.91,15707.25,0.32,0.0,0.375,0.08,0.111
1767447614210,7.0,50.91,15707.25,0.32,0.0,0.391,0.082,0.114
1767447615222,5.32,50.91,15707.25,0.32,0.0,0.391,0.083,0.117
1767447616227,6.26,50.91,15707.25,0.32,0.0,0.406,0.085,0.12
1767447617242,5.82,50.91,15707.25,0.32,0.0,0.406,0.087,0.122
1767447618245,6.55,51.04,15707.25,0.32,0.0,0.422,0.089,0.125
1767447619264,5.49,51.04,15707.25,0.32,0.0,0.422,0.09,0.128
1767447620279,6.31,50.91,15707.25,0.32,0.0,0.438,0.092,0.13
1767447621282,5.99,50.92,15707.25,0.32,0.0,0.438,0.094,0.133
1767447622299,5.91,50.91,15707.25,0.32,0.0,0.453,0.096,0.136
1767447623313,5.45,50.91,15707.25,0.32,0.0,0.453,0.098,0.138
1767447624315,6.49,50.91,15707.25,0.32,0.0,0.469,0.101,0.141
1767447625326,6.67,50.91,15707.25,0.32,0.0,0.469,0.103,0.144
1767447626336,16.11,51.07,15707.25,0.33,0.0,0.492,0.114,0.157
1767447627348,31.04,50.99,15707.25,0.32,0.0,0.516,0.136,0.184
1767447628367,6.4,50.99,15707.25,0.32,0.0,0.531,0.138,0.187
1767447629379,5.93,51.0,15707.25,0.32,0.0,0.531,0.14,0.189
1767447630391,6.7,50.99,15707.25,0.32,0.0,0.547,0.141,0.192
1767447631406,5.77,50.99,15707.25,0.32,0.0,0.547,0.143,0.194
1767447632410,6.17,50.99,15707.25,0.32,0.0,0.562,0.145,0.197
1767447633422,6.38,51.0,15707.25,0.32,0.0,0.562,0.146,0.2
1767447634432,5.99,51.0,15707.25,0.32,0.0,0.578,0.148,0.203
1767447635445,5.77,51.0,15707.25,0.32,0.0,0.578,0.15,0.205
1767447636464,6.49,51.0,15707.25,0.32,0.0,0.594,0.152,0.208
1767447637480,5.42,51.0,15707.25,0.32,0.0,0.594,0.154,0.211
1767447639497,1.85,51.0,15707.25,0.32,0.0,0.609,0.157,0.216
1767447640498,6.38,51.0,15707.25,0.32,0.0,0.625,0.159,0.219
1767447641517,6.05,51.0,15707.25,0.32,0.0,0.625,0.161,0.221
1767447642518,5.95,51.12,15707.25,0.33,0.0,0.641,0.163,0.225
1767447643542,6.05,51.0,15707.25,0.32,0.0,0.641,0.164,0.227
1767447644559,6.73,51.01,15707.25,0.32,0.0,0.656,0.166,0.23
1767447645560,5.77,51.01,15707.25,0.32,0.0,0.656,0.167,0.232
1767447646576,36.47,51.05,15707.25,0.33,0.0,0.711,0.195,0.267
1767447647594,10.62,51.04,15707.25,0.32,0.0,0.711,0.199,0.272
1767447649618,2.09,51.04,15707.25,0.32,0.0,0.734,0.203,0.277
1767447651637,1.94,51.04,15707.25,0.32,0.0,0.758,0.206,0.283
1767447652639,5.77,51.05,15707.25,0.33,0.0,0.781,0.208,0.286
1767447653652,5.62,51.05,15707.25,0.33,0.0,0.781,0.21,0.288
1767447654673,6.25,51.05,15707.25,0.33,0.0,0.805,0.211,0.291
