timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447587897,14.07,52.48,15707.25,0.33,0.0,0.234,0.008,0.01
1767447588899,20.84,52.4,15707.25,0.33,0.0,0.234,0.01,0.013
1767447589911,20.19,52.46,15707.25,0.33,0.0,0.234,0.012,0.016
1767447590925,19.0,52.46,15707.25,0.33,0.0,0.234,0.013,0.018
1767447591935,19.41,52.43,15707.25,0.33,0.0,0.234,0.015,0.021
1767447592944,20.86,52.5,15707.25,0.33,0.0,0.234,0.017,0.024
1767447593955,18.91,52.4,15707.25,0.33,0.0,0.234,0.019,0.026
1767447594967,21.16,52.47,15707.25,0.33,0.0,0.25,0.021,0.029
1767447595987,18.91,52.48,15707.25,0.33,0.0,0.25,0.022,0.031
1767447596993,19.07,52.54,15707.25,0.33,0.0,0.266,0.024,0.034
1767447598012,20.23,53.32,15707.25,0.34,0.0,0.266,0.025,0.036
1767447599027,21.47,52.54,15707.25,0.33,0.0,0.281,0.027,0.039
1767447600036,19.74,53.17,15707.25,0.34,0.0,0.297,0.029,0.041
1767447601054,21.44,52.62,15707.25,0.34,0.0,0.297,0.031,0.044
1767447602058,19.88,52.6,15707.25,0.33,0.0,0.297,0.032,0.047
1767447603068,21.08,52.72,15707.25,0.34,0.0,0.312,0.034,0.05
1767447604079,20.15,53.13,15707.25,0.34,0.0,0.328,0.044,0.063
1767447605096,12.41,53.04,15707.25,0.34,0.0,0.328,0.049,0.071
1767447606099,10.51,53.04,15707.25,0.34,0.0,0.328,0.054,0.079
1767447607127,35.49,53.51,15707.25,0.34,0.0,0.352,0.068,0.098
1767447608130,26.28,53.46,15707.25,0.34,0.0,0.375,0.072,0.106
1767447609144,21.06,53.35,15707.25,0.34,0.0,0.375,0.075,0.111
1767447610161,19.88,53.52,15707.25,0.34,0.0,0.391,0.077,0.113
1767447611170,20.28,53.36,15707.25,0.34,0.0,0.391,0.079,0.116
1767447612182,19.87,53.37,15707.25,0.34,0.0,0.406,0.081,0.119
1767447613198,19.44,53.42,15707.25,0.34,0.0,0.406,0.082,0.121
1767447614203,19.73,53.33,15707.25,0.34,0.0,0.422,0.084,0.124
1767447615211,20.64,53.43,15707.25,0.34,0.0,0.422,0.086,0.127
