timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447147988,16.26,52.63,15707.25,0.34,0.0,0.234,0.012,0.009
1767447149008,22.79,52.35,15707.25,0.33,0.0,0.234,0.014,0.013
1767447150028,18.99,52.37,15707.25,0.33,0.0,0.234,0.015,0.015
1767447151044,19.54,52.5,15707.25,0.33,0.0,0.234,0.017,0.017
1767447152046,20.94,52.38,15707.25,0.33,0.0,0.234,0.018,0.02
1767447153059,21.38,52.92,15707.25,0.34,0.0,0.234,0.02,0.023
1767447154071,21.76,52.45,15707.25,0.33,0.0,0.234,0.022,0.026
1767447155084,19.75,52.52,15707.25,0.33,0.0,0.234,0.024,0.028
1767447156102,19.75,52.42,15707.25,0.33,0.0,0.234,0.025,0.03
1767447157113,21.59,52.48,15707.25,0.33,0.0,0.234,0.027,0.033
1767447158121,22.47,52.47,15707.25,0.33,0.0,0.234,0.029,0.036
1767447159136,19.88,52.48,15707.25,0.33,0.0,0.234,0.031,0.039
1767447160155,21.81,52.51,15707.25,0.33,0.0,0.234,0.033,0.042
1767447161167,19.52,52.54,15707.25,0.33,0.0,0.234,0.034,0.044
1767447162178,19.04,52.48,15707.25,0.33,0.0,0.234,0.036,0.046
1767447163193,21.33,52.5,15707.25,0.33,0.0,0.234,0.037,0.049
1767447164196,24.49,53.1,15707.25,0.34,0.0,0.242,0.047,0.063
1767447165214,9.9,53.16,15707.25,0.34,0.0,0.242,0.052,0.07
1767447166241,18.71,53.29,15707.25,0.34,0.0,0.242,0.06,0.083
1767447167250,29.52,53.48,15707.25,0.34,0.0,0.258,0.071,0.098
1767447168260,26.81,53.27,15707.25,0.34,0.0,0.273,0.077,0.108
1767447169269,19.61,53.34,15707.25,0.34,0.0,0.273,0.079,0.11
1767447170280,21.11,53.31,15707.25,0.34,0.0,0.281,0.081,0.113
1767447171287,18.91,53.44,15707.25,0.34,0.0,0.281,0.082,0.115
1767447172297,21.34,53.28,15707.25,0.34,0.0,0.289,0.084,0.118
1767447173307,20.62,53.59,15707.25,0.34,0.0,0.289,0.085,0.12
1767447174323,20.0,53.38,15707.25,0.34,0.0,0.297,0.087,0.124
1767447175341,19.34,53.34,15707.25,0.34,0.0,0.297,0.089,0.126
1767447176353,21.33,53.34,15707.25,0.34,0.0,0.305,0.091,0.129
1767447177365,19.96,53.35,15707.25,0.34,0.0,0.305,0.092,0.131
1767447178368,21.92,53.36,15707.25,0.34,0.0,0.312,0.094,0.134
1767447179379,20.78,53.36,15707.25,0.34,0.0,0.312,0.096,0.136
1767447180394,21.19,53.36,15707.25,0.34,0.0,0.32,0.098,0.139
1767447181400,18.91,53.59,15707.25,0.34,0.0,0.32,0.099,0.142
1767447182411,19.86,53.59,15707.25,0.34,0.0,0.328,0.101,0.144
1767447183432,20.41,53.43,15707.25,0.34,0.0,0.328,0.103,0.147
1767447184433,26.16,53.5,15707.25,0.34,0.0,0.336,0.109,0.155
1767447185445,10.6,53.69,15707.25,0.34,0.0,0.336,0.113,0.162
1767447186459,12.98,53.62,15707.25,0.34,0.0,0.344,0.12,0.173
1767447187477,11.5,53.72,15707.25,0.34,0.0,0.344,0.125,0.181
1767447188490,34.04,53.54,15707.25,0.34,0.0,0.352,0.133,0.193
1767447189502,26.09,53.58,15707.25,0.34,0.0,0.352,0.138,0.202
1767447190514,27.4,53.92,15707.25,0.34,0.0,0.367,0.143,0.209
1767447192529,16.75,53.45,15707.25,0.34,0.0,0.375,0.146,0.214
1767447193544,21.66,53.5,15707.25,0.34,0.0,0.375,0.148,0.217
1767447194550,21.8,53.45,15707.25,0.34,0.0,0.383,0.15,0.22
1767447195575,19.8,53.48,15707.25,0.34,0.0,0.383,0.151,0.222
1767447196580,20.86,53.51,15707.25,0.34,0.0,0.391,0.153,0.225
1767447197599,19.76,53.45,15707.25,0.34,0.0,0.391,0.155,0.227
1767447198613,21.31,53.57,15707.25,0.34,0.0,0.398,0.157,0.23
1767447199615,20.81,53.62,15707.25,0.34,0.0,0.398,0.158,0.233
1767447200627,21.06,53.52,15707.25,0.34,0.0,0.406,0.16,0.236
1767447201637,20.61,53.63,15707.25,0.34,0.0,0.406,0.162,0.238
