collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-25T09:01:07.648196+00:00,327,1777107667,,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:09.661696+00:00,328,1777107669,2,34,15334850,16234336,94.459,6591,0,451025.0
2026-04-25T09:01:11.678930+00:00,329,1777107671,2,44,14523294,16234336,89.46,8504,0,330074.86
2026-04-25T09:01:13.690871+00:00,330,1777107673,2,34,3038100,16234336,18.714,6911,0,89355.88
2026-04-25T09:01:15.702920+00:00,331,1777107675,2,42,3874212,16234336,23.864,8295,0,92243.14
2026-04-25T09:01:17.715087+00:00,332,1777107677,2,30,3113172,16234336,19.176,6043,0,103772.4
2026-04-25T09:01:19.724120+00:00,333,1777107679,2,8,925824,16234336,5.703,2195,0,115728.0
2026-04-25T09:01:21.734731+00:00,334,1777107681,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:23.742684+00:00,335,1777107683,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:25.749773+00:00,336,1777107685,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:27.757179+00:00,337,1777107687,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:29.769194+00:00,338,1777107689,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:31.782934+00:00,339,1777107691,2,34,15334850,16234336,94.459,6590,0,451025.0
2026-04-25T09:01:33.797634+00:00,340,1777107693,2,43,14452398,16234336,89.024,8319,0,336102.28
2026-04-25T09:01:35.808722+00:00,341,1777107695,2,30,2664864,16234336,16.415,6203,0,88828.8
2026-04-25T09:01:37.818671+00:00,342,1777107697,2,37,3430080,16234336,21.129,7402,0,92704.86
2026-04-25T09:01:39.827500+00:00,343,1777107699,2,33,3191340,16234336,19.658,6646,0,96707.27
2026-04-25T09:01:41.836240+00:00,344,1777107701,2,14,1620192,16234336,9.98,3210,0,115728.0
2026-04-25T09:01:43.844078+00:00,345,1777107703,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:45.851714+00:00,346,1777107705,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:47.860369+00:00,347,1777107707,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:49.868632+00:00,348,1777107709,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:01:51.878724+00:00,349,1777107711,2,34,15334850,16234336,94.459,6591,0,451025.0
2026-04-25T09:01:53.889648+00:00,350,1777107713,2,43,14452374,16234336,89.023,8320,0,336101.72
2026-04-25T09:01:55.899802+00:00,351,1777107715,2,30,2709660,16234336,16.691,6187,0,90322.0
2026-04-25T09:01:57.910129+00:00,352,1777107717,2,35,3198648,16234336,19.703,7064,0,91389.94
2026-04-25T09:01:59.919343+00:00,353,1777107719,2,34,3262272,16234336,20.095,6831,0,95949.18
2026-04-25T09:02:01.928234+00:00,354,1777107721,2,15,1735920,16234336,10.693,3380,0,115728.0
2026-04-25T09:02:03.937114+00:00,355,1777107723,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:05.946307+00:00,356,1777107725,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:07.955184+00:00,357,1777107727,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:09.966280+00:00,358,1777107729,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:11.986800+00:00,359,1777107731,2,34,15334850,16234336,94.459,6591,0,451025.0
2026-04-25T09:02:13.998550+00:00,360,1777107733,2,42,14381502,16234336,88.587,8135,0,342416.71
2026-04-25T09:02:16.009552+00:00,361,1777107735,2,26,2291580,16234336,14.116,5493,0,88137.69
2026-04-25T09:02:18.020216+00:00,362,1777107737,2,33,3012036,16234336,18.553,6709,0,91273.82
2026-04-25T09:02:20.031721+00:00,363,1777107739,2,36,3359196,16234336,20.692,7217,0,93311.0
2026-04-25T09:02:22.041630+00:00,364,1777107741,2,18,2083104,16234336,12.831,3887,0,115728.0
2026-04-25T09:02:23.047363+00:00,365,1777107743,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:25.056673+00:00,366,1777107745,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:27.065026+00:00,367,1777107747,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:29.072360+00:00,368,1777107749,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:32.088559+00:00,369,1777107751,2,28,12628700,16234336,77.79,5576,0,451025.0
2026-04-25T09:02:34.100247+00:00,370,1777107753,2,43,15592773,16234336,96.048,8272,0,362622.63
2026-04-25T09:02:36.113372+00:00,371,1777107755,2,27,3502887,16234336,21.577,5632,0,129736.56
2026-04-25T09:02:37.125537+00:00,372,1777107757,2,30,2754492,16234336,16.967,6171,0,91816.4
2026-04-25T09:02:39.136866+00:00,373,1777107759,2,33,3012024,16234336,18.553,6710,0,91273.45
2026-04-25T09:02:41.173154+00:00,374,1777107761,2,24,2508480,16234336,15.452,4997,0,104520.0
2026-04-25T09:02:43.182355+00:00,375,1777107763,2,6,694368,16234336,4.277,1859,0,115728.0
2026-04-25T09:02:45.190021+00:00,376,1777107765,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:47.198372+00:00,377,1777107767,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:49.207404+00:00,378,1777107769,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:51.215844+00:00,379,1777107771,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:02:54.240012+00:00,380,1777107773,2,34,15334850,16234336,94.459,6590,0,451025.0
2026-04-25T09:02:56.256577+00:00,381,1777107775,2,41,14310606,16234336,88.15,7949,0,349039.17
2026-04-25T09:02:57.270837+00:00,382,1777107777,2,27,2407320,16234336,14.829,5664,0,89160.0
2026-04-25T09:02:59.294557+00:00,383,1777107779,2,33,3056844,16234336,18.829,6693,0,92631.64
2026-04-25T09:03:01.314180+00:00,384,1777107781,2,35,3243492,16234336,19.979,7048,0,92671.2
2026-04-25T09:03:03.325814+00:00,385,1777107783,2,20,2224884,16234336,13.705,4257,0,111244.2
2026-04-25T09:03:05.335441+00:00,386,1777107785,2,2,231456,16234336,1.426,1183,0,115728.0
2026-04-25T09:03:07.345918+00:00,387,1777107787,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:03:09.353625+00:00,388,1777107789,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T09:03:11.364218+00:00,389,1777107791,2,0,0,16234336,0.0,840,0,0.0
