collected_at_iso,block_number,block_timestamp,block_time_s,tx_count,gas_used,gas_limit,gas_used_pct,size_bytes,extra_data_bytes,avg_gas_per_tx
2026-04-25T20:13:52.329539+00:00,215,1777148032,,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:13:54.341396+00:00,216,1777148034,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:13:56.352218+00:00,217,1777148036,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:13:58.360152+00:00,218,1777148038,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:14:00.367539+00:00,219,1777148040,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:02.376143+00:00,220,1777148042,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:04.384460+00:00,221,1777148044,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:06.392752+00:00,222,1777148046,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:08.401022+00:00,223,1777148048,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:10.409124+00:00,224,1777148050,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:12.417109+00:00,225,1777148052,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:14.425989+00:00,226,1777148054,2,14,2967006,16234336,18.276,3210,0,211929.0
2026-04-25T20:14:16.436041+00:00,227,1777148056,2,16,1416390,16234336,8.725,3772,0,88524.38
2026-04-25T20:14:18.444469+00:00,228,1777148058,2,16,1761984,16234336,10.853,3580,0,110124.0
2026-04-25T20:14:20.452908+00:00,229,1777148060,2,2,231456,16234336,1.426,1182,0,115728.0
2026-04-25T20:14:22.461442+00:00,230,1777148062,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:24.470140+00:00,231,1777148064,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:26.479211+00:00,232,1777148066,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:28.487064+00:00,233,1777148068,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:30.494995+00:00,234,1777148070,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:32.502739+00:00,235,1777148072,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:34.515884+00:00,236,1777148074,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:36.524807+00:00,237,1777148076,2,16,3390864,16234336,20.887,3547,0,211929.0
2026-04-25T20:14:38.534012+00:00,238,1777148078,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:14:40.542486+00:00,239,1777148080,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:14:42.550115+00:00,240,1777148082,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:44.557927+00:00,241,1777148084,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:46.566105+00:00,242,1777148086,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:48.573373+00:00,243,1777148088,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:50.580783+00:00,244,1777148090,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:52.588117+00:00,245,1777148092,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:54.595683+00:00,246,1777148094,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:14:56.605963+00:00,247,1777148096,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:14:58.614938+00:00,248,1777148098,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:15:00.624695+00:00,249,1777148100,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:15:02.632385+00:00,250,1777148102,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:04.639993+00:00,251,1777148104,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:06.647221+00:00,252,1777148106,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:08.655223+00:00,253,1777148108,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:10.662685+00:00,254,1777148110,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:12.670639+00:00,255,1777148112,2,0,0,16234336,0.0,839,0,0.0
2026-04-25T20:15:14.678402+00:00,256,1777148114,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:16.687455+00:00,257,1777148116,2,16,3390864,16234336,20.887,3548,0,211929.0
2026-04-25T20:15:18.696698+00:00,258,1777148118,2,16,1134324,16234336,6.987,3804,0,70895.25
2026-04-25T20:15:20.704813+00:00,259,1777148120,2,16,1851648,16234336,11.406,3549,0,115728.0
2026-04-25T20:15:22.712135+00:00,260,1777148122,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:24.720675+00:00,261,1777148124,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:26.729897+00:00,262,1777148126,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:28.737835+00:00,263,1777148128,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:30.745258+00:00,264,1777148130,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:32.754050+00:00,265,1777148132,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:34.761829+00:00,266,1777148134,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:36.770910+00:00,267,1777148136,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:38.779878+00:00,268,1777148138,2,16,3390864,16234336,20.887,3549,0,211929.0
2026-04-25T20:15:40.790484+00:00,269,1777148140,2,16,1134324,16234336,6.987,3805,0,70895.25
2026-04-25T20:15:42.799675+00:00,270,1777148142,2,16,1851648,16234336,11.406,3548,0,115728.0
2026-04-25T20:15:44.807709+00:00,271,1777148144,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:46.816586+00:00,272,1777148146,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:48.824670+00:00,273,1777148148,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:50.832424+00:00,274,1777148150,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:52.840166+00:00,275,1777148152,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:54.848665+00:00,276,1777148154,2,0,0,16234336,0.0,840,0,0.0
2026-04-25T20:15:56.857475+00:00,277,1777148156,2,0,0,16234336,0.0,840,0,0.0
