timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447809899,2.01,50.15,15707.25,0.32,0.0,0.188,0.012,0.009
1767447810923,6.03,50.18,15707.25,0.32,0.0,0.188,0.013,0.012
1767447812941,2.57,50.31,15707.25,0.32,0.0,0.211,0.017,0.018
1767447813952,5.16,50.18,15707.25,0.32,0.0,0.211,0.019,0.02
1767447814966,5.94,50.2,15707.25,0.32,0.0,0.234,0.021,0.023
1767447815975,5.8,50.2,15707.25,0.32,0.0,0.234,0.022,0.026
1767447816984,5.78,50.2,15707.25,0.32,0.0,0.258,0.024,0.029
1767447818008,6.02,50.2,15707.25,0.32,0.0,0.258,0.026,0.031
1767447819010,5.99,50.22,15707.25,0.32,0.0,0.281,0.028,0.034
1767447820025,5.8,50.22,15707.25,0.32,0.0,0.281,0.029,0.036
1767447821042,5.81,50.22,15707.25,0.32,0.0,0.305,0.031,0.039
1767447822050,5.13,50.22,15707.25,0.32,0.0,0.328,0.033,0.041
1767447823068,7.04,50.22,15707.25,0.32,0.0,0.328,0.034,0.044
1767447824088,5.22,50.23,15707.25,0.32,0.0,0.352,0.036,0.047
1767447825089,5.81,50.23,15707.25,0.32,0.0,0.352,0.038,0.05
1767447826106,6.11,50.23,15707.25,0.32,0.0,0.352,0.04,0.052
1767447827117,39.9,50.89,15707.25,0.32,0.0,0.406,0.07,0.09
1767447828127,6.18,50.9,15707.25,0.32,0.0,0.43,0.072,0.093
1767447829132,5.92,50.91,15707.25,0.32,0.0,0.43,0.073,0.096
1767447830162,7.41,50.91,15707.25,0.32,0.0,0.453,0.075,0.099
1767447831173,6.11,50.93,15707.25,0.32,0.0,0.453,0.076,0.101
1767447832202,6.26,50.92,15707.25,0.32,0.0,0.477,0.078,0.103
1767447833214,7.02,50.92,15707.25,0.32,0.0,0.477,0.08,0.106
1767447834220,5.77,50.92,15707.25,0.32,0.0,0.5,0.082,0.109
1767447835232,5.58,50.92,15707.25,0.32,0.0,0.5,0.084,0.111
1767447836244,6.57,50.92,15707.25,0.32,0.0,0.523,0.086,0.114
1767447837256,5.86,50.92,15707.25,0.32,0.0,0.523,0.087,0.117
1767447838272,6.57,50.92,15707.25,0.32,0.0,0.547,0.089,0.12
1767447839279,6.4,50.93,15707.25,0.32,0.0,0.547,0.091,0.122
1767447840288,6.51,50.92,15707.25,0.32,0.0,0.57,0.093,0.125
1767447841299,5.59,50.93,15707.25,0.32,0.0,0.57,0.094,0.128
1767447842310,6.02,50.93,15707.25,0.32,0.0,0.594,0.096,0.131
1767447843322,5.42,51.05,15707.25,0.33,0.0,0.594,0.098,0.133
1767447844345,5.56,50.93,15707.25,0.32,0.0,0.617,0.1,0.136
1767447845358,5.8,50.93,15707.25,0.32,0.0,0.617,0.101,0.139
1767447846363,5.72,50.93,15707.25,0.32,0.0,0.641,0.103,0.142
1767447847383,6.0,50.93,15707.25,0.32,0.0,0.641,0.105,0.144
1767447848395,22.96,51.1,15707.25,0.33,0.0,0.68,0.122,0.165
1767447849399,21.04,51.14,15707.25,0.33,0.0,0.695,0.136,0.184
1767447850411,5.85,51.0,15707.25,0.32,0.0,0.719,0.138,0.187
1767447851429,5.74,51.0,15707.25,0.32,0.0,0.719,0.14,0.189
1767447852438,6.43,51.01,15707.25,0.32,0.0,0.742,0.142,0.192
1767447853451,5.61,51.01,15707.25,0.32,0.0,0.742,0.143,0.195
1767447854464,8.02,51.01,15707.25,0.32,0.0,0.766,0.145,0.198
1767447855473,5.95,51.01,15707.25,0.32,0.0,0.766,0.147,0.2
1767447856487,5.84,51.01,15707.25,0.32,0.0,0.789,0.149,0.203
1767447857499,5.35,51.01,15707.25,0.32,0.0,0.789,0.15,0.206
1767447858504,6.22,51.01,15707.25,0.32,0.0,0.812,0.152,0.208
1767447859516,6.45,51.01,15707.25,0.32,0.0,0.812,0.154,0.211
1767447860540,6.29,51.01,15707.25,0.32,0.0,0.836,0.156,0.214
1767447861554,6.09,51.01,15707.25,0.32,0.0,0.836,0.158,0.216
1767447862559,6.92,51.01,15707.25,0.32,0.0,0.859,0.16,0.219
1767447863573,5.5,51.01,15707.25,0.32,0.0,0.859,0.162,0.221
1767447864586,6.57,51.02,15707.25,0.32,0.0,0.883,0.165,0.225
1767447865591,6.32,51.02,15707.25,0.32,0.0,0.883,0.167,0.227
1767447866607,5.98,51.01,15707.25,0.32,0.0,0.906,0.17,0.23
1767447867613,5.8,51.01,15707.25,0.32,0.0,0.906,0.172,0.232
1767447868630,38.44,51.18,15707.25,0.33,0.0,0.961,0.202,0.27
1767447869645,6.45,51.05,15707.25,0.33,0.0,0.961,0.203,0.272
1767447870657,7.39,51.05,15707.25,0.33,0.0,0.984,0.205,0.275
1767447871673,6.12,51.05,15707.25,0.33,0.0,0.984,0.207,0.277
1767447872682,6.81,51.05,15707.25,0.33,0.0,1.008,0.209,0.281
1767447873692,6.36,51.05,15707.25,0.33,0.0,1.008,0.21,0.283
1767447874707,6.78,51.05,15707.25,0.33,0.0,1.031,0.212,0.286
1767447875717,6.44,51.05,15707.25,0.33,0.0,1.031,0.214,0.288
1767447876730,6.63,51.06,15707.25,0.33,0.0,1.055,0.216,0.291
1767447877743,5.29,51.06,15707.25,0.33,0.0,1.055,0.217,0.294
1767447878749,7.83,51.07,15707.25,0.33,0.0,1.078,0.219,0.297
1767447879759,5.52,51.07,15707.25,0.33,0.0,1.078,0.221,0.299
1767447880778,5.63,51.2,15707.25,0.33,0.0,1.102,0.223,0.302
1767447881783,6.11,51.08,15707.25,0.33,0.0,1.102,0.225,0.305
1767447882794,7.07,51.07,15707.25,0.33,0.0,1.125,0.226,0.307
1767447883809,5.56,51.07,15707.25,0.33,0.0,1.125,0.228,0.31
1767447884813,11.65,51.07,15707.25,0.33,0.0,1.148,0.23,0.313
1767447885832,5.7,51.07,15707.25,0.33,0.0,1.148,0.231,0.315
1767447886850,5.87,51.07,15707.25,0.33,0.0,1.172,0.233,0.318
1767447887864,5.63,51.07,15707.25,0.33,0.0,1.172,0.235,0.321
1767447888875,7.21,51.07,15707.25,0.33,0.0,1.195,0.237,0.324
1767447889886,5.64,51.07,15707.25,0.33,0.0,1.195,0.239,0.326
1767447890903,38.76,51.09,15707.25,0.33,0.0,1.273,0.268,0.363
1767447891920,5.59,51.08,15707.25,0.33,0.0,1.273,0.27,0.366
1767447892925,6.51,51.08,15707.25,0.33,0.0,1.297,0.272,0.369
1767447893936,5.65,51.09,15707.25,0.33,0.0,1.297,0.273,0.371
1767447894947,7.2,51.21,15707.25,0.33,0.0,1.32,0.275,0.374
1767447895958,5.86,51.08,15707.25,0.33,0.0,1.32,0.277,0.377
1767447896960,7.44,51.09,15707.25,0.33,0.0,1.344,0.279,0.38
1767447897981,5.85,51.09,15707.25,0.33,0.0,1.344,0.281,0.382
1767447898996,6.7,51.09,15707.25,0.33,0.0,1.367,0.282,0.385
1767447899999,5.81,51.09,15707.25,0.33,0.0,1.367,0.284,0.387
1767447901025,7.26,51.09,15707.25,0.33,0.0,1.391,0.286,0.39
1767447902032,5.93,51.09,15707.25,0.33,0.0,1.414,0.287,0.393
1767447903044,6.52,51.09,15707.25,0.33,0.0,1.414,0.289,0.396
1767447904050,5.63,51.09,15707.25,0.33,0.0,1.414,0.291,0.398
1767447905068,6.89,51.22,15707.25,0.33,0.0,1.438,0.293,0.401
1767447906093,6.08,51.09,15707.25,0.33,0.0,1.438,0.294,0.403
1767447907097,6.33,51.09,15707.25,0.33,0.0,1.461,0.296,0.406
1767447908115,7.14,51.09,15707.25,0.33,0.0,1.484,0.298,0.41
1767447909120,5.95,51.09,15707.25,0.33,0.0,1.484,0.3,0.412
1767447910147,10.69,51.1,15707.25,0.33,0.0,1.508,0.305,0.42
1767447911162,34.21,51.12,15707.25,0.33,0.0,1.57,0.331,0.452
1767447912175,6.27,51.12,15707.25,0.33,0.0,1.594,0.333,0.454
1767447913184,6.17,51.12,15707.25,0.33,0.0,1.594,0.335,0.457
1767447914191,6.59,51.11,15707.25,0.33,0.0,1.617,0.337,0.46
1767447915203,5.87,51.12,15707.25,0.33,0.0,1.617,0.338,0.463
1767447916218,6.93,51.11,15707.25,0.33,0.0,1.641,0.34,0.466
1767447917228,5.71,51.11,15707.25,0.33,0.0,1.641,0.342,0.468
1767447918238,6.59,51.11,15707.25,0.33,0.0,1.664,0.344,0.471
1767447919249,6.04,51.11,15707.25,0.33,0.0,1.664,0.346,0.473
1767447920262,6.59,51.12,15707.25,0.33,0.0,1.688,0.347,0.476
1767447921265,6.03,51.24,15707.25,0.33,0.0,1.688,0.349,0.479
1767447922283,5.55,51.11,15707.25,0.33,0.0,1.711,0.352,0.482
1767447923289,5.5,51.24,15707.25,0.33,0.0,1.711,0.354,0.484
1767447924303,6.19,51.11,15707.25,0.33,0.0,1.734,0.356,0.487
1767447925316,6.46,51.11,15707.25,0.33,0.0,1.734,0.359,0.489
1767447926320,5.88,51.11,15707.25,0.33,0.0,1.758,0.361,0.492
1767447927336,5.59,51.11,15707.25,0.33,0.0,1.758,0.363,0.495
1767447928345,6.76,51.11,15707.25,0.33,0.0,1.781,0.365,0.498
1767447929357,7.13,51.11,15707.25,0.33,0.0,1.781,0.367,0.5
1767447930361,7.07,51.11,15707.25,0.33,0.0,1.805,0.369,0.503
1767447931376,5.64,51.11,15707.25,0.33,0.0,1.805,0.37,0.506
1767447932387,29.57,51.13,15707.25,0.33,0.0,1.875,0.393,0.534
1767447933392,17.65,51.13,15707.25,0.33,0.0,1.891,0.402,0.545
1767447934411,6.73,51.13,15707.25,0.33,0.0,1.914,0.404,0.548
1767447935417,5.54,51.13,15707.25,0.33,0.0,1.914,0.405,0.551
1767447936435,6.54,51.13,15707.25,0.33,0.0,1.938,0.407,0.554
1767447937442,6.06,51.13,15707.25,0.33,0.0,1.938,0.409,0.556
1767447938452,5.89,51.13,15707.25,0.33,0.0,1.961,0.411,0.559
1767447939464,6.5,51.14,15707.25,0.33,0.0,1.961,0.413,0.562
