timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447366965,4.54,50.12,15707.25,0.32,0.0,0.188,0.006,0.007
1767447367980,5.47,50.12,15707.25,0.32,0.0,0.188,0.007,0.009
1767447368991,6.62,50.13,15707.25,0.32,0.0,0.188,0.009,0.012
1767447370010,6.96,50.15,15707.25,0.32,0.0,0.188,0.011,0.015
1767447371021,7.11,50.16,15707.25,0.32,0.0,0.188,0.013,0.018
1767447372034,6.49,50.16,15707.25,0.32,0.0,0.188,0.015,0.02
1767447373053,6.12,50.16,15707.25,0.32,0.0,0.188,0.017,0.023
1767447374060,5.96,50.16,15707.25,0.32,0.0,0.188,0.018,0.025
1767447375074,6.07,50.18,15707.25,0.32,0.0,0.188,0.02,0.028
1767447376078,6.7,50.19,15707.25,0.32,0.0,0.188,0.022,0.031
1767447377090,5.65,50.19,15707.25,0.32,0.0,0.188,0.024,0.034
1767447378102,6.3,50.31,15707.25,0.32,0.0,0.203,0.025,0.036
1767447379121,5.98,50.21,15707.25,0.32,0.0,0.203,0.027,0.039
1767447380156,5.68,50.21,15707.25,0.32,0.0,0.219,0.029,0.042
1767447381162,7.4,50.21,15707.25,0.32,0.0,0.219,0.031,0.044
1767447382175,5.94,50.21,15707.25,0.32,0.0,0.234,0.033,0.047
1767447383189,6.69,50.22,15707.25,0.32,0.0,0.234,0.035,0.05
1767447384210,18.13,50.7,15707.25,0.32,0.0,0.258,0.044,0.062
1767447385214,31.67,50.88,15707.25,0.32,0.0,0.281,0.068,0.09
1767447386244,6.17,50.87,15707.25,0.32,0.0,0.297,0.071,0.093
1767447387265,5.72,50.87,15707.25,0.32,0.0,0.297,0.073,0.095
1767447388266,6.46,50.87,15707.25,0.32,0.0,0.312,0.075,0.098
1767447389283,7.03,50.87,15707.25,0.32,0.0,0.312,0.076,0.1
1767447390298,6.25,50.87,15707.25,0.32,0.0,0.328,0.078,0.104
1767447391299,5.67,51.0,15707.25,0.32,0.0,0.328,0.08,0.106
1767447392311,5.95,50.87,15707.25,0.32,0.0,0.344,0.082,0.109
1767447393323,5.71,51.0,15707.25,0.32,0.0,0.344,0.083,0.111
1767447394335,6.64,50.88,15707.25,0.32,0.0,0.359,0.085,0.114
1767447395344,7.58,51.01,15707.25,0.32,0.0,0.359,0.087,0.117
1767447396366,7.16,50.88,15707.25,0.32,0.0,0.375,0.089,0.12
1767447397374,5.96,50.88,15707.25,0.32,0.0,0.375,0.091,0.122
1767447398386,6.35,50.88,15707.25,0.32,0.0,0.391,0.092,0.125
1767447399401,5.54,50.88,15707.25,0.32,0.0,0.391,0.094,0.128
1767447400407,6.46,50.88,15707.25,0.32,0.0,0.406,0.096,0.131
1767447401417,5.7,50.88,15707.25,0.32,0.0,0.406,0.098,0.133
1767447402429,6.27,50.88,15707.25,0.32,0.0,0.422,0.099,0.136
1767447403439,5.33,50.88,15707.25,0.32,0.0,0.422,0.101,0.138
1767447404457,7.99,50.88,15707.25,0.32,0.0,0.438,0.103,0.141
1767447405460,5.92,50.89,15707.25,0.32,0.0,0.438,0.104,0.144
1767447406473,33.55,51.09,15707.25,0.33,0.0,0.484,0.13,0.177
1767447407483,11.47,50.96,15707.25,0.32,0.0,0.484,0.136,0.184
1767447408507,5.8,50.96,15707.25,0.32,0.0,0.5,0.138,0.187
1767447409523,5.88,50.96,15707.25,0.32,0.0,0.5,0.14,0.189
1767447410529,6.97,50.96,15707.25,0.32,0.0,0.516,0.142,0.192
1767447411538,6.19,51.08,15707.25,0.33,0.0,0.516,0.143,0.195
1767447412552,7.36,50.96,15707.25,0.32,0.0,0.531,0.145,0.197
1767447413573,6.35,50.96,15707.25,0.32,0.0,0.531,0.146,0.2
1767447415588,1.99,50.96,15707.25,0.32,0.0,0.547,0.15,0.205
1767447416596,6.32,50.96,15707.25,0.32,0.0,0.562,0.152,0.208
1767447417611,5.86,50.96,15707.25,0.32,0.0,0.562,0.154,0.21
1767447418617,6.84,50.96,15707.25,0.32,0.0,0.578,0.156,0.214
1767447419629,6.19,50.96,15707.25,0.32,0.0,0.578,0.157,0.216
1767447420640,7.25,50.96,15707.25,0.32,0.0,0.594,0.159,0.219
1767447421651,5.9,50.96,15707.25,0.32,0.0,0.594,0.161,0.221
1767447422666,7.25,50.96,15707.25,0.32,0.0,0.609,0.163,0.224
1767447423683,5.44,50.96,15707.25,0.32,0.0,0.609,0.164,0.227
1767447424689,5.62,50.96,15707.25,0.32,0.0,0.625,0.166,0.229
1767447425703,6.63,50.97,15707.25,0.32,0.0,0.625,0.167,0.232
1767447426712,34.26,51.01,15707.25,0.32,0.0,0.664,0.19,0.261
1767447427723,5.48,51.01,15707.25,0.32,0.0,0.664,0.192,0.263
1767447428733,17.45,51.02,15707.25,0.32,0.0,0.688,0.201,0.275
1767447429748,6.22,51.02,15707.25,0.32,0.0,0.688,0.203,0.278
1767447430759,7.02,51.02,15707.25,0.32,0.0,0.703,0.205,0.281
1767447431770,6.24,51.14,15707.25,0.33,0.0,0.703,0.206,0.283
1767447432779,6.13,51.02,15707.25,0.32,0.0,0.719,0.208,0.286
1767447433792,5.49,51.02,15707.25,0.32,0.0,0.719,0.21,0.288
1767447434801,6.9,51.03,15707.25,0.32,0.0,0.734,0.212,0.291
1767447435812,5.73,51.03,15707.25,0.32,0.0,0.734,0.213,0.293
1767447436829,6.86,51.16,15707.25,0.33,0.0,0.75,0.215,0.296
1767447437834,5.86,51.03,15707.25,0.32,0.0,0.75,0.217,0.299
1767447438843,7.12,51.16,15707.25,0.33,0.0,0.766,0.219,0.302
1767447439853,5.2,51.03,15707.25,0.32,0.0,0.766,0.22,0.304
1767447440872,13.1,51.16,15707.25,0.33,0.0,0.781,0.222,0.307
1767447441888,5.12,51.03,15707.25,0.32,0.0,0.781,0.224,0.309
1767447442905,6.22,51.03,15707.25,0.32,0.0,0.797,0.227,0.312
1767447443916,6.06,51.03,15707.25,0.32,0.0,0.797,0.229,0.315
1767447444930,6.09,51.04,15707.25,0.32,0.0,0.812,0.231,0.318
