timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1767447367985,14.58,52.32,15707.25,0.33,0.0,0.234,0.008,0.01
1767447369001,19.01,52.51,15707.25,0.33,0.0,0.234,0.01,0.013
1767447370013,19.31,52.39,15707.25,0.33,0.0,0.234,0.012,0.016
1767447371026,19.55,52.46,15707.25,0.33,0.0,0.234,0.014,0.019
1767447372039,18.5,52.42,15707.25,0.33,0.0,0.234,0.015,0.021
1767447373047,21.17,52.45,15707.25,0.33,0.0,0.234,0.017,0.024
1767447374065,20.99,52.52,15707.25,0.33,0.0,0.234,0.019,0.027
1767447375069,20.73,52.54,15707.25,0.33,0.0,0.234,0.02,0.029
1767447376083,20.48,52.52,15707.25,0.33,0.0,0.234,0.022,0.031
1767447377096,21.38,53.32,15707.25,0.34,0.0,0.234,0.024,0.034
1767447378113,21.06,52.48,15707.25,0.33,0.0,0.25,0.026,0.037
1767447379126,19.89,52.55,15707.25,0.33,0.0,0.25,0.027,0.04
1767447380148,21.39,52.59,15707.25,0.33,0.0,0.266,0.029,0.043
1767447381168,21.01,52.57,15707.25,0.33,0.0,0.266,0.031,0.045
1767447382182,21.8,52.56,15707.25,0.33,0.0,0.281,0.033,0.047
1767447383194,20.89,53.46,15707.25,0.34,0.0,0.281,0.035,0.05
1767447384205,23.86,53.04,15707.25,0.34,0.0,0.297,0.046,0.064
1767447385217,11.97,53.1,15707.25,0.34,0.0,0.297,0.051,0.072
1767447386244,13.6,53.16,15707.25,0.34,0.0,0.297,0.058,0.08
1767447387256,35.99,53.49,15707.25,0.34,0.0,0.32,0.071,0.099
1767447388274,28.07,53.33,15707.25,0.34,0.0,0.344,0.076,0.107
1767447389277,18.82,53.36,15707.25,0.34,0.0,0.344,0.078,0.109
1767447390291,22.1,53.37,15707.25,0.34,0.0,0.359,0.08,0.112
1767447391304,20.99,53.41,15707.25,0.34,0.0,0.359,0.081,0.114
1767447392316,20.59,53.46,15707.25,0.34,0.0,0.375,0.083,0.117
1767447393330,20.66,53.38,15707.25,0.34,0.0,0.375,0.085,0.12
1767447394340,19.87,53.45,15707.25,0.34,0.0,0.391,0.086,0.122
1767447395350,21.91,53.4,15707.25,0.34,0.0,0.391,0.088,0.125
1767447396363,21.29,53.47,15707.25,0.34,0.0,0.406,0.09,0.128
1767447397383,19.13,53.42,15707.25,0.34,0.0,0.406,0.092,0.13
1767447398391,20.18,53.46,15707.25,0.34,0.0,0.422,0.094,0.133
1767447399396,19.64,53.55,15707.25,0.34,0.0,0.422,0.095,0.135
1767447400410,22.21,53.4,15707.25,0.34,0.0,0.438,0.097,0.138
1767447401425,21.21,53.45,15707.25,0.34,0.0,0.438,0.098,0.141
1767447402434,21.04,53.46,15707.25,0.34,0.0,0.453,0.1,0.144
1767447403442,20.91,53.51,15707.25,0.34,0.0,0.453,0.102,0.146
1767447404451,20.88,53.44,15707.25,0.34,0.0,0.469,0.104,0.149
1767447405464,17.07,53.59,15707.25,0.34,0.0,0.469,0.112,0.16
1767447406477,13.27,53.57,15707.25,0.34,0.0,0.484,0.119,0.171
1767447407489,9.98,53.57,15707.25,0.34,0.0,0.484,0.124,0.179
1767447408511,31.19,53.59,15707.25,0.34,0.0,0.484,0.132,0.192
1767447409527,32.79,53.65,15707.25,0.34,0.0,0.508,0.142,0.205
1767447410534,25.83,53.5,15707.25,0.34,0.0,0.531,0.146,0.212
1767447411543,20.76,53.54,15707.25,0.34,0.0,0.531,0.148,0.215
1767447412557,23.38,53.49,15707.25,0.34,0.0,0.547,0.15,0.218
1767447413563,20.98,53.52,15707.25,0.34,0.0,0.547,0.152,0.22
