t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T18:02:16Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T18:02:17Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T18:02:17Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T18:02:18Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T18:02:18Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T18:02:19Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T18:02:19Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T18:02:20Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T18:02:20Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T18:02:21Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T18:02:21Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T18:02:22Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T18:02:22Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T18:02:23Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T18:02:23Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T18:02:24Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T18:02:24Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T18:02:25Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T18:02:25Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T18:02:26Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T18:02:26Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T18:02:27Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T18:02:27Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T18:02:28Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T18:02:28Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T18:02:29Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T18:02:29Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T18:02:30Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T18:02:30Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T18:02:31Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T18:02:31Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T18:02:32Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T18:02:32Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T18:02:33Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T18:02:33Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T18:02:34Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T18:02:34Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T18:02:35Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T18:02:35Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T18:02:36Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T18:02:36Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T18:02:37Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T18:02:37Z,12.50,4,32,1,1,1,1,4,
21.50,2026-06-19T18:02:38Z,12.50,4,32,1,1,1,1,4,
22.00,2026-06-19T18:02:38Z,12.50,4,32,1,1,1,1,4,
22.50,2026-06-19T18:02:39Z,12.50,4,32,1,1,1,1,4,
23.00,2026-06-19T18:02:39Z,12.50,4,32,1,1,1,1,4,
