t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T20:27:31Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T20:27:32Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T20:27:32Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T20:27:33Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T20:27:33Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T20:27:34Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T20:27:34Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T20:27:35Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T20:27:35Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T20:27:36Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T20:27:36Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T20:27:37Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T20:27:37Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T20:27:38Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T20:27:38Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T20:27:39Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T20:27:39Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T20:27:40Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T20:27:40Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T20:27:41Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T20:27:41Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T20:27:42Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T20:27:42Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T20:27:43Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T20:27:43Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T20:27:44Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T20:27:44Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T20:27:45Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T20:27:45Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T20:27:46Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T20:27:46Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T20:27:47Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T20:27:47Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T20:27:48Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T20:27:48Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T20:27:49Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T20:27:49Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T20:27:50Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T20:27:50Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T20:27:51Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T20:27:51Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T20:27:52Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T20:27:52Z,12.50,4,32,1,1,1,1,4,
21.50,2026-06-19T20:27:53Z,12.50,4,32,1,1,1,1,4,
22.00,2026-06-19T20:27:53Z,12.50,4,32,1,1,1,1,4,
22.50,2026-06-19T20:27:54Z,12.50,4,32,1,1,1,1,4,
23.00,2026-06-19T20:27:54Z,12.50,4,32,1,1,1,1,4,
