t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T19:22:21Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T19:22:22Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T19:22:22Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T19:22:23Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T19:22:23Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T19:22:24Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T19:22:24Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T19:22:25Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T19:22:25Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T19:22:26Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T19:22:26Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T19:22:27Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T19:22:27Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T19:22:28Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T19:22:28Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T19:22:29Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T19:22:29Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T19:22:30Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T19:22:30Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T19:22:31Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T19:22:31Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T19:22:32Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T19:22:32Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T19:22:33Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T19:22:33Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T19:22:34Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T19:22:34Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T19:22:35Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T19:22:35Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T19:22:36Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T19:22:36Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T19:22:37Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T19:22:37Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T19:22:38Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T19:22:38Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T19:22:39Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T19:22:39Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T19:22:40Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T19:22:40Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T19:22:41Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T19:22:41Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T19:22:42Z,12.50,4,32,1,1,1,1,4,
