t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T18:08:34Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T18:08:35Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T18:08:35Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T18:08:36Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T18:08:36Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T18:08:37Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T18:08:37Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T18:08:38Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T18:08:38Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T18:08:39Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T18:08:39Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T18:08:40Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T18:08:40Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T18:08:41Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T18:08:41Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T18:08:42Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T18:08:42Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T18:08:43Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T18:08:43Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T18:08:44Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T18:08:44Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T18:08:45Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T18:08:45Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T18:08:46Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T18:08:46Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T18:08:47Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T18:08:47Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T18:08:48Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T18:08:48Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T18:08:49Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T18:08:49Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T18:08:50Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T18:08:50Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T18:08:51Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T18:08:51Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T18:08:52Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T18:08:52Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T18:08:53Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T18:08:53Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T18:08:54Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T18:08:54Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T18:08:55Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T18:08:55Z,12.50,4,32,1,1,1,1,4,
21.50,2026-06-19T18:08:56Z,12.50,4,32,1,1,1,1,4,
22.00,2026-06-19T18:08:56Z,12.50,4,32,1,1,1,1,4,
22.50,2026-06-19T18:08:57Z,12.50,4,32,1,1,1,1,4,
23.00,2026-06-19T18:08:57Z,12.50,4,32,1,1,1,1,4,
23.50,2026-06-19T18:08:58Z,12.50,4,32,1,1,1,1,4,
24.00,2026-06-19T18:08:58Z,12.50,4,32,1,1,1,1,4,
24.50,2026-06-19T18:08:59Z,12.50,4,32,1,1,1,1,4,
25.00,2026-06-19T18:08:59Z,12.50,4,32,1,1,1,1,4,
25.50,2026-06-19T18:09:00Z,12.50,4,32,1,1,1,1,4,
26.00,2026-06-19T18:09:00Z,12.50,4,32,1,1,1,1,4,
26.50,2026-06-19T18:09:01Z,12.50,4,32,1,1,1,1,4,
27.00,2026-06-19T18:09:01Z,12.50,4,32,1,1,1,1,4,
27.50,2026-06-19T18:09:02Z,12.50,4,32,1,1,1,1,4,
28.00,2026-06-19T18:09:02Z,12.50,4,32,1,1,1,1,4,
28.50,2026-06-19T18:09:03Z,12.50,4,32,1,1,1,1,4,
29.00,2026-06-19T18:09:03Z,12.50,4,32,1,1,1,1,4,
29.50,2026-06-19T18:09:04Z,12.50,4,32,1,1,1,1,4,
30.00,2026-06-19T18:09:04Z,12.50,4,32,1,1,1,1,4,
30.50,2026-06-19T18:09:05Z,12.50,4,32,1,1,1,1,4,
31.00,2026-06-19T18:09:05Z,12.50,4,32,1,1,1,1,4,
31.50,2026-06-19T18:09:06Z,12.50,4,32,1,1,1,1,4,
32.00,2026-06-19T18:09:06Z,12.50,4,32,1,1,1,1,4,
32.50,2026-06-19T18:09:07Z,12.50,4,32,1,1,1,1,4,
33.00,2026-06-19T18:09:07Z,12.50,4,32,1,1,1,1,4,
33.50,2026-06-19T18:09:08Z,12.50,4,32,1,1,1,1,4,
34.00,2026-06-19T18:09:08Z,18.75,6,32,2,1,1,2,4,
34.50,2026-06-19T18:09:09Z,18.75,6,32,2,1,1,2,4,
35.00,2026-06-19T18:09:09Z,18.75,6,32,2,1,1,2,4,
35.50,2026-06-19T18:09:10Z,18.75,6,32,2,1,1,2,4,
36.00,2026-06-19T18:09:10Z,25.00,8,32,2,2,2,2,4,
36.50,2026-06-19T18:09:11Z,25.00,8,32,2,2,2,2,4,
37.00,2026-06-19T18:09:11Z,25.00,8,32,2,2,2,2,4,
37.50,2026-06-19T18:09:12Z,25.00,8,32,2,2,2,2,4,
38.00,2026-06-19T18:09:12Z,25.00,8,32,2,2,2,2,4,
38.50,2026-06-19T18:09:13Z,25.00,8,32,2,2,2,2,4,
39.00,2026-06-19T18:09:13Z,25.00,8,32,2,2,2,2,4,
39.50,2026-06-19T18:09:14Z,25.00,8,32,2,2,2,2,4,
40.00,2026-06-19T18:09:14Z,25.00,8,32,2,2,2,2,4,
40.50,2026-06-19T18:09:15Z,25.00,8,32,2,2,2,2,4,
41.00,2026-06-19T18:09:15Z,25.00,8,32,2,2,2,2,4,
41.50,2026-06-19T18:09:16Z,25.00,8,32,2,2,2,2,4,
42.00,2026-06-19T18:09:16Z,25.00,8,32,2,2,2,2,4,
42.50,2026-06-19T18:09:17Z,25.00,8,32,2,2,2,2,4,
43.00,2026-06-19T18:09:17Z,25.00,8,32,2,2,2,2,4,
43.50,2026-06-19T18:09:18Z,25.00,8,32,2,2,2,2,4,
44.00,2026-06-19T18:09:18Z,25.00,8,32,2,2,2,2,4,
44.50,2026-06-19T18:09:19Z,25.00,8,32,2,2,2,2,4,
45.00,2026-06-19T18:09:19Z,25.00,8,32,2,2,2,2,4,
45.50,2026-06-19T18:09:20Z,25.00,8,32,2,2,2,2,4,
46.00,2026-06-19T18:09:20Z,25.00,8,32,2,2,2,2,4,
46.50,2026-06-19T18:09:21Z,25.00,8,32,2,2,2,2,4,
47.00,2026-06-19T18:09:21Z,25.00,8,32,2,2,2,2,4,
47.50,2026-06-19T18:09:22Z,25.00,8,32,2,2,2,2,4,
48.00,2026-06-19T18:09:22Z,25.00,8,32,2,2,2,2,4,
48.50,2026-06-19T18:09:23Z,25.00,8,32,2,2,2,2,4,
49.00,2026-06-19T18:09:23Z,25.00,8,32,2,2,2,2,4,
