t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T23:07:04Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T23:07:05Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T23:07:05Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T23:07:06Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T23:07:06Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T23:07:07Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T23:07:07Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T23:07:08Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T23:07:08Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T23:07:09Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T23:07:09Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T23:07:10Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T23:07:10Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T23:07:11Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T23:07:11Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T23:07:12Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T23:07:12Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T23:07:13Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T23:07:13Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T23:07:14Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T23:07:14Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T23:07:15Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T23:07:15Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T23:07:16Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T23:07:16Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T23:07:17Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T23:07:17Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T23:07:18Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T23:07:18Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T23:07:19Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T23:07:19Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T23:07:20Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T23:07:20Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T23:07:21Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T23:07:21Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T23:07:22Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T23:07:22Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T23:07:23Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T23:07:23Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T23:07:24Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T23:07:24Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T23:07:25Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T23:07:25Z,12.50,4,32,1,1,1,1,4,
21.50,2026-06-19T23:07:26Z,12.50,4,32,1,1,1,1,4,
22.00,2026-06-19T23:07:26Z,12.50,4,32,1,1,1,1,4,
22.50,2026-06-19T23:07:27Z,12.50,4,32,1,1,1,1,4,
23.00,2026-06-19T23:07:27Z,12.50,4,32,1,1,1,1,4,
23.50,2026-06-19T23:07:28Z,12.50,4,32,1,1,1,1,4,
24.00,2026-06-19T23:07:28Z,12.50,4,32,1,1,1,1,4,
24.50,2026-06-19T23:07:29Z,12.50,4,32,1,1,1,1,4,
25.00,2026-06-19T23:07:29Z,12.50,4,32,1,1,1,1,4,
25.50,2026-06-19T23:07:30Z,12.50,4,32,1,1,1,1,4,
26.00,2026-06-19T23:07:30Z,12.50,4,32,1,1,1,1,4,
26.50,2026-06-19T23:07:31Z,12.50,4,32,1,1,1,1,4,
27.00,2026-06-19T23:07:31Z,12.50,4,32,1,1,1,1,4,
27.50,2026-06-19T23:07:32Z,12.50,4,32,1,1,1,1,4,
28.00,2026-06-19T23:07:32Z,12.50,4,32,1,1,1,1,4,
28.50,2026-06-19T23:07:33Z,12.50,4,32,1,1,1,1,4,
29.00,2026-06-19T23:07:33Z,12.50,4,32,1,1,1,1,4,
29.50,2026-06-19T23:07:34Z,12.50,4,32,1,1,1,1,4,
30.00,2026-06-19T23:07:34Z,12.50,4,32,1,1,1,1,4,
30.50,2026-06-19T23:07:35Z,12.50,4,32,1,1,1,1,4,
31.00,2026-06-19T23:07:35Z,12.50,4,32,1,1,1,1,4,
31.50,2026-06-19T23:07:36Z,12.50,4,32,1,1,1,1,4,
32.00,2026-06-19T23:07:36Z,12.50,4,32,1,1,1,1,4,
32.50,2026-06-19T23:07:37Z,12.50,4,32,1,1,1,1,4,
33.00,2026-06-19T23:07:37Z,12.50,4,32,1,1,1,1,4,
33.50,2026-06-19T23:07:38Z,12.50,4,32,1,1,1,1,4,
34.00,2026-06-19T23:07:38Z,18.75,6,32,2,1,1,2,4,
34.50,2026-06-19T23:07:39Z,18.75,6,32,2,1,1,2,4,
35.00,2026-06-19T23:07:39Z,18.75,6,32,2,1,1,2,4,
35.50,2026-06-19T23:07:40Z,18.75,6,32,2,1,1,2,4,
36.00,2026-06-19T23:07:40Z,25.00,8,32,2,2,2,2,4,
36.50,2026-06-19T23:07:41Z,25.00,8,32,2,2,2,2,4,
37.00,2026-06-19T23:07:41Z,25.00,8,32,2,2,2,2,4,
37.50,2026-06-19T23:07:42Z,25.00,8,32,2,2,2,2,4,
38.00,2026-06-19T23:07:42Z,25.00,8,32,2,2,2,2,4,
38.50,2026-06-19T23:07:43Z,25.00,8,32,2,2,2,2,4,
39.00,2026-06-19T23:07:43Z,25.00,8,32,2,2,2,2,4,
39.50,2026-06-19T23:07:44Z,25.00,8,32,2,2,2,2,4,
40.00,2026-06-19T23:07:44Z,25.00,8,32,2,2,2,2,4,
40.50,2026-06-19T23:07:45Z,25.00,8,32,2,2,2,2,4,
41.00,2026-06-19T23:07:45Z,25.00,8,32,2,2,2,2,4,
41.50,2026-06-19T23:07:46Z,25.00,8,32,2,2,2,2,4,
42.00,2026-06-19T23:07:46Z,25.00,8,32,2,2,2,2,4,
42.50,2026-06-19T23:07:47Z,25.00,8,32,2,2,2,2,4,
43.00,2026-06-19T23:07:47Z,25.00,8,32,2,2,2,2,4,
43.50,2026-06-19T23:07:48Z,25.00,8,32,2,2,2,2,4,
44.00,2026-06-19T23:07:48Z,25.00,8,32,2,2,2,2,4,
44.50,2026-06-19T23:07:49Z,25.00,8,32,2,2,2,2,4,
45.00,2026-06-19T23:07:49Z,25.00,8,32,2,2,2,2,4,
45.50,2026-06-19T23:07:50Z,25.00,8,32,2,2,2,2,4,
46.00,2026-06-19T23:07:50Z,25.00,8,32,2,2,2,2,4,
46.50,2026-06-19T23:07:51Z,25.00,8,32,2,2,2,2,4,
47.00,2026-06-19T23:07:51Z,25.00,8,32,2,2,2,2,4,
47.50,2026-06-19T23:07:52Z,25.00,8,32,2,2,2,2,4,
48.00,2026-06-19T23:07:52Z,25.00,8,32,2,2,2,2,4,
48.50,2026-06-19T23:07:53Z,25.00,8,32,2,2,2,2,4,
49.00,2026-06-19T23:07:53Z,25.00,8,32,2,2,2,2,4,
49.50,2026-06-19T23:07:54Z,25.00,8,32,2,2,2,2,4,
50.00,2026-06-19T23:07:54Z,25.00,8,32,2,2,2,2,4,
50.50,2026-06-19T23:07:55Z,25.00,8,32,2,2,2,2,4,
51.00,2026-06-19T23:07:55Z,31.25,10,32,3,2,2,3,4,
51.50,2026-06-19T23:07:56Z,31.25,10,32,3,2,2,3,4,
52.00,2026-06-19T23:07:56Z,31.25,10,32,3,2,2,3,4,
52.50,2026-06-19T23:07:57Z,31.25,10,32,3,2,2,3,4,
53.00,2026-06-19T23:07:57Z,37.50,12,32,3,3,3,3,4,
53.50,2026-06-19T23:07:58Z,37.50,12,32,3,3,3,3,4,
54.00,2026-06-19T23:07:58Z,37.50,12,32,3,3,3,3,4,
54.50,2026-06-19T23:07:59Z,37.50,12,32,3,3,3,3,4,
55.00,2026-06-19T23:07:59Z,37.50,12,32,3,3,3,3,4,
55.50,2026-06-19T23:08:00Z,37.50,12,32,3,3,3,3,4,
56.00,2026-06-19T23:08:00Z,37.50,12,32,3,3,3,3,4,
56.50,2026-06-19T23:08:01Z,37.50,12,32,3,3,3,3,4,
57.00,2026-06-19T23:08:01Z,37.50,12,32,3,3,3,3,4,
57.50,2026-06-19T23:08:02Z,37.50,12,32,3,3,3,3,4,
58.00,2026-06-19T23:08:02Z,37.50,12,32,3,3,3,3,4,
58.50,2026-06-19T23:08:03Z,37.50,12,32,3,3,3,3,4,
59.00,2026-06-19T23:08:03Z,37.50,12,32,3,3,3,3,4,
59.50,2026-06-19T23:08:04Z,37.50,12,32,3,3,3,3,4,
60.00,2026-06-19T23:08:04Z,37.50,12,32,3,3,3,3,4,
60.50,2026-06-19T23:08:05Z,37.50,12,32,3,3,3,3,4,
61.00,2026-06-19T23:08:05Z,37.50,12,32,3,3,3,3,4,
61.50,2026-06-19T23:08:06Z,37.50,12,32,3,3,3,3,4,
62.00,2026-06-19T23:08:06Z,37.50,12,32,3,3,3,3,4,
62.50,2026-06-19T23:08:07Z,37.50,12,32,3,3,3,3,4,
63.00,2026-06-19T23:08:07Z,37.50,12,32,3,3,3,3,4,
63.50,2026-06-19T23:08:08Z,37.50,12,32,3,3,3,3,4,
64.00,2026-06-19T23:08:08Z,37.50,12,32,3,3,3,3,4,
64.50,2026-06-19T23:08:09Z,37.50,12,32,3,3,3,3,4,
65.00,2026-06-19T23:08:09Z,37.50,12,32,3,3,3,3,4,
65.50,2026-06-19T23:08:10Z,37.50,12,32,3,3,3,3,4,
66.00,2026-06-19T23:08:10Z,37.50,12,32,3,3,3,3,4,
66.50,2026-06-19T23:08:11Z,37.50,12,32,3,3,3,3,4,
67.00,2026-06-19T23:08:11Z,37.50,12,32,3,3,3,3,4,
67.50,2026-06-19T23:08:12Z,37.50,12,32,3,3,3,3,4,
68.00,2026-06-19T23:08:12Z,37.50,12,32,3,3,3,3,4,
68.50,2026-06-19T23:08:13Z,43.75,14,32,4,3,3,4,4,
69.00,2026-06-19T23:08:13Z,43.75,14,32,4,3,3,4,4,
69.50,2026-06-19T23:08:14Z,43.75,14,32,4,3,3,4,4,
70.00,2026-06-19T23:08:14Z,43.75,14,32,4,3,3,4,4,
70.50,2026-06-19T23:08:15Z,46.88,15,32,4,4,3,4,4,
71.00,2026-06-19T23:08:15Z,46.88,15,32,4,4,3,4,4,
71.50,2026-06-19T23:08:16Z,46.88,15,32,4,4,3,4,4,
72.00,2026-06-19T23:08:16Z,46.88,15,32,4,4,3,4,4,
72.50,2026-06-19T23:08:17Z,46.88,15,32,4,4,3,4,4,
72.91,2026-06-19T23:08:17Z,46.88,15,32,4,4,3,4,3,reassign:robot3
73.00,2026-06-19T23:08:17Z,46.88,15,32,4,4,3,4,3,
73.50,2026-06-19T23:08:18Z,46.88,15,32,4,4,3,4,3,
74.00,2026-06-19T23:08:18Z,46.88,15,32,4,4,3,4,3,
74.50,2026-06-19T23:08:19Z,46.88,15,32,4,4,3,4,3,
75.00,2026-06-19T23:08:19Z,46.88,15,32,4,4,3,4,3,
75.50,2026-06-19T23:08:20Z,46.88,15,32,4,4,3,4,3,
76.00,2026-06-19T23:08:20Z,46.88,15,32,4,4,3,4,3,
76.50,2026-06-19T23:08:21Z,46.88,15,32,4,4,3,4,3,
77.00,2026-06-19T23:08:21Z,46.88,15,32,4,4,3,4,3,
77.50,2026-06-19T23:08:22Z,46.88,15,32,4,4,3,4,3,
78.00,2026-06-19T23:08:22Z,46.88,15,32,4,4,3,4,3,
78.50,2026-06-19T23:08:23Z,46.88,15,32,4,4,3,4,3,
79.00,2026-06-19T23:08:23Z,46.88,15,32,4,4,3,4,3,
79.50,2026-06-19T23:08:24Z,46.88,15,32,4,4,3,4,3,
80.00,2026-06-19T23:08:24Z,46.88,15,32,4,4,3,4,3,
80.50,2026-06-19T23:08:25Z,46.88,15,32,4,4,3,4,3,
81.00,2026-06-19T23:08:25Z,46.88,15,32,4,4,3,4,3,
81.50,2026-06-19T23:08:26Z,46.88,15,32,4,4,3,4,3,
82.00,2026-06-19T23:08:26Z,46.88,15,32,4,4,3,4,3,
82.50,2026-06-19T23:08:27Z,46.88,15,32,4,4,3,4,3,
83.00,2026-06-19T23:08:27Z,46.88,15,32,4,4,3,4,3,
83.50,2026-06-19T23:08:28Z,46.88,15,32,4,4,3,4,3,
84.00,2026-06-19T23:08:28Z,46.88,15,32,4,4,3,4,3,
84.50,2026-06-19T23:08:29Z,46.88,15,32,4,4,3,4,3,
85.00,2026-06-19T23:08:29Z,46.88,15,32,4,4,3,4,3,
