t_rel_s,wall_iso,pct,completed,total,done_robot1,done_robot2,done_robot3,done_robot4,healthy,event
0.00,2026-06-19T09:05:33Z,0.00,0,32,0,0,0,0,4,mission_start
0.50,2026-06-19T09:05:34Z,0.00,0,32,0,0,0,0,4,
1.00,2026-06-19T09:05:34Z,0.00,0,32,0,0,0,0,4,
1.50,2026-06-19T09:05:35Z,0.00,0,32,0,0,0,0,4,
2.00,2026-06-19T09:05:35Z,0.00,0,32,0,0,0,0,4,
2.50,2026-06-19T09:05:36Z,0.00,0,32,0,0,0,0,4,
3.00,2026-06-19T09:05:36Z,0.00,0,32,0,0,0,0,4,
3.50,2026-06-19T09:05:37Z,0.00,0,32,0,0,0,0,4,
4.00,2026-06-19T09:05:37Z,0.00,0,32,0,0,0,0,4,
4.50,2026-06-19T09:05:38Z,0.00,0,32,0,0,0,0,4,
5.00,2026-06-19T09:05:38Z,0.00,0,32,0,0,0,0,4,
5.50,2026-06-19T09:05:39Z,0.00,0,32,0,0,0,0,4,
6.00,2026-06-19T09:05:39Z,0.00,0,32,0,0,0,0,4,
6.50,2026-06-19T09:05:40Z,0.00,0,32,0,0,0,0,4,
7.00,2026-06-19T09:05:40Z,0.00,0,32,0,0,0,0,4,
7.50,2026-06-19T09:05:41Z,0.00,0,32,0,0,0,0,4,
8.00,2026-06-19T09:05:41Z,0.00,0,32,0,0,0,0,4,
8.50,2026-06-19T09:05:42Z,0.00,0,32,0,0,0,0,4,
9.00,2026-06-19T09:05:42Z,0.00,0,32,0,0,0,0,4,
9.50,2026-06-19T09:05:43Z,0.00,0,32,0,0,0,0,4,
10.00,2026-06-19T09:05:43Z,0.00,0,32,0,0,0,0,4,
10.50,2026-06-19T09:05:44Z,0.00,0,32,0,0,0,0,4,
11.00,2026-06-19T09:05:44Z,0.00,0,32,0,0,0,0,4,
11.50,2026-06-19T09:05:45Z,0.00,0,32,0,0,0,0,4,
12.00,2026-06-19T09:05:45Z,0.00,0,32,0,0,0,0,4,
12.50,2026-06-19T09:05:46Z,0.00,0,32,0,0,0,0,4,
13.00,2026-06-19T09:05:46Z,0.00,0,32,0,0,0,0,4,
13.50,2026-06-19T09:05:47Z,0.00,0,32,0,0,0,0,4,
14.00,2026-06-19T09:05:47Z,0.00,0,32,0,0,0,0,4,
14.50,2026-06-19T09:05:48Z,0.00,0,32,0,0,0,0,4,
15.00,2026-06-19T09:05:48Z,0.00,0,32,0,0,0,0,4,
15.50,2026-06-19T09:05:49Z,0.00,0,32,0,0,0,0,4,
16.00,2026-06-19T09:05:49Z,0.00,0,32,0,0,0,0,4,
16.50,2026-06-19T09:05:50Z,6.25,2,32,1,0,0,1,4,
17.00,2026-06-19T09:05:50Z,6.25,2,32,1,0,0,1,4,
17.50,2026-06-19T09:05:51Z,6.25,2,32,1,0,0,1,4,
18.00,2026-06-19T09:05:51Z,6.25,2,32,1,0,0,1,4,
18.50,2026-06-19T09:05:52Z,12.50,4,32,1,1,1,1,4,
19.00,2026-06-19T09:05:52Z,12.50,4,32,1,1,1,1,4,
19.50,2026-06-19T09:05:53Z,12.50,4,32,1,1,1,1,4,
20.00,2026-06-19T09:05:53Z,12.50,4,32,1,1,1,1,4,
20.50,2026-06-19T09:05:54Z,12.50,4,32,1,1,1,1,4,
21.00,2026-06-19T09:05:54Z,12.50,4,32,1,1,1,1,4,
21.50,2026-06-19T09:05:55Z,12.50,4,32,1,1,1,1,4,
22.00,2026-06-19T09:05:55Z,12.50,4,32,1,1,1,1,4,
22.50,2026-06-19T09:05:56Z,12.50,4,32,1,1,1,1,4,
23.00,2026-06-19T09:05:56Z,12.50,4,32,1,1,1,1,4,
23.50,2026-06-19T09:05:57Z,12.50,4,32,1,1,1,1,4,
24.00,2026-06-19T09:05:57Z,12.50,4,32,1,1,1,1,4,
24.50,2026-06-19T09:05:58Z,12.50,4,32,1,1,1,1,4,
25.00,2026-06-19T09:05:58Z,12.50,4,32,1,1,1,1,4,
25.50,2026-06-19T09:05:59Z,12.50,4,32,1,1,1,1,4,
26.00,2026-06-19T09:05:59Z,12.50,4,32,1,1,1,1,4,
26.50,2026-06-19T09:06:00Z,12.50,4,32,1,1,1,1,4,
27.00,2026-06-19T09:06:00Z,12.50,4,32,1,1,1,1,4,
27.50,2026-06-19T09:06:01Z,12.50,4,32,1,1,1,1,4,
28.00,2026-06-19T09:06:01Z,12.50,4,32,1,1,1,1,4,
28.50,2026-06-19T09:06:02Z,12.50,4,32,1,1,1,1,4,
29.00,2026-06-19T09:06:02Z,12.50,4,32,1,1,1,1,4,
29.50,2026-06-19T09:06:03Z,12.50,4,32,1,1,1,1,4,
30.00,2026-06-19T09:06:03Z,12.50,4,32,1,1,1,1,4,
30.50,2026-06-19T09:06:04Z,12.50,4,32,1,1,1,1,4,
31.00,2026-06-19T09:06:04Z,12.50,4,32,1,1,1,1,4,
31.50,2026-06-19T09:06:05Z,12.50,4,32,1,1,1,1,4,
32.00,2026-06-19T09:06:05Z,12.50,4,32,1,1,1,1,4,
32.50,2026-06-19T09:06:06Z,12.50,4,32,1,1,1,1,4,
33.00,2026-06-19T09:06:06Z,12.50,4,32,1,1,1,1,4,
33.50,2026-06-19T09:06:07Z,12.50,4,32,1,1,1,1,4,
34.00,2026-06-19T09:06:07Z,18.75,6,32,2,1,1,2,4,
34.50,2026-06-19T09:06:08Z,18.75,6,32,2,1,1,2,4,
35.00,2026-06-19T09:06:08Z,18.75,6,32,2,1,1,2,4,
35.50,2026-06-19T09:06:09Z,18.75,6,32,2,1,1,2,4,
36.00,2026-06-19T09:06:09Z,25.00,8,32,2,2,2,2,4,
36.50,2026-06-19T09:06:10Z,25.00,8,32,2,2,2,2,4,
37.00,2026-06-19T09:06:10Z,25.00,8,32,2,2,2,2,4,
37.50,2026-06-19T09:06:11Z,25.00,8,32,2,2,2,2,4,
38.00,2026-06-19T09:06:11Z,25.00,8,32,2,2,2,2,4,
38.50,2026-06-19T09:06:12Z,25.00,8,32,2,2,2,2,4,
39.00,2026-06-19T09:06:12Z,25.00,8,32,2,2,2,2,4,
39.50,2026-06-19T09:06:13Z,25.00,8,32,2,2,2,2,4,
40.00,2026-06-19T09:06:13Z,25.00,8,32,2,2,2,2,4,
40.50,2026-06-19T09:06:14Z,25.00,8,32,2,2,2,2,4,
41.00,2026-06-19T09:06:14Z,25.00,8,32,2,2,2,2,4,
41.50,2026-06-19T09:06:15Z,25.00,8,32,2,2,2,2,4,
42.00,2026-06-19T09:06:15Z,25.00,8,32,2,2,2,2,4,
42.50,2026-06-19T09:06:16Z,25.00,8,32,2,2,2,2,4,
43.00,2026-06-19T09:06:16Z,25.00,8,32,2,2,2,2,4,
43.50,2026-06-19T09:06:17Z,25.00,8,32,2,2,2,2,4,
44.00,2026-06-19T09:06:17Z,25.00,8,32,2,2,2,2,4,
44.50,2026-06-19T09:06:18Z,25.00,8,32,2,2,2,2,4,
45.00,2026-06-19T09:06:18Z,25.00,8,32,2,2,2,2,4,
45.50,2026-06-19T09:06:19Z,25.00,8,32,2,2,2,2,4,
46.00,2026-06-19T09:06:19Z,25.00,8,32,2,2,2,2,4,
46.50,2026-06-19T09:06:20Z,25.00,8,32,2,2,2,2,4,
47.00,2026-06-19T09:06:20Z,25.00,8,32,2,2,2,2,4,
47.50,2026-06-19T09:06:21Z,25.00,8,32,2,2,2,2,4,
48.00,2026-06-19T09:06:21Z,25.00,8,32,2,2,2,2,4,
48.50,2026-06-19T09:06:22Z,25.00,8,32,2,2,2,2,4,
49.00,2026-06-19T09:06:22Z,25.00,8,32,2,2,2,2,4,
49.50,2026-06-19T09:06:23Z,25.00,8,32,2,2,2,2,4,
50.00,2026-06-19T09:06:23Z,25.00,8,32,2,2,2,2,4,
50.50,2026-06-19T09:06:24Z,25.00,8,32,2,2,2,2,4,
51.00,2026-06-19T09:06:24Z,31.25,10,32,3,2,2,3,4,
51.50,2026-06-19T09:06:25Z,31.25,10,32,3,2,2,3,4,
52.00,2026-06-19T09:06:25Z,31.25,10,32,3,2,2,3,4,
52.50,2026-06-19T09:06:26Z,31.25,10,32,3,2,2,3,4,
53.00,2026-06-19T09:06:26Z,37.50,12,32,3,3,3,3,4,
53.50,2026-06-19T09:06:27Z,37.50,12,32,3,3,3,3,4,
54.00,2026-06-19T09:06:27Z,37.50,12,32,3,3,3,3,4,
54.50,2026-06-19T09:06:28Z,37.50,12,32,3,3,3,3,4,
55.00,2026-06-19T09:06:28Z,37.50,12,32,3,3,3,3,4,
55.50,2026-06-19T09:06:29Z,37.50,12,32,3,3,3,3,4,
56.00,2026-06-19T09:06:29Z,37.50,12,32,3,3,3,3,4,
56.50,2026-06-19T09:06:30Z,37.50,12,32,3,3,3,3,4,
57.00,2026-06-19T09:06:30Z,37.50,12,32,3,3,3,3,4,
57.50,2026-06-19T09:06:31Z,37.50,12,32,3,3,3,3,4,
58.00,2026-06-19T09:06:31Z,37.50,12,32,3,3,3,3,4,
58.50,2026-06-19T09:06:32Z,37.50,12,32,3,3,3,3,4,
59.00,2026-06-19T09:06:32Z,37.50,12,32,3,3,3,3,4,
59.50,2026-06-19T09:06:33Z,37.50,12,32,3,3,3,3,4,
60.00,2026-06-19T09:06:33Z,37.50,12,32,3,3,3,3,4,
60.50,2026-06-19T09:06:34Z,37.50,12,32,3,3,3,3,4,
61.00,2026-06-19T09:06:34Z,37.50,12,32,3,3,3,3,4,
61.50,2026-06-19T09:06:35Z,37.50,12,32,3,3,3,3,4,
62.00,2026-06-19T09:06:35Z,37.50,12,32,3,3,3,3,4,
62.50,2026-06-19T09:06:36Z,37.50,12,32,3,3,3,3,4,
63.00,2026-06-19T09:06:36Z,37.50,12,32,3,3,3,3,4,
63.50,2026-06-19T09:06:37Z,37.50,12,32,3,3,3,3,4,
