t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0036,-0.0000,0.0000,0.0036,2.0033,-1.9963,-1.9965,2.0039,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0170,-0.0000,0.0000,0.0170,2.0163,-1.9828,-1.9832,2.0177,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0383,0.0000,0.0000,0.0382,2.0374,-1.9615,-1.9620,2.0391,2.0000,2.0000,-2.0000,-1.9999
0.40,0.0007,0.0002,0.0602,0.0000,0.0000,0.0602,2.0594,-1.9395,-1.9400,2.0611,1.9995,1.9996,-1.9996,-1.9995
0.50,0.0013,0.0003,0.0822,0.0000,0.0000,0.0822,2.0815,-1.9175,-1.9180,2.0831,1.9988,1.9989,-1.9989,-1.9987
0.60,0.0021,0.0004,0.1042,0.0000,0.0000,0.1042,2.1035,-1.8955,-1.8961,2.1050,1.9978,1.9981,-1.9981,-1.9978
0.70,0.0031,0.0007,0.1262,0.0000,0.0000,0.1261,2.1254,-1.8735,-1.8741,2.1270,1.9967,1.9971,-1.9971,-1.9967
0.80,0.0042,0.0011,0.1481,0.0000,0.0000,0.1481,2.1474,-1.8516,-1.8522,2.1489,1.9956,1.9961,-1.9961,-1.9955
0.90,0.0053,0.0015,0.1701,0.0000,0.0000,0.1701,2.1694,-1.8296,-1.8302,2.1709,1.9944,1.9951,-1.9951,-1.9943
1.00,0.0064,0.0021,0.1921,0.0000,0.0000,0.1920,2.1913,-1.8076,-1.8082,2.1929,1.9933,1.9940,-1.9941,-1.9932
1.10,0.0074,0.0028,0.2141,0.0000,0.0000,0.2140,2.2133,-1.7856,-1.7862,2.2149,1.9922,1.9931,-1.9931,-1.9921
1.20,0.0084,0.0036,0.2361,0.0000,0.0000,0.2360,2.2353,-1.7636,-1.7642,2.2369,1.9912,1.9922,-1.9922,-1.9911
1.30,0.0092,0.0045,0.2581,0.0000,0.0000,0.2580,2.2572,-1.7416,-1.7422,2.2588,1.9903,1.9914,-1.9914,-1.9901
1.40,0.0100,0.0054,0.2800,0.0000,0.0000,0.2800,2.2792,-1.7197,-1.7202,2.2808,1.9894,1.9907,-1.9907,-1.9893
1.50,0.0107,0.0065,0.3020,0.0000,0.0000,0.3019,2.3011,-1.6977,-1.6982,2.3028,1.9887,1.9900,-1.9900,-1.9886
1.60,0.0113,0.0076,0.3240,0.0000,0.0000,0.3240,2.3232,-1.6757,-1.6762,2.3248,1.9881,1.9895,-1.9895,-1.9879
1.70,0.0118,0.0087,0.3460,0.0000,0.0000,0.3459,2.3451,-1.6537,-1.6542,2.3468,1.9875,1.9890,-1.9890,-1.9874
1.80,0.0123,0.0099,0.3680,0.0000,0.0000,0.3679,2.3671,-1.6317,-1.6323,2.3688,1.9870,1.9886,-1.9886,-1.9869
1.90,0.0126,0.0112,0.3899,0.0000,0.0000,0.3898,2.3890,-1.6099,-1.6104,2.3907,1.9866,1.9882,-1.9882,-1.9865
2.00,0.0129,0.0125,0.4118,0.0000,0.0000,0.4118,2.4109,-1.5879,-1.5884,2.4126,1.9863,1.9880,-1.9879,-1.9862
2.10,0.0132,0.0138,0.4339,0.0000,0.0000,0.4338,2.4330,-1.5659,-1.5663,2.4347,1.9860,1.9877,-1.9877,-1.9859
2.20,0.0134,0.0151,0.4559,0.0000,0.0000,0.4559,2.4550,-1.5438,-1.5443,2.4568,1.9858,1.9876,-1.9875,-1.9857
2.30,0.0135,0.0164,0.4780,0.0000,0.0000,0.4779,2.4771,-1.5218,-1.5222,2.4788,1.9857,1.9874,-1.9874,-1.9856
2.40,0.0136,0.0178,0.4999,0.0000,0.0000,0.4999,2.4991,-1.4998,-1.5002,2.5008,1.9856,1.9873,-1.9873,-1.9854
2.50,0.0137,0.0191,0.5218,0.0000,0.0000,0.5218,2.5209,-1.4779,-1.4784,2.5227,1.9855,1.9873,-1.9872,-1.9854
2.60,0.0137,0.0205,0.5438,0.0000,0.0000,0.5437,2.5429,-1.4560,-1.4564,2.5446,1.9854,1.9872,-1.9872,-1.9853
2.70,0.0138,0.0219,0.5658,0.0000,0.0000,0.5657,2.5649,-1.4340,-1.4344,2.5666,1.9854,1.9872,-1.9871,-1.9853
2.80,0.0138,0.0233,0.5877,0.0000,0.0000,0.5877,2.5868,-1.4120,-1.4125,2.5886,1.9853,1.9872,-1.9871,-1.9853
2.90,0.0138,0.0246,0.6097,0.0000,0.0000,0.6097,2.6088,-1.3900,-1.3905,2.6106,1.9853,1.9872,-1.9871,-1.9852
3.00,0.0138,0.0260,0.6317,0.0000,0.0000,0.6317,2.6308,-1.3680,-1.3685,2.6326,1.9853,1.9872,-1.9871,-1.9853
3.10,0.0138,0.0274,0.6537,0.0000,0.0000,0.6537,2.6528,-1.3460,-1.3465,2.6546,1.9853,1.9872,-1.9871,-1.9853
3.20,0.0138,0.0288,0.6757,0.0000,0.0000,0.6757,2.6748,-1.3240,-1.3245,2.6766,1.9854,1.9872,-1.9871,-1.9853
3.30,0.0138,0.0302,0.6976,0.0000,0.0000,0.6976,2.6967,-1.3022,-1.3026,2.6985,1.9854,1.9872,-1.9871,-1.9853
3.40,0.0137,0.0315,0.7196,0.0000,0.0000,0.7195,2.7187,-1.2802,-1.2806,2.7204,1.9854,1.9872,-1.9872,-1.9853
3.50,0.0137,0.0329,0.7416,0.0000,0.0000,0.7415,2.7406,-1.2582,-1.2586,2.7424,1.9854,1.9873,-1.9872,-1.9853
3.60,0.0137,0.0343,0.7636,0.0000,0.0000,0.7635,2.7627,-1.2362,-1.2366,2.7644,1.9854,1.9873,-1.9872,-1.9854
3.70,0.0137,0.0356,0.7856,0.0000,0.0000,0.7856,2.7847,-1.2141,-1.2146,2.7865,1.9854,1.9873,-1.9872,-1.9854
3.80,0.0137,0.0370,0.8076,0.0000,0.0000,0.8075,2.8067,-1.1921,-1.1926,2.8084,1.9855,1.9873,-1.9872,-1.9854
3.90,0.0137,0.0384,0.8296,0.0000,0.0000,0.8295,2.8287,-1.1701,-1.1706,2.8304,1.9855,1.9873,-1.9872,-1.9854
4.00,0.0137,0.0397,0.8516,0.0000,0.0000,0.8515,2.8507,-1.1482,-1.1486,2.8524,1.9855,1.9873,-1.9872,-1.9854
4.10,0.0136,0.0411,0.8736,0.0000,0.0000,0.8735,2.8727,-1.1262,-1.1266,2.8744,1.9855,1.9873,-1.9872,-1.9854
4.20,0.0136,0.0425,0.8955,0.0000,0.0000,0.8955,2.8946,-1.1042,-1.1046,2.8964,1.9855,1.9873,-1.9873,-1.9854
4.30,0.0136,0.0438,0.9175,0.0000,0.0000,0.9175,2.9166,-1.0822,-1.0826,2.9184,1.9855,1.9873,-1.9873,-1.9854
4.40,0.0136,0.0452,0.9395,0.0000,0.0000,0.9395,2.9386,-1.0602,-1.0606,2.9404,1.9855,1.9873,-1.9873,-1.9854
4.50,0.0136,0.0466,0.9616,0.0000,0.0000,0.9615,2.9606,-1.0382,-1.0386,2.9624,1.9855,1.9873,-1.9873,-1.9854
4.60,0.0136,0.0479,0.9835,0.0000,0.0000,0.9835,2.9826,-1.0162,-1.0166,2.9844,1.9855,1.9873,-1.9873,-1.9854
4.70,0.0137,0.0493,1.0055,0.0000,0.0000,1.0055,3.0046,-0.9942,-0.9947,3.0064,1.9855,1.9873,-1.9872,-1.9854
4.80,0.0137,0.0507,1.0275,0.0000,0.0000,1.0275,3.0266,-0.9722,-0.9727,3.0284,1.9855,1.9873,-1.9872,-1.9854
4.90,0.0137,0.0520,1.0495,0.0000,0.0000,1.0495,3.0486,-0.9502,-0.9507,3.0504,1.9855,1.9873,-1.9872,-1.9854
5.00,0.0137,0.0534,1.0715,0.0000,0.0000,1.0715,3.0706,-0.9282,-0.9287,3.0724,1.9854,1.9873,-1.9872,-1.9854
5.10,0.0137,0.0548,1.0935,0.0000,0.0000,1.0935,3.0926,-0.9062,-0.9066,3.0944,1.9854,1.9873,-1.9872,-1.9854
5.20,0.0137,0.0561,1.1155,0.0000,0.0000,1.1155,3.1146,-0.8842,-0.8847,3.1164,1.9854,1.9873,-1.9872,-1.9854
5.30,0.0137,0.0575,1.1374,0.0000,0.0000,1.1373,3.1365,-0.8624,-0.8628,3.1382,1.9854,1.9873,-1.9872,-1.9853
5.40,0.0137,0.0589,1.1594,0.0000,0.0000,1.1593,3.1584,-0.8404,-0.8408,3.1602,1.9854,1.9873,-1.9872,-1.9853
5.50,0.0137,0.0603,1.1814,0.0000,0.0000,1.1813,3.1805,-0.8183,-0.8188,3.1822,1.9854,1.9873,-1.9872,-1.9853
5.60,0.0137,0.0616,1.2035,0.0000,0.0000,1.2035,3.2026,-0.7962,-0.7967,3.2044,1.9854,1.9872,-1.9872,-1.9853
5.70,0.0137,0.0630,1.2256,0.0000,0.0000,1.2255,3.2247,-0.7742,-0.7746,3.2264,1.9854,1.9872,-1.9872,-1.9853
5.80,0.0138,0.0644,1.2476,0.0000,0.0000,1.2475,3.2467,-0.7522,-0.7526,3.2484,1.9853,1.9872,-1.9872,-1.9853
5.90,0.0138,0.0658,1.2696,0.0000,0.0000,1.2695,3.2687,-0.7302,-0.7306,3.2704,1.9853,1.9872,-1.9871,-1.9853
6.00,0.0138,0.0671,1.2916,0.0000,0.0000,1.2915,3.2907,-0.7081,-0.7086,3.2924,1.9853,1.9872,-1.9871,-1.9853
6.10,0.0138,0.0685,1.3136,0.0000,0.0000,1.3135,3.3127,-0.6862,-0.6866,3.3144,1.9853,1.9872,-1.9871,-1.9852
6.20,0.0138,0.0699,1.3356,0.0000,0.0000,1.3355,3.3347,-0.6642,-0.6646,3.3364,1.9853,1.9872,-1.9871,-1.9852
6.30,0.0138,0.0713,1.3576,0.0000,0.0000,1.3575,3.3566,-0.6422,-0.6426,3.3584,1.9853,1.9872,-1.9871,-1.9852
6.40,0.0138,0.0727,1.3796,0.0000,0.0000,1.3795,3.3787,-0.6202,-0.6206,3.3804,1.9853,1.9872,-1.9871,-1.9852
6.50,0.0138,0.0740,1.4016,0.0000,0.0000,1.4015,3.4007,-0.5982,-0.5986,3.4024,1.9853,1.9872,-1.9871,-1.9852
6.60,0.0139,0.0754,1.4236,0.0000,0.0000,1.4235,3.4227,-0.5762,-0.5766,3.4244,1.9852,1.9871,-1.9871,-1.9852
6.70,0.0139,0.0768,1.4456,0.0000,0.0000,1.4455,3.4447,-0.5542,-0.5546,3.4464,1.9852,1.9871,-1.9871,-1.9852
6.80,0.0139,0.0782,1.4676,0.0000,0.0000,1.4675,3.4666,-0.5322,-0.5326,3.4684,1.9852,1.9871,-1.9871,-1.9852
6.90,0.0139,0.0796,1.4895,0.0000,0.0000,1.4895,3.4886,-0.5102,-0.5106,3.4904,1.9852,1.9871,-1.9871,-1.9851
7.00,0.0139,0.0810,1.5116,0.0000,0.0000,1.5115,3.5107,-0.4882,-0.4886,3.5124,1.9852,1.9871,-1.9870,-1.9851
7.10,0.0139,0.0824,1.5336,0.0000,0.0000,1.5335,3.5327,-0.4662,-0.4666,3.5344,1.9852,1.9871,-1.9870,-1.9851
7.20,0.0139,0.0838,1.5555,0.0000,0.0000,1.5555,3.5546,-0.4442,-0.4446,3.5564,1.9852,1.9871,-1.9870,-1.9851
7.30,0.0139,0.0851,1.5775,0.0000,0.0000,1.5775,3.5766,-0.4222,-0.4227,3.5784,1.9852,1.9871,-1.9870,-1.9851
7.40,0.0139,0.0865,1.5995,0.0000,0.0000,1.5995,3.5986,-0.4002,-0.4006,3.6004,1.9851,1.9871,-1.9870,-1.9851
7.50,0.0139,0.0879,1.6214,0.0000,0.0000,1.6213,3.6205,-0.3784,-0.3788,3.6222,1.9851,1.9871,-1.9870,-1.9851
7.60,0.0140,0.0893,1.6434,0.0000,0.0000,1.6433,3.6425,-0.3563,-0.3568,3.6442,1.9851,1.9871,-1.9870,-1.9851
7.70,0.0140,0.0907,1.6654,0.0000,0.0000,1.6653,3.6644,-0.3344,-0.3348,3.6662,1.9851,1.9870,-1.9870,-1.9850
7.80,0.0140,0.0921,1.6874,0.0000,0.0000,1.6874,3.6865,-0.3123,-0.3128,3.6883,1.9851,1.9870,-1.9870,-1.9850
7.90,0.0140,0.0935,1.7094,0.0000,0.0000,1.7093,3.7085,-0.2904,-0.2908,3.7102,1.9851,1.9870,-1.9870,-1.9850
8.00,0.0140,0.0949,1.7315,0.0000,0.0000,1.7314,3.7306,-0.2683,-0.2687,3.7323,1.9851,1.9870,-1.9870,-1.9850
8.10,0.0140,0.0963,1.7535,0.0000,0.0000,1.7534,3.7526,-0.2463,-0.2467,3.7543,1.9851,1.9870,-1.9869,-1.9850
8.20,0.0140,0.0977,1.7755,0.0000,0.0000,1.7754,3.7746,-0.2242,-0.2247,3.7763,1.9850,1.9870,-1.9869,-1.9850
8.30,0.0140,0.0991,1.7975,0.0000,0.0000,1.7974,3.7966,-0.2023,-0.2027,3.7983,1.9850,1.9870,-1.9869,-1.9850
8.40,0.0140,0.1005,1.8195,0.0000,0.0000,1.8194,3.8186,-0.1802,-0.1807,3.8203,1.9850,1.9870,-1.9869,-1.9850
8.50,0.0141,0.1019,1.8414,0.0000,0.0000,1.8413,3.8405,-0.1584,-0.1588,3.8422,1.9850,1.9870,-1.9869,-1.9849
8.60,0.0141,0.1033,1.8634,0.0000,0.0000,1.8634,3.8625,-0.1363,-0.1367,3.8643,1.9850,1.9870,-1.9869,-1.9849
8.70,0.0141,0.1047,1.8854,0.0000,0.0000,1.8854,3.8845,-0.1143,-0.1148,3.8863,1.9850,1.9870,-1.9869,-1.9849
8.80,0.0141,0.1062,1.9074,0.0000,0.0000,1.9073,3.9065,-0.0923,-0.0928,3.9082,1.9850,1.9869,-1.9869,-1.9849
8.90,0.0141,0.1076,1.9294,0.0000,0.0000,1.9294,3.9285,-0.0703,-0.0708,3.9303,1.9850,1.9869,-1.9869,-1.9849
9.00,0.0141,0.1090,1.9514,0.0000,0.0000,1.9514,3.9505,-0.0483,-0.0487,3.9523,1.9849,1.9869,-1.9869,-1.9849
9.10,0.0141,0.1104,1.9734,0.0000,0.0000,1.9733,3.9725,-0.0264,-0.0268,3.9742,1.9849,1.9869,-1.9868,-1.9849
9.20,0.0141,0.1118,1.9954,0.0000,0.0000,1.9954,3.9945,-0.0043,-0.0048,3.9963,1.9849,1.9869,-1.9868,-1.9849
9.30,0.0141,0.1132,2.0174,0.0000,0.0000,2.0174,4.0165,0.0177,0.0172,4.0183,1.9849,1.9869,-1.9868,-1.9848
9.40,0.0142,0.1146,2.0393,0.0000,0.0000,2.0393,4.0384,0.0396,0.0391,4.0402,1.9849,1.9869,-1.9868,-1.9848
9.50,0.0142,0.1160,2.0614,0.0000,0.0000,2.0613,4.0605,0.0616,0.0612,4.0622,1.9849,1.9869,-1.9868,-1.9848
9.60,0.0142,0.1175,2.0833,0.0000,0.0000,2.0832,4.0824,0.0836,0.0831,4.0841,1.9849,1.9869,-1.9868,-1.9848
9.70,0.0142,0.1189,2.1054,0.0000,0.0000,2.1053,4.1045,0.1056,0.1052,4.1062,1.9849,1.9869,-1.9868,-1.9848
9.80,0.0142,0.1203,2.1273,0.0000,0.0000,2.1273,4.1264,0.1276,0.1271,4.1282,1.9848,1.9868,-1.9868,-1.9848
9.90,0.0142,0.1217,2.1494,0.0000,0.0000,2.1493,4.1485,0.1496,0.1492,4.1502,1.9848,1.9868,-1.9868,-1.9848
10.00,0.0142,0.1231,2.1714,0.0000,0.0000,2.1713,4.1705,0.1716,0.1712,4.1722,1.9848,1.9868,-1.9868,-1.9848
10.10,0.0142,0.1246,2.1934,0.0000,0.0000,2.1933,4.1925,0.1936,0.1932,4.1942,1.9848,1.9868,-1.9868,-1.9847
10.20,0.0142,0.1260,2.2154,0.0000,0.0000,2.2153,4.2145,0.2156,0.2152,4.2162,1.9848,1.9868,-1.9867,-1.9847
10.30,0.0143,0.1274,2.2374,0.0000,0.0000,2.2373,4.2365,0.2376,0.2372,4.2382,1.9848,1.9868,-1.9867,-1.9847
10.40,0.0143,0.1288,2.2594,0.0000,0.0000,2.2593,4.2584,0.2596,0.2592,4.2602,1.9848,1.9868,-1.9867,-1.9847
10.50,0.0143,0.1303,2.2813,0.0000,0.0000,2.2813,4.2804,0.2816,0.2811,4.2822,1.9848,1.9868,-1.9867,-1.9847
10.60,0.0143,0.1317,2.3033,0.0000,0.0000,2.3033,4.3024,0.3036,0.3031,4.3042,1.9847,1.9868,-1.9867,-1.9847
10.70,0.0143,0.1331,2.3253,0.0000,0.0000,2.3253,4.3244,0.3256,0.3251,4.3262,1.9847,1.9868,-1.9867,-1.9847
10.80,0.0143,0.1345,2.3474,0.0000,0.0000,2.3473,4.3464,0.3476,0.3472,4.3482,1.9847,1.9867,-1.9867,-1.9847
10.90,0.0143,0.1360,2.3694,0.0000,0.0000,2.3693,4.3685,0.3696,0.3692,4.3702,1.9847,1.9867,-1.9867,-1.9846
11.00,0.0143,0.1374,2.3913,0.0000,0.0000,2.3913,4.3904,0.3916,0.3911,4.3922,1.9847,1.9867,-1.9867,-1.9846
11.10,0.0143,0.1388,2.4133,0.0000,0.0000,2.4133,4.4124,0.4136,0.4131,4.4142,1.9847,1.9867,-1.9867,-1.9846
11.20,0.0144,0.1403,2.4354,0.0000,0.0000,2.4353,4.4344,0.4356,0.4352,4.4362,1.9847,1.9867,-1.9867,-1.9846
11.30,0.0144,0.1417,2.4573,0.0000,0.0000,2.4573,4.4564,0.4576,0.4571,4.4582,1.9847,1.9867,-1.9866,-1.9846
11.40,0.0144,0.1432,2.4791,0.0000,0.0000,2.4790,4.4782,0.4793,0.4789,4.4799,1.9846,1.9867,-1.9866,-1.9846
11.50,0.0144,0.1446,2.5011,0.0000,0.0000,2.5011,4.5002,0.5014,0.5009,4.5020,1.9846,1.9867,-1.9866,-1.9846
11.60,0.0144,0.1460,2.5231,0.0000,0.0000,2.5230,4.5222,0.5234,0.5229,4.5239,1.9846,1.9867,-1.9866,-1.9846
11.70,0.0144,0.1475,2.5451,0.0000,0.0000,2.5451,4.5442,0.5454,0.5449,4.5460,1.9846,1.9867,-1.9866,-1.9845
11.80,0.0144,0.1489,2.5671,0.0000,0.0000,2.5670,4.5662,0.5673,0.5669,4.5679,1.9846,1.9866,-1.9866,-1.9845
11.90,0.0144,0.1504,2.5891,0.0000,0.0000,2.5890,4.5882,0.5893,0.5889,4.5899,1.9846,1.9866,-1.9866,-1.9845
12.00,0.0144,0.1518,2.6111,0.0000,0.0000,2.6110,4.6102,0.6113,0.6109,4.6119,1.9846,1.9866,-1.9866,-1.9845
12.10,0.0145,0.1532,2.6330,0.0000,0.0000,2.6329,4.6321,0.6332,0.6328,4.6338,1.9846,1.9866,-1.9866,-1.9845
12.20,0.0145,0.1547,2.6549,0.0000,0.0000,2.6548,4.6540,0.6551,0.6547,4.6557,1.9845,1.9866,-1.9866,-1.9845
12.30,0.0145,0.1561,2.6769,0.0000,0.0000,2.6769,4.6760,0.6772,0.6768,4.6778,1.9845,1.9866,-1.9865,-1.9845
12.40,0.0145,0.1576,2.6989,0.0000,0.0000,2.6989,4.6980,0.6992,0.6987,4.6998,1.9845,1.9866,-1.9865,-1.9845
12.50,0.0145,0.1590,2.7209,0.0000,0.0000,2.7209,4.7200,0.7212,0.7207,4.7218,1.9845,1.9866,-1.9865,-1.9844
12.60,0.0145,0.1605,2.7429,0.0000,0.0000,2.7428,4.7420,0.7432,0.7427,4.7437,1.9845,1.9866,-1.9865,-1.9844
12.70,0.0145,0.1619,2.7649,0.0000,0.0000,2.7649,4.7640,0.7652,0.7647,4.7658,1.9845,1.9866,-1.9865,-1.9844
12.80,0.0145,0.1634,2.7869,0.0000,0.0000,2.7869,4.7860,0.7872,0.7867,4.7878,1.9845,1.9865,-1.9865,-1.9844
12.90,0.0145,0.1649,2.8089,0.0000,0.0000,2.8089,4.8080,0.8092,0.8087,4.8098,1.9844,1.9865,-1.9865,-1.9844
13.00,0.0146,0.1663,2.8309,0.0000,0.0000,2.8309,4.8300,0.8312,0.8307,4.8317,1.9844,1.9865,-1.9865,-1.9844
13.10,0.0146,0.1678,2.8530,0.0000,0.0000,2.8529,4.8520,0.8532,0.8528,4.8538,1.9844,1.9865,-1.9865,-1.9844
13.20,0.0146,0.1692,2.8749,0.0000,0.0000,2.8748,4.8740,0.8752,0.8747,4.8757,1.9844,1.9865,-1.9865,-1.9843
13.30,0.0146,0.1707,2.8969,0.0000,0.0000,2.8968,4.8960,0.8972,0.8967,4.8977,1.9844,1.9865,-1.9864,-1.9843
13.40,0.0146,0.1721,2.9188,0.0000,0.0000,2.9187,4.9179,0.9190,0.9186,4.9196,1.9844,1.9865,-1.9864,-1.9843
13.50,0.0146,0.1736,2.9408,0.0000,0.0000,2.9408,4.9399,0.9411,0.9407,4.9417,1.9844,1.9865,-1.9864,-1.9843
13.60,0.0146,0.1751,2.9629,0.0000,0.0000,2.9629,4.9620,0.9632,0.9627,4.9638,1.9843,1.9865,-1.9864,-1.9843
13.70,0.0146,0.1765,2.9850,0.0000,0.0000,2.9849,4.9841,0.9852,0.9848,4.9858,1.9843,1.9865,-1.9864,-1.9843
13.80,0.0147,0.1780,3.0070,0.0000,0.0000,3.0069,5.0061,1.0072,1.0068,5.0078,1.9843,1.9864,-1.9864,-1.9843
13.90,0.0147,0.1795,3.0290,0.0000,0.0000,3.0289,5.0281,1.0293,1.0288,5.0298,1.9843,1.9864,-1.9864,-1.9843
14.00,0.0147,0.1809,3.0510,0.0000,0.0000,3.0509,5.0501,1.0512,1.0508,5.0518,1.9843,1.9864,-1.9864,-1.9842
14.10,0.0147,0.1824,3.0730,0.0000,0.0000,3.0729,5.0721,1.0732,1.0728,5.0738,1.9843,1.9864,-1.9864,-1.9842
14.20,0.0147,0.1839,3.0950,0.0000,0.0000,3.0949,5.0941,1.0952,1.0948,5.0958,1.9843,1.9864,-1.9864,-1.9842
14.30,0.0147,0.1853,3.1170,0.0000,0.0000,3.1169,5.1161,1.1172,1.1168,5.1178,1.9843,1.9864,-1.9863,-1.9842
14.40,0.0147,0.1868,3.1390,0.0000,0.0000,3.1389,5.1381,1.1392,1.1388,5.1398,1.9842,1.9864,-1.9863,-1.9842
14.50,0.0147,0.1883,3.1609,0.0000,0.0000,3.1609,5.1600,1.1612,1.1607,5.1618,1.9842,1.9864,-1.9863,-1.9842
14.60,0.0148,0.1898,3.1829,0.0000,0.0000,3.1829,5.1820,1.1832,1.1827,5.1838,1.9842,1.9864,-1.9863,-1.9842
14.70,0.0148,0.1912,3.2049,0.0000,0.0000,3.2049,5.2040,1.2052,1.2047,5.2058,1.9842,1.9864,-1.9863,-1.9841
14.80,0.0148,0.1927,3.2269,0.0000,0.0000,3.2269,5.2260,1.2272,1.2267,5.2278,1.9842,1.9863,-1.9863,-1.9841
14.90,0.0148,0.1942,3.2489,0.0000,0.0000,3.2489,5.2480,1.2492,1.2487,5.2498,1.9842,1.9863,-1.9863,-1.9841
15.00,0.0148,0.1957,3.2709,0.0000,0.0000,3.2709,5.2700,1.2712,1.2707,5.2718,1.9842,1.9863,-1.9863,-1.9841
15.10,0.0148,0.1971,3.2929,0.0000,0.0000,3.2929,5.2920,1.2932,1.2927,5.2938,1.9841,1.9863,-1.9863,-1.9841
15.20,0.0148,0.1986,3.3149,0.0000,0.0000,3.3149,5.3140,1.3152,1.3147,5.3158,1.9841,1.9863,-1.9863,-1.9841
15.30,0.0148,0.2001,3.3369,0.0000,0.0000,3.3368,5.3360,1.3371,1.3367,5.3377,1.9841,1.9863,-1.9862,-1.9841
15.40,0.0148,0.2016,3.3588,0.0000,0.0000,3.3588,5.3579,1.3591,1.3586,5.3597,1.9841,1.9863,-1.9862,-1.9840
15.50,0.0149,0.2031,3.3809,0.0000,0.0000,3.3808,5.3800,1.3811,1.3807,5.3817,1.9841,1.9863,-1.9862,-1.9840
15.60,0.0149,0.2046,3.4029,0.0000,0.0000,3.4028,5.4020,1.4032,1.4027,5.4037,1.9841,1.9863,-1.9862,-1.9840
15.70,0.0149,0.2061,3.4249,0.0000,0.0000,3.4249,5.4240,1.4252,1.4247,5.4258,1.9841,1.9863,-1.9862,-1.9840
15.80,0.0149,0.2075,3.4469,0.0000,0.0000,3.4469,5.4460,1.4472,1.4467,5.4478,1.9840,1.9862,-1.9862,-1.9840
