t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0000,-1.9999,-2.0000,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0004,0.0000,0.0022,-0.0000,0.0000,0.0021,2.0015,-1.9974,-1.9978,2.0024,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0010,0.0001,0.0136,-0.0000,0.0000,0.0135,2.0117,-1.9853,-1.9862,2.0142,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0013,0.0002,0.0338,0.0000,0.0000,0.0338,2.0312,-1.9647,-1.9660,2.0347,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0014,0.0003,0.0558,0.0000,0.0000,0.0558,2.0533,-1.9426,-1.9440,2.0567,1.9997,1.9996,-1.9997,-1.9996
0.50,0.0017,0.0005,0.0775,0.0000,0.0000,0.0775,2.0750,-1.9209,-1.9223,2.0783,1.9990,1.9990,-1.9991,-1.9989
0.60,0.0024,0.0007,0.0994,0.0000,0.0000,0.0993,2.0969,-1.8991,-1.9004,2.1002,1.9982,1.9982,-1.9983,-1.9980
0.70,0.0032,0.0010,0.1214,0.0000,0.0000,0.1213,2.1189,-1.8770,-1.8784,2.1221,1.9971,1.9972,-1.9973,-1.9969
0.80,0.0042,0.0013,0.1433,0.0001,0.0001,0.1433,2.1408,-1.8551,-1.8565,2.1441,1.9960,1.9962,-1.9963,-1.9957
0.90,0.0053,0.0018,0.1654,0.0001,0.0001,0.1653,2.1629,-1.8331,-1.8345,2.1661,1.9949,1.9952,-1.9953,-1.9945
1.00,0.0063,0.0024,0.1875,0.0001,0.0001,0.1874,2.1850,-1.8109,-1.8123,2.1883,1.9937,1.9942,-1.9942,-1.9933
1.10,0.0073,0.0031,0.2096,0.0001,0.0001,0.2095,2.2071,-1.7888,-1.7902,2.2104,1.9926,1.9932,-1.9933,-1.9922
