t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0007,0.0000,0.0024,-0.0000,0.0000,0.0024,2.0027,-1.9989,-1.9971,2.0031,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0018,0.0002,0.0142,-0.0000,0.0000,0.0142,2.0149,-1.9893,-1.9846,2.0159,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0024,0.0004,0.0346,0.0000,0.0000,0.0345,2.0355,-1.9702,-1.9638,2.0368,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0024,0.0006,0.0566,0.0000,0.0000,0.0565,2.0576,-1.9481,-1.9419,2.0588,1.9996,1.9998,-1.9996,-1.9995
0.50,0.0026,0.0009,0.0786,0.0001,0.0001,0.0785,2.0796,-1.9261,-1.9199,2.0808,1.9989,1.9992,-1.9990,-1.9988
0.60,0.0032,0.0011,0.1005,0.0001,0.0001,0.1005,2.1015,-1.9041,-1.8980,2.1027,1.9979,1.9984,-1.9981,-1.9978
0.70,0.0039,0.0015,0.1225,0.0001,0.0001,0.1225,2.1235,-1.8822,-1.8760,2.1246,1.9968,1.9975,-1.9972,-1.9967
0.80,0.0048,0.0019,0.1445,0.0001,0.0001,0.1444,2.1455,-1.8601,-1.8540,2.1466,1.9957,1.9965,-1.9961,-1.9956
0.90,0.0058,0.0025,0.1664,0.0001,0.0001,0.1663,2.1674,-1.8383,-1.8321,2.1685,1.9945,1.9956,-1.9951,-1.9944
1.00,0.0068,0.0031,0.1882,0.0001,0.0001,0.1882,2.1893,-1.8164,-1.8103,2.1903,1.9933,1.9946,-1.9941,-1.9932
1.10,0.0077,0.0038,0.2102,0.0002,0.0002,0.2102,2.2112,-1.7944,-1.7883,2.2123,1.9922,1.9936,-1.9931,-1.9921
1.20,0.0086,0.0046,0.2322,0.0002,0.0002,0.2321,2.2332,-1.7724,-1.7663,2.2343,1.9912,1.9927,-1.9922,-1.9911
1.30,0.0095,0.0055,0.2542,0.0002,0.0002,0.2541,2.2552,-1.7504,-1.7443,2.2563,1.9903,1.9919,-1.9914,-1.9901
1.40,0.0103,0.0065,0.2762,0.0002,0.0002,0.2761,2.2772,-1.7285,-1.7223,2.2783,1.9894,1.9912,-1.9906,-1.9893
1.50,0.0109,0.0076,0.2981,0.0002,0.0002,0.2981,2.2992,-1.7065,-1.7003,2.3003,1.9887,1.9905,-1.9899,-1.9885
1.60,0.0115,0.0087,0.3200,0.0002,0.0002,0.3200,2.3210,-1.6847,-1.6784,2.3222,1.9881,1.9899,-1.9894,-1.9878
1.70,0.0121,0.0099,0.3420,0.0002,0.0002,0.3420,2.3429,-1.6627,-1.6564,2.3442,1.9875,1.9894,-1.9889,-1.9873
1.80,0.0125,0.0111,0.3640,0.0002,0.0002,0.3639,2.3649,-1.6407,-1.6344,2.3662,1.9871,1.9890,-1.9884,-1.9868
1.90,0.0129,0.0124,0.3860,0.0002,0.0002,0.3860,2.3869,-1.6187,-1.6123,2.3882,1.9867,1.9886,-1.9881,-1.9864
2.00,0.0132,0.0137,0.4080,0.0002,0.0002,0.4079,2.4089,-1.5968,-1.5904,2.4102,1.9864,1.9883,-1.9878,-1.9860
2.10,0.0134,0.0150,0.4301,0.0002,0.0002,0.4300,2.4310,-1.5746,-1.5683,2.4323,1.9861,1.9881,-1.9876,-1.9858
2.20,0.0136,0.0164,0.4520,0.0002,0.0002,0.4520,2.4529,-1.5527,-1.5463,2.4543,1.9859,1.9879,-1.9874,-1.9856
2.30,0.0138,0.0178,0.4741,0.0002,0.0002,0.4741,2.4750,-1.5306,-1.5243,2.4763,1.9858,1.9877,-1.9872,-1.9854
2.40,0.0139,0.0191,0.4962,0.0002,0.0002,0.4961,2.4971,-1.5086,-1.5022,2.4984,1.9857,1.9876,-1.9871,-1.9853
2.50,0.0140,0.0205,0.5182,0.0002,0.0002,0.5181,2.5191,-1.4865,-1.4802,2.5204,1.9856,1.9875,-1.9870,-1.9852
2.60,0.0140,0.0219,0.5402,0.0002,0.0002,0.5401,2.5411,-1.4646,-1.4582,2.5424,1.9855,1.9875,-1.9870,-1.9851
2.70,0.0140,0.0233,0.5622,0.0002,0.0002,0.5621,2.5631,-1.4425,-1.4362,2.5644,1.9855,1.9874,-1.9869,-1.9851
2.80,0.0141,0.0247,0.5842,0.0002,0.0002,0.5841,2.5851,-1.4205,-1.4142,2.5864,1.9855,1.9874,-1.9869,-1.9851
2.90,0.0141,0.0261,0.6062,0.0002,0.0002,0.6061,2.6071,-1.3985,-1.3922,2.6084,1.9855,1.9874,-1.9869,-1.9851
3.00,0.0141,0.0275,0.6282,0.0002,0.0002,0.6281,2.6291,-1.3765,-1.3702,2.6304,1.9855,1.9874,-1.9869,-1.9851
3.10,0.0141,0.0289,0.6500,0.0002,0.0002,0.6500,2.6509,-1.3547,-1.3484,2.6522,1.9855,1.9874,-1.9869,-1.9851
3.20,0.0140,0.0304,0.6720,0.0002,0.0002,0.6720,2.6729,-1.3327,-1.3263,2.6743,1.9855,1.9874,-1.9869,-1.9851
3.30,0.0140,0.0318,0.6941,0.0002,0.0002,0.6941,2.6950,-1.3106,-1.3042,2.6963,1.9856,1.9874,-1.9870,-1.9851
3.40,0.0140,0.0332,0.7161,0.0002,0.0002,0.7161,2.7170,-1.2886,-1.2822,2.7184,1.9856,1.9874,-1.9870,-1.9851
3.50,0.0140,0.0346,0.7381,0.0002,0.0002,0.7380,2.7390,-1.2667,-1.2603,2.7403,1.9856,1.9874,-1.9870,-1.9852
3.60,0.0140,0.0360,0.7600,0.0002,0.0002,0.7600,2.7609,-1.2447,-1.2383,2.7622,1.9856,1.9874,-1.9870,-1.9852
3.70,0.0140,0.0374,0.7821,0.0002,0.0002,0.7820,2.7830,-1.2227,-1.2163,2.7843,1.9856,1.9875,-1.9870,-1.9852
3.80,0.0139,0.0388,0.8041,0.0002,0.0002,0.8040,2.8050,-1.2006,-1.1943,2.8063,1.9856,1.9875,-1.9870,-1.9852
3.90,0.0139,0.0401,0.8260,0.0002,0.0002,0.8260,2.8269,-1.1787,-1.1724,2.8282,1.9857,1.9875,-1.9870,-1.9852
