t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0001,-2.0000,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0006,-0.0000,0.0000,0.0006,2.0005,-1.9993,-1.9994,2.0008,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0089,-0.0000,0.0000,0.0089,2.0084,-1.9908,-1.9912,2.0094,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0270,-0.0000,0.0000,0.0270,2.0261,-1.9726,-1.9732,2.0278,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0488,0.0000,0.0000,0.0487,2.0479,-1.9508,-1.9515,2.0496,1.9998,1.9998,-1.9998,-1.9998
0.50,0.0010,0.0002,0.0708,0.0000,0.0000,0.0708,2.0700,-1.9287,-1.9295,2.0716,1.9992,1.9993,-1.9993,-1.9992
0.60,0.0017,0.0003,0.0928,0.0000,0.0000,0.0928,2.0920,-1.9067,-1.9075,2.0935,1.9984,1.9985,-1.9986,-1.9983
0.70,0.0026,0.0006,0.1148,0.0000,0.0000,0.1147,2.1139,-1.8847,-1.8855,2.1155,1.9973,1.9976,-1.9976,-1.9972
0.80,0.0037,0.0009,0.1368,0.0000,0.0000,0.1367,2.1359,-1.8627,-1.8635,2.1374,1.9962,1.9966,-1.9966,-1.9961
0.90,0.0048,0.0013,0.1587,0.0000,0.0000,0.1587,2.1579,-1.8408,-1.8416,2.1594,1.9950,1.9956,-1.9956,-1.9949
1.00,0.0058,0.0018,0.1807,0.0000,0.0000,0.1807,2.1798,-1.8188,-1.8196,2.1814,1.9938,1.9946,-1.9946,-1.9938
1.10,0.0069,0.0025,0.2027,0.0000,0.0000,0.2027,2.2018,-1.7968,-1.7976,2.2034,1.9927,1.9936,-1.9936,-1.9926
