t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0011,0.0001,0.0032,-0.0000,0.0000,0.0031,2.0022,-1.9981,-1.9959,2.0044,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0025,0.0002,0.0159,-0.0000,0.0000,0.0159,2.0137,-1.9869,-1.9819,2.0188,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0031,0.0005,0.0367,0.0000,0.0000,0.0367,2.0340,-1.9667,-1.9606,2.0403,2.0000,2.0000,-1.9999,-1.9999
0.40,0.0031,0.0008,0.0587,0.0001,0.0001,0.0587,2.0560,-1.9447,-1.9386,2.0623,1.9996,1.9997,-1.9995,-1.9994
0.50,0.0033,0.0012,0.0807,0.0001,0.0001,0.0807,2.0780,-1.9227,-1.9166,2.0842,1.9989,1.9991,-1.9989,-1.9987
0.60,0.0037,0.0015,0.1027,0.0002,0.0002,0.1026,2.1000,-1.9007,-1.8947,2.1061,1.9980,1.9983,-1.9980,-1.9977
0.70,0.0043,0.0019,0.1247,0.0002,0.0002,0.1246,2.1220,-1.8787,-1.8727,2.1281,1.9970,1.9973,-1.9970,-1.9965
0.80,0.0051,0.0024,0.1466,0.0002,0.0002,0.1465,2.1438,-1.8568,-1.8507,2.1501,1.9959,1.9963,-1.9960,-1.9953
0.90,0.0061,0.0029,0.1684,0.0003,0.0003,0.1683,2.1657,-1.8350,-1.8290,2.1718,1.9947,1.9954,-1.9949,-1.9941
1.00,0.0070,0.0036,0.1903,0.0003,0.0003,0.1903,2.1876,-1.8131,-1.8070,2.1938,1.9936,1.9944,-1.9939,-1.9930
1.10,0.0079,0.0043,0.2123,0.0003,0.0003,0.2123,2.2096,-1.7911,-1.7850,2.2158,1.9925,1.9934,-1.9929,-1.9918
1.20,0.0088,0.0052,0.2343,0.0003,0.0003,0.2342,2.2316,-1.7691,-1.7630,2.2377,1.9915,1.9926,-1.9920,-1.9908
1.30,0.0097,0.0061,0.2563,0.0004,0.0004,0.2562,2.2535,-1.7471,-1.7410,2.2598,1.9906,1.9918,-1.9911,-1.9898
1.40,0.0104,0.0071,0.2783,0.0004,0.0004,0.2782,2.2755,-1.7251,-1.7190,2.2818,1.9898,1.9911,-1.9904,-1.9890
1.50,0.0111,0.0082,0.3002,0.0004,0.0004,0.3002,2.2975,-1.7032,-1.6971,2.3037,1.9891,1.9904,-1.9897,-1.9882
1.60,0.0117,0.0093,0.3223,0.0004,0.0004,0.3222,2.3195,-1.6812,-1.6751,2.3258,1.9884,1.9899,-1.9891,-1.9876
1.70,0.0122,0.0105,0.3443,0.0004,0.0004,0.3442,2.3415,-1.6591,-1.6531,2.3478,1.9879,1.9894,-1.9886,-1.9870
1.80,0.0126,0.0118,0.3661,0.0004,0.0004,0.3661,2.3634,-1.6373,-1.6312,2.3696,1.9874,1.9890,-1.9882,-1.9865
1.90,0.0130,0.0130,0.3881,0.0004,0.0004,0.3880,2.3853,-1.6153,-1.6092,2.3916,1.9870,1.9887,-1.9878,-1.9861
2.00,0.0133,0.0143,0.4101,0.0004,0.0004,0.4101,2.4073,-1.5933,-1.5872,2.4136,1.9867,1.9884,-1.9876,-1.9858
2.10,0.0135,0.0157,0.4321,0.0004,0.0004,0.4320,2.4293,-1.5713,-1.5652,2.4356,1.9864,1.9882,-1.9873,-1.9855
2.20,0.0137,0.0170,0.4541,0.0004,0.0004,0.4541,2.4513,-1.5492,-1.5431,2.4576,1.9862,1.9880,-1.9871,-1.9853
2.30,0.0138,0.0184,0.4761,0.0004,0.0004,0.4761,2.4733,-1.5273,-1.5212,2.4796,1.9861,1.9879,-1.9870,-1.9852
2.40,0.0139,0.0198,0.4981,0.0004,0.0004,0.4980,2.4952,-1.5053,-1.4992,2.5016,1.9860,1.9878,-1.9869,-1.9851
2.50,0.0140,0.0212,0.5201,0.0004,0.0004,0.5201,2.5173,-1.4833,-1.4771,2.5236,1.9859,1.9877,-1.9868,-1.9850
2.60,0.0141,0.0226,0.5421,0.0004,0.0004,0.5420,2.5393,-1.4613,-1.4552,2.5456,1.9858,1.9876,-1.9868,-1.9849
2.70,0.0141,0.0240,0.5641,0.0004,0.0004,0.5641,2.5613,-1.4393,-1.4332,2.5676,1.9858,1.9876,-1.9867,-1.9849
2.80,0.0141,0.0254,0.5862,0.0004,0.0004,0.5861,2.5834,-1.4173,-1.4111,2.5897,1.9857,1.9876,-1.9867,-1.9849
