t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0003,0.0000,0.0033,-0.0000,0.0000,0.0032,2.0031,-1.9963,-1.9971,2.0034,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0006,0.0001,0.0162,-0.0000,0.0000,0.0162,2.0159,-1.9829,-1.9846,2.0165,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0007,0.0001,0.0370,-0.0000,0.0000,0.0370,2.0367,-1.9620,-1.9639,2.0374,2.0000,1.9999,-2.0000,-1.9999
0.40,0.0008,0.0002,0.0590,-0.0000,0.0000,0.0590,2.0587,-1.9399,-1.9420,2.0593,1.9995,1.9996,-1.9996,-1.9995
0.50,0.0014,0.0003,0.0811,-0.0000,0.0000,0.0810,2.0808,-1.9178,-1.9200,2.0813,1.9988,1.9989,-1.9990,-1.9988
0.60,0.0022,0.0005,0.1029,-0.0000,0.0000,0.1029,2.1026,-1.8960,-1.8981,2.1032,1.9979,1.9981,-1.9982,-1.9978
0.70,0.0031,0.0007,0.1249,-0.0000,0.0000,0.1249,2.1247,-1.8740,-1.8761,2.1251,1.9968,1.9971,-1.9972,-1.9968
0.80,0.0042,0.0011,0.1469,-0.0000,0.0000,0.1469,2.1467,-1.8519,-1.8541,2.1471,1.9956,1.9961,-1.9962,-1.9956
0.90,0.0053,0.0016,0.1688,-0.0000,0.0000,0.1688,2.1686,-1.8300,-1.8322,2.1690,1.9944,1.9951,-1.9952,-1.9944
1.00,0.0063,0.0022,0.1907,-0.0000,0.0000,0.1907,2.1904,-1.8081,-1.8103,2.1909,1.9933,1.9941,-1.9942,-1.9933
1.10,0.0074,0.0029,0.2126,-0.0000,0.0000,0.2126,2.2123,-1.7863,-1.7884,2.2128,1.9922,1.9931,-1.9933,-1.9922
1.20,0.0083,0.0036,0.2346,-0.0000,0.0000,0.2346,2.2343,-1.7643,-1.7664,2.2348,1.9912,1.9922,-1.9924,-1.9911
1.30,0.0092,0.0045,0.2566,-0.0000,0.0000,0.2566,2.2563,-1.7423,-1.7444,2.2568,1.9902,1.9914,-1.9916,-1.9902
1.40,0.0100,0.0055,0.2786,-0.0000,0.0000,0.2785,2.2782,-1.7203,-1.7224,2.2788,1.9894,1.9906,-1.9908,-1.9894
1.50,0.0107,0.0065,0.3006,-0.0000,0.0000,0.3005,2.3003,-1.6983,-1.7004,2.3008,1.9887,1.9900,-1.9902,-1.9886
1.60,0.0113,0.0076,0.3225,-0.0000,0.0000,0.3225,2.3222,-1.6764,-1.6784,2.3228,1.9880,1.9894,-1.9896,-1.9880
1.70,0.0118,0.0088,0.3446,-0.0000,0.0000,0.3445,2.3443,-1.6544,-1.6564,2.3448,1.9874,1.9889,-1.9891,-1.9874
1.80,0.0122,0.0100,0.3666,-0.0000,0.0000,0.3665,2.3663,-1.6324,-1.6344,2.3668,1.9870,1.9885,-1.9887,-1.9870
1.90,0.0126,0.0112,0.3885,-0.0000,0.0000,0.3885,2.3882,-1.6105,-1.6125,2.3888,1.9866,1.9882,-1.9883,-1.9866
2.00,0.0129,0.0125,0.4104,-0.0000,0.0000,0.4104,2.4101,-1.5885,-1.5906,2.4107,1.9862,1.9879,-1.9881,-1.9863
2.10,0.0132,0.0138,0.4323,-0.0000,0.0000,0.4323,2.4320,-1.5666,-1.5687,2.4326,1.9860,1.9877,-1.9878,-1.9860
2.20,0.0133,0.0151,0.4544,-0.0000,0.0000,0.4543,2.4540,-1.5446,-1.5466,2.4547,1.9858,1.9875,-1.9876,-1.9858
2.30,0.0135,0.0164,0.4763,-0.0000,0.0000,0.4763,2.4759,-1.5226,-1.5246,2.4766,1.9856,1.9874,-1.9875,-1.9856
2.40,0.0136,0.0178,0.4981,-0.0000,0.0000,0.4981,2.4977,-1.5008,-1.5028,2.4984,1.9855,1.9873,-1.9874,-1.9855
2.50,0.0137,0.0192,0.5202,-0.0000,0.0000,0.5201,2.5198,-1.4788,-1.4808,2.5204,1.9854,1.9872,-1.9873,-1.9855
2.60,0.0137,0.0205,0.5421,-0.0000,0.0000,0.5420,2.5417,-1.4569,-1.4588,2.5424,1.9853,1.9871,-1.9873,-1.9854
2.70,0.0138,0.0219,0.5641,-0.0000,0.0000,0.5640,2.5637,-1.4349,-1.4368,2.5644,1.9853,1.9871,-1.9872,-1.9854
2.80,0.0138,0.0233,0.5861,-0.0000,0.0000,0.5861,2.5857,-1.4129,-1.4148,2.5864,1.9853,1.9871,-1.9872,-1.9853
2.90,0.0138,0.0247,0.6081,-0.0000,0.0000,0.6080,2.6077,-1.3909,-1.3928,2.6084,1.9853,1.9871,-1.9872,-1.9853
3.00,0.0138,0.0261,0.6301,-0.0000,0.0000,0.6301,2.6297,-1.3689,-1.3708,2.6304,1.9853,1.9871,-1.9872,-1.9853
3.10,0.0138,0.0274,0.6521,-0.0000,0.0000,0.6521,2.6517,-1.3469,-1.3488,2.6524,1.9853,1.9871,-1.9872,-1.9854
3.20,0.0138,0.0288,0.6741,-0.0000,0.0000,0.6741,2.6738,-1.3249,-1.3268,2.6744,1.9853,1.9871,-1.9872,-1.9854
3.30,0.0138,0.0302,0.6961,-0.0000,0.0000,0.6961,2.6958,-1.3029,-1.3048,2.6964,1.9853,1.9871,-1.9872,-1.9854
3.40,0.0137,0.0316,0.7181,-0.0000,0.0000,0.7181,2.7178,-1.2809,-1.2828,2.7185,1.9853,1.9872,-1.9872,-1.9854
3.50,0.0137,0.0329,0.7401,-0.0000,0.0000,0.7401,2.7398,-1.2589,-1.2608,2.7405,1.9853,1.9872,-1.9873,-1.9854
3.60,0.0137,0.0343,0.7621,-0.0000,0.0000,0.7621,2.7618,-1.2368,-1.2388,2.7625,1.9853,1.9872,-1.9873,-1.9854
3.70,0.0137,0.0357,0.7841,-0.0000,0.0000,0.7841,2.7837,-1.2148,-1.2168,2.7845,1.9854,1.9872,-1.9873,-1.9855
3.80,0.0137,0.0370,0.8061,-0.0000,0.0000,0.8061,2.8057,-1.1928,-1.1948,2.8064,1.9854,1.9872,-1.9873,-1.9855
3.90,0.0137,0.0384,0.8282,-0.0001,0.0000,0.8281,2.8278,-1.1708,-1.1728,2.8284,1.9854,1.9872,-1.9873,-1.9855
4.00,0.0137,0.0398,0.8501,-0.0001,0.0000,0.8501,2.8497,-1.1488,-1.1508,2.8504,1.9854,1.9872,-1.9873,-1.9855
4.10,0.0137,0.0411,0.8721,-0.0001,0.0000,0.8721,2.8718,-1.1268,-1.1288,2.8724,1.9854,1.9872,-1.9873,-1.9855
4.20,0.0137,0.0425,0.8941,-0.0001,0.0000,0.8941,2.8937,-1.1049,-1.1068,2.8944,1.9854,1.9872,-1.9873,-1.9855
4.30,0.0136,0.0439,0.9161,-0.0001,0.0000,0.9161,2.9157,-1.0829,-1.0848,2.9164,1.9854,1.9872,-1.9873,-1.9855
4.40,0.0137,0.0452,0.9381,-0.0001,0.0000,0.9381,2.9378,-1.0609,-1.0628,2.9384,1.9854,1.9872,-1.9873,-1.9855
4.50,0.0137,0.0466,0.9601,-0.0001,0.0000,0.9601,2.9597,-1.0389,-1.0408,2.9604,1.9854,1.9872,-1.9873,-1.9855
