t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0003,0.0000,0.0024,-0.0000,0.0000,0.0023,2.0028,-1.9974,-1.9983,2.0024,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0008,0.0001,0.0142,-0.0000,0.0000,0.0141,2.0151,-1.9854,-1.9874,2.0143,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0010,0.0002,0.0346,-0.0000,0.0000,0.0345,2.0359,-1.9648,-1.9675,2.0347,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0011,0.0003,0.0565,-0.0000,0.0000,0.0564,2.0578,-1.9429,-1.9456,2.0566,1.9996,1.9996,-1.9997,-1.9996
0.50,0.0016,0.0004,0.0783,-0.0000,0.0000,0.0783,2.0797,-1.9210,-1.9237,2.0784,1.9989,1.9990,-1.9991,-1.9989
0.60,0.0023,0.0006,0.1004,-0.0000,0.0000,0.1003,2.1017,-1.8990,-1.9017,2.1005,1.9979,1.9982,-1.9983,-1.9980
0.70,0.0032,0.0009,0.1223,-0.0001,0.0001,0.1222,2.1236,-1.8770,-1.8798,2.1224,1.9968,1.9973,-1.9974,-1.9969
0.80,0.0042,0.0012,0.1442,-0.0001,0.0001,0.1442,2.1455,-1.8551,-1.8579,2.1443,1.9957,1.9962,-1.9964,-1.9957
0.90,0.0052,0.0017,0.1659,-0.0001,0.0001,0.1658,2.1672,-1.8335,-1.8362,2.1659,1.9945,1.9952,-1.9955,-1.9946
1.00,0.0063,0.0023,0.1878,-0.0001,0.0001,0.1877,2.1891,-1.8115,-1.8143,2.1879,1.9933,1.9942,-1.9945,-1.9934
1.10,0.0073,0.0030,0.2098,-0.0001,0.0001,0.2098,2.2111,-1.7895,-1.7922,2.2099,1.9922,1.9932,-1.9935,-1.9923
1.20,0.0082,0.0037,0.2318,-0.0001,0.0001,0.2317,2.2331,-1.7675,-1.7703,2.2319,1.9911,1.9923,-1.9927,-1.9913
1.30,0.0091,0.0046,0.2538,-0.0002,0.0001,0.2537,2.2551,-1.7455,-1.7483,2.2538,1.9902,1.9914,-1.9918,-1.9904
1.40,0.0099,0.0056,0.2760,-0.0002,0.0002,0.2759,2.2772,-1.7233,-1.7261,2.2760,1.9893,1.9907,-1.9911,-1.9895
1.50,0.0106,0.0066,0.2980,-0.0002,0.0002,0.2980,2.2993,-1.7013,-1.7040,2.2981,1.9885,1.9900,-1.9904,-1.9888
1.60,0.0113,0.0077,0.3201,-0.0002,0.0002,0.3201,2.3214,-1.6792,-1.6819,2.3202,1.9879,1.9894,-1.9898,-1.9881
1.70,0.0118,0.0088,0.3422,-0.0002,0.0002,0.3421,2.3435,-1.6571,-1.6599,2.3423,1.9873,1.9889,-1.9893,-1.9876
1.80,0.0122,0.0100,0.3642,-0.0002,0.0002,0.3641,2.3655,-1.6352,-1.6379,2.3643,1.9868,1.9885,-1.9889,-1.9871
1.90,0.0126,0.0113,0.3862,-0.0002,0.0002,0.3861,2.3874,-1.6132,-1.6159,2.3863,1.9864,1.9882,-1.9885,-1.9867
2.00,0.0129,0.0126,0.4082,-0.0002,0.0002,0.4081,2.4094,-1.5912,-1.5939,2.4083,1.9861,1.9879,-1.9882,-1.9864
2.10,0.0132,0.0139,0.4301,-0.0002,0.0002,0.4300,2.4313,-1.5693,-1.5718,2.4302,1.9858,1.9876,-1.9880,-1.9861
2.20,0.0134,0.0152,0.4521,-0.0002,0.0002,0.4520,2.4533,-1.5473,-1.5499,2.4522,1.9856,1.9874,-1.9878,-1.9859
2.30,0.0135,0.0165,0.4741,-0.0002,0.0002,0.4740,2.4753,-1.5253,-1.5279,2.4743,1.9855,1.9873,-1.9876,-1.9858
2.40,0.0136,0.0179,0.4961,-0.0002,0.0002,0.4961,2.4973,-1.5032,-1.5058,2.4963,1.9853,1.9872,-1.9875,-1.9857
2.50,0.0137,0.0193,0.5181,-0.0002,0.0002,0.5181,2.5193,-1.4813,-1.4839,2.5183,1.9852,1.9871,-1.9874,-1.9856
2.60,0.0138,0.0206,0.5401,-0.0002,0.0002,0.5401,2.5413,-1.4592,-1.4618,2.5403,1.9852,1.9870,-1.9874,-1.9855
2.70,0.0138,0.0220,0.5621,-0.0002,0.0002,0.5621,2.5633,-1.4372,-1.4399,2.5623,1.9852,1.9870,-1.9873,-1.9855
