t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0013,0.0000,0.0670,-0.0000,0.0000,0.0000,2.0683,-1.9330,-1.9351,2.0676,1.9993,1.9994,-1.9995,-1.9993
0.10,0.0018,0.0002,0.0888,-0.0000,0.0000,0.0219,2.0902,-1.9111,-1.9132,2.0894,1.9984,1.9987,-1.9988,-1.9985
0.20,0.0027,0.0004,0.1108,-0.0000,0.0000,0.0438,2.1121,-1.8891,-1.8912,2.1114,1.9974,1.9978,-1.9979,-1.9975
0.30,0.0036,0.0007,0.1328,-0.0001,0.0000,0.0658,2.1342,-1.8671,-1.8692,2.1334,1.9963,1.9968,-1.9970,-1.9963
0.40,0.0047,0.0011,0.1548,-0.0001,0.0001,0.0878,2.1561,-1.8452,-1.8473,2.1553,1.9951,1.9957,-1.9960,-1.9951
0.50,0.0057,0.0016,0.1765,-0.0001,0.0001,0.1096,2.1779,-1.8234,-1.8255,2.1771,1.9939,1.9947,-1.9950,-1.9940
0.60,0.0068,0.0023,0.1986,-0.0001,0.0001,0.1316,2.1999,-1.8013,-1.8035,2.1991,1.9928,1.9937,-1.9940,-1.9929
0.70,0.0078,0.0030,0.2205,-0.0001,0.0001,0.1535,2.2219,-1.7794,-1.7815,2.2210,1.9917,1.9928,-1.9931,-1.9918
0.80,0.0087,0.0038,0.2426,-0.0001,0.0001,0.1756,2.2440,-1.7573,-1.7594,2.2431,1.9907,1.9919,-1.9922,-1.9908
0.90,0.0095,0.0047,0.2646,-0.0001,0.0001,0.1977,2.2660,-1.7353,-1.7374,2.2652,1.9897,1.9911,-1.9914,-1.9899
1.00,0.0103,0.0057,0.2866,-0.0001,0.0001,0.2197,2.2880,-1.7133,-1.7154,2.2872,1.9889,1.9904,-1.9907,-1.9891
1.10,0.0109,0.0068,0.3086,-0.0001,0.0001,0.2416,2.3099,-1.6913,-1.6934,2.3092,1.9882,1.9898,-1.9901,-1.9884
1.20,0.0115,0.0079,0.3306,-0.0001,0.0001,0.2636,2.3319,-1.6693,-1.6714,2.3312,1.9876,1.9892,-1.9896,-1.9878
1.30,0.0120,0.0091,0.3526,-0.0001,0.0001,0.2857,2.3539,-1.6473,-1.6494,2.3532,1.9871,1.9888,-1.9891,-1.9873
1.40,0.0124,0.0103,0.3746,-0.0001,0.0001,0.3077,2.3759,-1.6253,-1.6273,2.3752,1.9866,1.9884,-1.9887,-1.9869
1.50,0.0128,0.0115,0.3966,-0.0001,0.0001,0.3296,2.3979,-1.6034,-1.6054,2.3972,1.9863,1.9881,-1.9883,-1.9865
