t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0028,-0.0000,0.0000,0.0027,2.0025,-1.9973,-1.9972,2.0030,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0151,-0.0000,0.0000,0.0151,2.0145,-1.9850,-1.9847,2.0158,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0359,0.0000,0.0000,0.0358,2.0350,-1.9644,-1.9639,2.0368,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0001,0.0579,0.0000,0.0000,0.0578,2.0570,-1.9423,-1.9419,2.0587,1.9996,1.9996,-1.9996,-1.9995
0.50,0.0012,0.0002,0.0799,0.0000,0.0000,0.0798,2.0791,-1.9203,-1.9199,2.0807,1.9989,1.9990,-1.9990,-1.9988
0.60,0.0020,0.0004,0.1018,0.0000,0.0000,0.1017,2.1010,-1.8984,-1.8981,2.1026,1.9980,1.9982,-1.9982,-1.9979
0.70,0.0030,0.0007,0.1237,0.0001,0.0001,0.1236,2.1229,-1.8765,-1.8762,2.1245,1.9969,1.9972,-1.9972,-1.9968
0.80,0.0041,0.0010,0.1456,0.0001,0.0001,0.1456,2.1448,-1.8546,-1.8542,2.1464,1.9958,1.9962,-1.9962,-1.9956
0.90,0.0052,0.0015,0.1675,0.0001,0.0001,0.1675,2.1668,-1.8326,-1.8323,2.1683,1.9947,1.9952,-1.9952,-1.9944
1.00,0.0062,0.0020,0.1894,0.0001,0.0001,0.1894,2.1886,-1.8108,-1.8104,2.1902,1.9935,1.9942,-1.9942,-1.9932
1.10,0.0073,0.0027,0.2113,0.0001,0.0001,0.2112,2.2105,-1.7889,-1.7885,2.2121,1.9925,1.9933,-1.9932,-1.9921
1.20,0.0082,0.0035,0.2332,0.0001,0.0001,0.2331,2.2324,-1.7670,-1.7666,2.2340,1.9914,1.9924,-1.9923,-1.9911
