t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0000,-2.0000,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0014,-0.0000,0.0000,0.0013,2.0015,-1.9985,-1.9987,2.0012,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0113,-0.0000,0.0000,0.0112,2.0118,-1.9885,-1.9889,2.0106,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0305,-0.0000,0.0000,0.0304,2.0312,-1.9691,-1.9697,2.0296,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0001,0.0524,-0.0000,0.0000,0.0523,2.0532,-1.9472,-1.9479,2.0514,1.9997,1.9997,-1.9997,-1.9997
0.50,0.0011,0.0002,0.0745,-0.0000,0.0000,0.0744,2.0754,-1.9251,-1.9258,2.0735,1.9990,1.9992,-1.9992,-1.9991
0.60,0.0019,0.0004,0.0964,-0.0000,0.0000,0.0964,2.0973,-1.9031,-1.9039,2.0954,1.9981,1.9984,-1.9984,-1.9982
0.70,0.0028,0.0006,0.1184,-0.0000,0.0000,0.1184,2.1193,-1.8811,-1.8819,2.1174,1.9971,1.9974,-1.9975,-1.9972
0.80,0.0039,0.0010,0.1404,-0.0000,0.0000,0.1404,2.1413,-1.8591,-1.8599,2.1393,1.9959,1.9964,-1.9965,-1.9960
0.90,0.0050,0.0014,0.1624,-0.0000,0.0000,0.1624,2.1633,-1.8371,-1.8379,2.1613,1.9947,1.9954,-1.9954,-1.9948
1.00,0.0060,0.0019,0.1844,-0.0000,0.0000,0.1844,2.1853,-1.8151,-1.8159,2.1833,1.9936,1.9944,-1.9944,-1.9937
1.10,0.0071,0.0026,0.2063,-0.0001,0.0001,0.2063,2.2072,-1.7931,-1.7940,2.2053,1.9924,1.9934,-1.9935,-1.9926
1.20,0.0080,0.0034,0.2284,-0.0001,0.0001,0.2283,2.2292,-1.7711,-1.7719,2.2273,1.9914,1.9925,-1.9926,-1.9916
1.30,0.0089,0.0042,0.2503,-0.0001,0.0001,0.2502,2.2511,-1.7492,-1.7500,2.2492,1.9904,1.9916,-1.9917,-1.9906
1.40,0.0097,0.0051,0.2723,-0.0001,0.0001,0.2722,2.2732,-1.7272,-1.7280,2.2712,1.9895,1.9909,-1.9910,-1.9898
1.50,0.0105,0.0061,0.2943,-0.0001,0.0001,0.2942,2.2951,-1.7053,-1.7060,2.2932,1.9887,1.9902,-1.9903,-1.9890
1.60,0.0111,0.0072,0.3163,-0.0001,0.0001,0.3162,2.3171,-1.6833,-1.6840,2.3152,1.9881,1.9896,-1.9897,-1.9883
1.70,0.0116,0.0084,0.3383,-0.0001,0.0001,0.3382,2.3391,-1.6613,-1.6620,2.3373,1.9875,1.9891,-1.9892,-1.9877
1.80,0.0121,0.0096,0.3602,-0.0001,0.0001,0.3602,2.3611,-1.6393,-1.6401,2.3592,1.9870,1.9886,-1.9888,-1.9872
1.90,0.0125,0.0108,0.3822,-0.0001,0.0001,0.3822,2.3830,-1.6174,-1.6180,2.3812,1.9865,1.9883,-1.9884,-1.9868
2.00,0.0128,0.0120,0.4042,-0.0001,0.0001,0.4042,2.4050,-1.5954,-1.5960,2.4032,1.9862,1.9880,-1.9882,-1.9865
2.10,0.0131,0.0133,0.4260,-0.0001,0.0001,0.4259,2.4268,-1.5736,-1.5743,2.4250,1.9859,1.9877,-1.9879,-1.9862
2.20,0.0133,0.0147,0.4480,-0.0001,0.0001,0.4480,2.4488,-1.5515,-1.5522,2.4470,1.9857,1.9875,-1.9877,-1.9860
2.30,0.0134,0.0160,0.4700,-0.0001,0.0001,0.4700,2.4708,-1.5295,-1.5302,2.4691,1.9855,1.9874,-1.9876,-1.9858
2.40,0.0136,0.0173,0.4921,-0.0001,0.0001,0.4921,2.4929,-1.5074,-1.5081,2.4911,1.9854,1.9873,-1.9875,-1.9857
2.50,0.0137,0.0187,0.5141,-0.0001,0.0001,0.5141,2.5149,-1.4854,-1.4861,2.5131,1.9853,1.9872,-1.9874,-1.9856
2.60,0.0137,0.0201,0.5360,-0.0001,0.0001,0.5360,2.5368,-1.4635,-1.4642,2.5351,1.9853,1.9871,-1.9873,-1.9855
2.70,0.0138,0.0215,0.5580,-0.0001,0.0001,0.5580,2.5588,-1.4415,-1.4422,2.5571,1.9852,1.9871,-1.9873,-1.9854
2.80,0.0138,0.0228,0.5801,-0.0001,0.0001,0.5800,2.5809,-1.4195,-1.4202,2.5791,1.9852,1.9870,-1.9873,-1.9854
2.90,0.0138,0.0242,0.6021,-0.0001,0.0001,0.6021,2.6029,-1.3975,-1.3981,2.6012,1.9852,1.9870,-1.9872,-1.9854
3.00,0.0138,0.0256,0.6240,-0.0001,0.0001,0.6240,2.6248,-1.3756,-1.3762,2.6230,1.9852,1.9870,-1.9872,-1.9854
3.10,0.0138,0.0270,0.6458,-0.0001,0.0001,0.6457,2.6466,-1.3538,-1.3545,2.6448,1.9852,1.9870,-1.9873,-1.9854
3.20,0.0138,0.0283,0.6678,-0.0001,0.0001,0.6678,2.6686,-1.3318,-1.3324,2.6669,1.9852,1.9870,-1.9873,-1.9854
3.30,0.0138,0.0297,0.6898,-0.0001,0.0001,0.6898,2.6906,-1.3098,-1.3104,2.6889,1.9852,1.9871,-1.9873,-1.9854
3.40,0.0137,0.0311,0.7118,-0.0001,0.0001,0.7117,2.7125,-1.2878,-1.2885,2.7108,1.9852,1.9871,-1.9873,-1.9855
3.50,0.0137,0.0325,0.7338,-0.0001,0.0001,0.7337,2.7346,-1.2658,-1.2664,2.7328,1.9853,1.9871,-1.9873,-1.9855
3.60,0.0137,0.0338,0.7558,-0.0001,0.0001,0.7557,2.7566,-1.2438,-1.2444,2.7548,1.9853,1.9871,-1.9873,-1.9855
3.70,0.0137,0.0352,0.7778,-0.0001,0.0001,0.7777,2.7786,-1.2218,-1.2224,2.7768,1.9853,1.9871,-1.9874,-1.9855
3.80,0.0137,0.0366,0.7998,-0.0001,0.0001,0.7997,2.8006,-1.1998,-1.2004,2.7988,1.9853,1.9871,-1.9874,-1.9855
3.90,0.0137,0.0379,0.8218,-0.0001,0.0001,0.8218,2.8226,-1.1778,-1.1784,2.8208,1.9853,1.9872,-1.9874,-1.9855
4.00,0.0137,0.0393,0.8438,-0.0001,0.0001,0.8437,2.8445,-1.1558,-1.1565,2.8428,1.9853,1.9872,-1.9874,-1.9855
4.10,0.0137,0.0407,0.8658,-0.0001,0.0001,0.8657,2.8665,-1.1338,-1.1345,2.8648,1.9853,1.9872,-1.9874,-1.9856
4.20,0.0136,0.0420,0.8878,-0.0001,0.0001,0.8877,2.8886,-1.1118,-1.1125,2.8868,1.9853,1.9872,-1.9874,-1.9856
4.30,0.0136,0.0434,0.9098,-0.0001,0.0001,0.9097,2.9106,-1.0898,-1.0905,2.9088,1.9853,1.9872,-1.9874,-1.9856
4.40,0.0136,0.0448,0.9317,-0.0001,0.0001,0.9317,2.9325,-1.0679,-1.0685,2.9308,1.9853,1.9872,-1.9874,-1.9856
4.50,0.0136,0.0461,0.9537,-0.0001,0.0001,0.9537,2.9545,-1.0459,-1.0465,2.9527,1.9853,1.9872,-1.9874,-1.9856
4.60,0.0137,0.0475,0.9758,-0.0001,0.0001,0.9757,2.9765,-1.0238,-1.0245,2.9748,1.9853,1.9872,-1.9874,-1.9856
4.70,0.0137,0.0489,0.9977,-0.0001,0.0001,0.9977,2.9985,-1.0018,-1.0025,2.9968,1.9853,1.9872,-1.9874,-1.9856
4.80,0.0137,0.0502,1.0197,-0.0001,0.0001,1.0197,3.0205,-0.9798,-0.9805,3.0188,1.9853,1.9872,-1.9874,-1.9855
4.90,0.0137,0.0516,1.0417,-0.0001,0.0001,1.0417,3.0425,-0.9579,-0.9585,3.0408,1.9853,1.9872,-1.9874,-1.9855
5.00,0.0137,0.0530,1.0637,-0.0001,0.0001,1.0637,3.0645,-0.9359,-0.9365,3.0628,1.9853,1.9872,-1.9874,-1.9855
5.10,0.0137,0.0543,1.0856,-0.0001,0.0001,1.0856,3.0864,-0.9139,-0.9146,3.0847,1.9853,1.9871,-1.9874,-1.9855
5.20,0.0137,0.0557,1.1075,-0.0001,0.0001,1.1075,3.1083,-0.8920,-0.8927,3.1066,1.9853,1.9871,-1.9874,-1.9855
5.30,0.0137,0.0571,1.1296,-0.0001,0.0001,1.1295,3.1304,-0.8700,-0.8707,3.1286,1.9853,1.9871,-1.9874,-1.9855
5.40,0.0137,0.0584,1.1516,-0.0001,0.0001,1.1515,3.1523,-0.8480,-0.8487,3.1506,1.9853,1.9871,-1.9873,-1.9855
5.50,0.0137,0.0598,1.1736,-0.0001,0.0001,1.1735,3.1743,-0.8260,-0.8267,3.1726,1.9852,1.9871,-1.9873,-1.9855
