t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0003,0.0000,0.0039,-0.0000,0.0000,0.0038,2.0043,-1.9965,-1.9960,2.0038,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0006,0.0001,0.0176,-0.0000,0.0000,0.0175,2.0185,-1.9833,-1.9822,2.0172,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0007,0.0001,0.0387,-0.0000,0.0000,0.0386,2.0399,-1.9623,-1.9610,2.0383,1.9999,2.0000,-1.9999,-1.9999
0.40,0.0009,0.0002,0.0607,-0.0000,0.0000,0.0606,2.0619,-1.9403,-1.9391,2.0602,1.9995,1.9996,-1.9996,-1.9995
0.50,0.0014,0.0003,0.0826,-0.0000,0.0000,0.0826,2.0838,-1.9183,-1.9172,2.0822,1.9987,1.9989,-1.9989,-1.9988
0.60,0.0022,0.0005,0.1046,-0.0000,0.0000,0.1046,2.1058,-1.8963,-1.8952,2.1042,1.9977,1.9981,-1.9980,-1.9978
0.70,0.0032,0.0008,0.1266,-0.0000,0.0000,0.1266,2.1278,-1.8743,-1.8732,2.1262,1.9966,1.9972,-1.9971,-1.9967
0.80,0.0043,0.0011,0.1486,0.0000,0.0000,0.1485,2.1498,-1.8524,-1.8512,2.1481,1.9954,1.9962,-1.9961,-1.9955
0.90,0.0054,0.0016,0.1706,0.0000,0.0000,0.1705,2.1718,-1.8304,-1.8292,2.1701,1.9943,1.9952,-1.9950,-1.9944
1.00,0.0064,0.0022,0.1925,0.0000,0.0000,0.1925,2.1937,-1.8084,-1.8073,2.1921,1.9931,1.9942,-1.9940,-1.9932
1.10,0.0074,0.0029,0.2145,0.0000,0.0000,0.2144,2.2157,-1.7865,-1.7853,2.2140,1.9920,1.9932,-1.9931,-1.9921
1.20,0.0084,0.0037,0.2365,-0.0000,0.0000,0.2364,2.2377,-1.7645,-1.7633,2.2360,1.9910,1.9923,-1.9922,-1.9911
1.30,0.0093,0.0046,0.2585,-0.0000,0.0000,0.2584,2.2597,-1.7425,-1.7413,2.2580,1.9900,1.9915,-1.9914,-1.9902
1.40,0.0100,0.0055,0.2804,-0.0000,0.0000,0.2804,2.2816,-1.7205,-1.7193,2.2799,1.9892,1.9908,-1.9907,-1.9894
1.50,0.0107,0.0066,0.3025,-0.0000,0.0000,0.3024,2.3036,-1.6985,-1.6973,2.3020,1.9885,1.9901,-1.9900,-1.9886
1.60,0.0113,0.0077,0.3244,-0.0000,0.0000,0.3244,2.3256,-1.6765,-1.6753,2.3239,1.9878,1.9896,-1.9895,-1.9880
1.70,0.0118,0.0088,0.3465,-0.0000,0.0000,0.3464,2.3476,-1.6545,-1.6533,2.3460,1.9873,1.9891,-1.9890,-1.9874
1.80,0.0123,0.0100,0.3685,-0.0000,0.0000,0.3684,2.3696,-1.6325,-1.6313,2.3680,1.9868,1.9886,-1.9886,-1.9870
1.90,0.0126,0.0113,0.3903,-0.0000,0.0000,0.3902,2.3914,-1.6107,-1.6095,2.3898,1.9864,1.9883,-1.9882,-1.9866
2.00,0.0129,0.0126,0.4122,-0.0000,0.0000,0.4121,2.4133,-1.5888,-1.5875,2.4118,1.9861,1.9880,-1.9880,-1.9863
2.10,0.0132,0.0139,0.4342,-0.0000,0.0000,0.4341,2.4353,-1.5668,-1.5655,2.4337,1.9859,1.9878,-1.9877,-1.9860
2.20,0.0134,0.0152,0.4562,-0.0000,0.0000,0.4561,2.4573,-1.5448,-1.5435,2.4558,1.9857,1.9876,-1.9876,-1.9858
2.30,0.0135,0.0165,0.4782,-0.0000,0.0000,0.4782,2.4793,-1.5228,-1.5214,2.4778,1.9856,1.9874,-1.9874,-1.9856
2.40,0.0136,0.0179,0.5002,-0.0000,0.0000,0.5001,2.5013,-1.5008,-1.4995,2.4997,1.9854,1.9873,-1.9873,-1.9855
2.50,0.0137,0.0193,0.5222,-0.0000,0.0000,0.5221,2.5233,-1.4788,-1.4775,2.5218,1.9854,1.9872,-1.9873,-1.9854
2.60,0.0137,0.0206,0.5442,-0.0000,0.0000,0.5441,2.5453,-1.4568,-1.4555,2.5437,1.9853,1.9872,-1.9872,-1.9854
2.70,0.0138,0.0220,0.5662,-0.0000,0.0000,0.5661,2.5673,-1.4348,-1.4335,2.5658,1.9853,1.9872,-1.9872,-1.9853
2.80,0.0138,0.0234,0.5882,-0.0000,0.0000,0.5881,2.5893,-1.4128,-1.4115,2.5878,1.9853,1.9871,-1.9872,-1.9853
2.90,0.0138,0.0248,0.6102,-0.0000,0.0000,0.6101,2.6113,-1.3908,-1.3895,2.6098,1.9853,1.9871,-1.9872,-1.9853
3.00,0.0138,0.0262,0.6321,-0.0000,0.0000,0.6321,2.6333,-1.3689,-1.3676,2.6317,1.9853,1.9871,-1.9872,-1.9853
3.10,0.0138,0.0275,0.6541,-0.0000,0.0000,0.6541,2.6553,-1.3469,-1.3456,2.6537,1.9853,1.9871,-1.9872,-1.9853
3.20,0.0138,0.0289,0.6761,-0.0000,0.0000,0.6760,2.6772,-1.3249,-1.3236,2.6757,1.9853,1.9871,-1.9872,-1.9853
3.30,0.0138,0.0303,0.6980,-0.0000,0.0000,0.6979,2.6991,-1.3030,-1.3017,2.6976,1.9853,1.9872,-1.9872,-1.9854
3.40,0.0137,0.0317,0.7200,-0.0000,0.0000,0.7199,2.7211,-1.2810,-1.2797,2.7195,1.9853,1.9872,-1.9872,-1.9854
3.50,0.0137,0.0330,0.7420,-0.0000,0.0000,0.7419,2.7431,-1.2590,-1.2577,2.7416,1.9854,1.9872,-1.9872,-1.9854
3.60,0.0137,0.0344,0.7640,-0.0000,0.0000,0.7639,2.7651,-1.2370,-1.2357,2.7636,1.9854,1.9872,-1.9873,-1.9854
3.70,0.0137,0.0358,0.7860,-0.0000,0.0000,0.7860,2.7871,-1.2150,-1.2137,2.7856,1.9854,1.9872,-1.9873,-1.9854
3.80,0.0137,0.0372,0.8080,-0.0000,0.0000,0.8079,2.8091,-1.1930,-1.1917,2.8076,1.9854,1.9872,-1.9873,-1.9854
3.90,0.0137,0.0385,0.8300,-0.0000,0.0000,0.8299,2.8311,-1.1710,-1.1697,2.8296,1.9854,1.9872,-1.9873,-1.9855
4.00,0.0137,0.0399,0.8520,-0.0000,0.0000,0.8519,2.8531,-1.1490,-1.1477,2.8516,1.9854,1.9873,-1.9873,-1.9855
