t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0006,0.0000,0.0023,-0.0000,0.0000,0.0023,2.0020,-1.9965,-1.9979,2.0018,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0014,0.0001,0.0138,-0.0000,0.0000,0.0137,2.0129,-1.9835,-1.9867,2.0124,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0017,0.0003,0.0339,-0.0000,0.0000,0.0339,2.0327,-1.9626,-1.9666,2.0321,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0018,0.0005,0.0559,-0.0000,0.0000,0.0559,2.0548,-1.9406,-1.9446,2.0541,1.9996,1.9996,-1.9997,-1.9997
0.50,0.0021,0.0007,0.0779,-0.0000,0.0000,0.0778,2.0768,-1.9186,-1.9227,2.0760,1.9990,1.9989,-1.9991,-1.9990
0.60,0.0027,0.0009,0.1000,-0.0001,0.0001,0.0999,2.0989,-1.8965,-1.9006,2.0981,1.9980,1.9981,-1.9982,-1.9981
0.70,0.0035,0.0012,0.1220,-0.0001,0.0001,0.1219,2.1209,-1.8745,-1.8786,2.1201,1.9970,1.9971,-1.9973,-1.9970
0.80,0.0045,0.0016,0.1439,-0.0001,0.0001,0.1439,2.1428,-1.8526,-1.8567,2.1421,1.9958,1.9960,-1.9963,-1.9959
0.90,0.0055,0.0021,0.1658,-0.0001,0.0001,0.1657,2.1647,-1.8307,-1.8348,2.1639,1.9946,1.9950,-1.9953,-1.9947
1.00,0.0065,0.0027,0.1878,-0.0001,0.0001,0.1877,2.1867,-1.8087,-1.8128,2.1859,1.9935,1.9939,-1.9943,-1.9936
1.10,0.0075,0.0034,0.2098,-0.0001,0.0001,0.2098,2.2087,-1.7866,-1.7908,2.2080,1.9924,1.9929,-1.9933,-1.9925
1.20,0.0084,0.0042,0.2318,-0.0001,0.0001,0.2318,2.2307,-1.7646,-1.7688,2.2300,1.9913,1.9920,-1.9925,-1.9915
1.30,0.0093,0.0051,0.2538,-0.0002,0.0002,0.2538,2.2527,-1.7426,-1.7468,2.2520,1.9904,1.9912,-1.9916,-1.9905
1.40,0.0101,0.0061,0.2757,-0.0002,0.0002,0.2757,2.2746,-1.7207,-1.7248,2.2739,1.9895,1.9904,-1.9909,-1.9897
1.50,0.0108,0.0071,0.2978,-0.0002,0.0002,0.2977,2.2967,-1.6987,-1.7028,2.2959,1.9887,1.9898,-1.9903,-1.9889
1.60,0.0114,0.0082,0.3198,-0.0002,0.0002,0.3198,2.3187,-1.6766,-1.6807,2.3179,1.9881,1.9892,-1.9897,-1.9883
1.70,0.0119,0.0094,0.3418,-0.0002,0.0002,0.3417,2.3406,-1.6547,-1.6587,2.3399,1.9875,1.9887,-1.9892,-1.9877
1.80,0.0124,0.0106,0.3638,-0.0002,0.0002,0.3637,2.3626,-1.6327,-1.6367,2.3619,1.9870,1.9883,-1.9888,-1.9872
1.90,0.0127,0.0118,0.3858,-0.0002,0.0002,0.3858,2.3847,-1.6107,-1.6147,2.3839,1.9866,1.9880,-1.9884,-1.9868
2.00,0.0130,0.0131,0.4078,-0.0002,0.0002,0.4078,2.4066,-1.5887,-1.5926,2.4059,1.9862,1.9877,-1.9881,-1.9865
2.10,0.0133,0.0145,0.4298,-0.0002,0.0002,0.4297,2.4286,-1.5667,-1.5707,2.4279,1.9859,1.9875,-1.9879,-1.9862
2.20,0.0135,0.0158,0.4517,-0.0002,0.0002,0.4517,2.4505,-1.5448,-1.5487,2.4499,1.9857,1.9873,-1.9877,-1.9860
2.30,0.0136,0.0171,0.4736,-0.0002,0.0002,0.4736,2.4724,-1.5229,-1.5268,2.4718,1.9855,1.9872,-1.9876,-1.9858
2.40,0.0137,0.0185,0.4957,-0.0002,0.0002,0.4956,2.4945,-1.5009,-1.5047,2.4939,1.9854,1.9871,-1.9875,-1.9857
2.50,0.0138,0.0199,0.5177,-0.0002,0.0002,0.5177,2.5165,-1.4788,-1.4827,2.5159,1.9853,1.9870,-1.9874,-1.9856
2.60,0.0139,0.0213,0.5397,-0.0002,0.0002,0.5396,2.5385,-1.4568,-1.4608,2.5379,1.9852,1.9870,-1.9874,-1.9855
2.70,0.0139,0.0227,0.5617,-0.0002,0.0002,0.5617,2.5605,-1.4348,-1.4388,2.5599,1.9852,1.9870,-1.9873,-1.9855
2.80,0.0139,0.0241,0.5837,-0.0002,0.0002,0.5836,2.5825,-1.4128,-1.4168,2.5819,1.9852,1.9870,-1.9873,-1.9855
2.90,0.0139,0.0255,0.6057,-0.0002,0.0002,0.6057,2.6045,-1.3908,-1.3948,2.6039,1.9851,1.9870,-1.9873,-1.9855
3.00,0.0139,0.0268,0.6277,-0.0002,0.0002,0.6276,2.6265,-1.3688,-1.3728,2.6259,1.9851,1.9870,-1.9873,-1.9855
3.10,0.0139,0.0282,0.6497,-0.0002,0.0002,0.6497,2.6485,-1.3468,-1.3508,2.6479,1.9851,1.9870,-1.9873,-1.9855
3.20,0.0139,0.0296,0.6717,-0.0002,0.0002,0.6717,2.6706,-1.3248,-1.3287,2.6699,1.9852,1.9870,-1.9873,-1.9855
3.30,0.0139,0.0310,0.6938,-0.0002,0.0002,0.6937,2.6926,-1.3028,-1.3067,2.6919,1.9852,1.9870,-1.9873,-1.9855
