t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0004,-0.0000,0.0000,0.0003,2.0004,-1.9997,-1.9997,2.0005,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0075,-0.0000,0.0000,0.0075,2.0076,-1.9927,-1.9930,2.0081,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0245,-0.0000,0.0000,0.0244,2.0246,-1.9758,-1.9764,2.0255,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0462,-0.0000,0.0000,0.0461,2.0464,-1.9541,-1.9548,2.0472,1.9998,1.9998,-1.9999,-1.9998
0.50,0.0010,0.0002,0.0681,-0.0000,0.0000,0.0680,2.0683,-1.9322,-1.9329,2.0691,1.9992,1.9994,-1.9994,-1.9992
0.60,0.0016,0.0003,0.0901,-0.0000,0.0000,0.0900,2.0902,-1.9102,-1.9109,2.0911,1.9984,1.9986,-1.9987,-1.9984
0.70,0.0025,0.0006,0.1121,-0.0000,0.0000,0.1121,2.1124,-1.8881,-1.8888,2.1131,1.9973,1.9977,-1.9978,-1.9974
0.80,0.0036,0.0009,0.1341,-0.0000,0.0000,0.1340,2.1343,-1.8661,-1.8669,2.1350,1.9962,1.9968,-1.9968,-1.9962
0.90,0.0046,0.0013,0.1559,-0.0000,0.0000,0.1559,2.1562,-1.8442,-1.8451,2.1568,1.9950,1.9957,-1.9958,-1.9950
1.00,0.0057,0.0018,0.1779,-0.0000,0.0000,0.1779,2.1781,-1.8223,-1.8230,2.1789,1.9939,1.9947,-1.9948,-1.9938
1.10,0.0068,0.0024,0.2000,0.0000,0.0000,0.1999,2.2001,-1.8002,-1.8010,2.2009,1.9927,1.9937,-1.9938,-1.9927
1.20,0.0078,0.0031,0.2220,0.0000,0.0000,0.2219,2.2222,-1.7782,-1.7789,2.2229,1.9917,1.9928,-1.9928,-1.9916
1.30,0.0087,0.0040,0.2440,0.0000,0.0000,0.2439,2.2441,-1.7563,-1.7570,2.2449,1.9907,1.9919,-1.9920,-1.9907
1.40,0.0096,0.0049,0.2660,0.0000,0.0000,0.2659,2.2661,-1.7342,-1.7349,2.2669,1.9898,1.9912,-1.9912,-1.9898
1.50,0.0103,0.0059,0.2879,0.0000,0.0000,0.2879,2.2881,-1.7122,-1.7130,2.2889,1.9890,1.9905,-1.9905,-1.9890
1.60,0.0110,0.0069,0.3100,0.0000,0.0000,0.3099,2.3101,-1.6902,-1.6910,2.3110,1.9883,1.9898,-1.9899,-1.9883
1.70,0.0115,0.0081,0.3320,0.0000,0.0000,0.3319,2.3322,-1.6682,-1.6689,2.3330,1.9877,1.9893,-1.9893,-1.9877
1.80,0.0120,0.0092,0.3540,0.0000,0.0000,0.3540,2.3542,-1.6462,-1.6469,2.3550,1.9872,1.9888,-1.9889,-1.9872
1.90,0.0124,0.0105,0.3760,0.0000,0.0000,0.3760,2.3762,-1.6242,-1.6249,2.3770,1.9868,1.9885,-1.9885,-1.9867
2.00,0.0128,0.0117,0.3980,0.0000,0.0000,0.3979,2.3982,-1.6022,-1.6029,2.3990,1.9864,1.9881,-1.9881,-1.9864
2.10,0.0130,0.0130,0.4199,0.0000,0.0000,0.4198,2.4201,-1.5803,-1.5811,2.4208,1.9861,1.9879,-1.9879,-1.9861
2.20,0.0133,0.0143,0.4419,0.0000,0.0000,0.4419,2.4421,-1.5583,-1.5590,2.4429,1.9859,1.9877,-1.9877,-1.9859
2.30,0.0134,0.0157,0.4640,0.0000,0.0000,0.4639,2.4641,-1.5363,-1.5369,2.4649,1.9857,1.9875,-1.9875,-1.9857
2.40,0.0136,0.0170,0.4859,0.0000,0.0000,0.4859,2.4861,-1.5143,-1.5150,2.4869,1.9855,1.9874,-1.9874,-1.9855
2.50,0.0137,0.0184,0.5079,0.0000,0.0000,0.5079,2.5081,-1.4923,-1.4929,2.5089,1.9854,1.9873,-1.9873,-1.9854
2.60,0.0137,0.0197,0.5299,0.0000,0.0000,0.5298,2.5300,-1.4704,-1.4710,2.5309,1.9854,1.9872,-1.9872,-1.9854
2.70,0.0138,0.0211,0.5519,0.0000,0.0000,0.5518,2.5520,-1.4484,-1.4490,2.5530,1.9853,1.9872,-1.9872,-1.9853
2.80,0.0138,0.0225,0.5739,0.0000,0.0000,0.5738,2.5740,-1.4264,-1.4270,2.5749,1.9853,1.9872,-1.9872,-1.9853
2.90,0.0138,0.0239,0.5959,0.0000,0.0000,0.5958,2.5960,-1.4044,-1.4050,2.5969,1.9853,1.9871,-1.9871,-1.9853
3.00,0.0138,0.0252,0.6179,0.0000,0.0000,0.6178,2.6180,-1.3823,-1.3830,2.6189,1.9853,1.9871,-1.9871,-1.9853
3.10,0.0138,0.0266,0.6399,0.0000,0.0000,0.6398,2.6400,-1.3603,-1.3610,2.6409,1.9853,1.9872,-1.9871,-1.9853
3.20,0.0138,0.0280,0.6618,0.0000,0.0000,0.6618,2.6619,-1.3384,-1.3390,2.6628,1.9853,1.9872,-1.9872,-1.9853
3.30,0.0138,0.0294,0.6837,0.0000,0.0000,0.6836,2.6838,-1.3165,-1.3172,2.6847,1.9853,1.9872,-1.9872,-1.9853
3.40,0.0137,0.0308,0.7057,0.0000,0.0000,0.7056,2.7058,-1.2945,-1.2952,2.7067,1.9854,1.9872,-1.9872,-1.9853
3.50,0.0137,0.0321,0.7277,0.0000,0.0000,0.7276,2.7278,-1.2726,-1.2732,2.7287,1.9854,1.9872,-1.9872,-1.9854
3.60,0.0137,0.0335,0.7497,0.0000,0.0000,0.7496,2.7498,-1.2506,-1.2512,2.7507,1.9854,1.9872,-1.9872,-1.9854
3.70,0.0137,0.0349,0.7717,0.0000,0.0000,0.7716,2.7718,-1.2286,-1.2292,2.7727,1.9854,1.9872,-1.9872,-1.9854
3.80,0.0137,0.0362,0.7936,0.0000,0.0000,0.7936,2.7938,-1.2066,-1.2072,2.7947,1.9854,1.9873,-1.9872,-1.9854
3.90,0.0137,0.0376,0.8157,0.0000,0.0000,0.8156,2.8158,-1.1846,-1.1852,2.8167,1.9854,1.9873,-1.9873,-1.9854
4.00,0.0137,0.0390,0.8377,0.0000,0.0000,0.8376,2.8378,-1.1626,-1.1632,2.8387,1.9854,1.9873,-1.9873,-1.9854
4.10,0.0137,0.0403,0.8596,0.0000,0.0000,0.8596,2.8598,-1.1406,-1.1413,2.8607,1.9854,1.9873,-1.9873,-1.9854
4.20,0.0136,0.0417,0.8816,0.0000,0.0000,0.8816,2.8817,-1.1186,-1.1192,2.8827,1.9855,1.9873,-1.9873,-1.9854
4.30,0.0136,0.0431,0.9036,0.0000,0.0000,0.9036,2.9037,-1.0966,-1.0973,2.9047,1.9855,1.9873,-1.9873,-1.9855
4.40,0.0136,0.0444,0.9255,0.0000,0.0000,0.9254,2.9255,-1.0748,-1.0754,2.9265,1.9855,1.9873,-1.9873,-1.9855
4.50,0.0136,0.0458,0.9475,0.0000,0.0000,0.9474,2.9476,-1.0527,-1.0534,2.9485,1.9855,1.9873,-1.9873,-1.9854
4.60,0.0136,0.0472,0.9695,0.0000,0.0000,0.9695,2.9696,-1.0307,-1.0314,2.9705,1.9854,1.9873,-1.9873,-1.9854
4.70,0.0137,0.0485,0.9915,0.0000,0.0000,0.9914,2.9916,-1.0088,-1.0094,2.9925,1.9854,1.9873,-1.9873,-1.9854
4.80,0.0137,0.0499,1.0135,0.0000,0.0000,1.0134,3.0137,-0.9867,-0.9874,3.0145,1.9854,1.9873,-1.9873,-1.9854
4.90,0.0137,0.0513,1.0355,0.0000,0.0000,1.0355,3.0356,-0.9648,-0.9654,3.0365,1.9854,1.9873,-1.9873,-1.9854
5.00,0.0137,0.0526,1.0575,0.0000,0.0000,1.0574,3.0576,-0.9428,-0.9434,3.0585,1.9854,1.9873,-1.9873,-1.9854
5.10,0.0137,0.0540,1.0795,0.0000,0.0000,1.0794,3.0796,-0.9208,-0.9214,3.0805,1.9854,1.9873,-1.9873,-1.9854
5.20,0.0137,0.0554,1.1015,0.0000,0.0000,1.1014,3.1016,-0.8988,-0.8994,3.1025,1.9854,1.9873,-1.9873,-1.9854
5.30,0.0137,0.0567,1.1235,0.0000,0.0000,1.1235,3.1236,-0.8767,-0.8774,3.1245,1.9854,1.9872,-1.9872,-1.9854
