t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0008,-0.0000,0.0000,0.0007,2.0008,-1.9994,-1.9990,2.0006,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0093,-0.0000,0.0000,0.0093,2.0096,-1.9910,-1.9900,2.0088,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0007,0.0001,0.0275,-0.0000,0.0000,0.0275,2.0279,-1.9730,-1.9715,2.0268,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0002,0.0495,0.0000,0.0000,0.0495,2.0499,-1.9510,-1.9495,2.0487,1.9997,1.9998,-1.9998,-1.9998
0.50,0.0011,0.0003,0.0714,0.0000,0.0000,0.0714,2.0718,-1.9291,-1.9276,2.0705,1.9992,1.9993,-1.9992,-1.9992
0.60,0.0017,0.0004,0.0930,0.0000,0.0000,0.0930,2.0935,-1.9075,-1.9060,2.0921,1.9983,1.9985,-1.9985,-1.9984
0.70,0.0027,0.0006,0.1151,0.0000,0.0000,0.1150,2.1155,-1.8854,-1.8840,2.1142,1.9973,1.9976,-1.9976,-1.9973
0.80,0.0037,0.0009,0.1368,0.0000,0.0000,0.1368,2.1373,-1.8637,-1.8622,2.1359,1.9961,1.9966,-1.9966,-1.9962
0.90,0.0048,0.0014,0.1588,-0.0000,0.0000,0.1588,2.1593,-1.8417,-1.8402,2.1579,1.9949,1.9956,-1.9956,-1.9950
1.00,0.0059,0.0019,0.1808,-0.0000,0.0000,0.1808,2.1813,-1.8197,-1.8182,2.1799,1.9938,1.9946,-1.9945,-1.9939
1.10,0.0069,0.0025,0.2030,-0.0000,0.0000,0.2030,2.2035,-1.7975,-1.7960,2.2021,1.9926,1.9936,-1.9935,-1.9927
1.20,0.0079,0.0033,0.2251,-0.0000,0.0000,0.2251,2.2256,-1.7754,-1.7739,2.2242,1.9916,1.9927,-1.9926,-1.9917
1.30,0.0088,0.0041,0.2471,-0.0000,0.0000,0.2471,2.2476,-1.7534,-1.7519,2.2462,1.9906,1.9918,-1.9917,-1.9907
1.40,0.0096,0.0050,0.2691,-0.0000,0.0000,0.2691,2.2695,-1.7314,-1.7299,2.2682,1.9897,1.9911,-1.9910,-1.9898
1.50,0.0104,0.0060,0.2911,-0.0000,0.0000,0.2911,2.2915,-1.7094,-1.7079,2.2902,1.9889,1.9904,-1.9903,-1.9890
1.60,0.0110,0.0071,0.3131,-0.0000,0.0000,0.3131,2.3135,-1.6874,-1.6859,2.3123,1.9882,1.9898,-1.9897,-1.9883
1.70,0.0116,0.0082,0.3351,-0.0000,0.0000,0.3351,2.3355,-1.6654,-1.6639,2.3343,1.9876,1.9893,-1.9891,-1.9877
1.80,0.0121,0.0094,0.3571,-0.0000,0.0000,0.3571,2.3574,-1.6434,-1.6419,2.3563,1.9871,1.9888,-1.9887,-1.9872
1.90,0.0125,0.0106,0.3791,-0.0000,0.0000,0.3791,2.3795,-1.6213,-1.6199,2.3783,1.9867,1.9884,-1.9883,-1.9868
2.00,0.0128,0.0119,0.4011,-0.0000,0.0000,0.4011,2.4014,-1.5994,-1.5979,2.4003,1.9863,1.9881,-1.9880,-1.9864
2.10,0.0131,0.0132,0.4231,-0.0000,0.0000,0.4231,2.4234,-1.5774,-1.5759,2.4223,1.9861,1.9879,-1.9878,-1.9861
2.20,0.0133,0.0145,0.4450,-0.0000,0.0000,0.4450,2.4453,-1.5555,-1.5540,2.4442,1.9858,1.9877,-1.9876,-1.9859
2.30,0.0134,0.0158,0.4671,-0.0000,0.0000,0.4670,2.4674,-1.5334,-1.5319,2.4663,1.9857,1.9875,-1.9874,-1.9857
2.40,0.0136,0.0172,0.4891,-0.0000,0.0000,0.4890,2.4894,-1.5115,-1.5099,2.4882,1.9855,1.9874,-1.9873,-1.9856
2.50,0.0137,0.0186,0.5111,-0.0000,0.0000,0.5110,2.5114,-1.4894,-1.4879,2.5103,1.9854,1.9873,-1.9872,-1.9855
2.60,0.0137,0.0199,0.5330,-0.0000,0.0000,0.5329,2.5333,-1.4676,-1.4660,2.5321,1.9854,1.9872,-1.9872,-1.9854
2.70,0.0138,0.0213,0.5549,-0.0000,0.0000,0.5548,2.5552,-1.4456,-1.4441,2.5541,1.9853,1.9872,-1.9871,-1.9854
2.80,0.0138,0.0227,0.5769,-0.0000,0.0000,0.5769,2.5772,-1.4236,-1.4220,2.5761,1.9853,1.9872,-1.9871,-1.9853
2.90,0.0138,0.0241,0.5989,-0.0000,0.0000,0.5988,2.5992,-1.4017,-1.4001,2.5980,1.9853,1.9871,-1.9871,-1.9853
