t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0014,0.0000,0.0828,-0.0000,0.0000,0.0000,2.0832,-1.9175,-1.9162,2.0817,1.9987,1.9989,-1.9989,-1.9988
0.10,0.0022,0.0002,0.1047,-0.0000,0.0000,0.0219,2.1052,-1.8955,-1.8943,2.1036,1.9977,1.9981,-1.9980,-1.9978
0.20,0.0032,0.0005,0.1267,0.0000,0.0000,0.0439,2.1271,-1.8736,-1.8723,2.1256,1.9966,1.9971,-1.9970,-1.9967
0.30,0.0043,0.0008,0.1487,0.0000,0.0000,0.0659,2.1491,-1.8516,-1.8503,2.1476,1.9955,1.9961,-1.9960,-1.9956
0.40,0.0054,0.0013,0.1707,0.0000,0.0000,0.0879,2.1711,-1.8296,-1.8284,2.1696,1.9943,1.9951,-1.9949,-1.9944
0.50,0.0064,0.0019,0.1926,0.0000,0.0000,0.1098,2.1930,-1.8077,-1.8064,2.1915,1.9932,1.9941,-1.9939,-1.9933
0.60,0.0074,0.0026,0.2146,0.0000,0.0000,0.1318,2.2150,-1.7857,-1.7845,2.2135,1.9921,1.9932,-1.9930,-1.9922
0.70,0.0084,0.0034,0.2366,0.0000,0.0000,0.1538,2.2370,-1.7637,-1.7624,2.2355,1.9911,1.9923,-1.9921,-1.9912
0.80,0.0093,0.0043,0.2586,0.0000,0.0000,0.1758,2.2590,-1.7417,-1.7404,2.2575,1.9901,1.9915,-1.9913,-1.9902
0.90,0.0100,0.0052,0.2804,0.0000,0.0000,0.1976,2.2808,-1.7199,-1.7186,2.2793,1.9893,1.9907,-1.9906,-1.9894
1.00,0.0107,0.0063,0.3025,0.0000,0.0000,0.2197,2.3029,-1.6978,-1.6965,2.3014,1.9886,1.9901,-1.9899,-1.9886
1.10,0.0113,0.0074,0.3245,0.0000,0.0000,0.2417,2.3249,-1.6758,-1.6745,2.3235,1.9879,1.9895,-1.9894,-1.9880
1.20,0.0118,0.0085,0.3465,0.0000,0.0000,0.2637,2.3468,-1.6538,-1.6525,2.3455,1.9874,1.9890,-1.9889,-1.9874
1.30,0.0123,0.0097,0.3686,0.0000,0.0000,0.2858,2.3689,-1.6317,-1.6305,2.3675,1.9869,1.9886,-1.9885,-1.9870
1.40,0.0126,0.0110,0.3905,0.0000,0.0000,0.3077,2.3908,-1.6097,-1.6085,2.3895,1.9866,1.9883,-1.9882,-1.9866
