t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,2.0001,-2.0000,-2.0000,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0002,-0.0000,0.0000,0.0002,2.0001,-1.9998,-1.9999,2.0006,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0007,0.0001,0.0070,-0.0000,0.0000,0.0069,2.0061,-1.9931,-1.9935,2.0084,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0012,0.0002,0.0236,-0.0000,0.0000,0.0235,2.0220,-1.9766,-1.9772,2.0260,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0013,0.0003,0.0455,0.0000,0.0000,0.0454,2.0439,-1.9546,-1.9553,2.0479,1.9999,1.9999,-1.9999,-1.9998
0.50,0.0015,0.0004,0.0675,0.0000,0.0000,0.0674,2.0659,-1.9326,-1.9333,2.0699,1.9993,1.9994,-1.9994,-1.9992
0.60,0.0020,0.0006,0.0896,0.0000,0.0000,0.0896,2.0881,-1.9104,-1.9112,2.0921,1.9985,1.9986,-1.9987,-1.9983
0.70,0.0028,0.0008,0.1116,0.0000,0.0000,0.1116,2.1101,-1.8884,-1.8892,2.1140,1.9975,1.9977,-1.9978,-1.9973
0.80,0.0038,0.0012,0.1336,0.0001,0.0001,0.1336,2.1321,-1.8664,-1.8672,2.1360,1.9964,1.9967,-1.9968,-1.9961
0.90,0.0048,0.0016,0.1556,0.0001,0.0001,0.1555,2.1540,-1.8445,-1.8452,2.1579,1.9953,1.9957,-1.9958,-1.9949
1.00,0.0059,0.0021,0.1776,0.0001,0.0001,0.1775,2.1760,-1.8225,-1.8232,2.1799,1.9941,1.9947,-1.9948,-1.9937
1.10,0.0069,0.0028,0.1995,0.0001,0.0001,0.1995,2.1980,-1.8005,-1.8013,2.2019,1.9930,1.9937,-1.9938,-1.9925
1.20,0.0079,0.0035,0.2215,0.0001,0.0001,0.2215,2.2200,-1.7785,-1.7793,2.2239,1.9919,1.9928,-1.9928,-1.9914
1.30,0.0088,0.0043,0.2435,0.0001,0.0001,0.2435,2.2419,-1.7565,-1.7573,2.2459,1.9909,1.9920,-1.9920,-1.9904
1.40,0.0096,0.0052,0.2655,0.0001,0.0001,0.2654,2.2639,-1.7345,-1.7353,2.2679,1.9900,1.9912,-1.9912,-1.9895
1.50,0.0104,0.0062,0.2874,0.0001,0.0001,0.2874,2.2858,-1.7126,-1.7134,2.2898,1.9892,1.9905,-1.9905,-1.9888
1.60,0.0110,0.0073,0.3095,0.0001,0.0001,0.3094,2.3078,-1.6906,-1.6913,2.3119,1.9885,1.9899,-1.9898,-1.9881
1.70,0.0116,0.0084,0.3315,0.0001,0.0001,0.3314,2.3298,-1.6686,-1.6693,2.3339,1.9879,1.9894,-1.9893,-1.9875
1.80,0.0121,0.0096,0.3535,0.0001,0.0001,0.3534,2.3518,-1.6466,-1.6473,2.3559,1.9874,1.9889,-1.9888,-1.9870
1.90,0.0125,0.0109,0.3754,0.0001,0.0001,0.3753,2.3737,-1.6247,-1.6254,2.3778,1.9869,1.9885,-1.9884,-1.9865
2.00,0.0128,0.0121,0.3974,0.0001,0.0001,0.3974,2.3957,-1.6027,-1.6033,2.3999,1.9866,1.9882,-1.9881,-1.9862
2.10,0.0131,0.0134,0.4194,0.0001,0.0001,0.4193,2.4177,-1.5807,-1.5814,2.4218,1.9863,1.9880,-1.9878,-1.9859
2.20,0.0133,0.0147,0.4414,0.0001,0.0001,0.4413,2.4397,-1.5587,-1.5594,2.4438,1.9860,1.9878,-1.9876,-1.9857
2.30,0.0135,0.0161,0.4634,0.0001,0.0001,0.4633,2.4617,-1.5367,-1.5373,2.4658,1.9858,1.9876,-1.9874,-1.9855
