t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0017,-0.0000,0.0000,0.0017,2.0015,-1.9981,-1.9982,2.0016,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0123,-0.0000,0.0000,0.0122,2.0117,-1.9871,-1.9875,2.0120,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0319,-0.0000,0.0000,0.0319,2.0312,-1.9673,-1.9677,2.0316,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0001,0.0539,-0.0000,0.0000,0.0539,2.0532,-1.9452,-1.9458,2.0535,1.9997,1.9997,-1.9997,-1.9997
0.50,0.0011,0.0002,0.0759,0.0000,0.0000,0.0759,2.0752,-1.9232,-1.9238,2.0755,1.9990,1.9991,-1.9991,-1.9990
0.60,0.0019,0.0004,0.0979,0.0000,0.0000,0.0978,2.0972,-1.9012,-1.9019,2.0974,1.9981,1.9983,-1.9983,-1.9981
0.70,0.0029,0.0006,0.1198,-0.0000,0.0000,0.1197,2.1191,-1.8793,-1.8800,2.1193,1.9971,1.9973,-1.9974,-1.9970
0.80,0.0039,0.0010,0.1418,-0.0000,0.0000,0.1417,2.1411,-1.8573,-1.8580,2.1413,1.9959,1.9963,-1.9964,-1.9959
0.90,0.0050,0.0014,0.1638,-0.0000,0.0000,0.1637,2.1631,-1.8353,-1.8360,2.1633,1.9948,1.9953,-1.9953,-1.9947
1.00,0.0061,0.0020,0.1858,-0.0000,0.0000,0.1857,2.1851,-1.8133,-1.8140,2.1853,1.9936,1.9942,-1.9943,-1.9936
1.10,0.0071,0.0026,0.2077,-0.0000,0.0000,0.2077,2.2071,-1.7914,-1.7920,2.2073,1.9925,1.9933,-1.9933,-1.9925
1.20,0.0081,0.0034,0.2298,-0.0000,0.0000,0.2297,2.2291,-1.7694,-1.7700,2.2293,1.9914,1.9924,-1.9924,-1.9914
1.30,0.0090,0.0042,0.2517,-0.0000,0.0000,0.2517,2.2510,-1.7474,-1.7480,2.2513,1.9905,1.9915,-1.9916,-1.9905
1.40,0.0098,0.0052,0.2736,-0.0000,0.0000,0.2736,2.2729,-1.7255,-1.7261,2.2732,1.9896,1.9908,-1.9908,-1.9896
1.50,0.0105,0.0062,0.2956,-0.0000,0.0000,0.2956,2.2949,-1.7035,-1.7041,2.2952,1.9888,1.9901,-1.9902,-1.9888
1.60,0.0112,0.0073,0.3177,-0.0000,0.0000,0.3176,2.3169,-1.6815,-1.6820,2.3173,1.9882,1.9895,-1.9896,-1.9882
1.70,0.0117,0.0084,0.3397,-0.0000,0.0000,0.3396,2.3389,-1.6595,-1.6600,2.3393,1.9876,1.9890,-1.9891,-1.9876
1.80,0.0121,0.0096,0.3616,-0.0000,0.0000,0.3616,2.3609,-1.6376,-1.6380,2.3612,1.9871,1.9886,-1.9887,-1.9871
1.90,0.0125,0.0109,0.3836,-0.0000,0.0000,0.3835,2.3828,-1.6156,-1.6161,2.3832,1.9867,1.9883,-1.9883,-1.9867
2.00,0.0128,0.0121,0.4054,-0.0000,0.0000,0.4053,2.4046,-1.5938,-1.5943,2.4050,1.9863,1.9880,-1.9880,-1.9863
2.10,0.0131,0.0134,0.4274,-0.0000,0.0000,0.4273,2.4266,-1.5718,-1.5723,2.4270,1.9860,1.9877,-1.9878,-1.9861
2.20,0.0133,0.0147,0.4494,-0.0000,0.0000,0.4493,2.4486,-1.5498,-1.5503,2.4490,1.9858,1.9876,-1.9876,-1.9858
2.30,0.0135,0.0161,0.4714,-0.0000,0.0000,0.4713,2.4706,-1.5278,-1.5283,2.4710,1.9857,1.9874,-1.9875,-1.9857
2.40,0.0136,0.0174,0.4934,-0.0000,0.0000,0.4933,2.4926,-1.5058,-1.5063,2.4930,1.9855,1.9873,-1.9873,-1.9855
2.50,0.0137,0.0188,0.5154,-0.0000,0.0000,0.5153,2.5146,-1.4838,-1.4843,2.5150,1.9854,1.9872,-1.9873,-1.9854
2.60,0.0137,0.0202,0.5373,-0.0000,0.0000,0.5373,2.5365,-1.4619,-1.4623,2.5369,1.9854,1.9872,-1.9872,-1.9854
2.70,0.0138,0.0215,0.5593,-0.0000,0.0000,0.5593,2.5586,-1.4398,-1.4403,2.5590,1.9853,1.9871,-1.9872,-1.9853
2.80,0.0138,0.0229,0.5813,-0.0000,0.0000,0.5812,2.5805,-1.4179,-1.4184,2.5809,1.9853,1.9871,-1.9872,-1.9853
2.90,0.0138,0.0243,0.6034,-0.0000,0.0000,0.6033,2.6026,-1.3958,-1.3963,2.6030,1.9853,1.9871,-1.9872,-1.9853
3.00,0.0138,0.0257,0.6253,-0.0000,0.0000,0.6253,2.6245,-1.3739,-1.3743,2.6250,1.9853,1.9871,-1.9872,-1.9853
3.10,0.0138,0.0271,0.6473,-0.0000,0.0000,0.6473,2.6465,-1.3519,-1.3523,2.6470,1.9853,1.9871,-1.9872,-1.9853
3.20,0.0138,0.0284,0.6693,-0.0000,0.0000,0.6693,2.6685,-1.3299,-1.3303,2.6690,1.9853,1.9871,-1.9872,-1.9853
3.30,0.0138,0.0298,0.6913,-0.0000,0.0000,0.6913,2.6905,-1.3079,-1.3083,2.6910,1.9853,1.9872,-1.9872,-1.9854
3.40,0.0137,0.0312,0.7133,-0.0000,0.0000,0.7133,2.7125,-1.2859,-1.2863,2.7129,1.9853,1.9872,-1.9872,-1.9854
3.50,0.0137,0.0326,0.7352,-0.0000,0.0000,0.7351,2.7344,-1.2640,-1.2645,2.7348,1.9854,1.9872,-1.9872,-1.9854
3.60,0.0137,0.0339,0.7571,-0.0000,0.0000,0.7571,2.7563,-1.2421,-1.2425,2.7568,1.9854,1.9872,-1.9872,-1.9854
3.70,0.0137,0.0353,0.7791,-0.0000,0.0000,0.7791,2.7783,-1.2201,-1.2205,2.7787,1.9854,1.9872,-1.9873,-1.9854
3.80,0.0137,0.0367,0.8011,-0.0000,0.0000,0.8011,2.8003,-1.1980,-1.1985,2.8008,1.9854,1.9872,-1.9873,-1.9854
3.90,0.0137,0.0380,0.8232,-0.0000,0.0000,0.8231,2.8224,-1.1760,-1.1765,2.8228,1.9854,1.9873,-1.9873,-1.9854
4.00,0.0137,0.0394,0.8451,-0.0000,0.0000,0.8451,2.8443,-1.1541,-1.1545,2.8448,1.9854,1.9873,-1.9873,-1.9855
4.10,0.0137,0.0408,0.8672,-0.0000,0.0000,0.8671,2.8663,-1.1320,-1.1325,2.8668,1.9854,1.9873,-1.9873,-1.9855
4.20,0.0136,0.0421,0.8892,-0.0000,0.0000,0.8891,2.8884,-1.1100,-1.1105,2.8888,1.9854,1.9873,-1.9873,-1.9855
4.30,0.0136,0.0435,0.9112,-0.0000,0.0000,0.9111,2.9104,-1.0880,-1.0884,2.9108,1.9854,1.9873,-1.9873,-1.9855
4.40,0.0136,0.0449,0.9332,-0.0000,0.0000,0.9331,2.9324,-1.0660,-1.0665,2.9328,1.9854,1.9873,-1.9873,-1.9855
4.50,0.0136,0.0462,0.9552,-0.0000,0.0000,0.9551,2.9544,-1.0440,-1.0445,2.9548,1.9854,1.9873,-1.9873,-1.9855
4.60,0.0136,0.0476,0.9772,-0.0000,0.0000,0.9771,2.9764,-1.0220,-1.0225,2.9768,1.9854,1.9873,-1.9873,-1.9855
