t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0000,0.0000,0.0003,-0.0000,0.0000,0.0002,2.0003,-1.9997,-1.9997,2.0003,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0003,0.0000,0.0070,-0.0000,0.0000,0.0070,2.0066,-1.9932,-1.9925,2.0072,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0237,-0.0000,0.0000,0.0237,2.0230,-1.9766,-1.9754,2.0240,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0456,0.0000,0.0000,0.0455,2.0448,-1.9548,-1.9535,2.0458,1.9999,1.9999,-1.9998,-1.9998
0.50,0.0009,0.0002,0.0676,0.0000,0.0000,0.0676,2.0669,-1.9327,-1.9315,2.0678,1.9993,1.9994,-1.9994,-1.9993
0.60,0.0016,0.0003,0.0898,0.0000,0.0000,0.0897,2.0891,-1.9105,-1.9094,2.0899,1.9985,1.9987,-1.9986,-1.9984
0.70,0.0025,0.0005,0.1118,0.0000,0.0000,0.1117,2.1111,-1.8885,-1.8874,2.1119,1.9975,1.9978,-1.9977,-1.9974
0.80,0.0035,0.0008,0.1338,0.0001,0.0001,0.1338,2.1332,-1.8664,-1.8654,2.1340,1.9964,1.9968,-1.9967,-1.9962
0.90,0.0046,0.0012,0.1558,0.0001,0.0001,0.1557,2.1551,-1.8445,-1.8434,2.1559,1.9952,1.9958,-1.9956,-1.9950
1.00,0.0057,0.0017,0.1777,0.0001,0.0001,0.1777,2.1770,-1.8225,-1.8215,2.1779,1.9940,1.9948,-1.9946,-1.9939
1.10,0.0068,0.0024,0.1997,0.0001,0.0001,0.1997,2.1990,-1.8005,-1.7995,2.1999,1.9929,1.9938,-1.9936,-1.9927
1.20,0.0078,0.0031,0.2217,0.0001,0.0001,0.2217,2.2210,-1.7785,-1.7775,2.2219,1.9919,1.9929,-1.9926,-1.9917
1.30,0.0087,0.0039,0.2437,0.0001,0.0001,0.2436,2.2430,-1.7565,-1.7555,2.2438,1.9909,1.9921,-1.9918,-1.9907
1.40,0.0095,0.0048,0.2657,0.0001,0.0001,0.2656,2.2649,-1.7346,-1.7335,2.2659,1.9900,1.9913,-1.9910,-1.9898
1.50,0.0103,0.0058,0.2876,0.0001,0.0001,0.2876,2.2869,-1.7126,-1.7115,2.2878,1.9892,1.9906,-1.9903,-1.9890
1.60,0.0109,0.0069,0.3095,0.0001,0.0001,0.3095,2.3088,-1.6908,-1.6896,2.3097,1.9885,1.9900,-1.9897,-1.9883
1.70,0.0115,0.0080,0.3315,0.0001,0.0001,0.3315,2.3307,-1.6688,-1.6676,2.3318,1.9879,1.9894,-1.9891,-1.9876
1.80,0.0120,0.0092,0.3536,0.0001,0.0001,0.3536,2.3528,-1.6467,-1.6455,2.3539,1.9873,1.9890,-1.9887,-1.9871
1.90,0.0124,0.0104,0.3756,0.0001,0.0001,0.3756,2.3748,-1.6248,-1.6234,2.3759,1.9869,1.9886,-1.9883,-1.9867
2.00,0.0127,0.0116,0.3976,0.0001,0.0001,0.3976,2.3968,-1.6027,-1.6014,2.3978,1.9865,1.9883,-1.9880,-1.9863
2.10,0.0130,0.0129,0.4196,0.0001,0.0001,0.4195,2.4187,-1.5808,-1.5795,2.4198,1.9862,1.9880,-1.9877,-1.9860
2.20,0.0132,0.0142,0.4416,0.0001,0.0001,0.4415,2.4407,-1.5588,-1.5574,2.4418,1.9860,1.9878,-1.9875,-1.9858
2.30,0.0134,0.0156,0.4636,0.0001,0.0001,0.4635,2.4628,-1.5367,-1.5354,2.4638,1.9858,1.9876,-1.9874,-1.9856
2.40,0.0136,0.0169,0.4856,0.0001,0.0001,0.4855,2.4848,-1.5147,-1.5134,2.4858,1.9857,1.9875,-1.9872,-1.9854
2.50,0.0136,0.0183,0.5075,0.0001,0.0001,0.5075,2.5067,-1.4928,-1.4915,2.5077,1.9856,1.9874,-1.9871,-1.9853
2.60,0.0137,0.0197,0.5296,0.0001,0.0001,0.5295,2.5287,-1.4708,-1.4695,2.5298,1.9855,1.9873,-1.9871,-1.9853
2.70,0.0138,0.0210,0.5515,0.0001,0.0001,0.5515,2.5507,-1.4488,-1.4475,2.5517,1.9855,1.9873,-1.9870,-1.9852
2.80,0.0138,0.0224,0.5736,0.0001,0.0001,0.5735,2.5727,-1.4268,-1.4255,2.5738,1.9854,1.9873,-1.9870,-1.9852
2.90,0.0138,0.0238,0.5956,0.0001,0.0001,0.5955,2.5947,-1.4048,-1.4035,2.5958,1.9854,1.9873,-1.9870,-1.9852
3.00,0.0138,0.0252,0.6176,0.0001,0.0001,0.6175,2.6167,-1.3828,-1.3815,2.6178,1.9854,1.9873,-1.9870,-1.9852
3.10,0.0138,0.0265,0.6395,0.0001,0.0001,0.6395,2.6387,-1.3608,-1.3595,2.6398,1.9854,1.9873,-1.9870,-1.9852
3.20,0.0138,0.0279,0.6615,0.0001,0.0001,0.6615,2.6607,-1.3388,-1.3375,2.6618,1.9854,1.9873,-1.9870,-1.9852
3.30,0.0138,0.0293,0.6836,0.0001,0.0001,0.6835,2.6827,-1.3168,-1.3155,2.6838,1.9855,1.9873,-1.9870,-1.9852
3.40,0.0137,0.0307,0.7056,0.0001,0.0001,0.7055,2.7047,-1.2948,-1.2935,2.7058,1.9855,1.9873,-1.9871,-1.9852
3.50,0.0137,0.0320,0.7276,0.0001,0.0001,0.7275,2.7267,-1.2728,-1.2715,2.7278,1.9855,1.9873,-1.9871,-1.9852
3.60,0.0137,0.0334,0.7495,0.0001,0.0001,0.7495,2.7487,-1.2508,-1.2495,2.7498,1.9855,1.9873,-1.9871,-1.9853
3.70,0.0137,0.0348,0.7715,0.0001,0.0001,0.7715,2.7707,-1.2288,-1.2275,2.7717,1.9855,1.9874,-1.9871,-1.9853
3.80,0.0137,0.0362,0.7935,0.0001,0.0001,0.7935,2.7927,-1.2068,-1.2055,2.7937,1.9855,1.9874,-1.9871,-1.9853
3.90,0.0137,0.0375,0.8155,0.0001,0.0001,0.8154,2.8146,-1.1849,-1.1835,2.8157,1.9856,1.9874,-1.9871,-1.9853
4.00,0.0137,0.0389,0.8373,0.0001,0.0001,0.8373,2.8365,-1.1630,-1.1617,2.8375,1.9856,1.9874,-1.9872,-1.9853
4.10,0.0137,0.0403,0.8594,0.0001,0.0001,0.8593,2.8585,-1.1410,-1.1397,2.8596,1.9856,1.9874,-1.9872,-1.9853
4.20,0.0137,0.0416,0.8813,0.0001,0.0001,0.8813,2.8804,-1.1190,-1.1177,2.8816,1.9856,1.9874,-1.9872,-1.9853
4.30,0.0136,0.0430,0.9032,0.0001,0.0001,0.9031,2.9023,-1.0972,-1.0959,2.9034,1.9856,1.9874,-1.9872,-1.9853
4.40,0.0136,0.0444,0.9251,0.0001,0.0001,0.9251,2.9243,-1.0752,-1.0739,2.9254,1.9856,1.9874,-1.9872,-1.9853
4.50,0.0136,0.0457,0.9471,0.0001,0.0001,0.9471,2.9462,-1.0532,-1.0519,2.9474,1.9856,1.9874,-1.9872,-1.9853
4.60,0.0136,0.0471,0.9691,0.0001,0.0001,0.9691,2.9683,-1.0312,-1.0299,2.9694,1.9856,1.9874,-1.9872,-1.9853
4.70,0.0137,0.0484,0.9911,0.0001,0.0001,0.9911,2.9903,-1.0092,-1.0079,2.9914,1.9856,1.9874,-1.9872,-1.9853
4.80,0.0137,0.0498,1.0131,0.0001,0.0001,1.0131,3.0123,-0.9872,-0.9859,3.0133,1.9856,1.9874,-1.9872,-1.9853
4.90,0.0137,0.0512,1.0351,0.0001,0.0001,1.0351,3.0343,-0.9652,-0.9639,3.0354,1.9855,1.9874,-1.9872,-1.9853
5.00,0.0137,0.0525,1.0571,0.0001,0.0001,1.0571,3.0563,-0.9432,-0.9419,3.0574,1.9855,1.9874,-1.9871,-1.9853
