t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0002,-0.0000,0.0000,0.0001,2.0001,-1.9999,-1.9996,2.0003,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0073,-0.0000,0.0000,0.0073,2.0071,-1.9933,-1.9921,2.0075,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0244,-0.0000,0.0000,0.0244,2.0241,-1.9765,-1.9746,2.0247,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0463,0.0000,0.0000,0.0463,2.0460,-1.9546,-1.9527,2.0466,1.9998,1.9999,-1.9998,-1.9998
0.50,0.0010,0.0002,0.0684,0.0000,0.0000,0.0683,2.0681,-1.9326,-1.9307,2.0686,1.9993,1.9994,-1.9993,-1.9992
0.60,0.0016,0.0004,0.0903,0.0001,0.0001,0.0903,2.0901,-1.9106,-1.9088,2.0905,1.9985,1.9987,-1.9985,-1.9984
0.70,0.0025,0.0006,0.1123,0.0001,0.0001,0.1123,2.1121,-1.8885,-1.8868,2.1125,1.9975,1.9979,-1.9976,-1.9974
0.80,0.0034,0.0009,0.1343,0.0001,0.0001,0.1342,2.1341,-1.8665,-1.8648,2.1345,1.9966,1.9970,-1.9967,-1.9964
0.90,0.0042,0.0012,0.1561,0.0001,0.0001,0.1561,2.1559,-1.8447,-1.8429,2.1564,1.9957,1.9963,-1.9959,-1.9955
1.00,0.0049,0.0017,0.1781,0.0001,0.0001,0.1780,2.1778,-1.8228,-1.8210,2.1783,1.9949,1.9956,-1.9952,-1.9948
1.10,0.0055,0.0022,0.2000,0.0001,0.0001,0.1999,2.1997,-1.8009,-1.7991,2.2002,1.9943,1.9951,-1.9947,-1.9942
1.20,0.0058,0.0028,0.2220,0.0001,0.0001,0.2219,2.2217,-1.7789,-1.7771,2.2222,1.9940,1.9947,-1.9944,-1.9938
1.30,0.0060,0.0034,0.2440,0.0001,0.0001,0.2440,2.2437,-1.7569,-1.7550,2.2443,1.9938,1.9946,-1.9943,-1.9936
1.40,0.0060,0.0040,0.2660,0.0001,0.0001,0.2660,2.2657,-1.7349,-1.7330,2.2663,1.9938,1.9946,-1.9943,-1.9936
1.50,0.0059,0.0046,0.2881,0.0001,0.0001,0.2880,2.2877,-1.7129,-1.7109,2.2884,1.9939,1.9947,-1.9944,-1.9937
1.60,0.0056,0.0051,0.3099,0.0001,0.0001,0.3098,2.3095,-1.6911,-1.6891,2.3102,1.9942,1.9949,-1.9947,-1.9939
1.70,0.0053,0.0057,0.3321,0.0001,0.0001,0.3321,2.3317,-1.6689,-1.6669,2.3325,1.9945,1.9952,-1.9950,-1.9942
1.80,0.0050,0.0062,0.3542,0.0001,0.0001,0.3541,2.3538,-1.6468,-1.6448,2.3546,1.9948,1.9955,-1.9953,-1.9945
1.90,0.0047,0.0067,0.3761,0.0001,0.0001,0.3761,2.3757,-1.6248,-1.6229,2.3765,1.9951,1.9958,-1.9955,-1.9949
2.00,0.0045,0.0071,0.3982,0.0001,0.0001,0.3981,2.3978,-1.6028,-1.6008,2.3985,1.9954,1.9960,-1.9958,-1.9951
2.10,0.0043,0.0076,0.4201,0.0001,0.0001,0.4201,2.4198,-1.5809,-1.5789,2.4204,1.9956,1.9962,-1.9960,-1.9954
2.20,0.0042,0.0080,0.4421,0.0001,0.0001,0.4421,2.4418,-1.5588,-1.5569,2.4424,1.9958,1.9963,-1.9961,-1.9955
2.30,0.0041,0.0084,0.4641,0.0001,0.0001,0.4641,2.4638,-1.5368,-1.5349,2.4644,1.9958,1.9964,-1.9962,-1.9956
2.40,0.0041,0.0088,0.4861,0.0001,0.0001,0.4861,2.4858,-1.5148,-1.5129,2.4864,1.9958,1.9964,-1.9962,-1.9956
2.50,0.0041,0.0092,0.5081,0.0001,0.0001,0.5081,2.5078,-1.4928,-1.4909,2.5084,1.9958,1.9963,-1.9961,-1.9956
