t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0009,0.0000,0.0042,-0.0000,0.0000,0.0042,2.0048,-1.9975,-1.9949,2.0045,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0019,0.0002,0.0181,-0.0000,0.0000,0.0181,2.0194,-1.9857,-1.9800,2.0188,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0023,0.0004,0.0394,0.0000,0.0000,0.0393,2.0409,-1.9652,-1.9585,2.0402,1.9999,2.0000,-1.9999,-1.9999
0.40,0.0024,0.0006,0.0613,0.0000,0.0000,0.0613,2.0629,-1.9432,-1.9365,2.0622,1.9994,1.9997,-1.9995,-1.9994
0.50,0.0027,0.0009,0.0830,0.0001,0.0001,0.0830,2.0846,-1.9215,-1.9149,2.0838,1.9987,1.9991,-1.9988,-1.9987
0.60,0.0033,0.0012,0.1050,0.0001,0.0001,0.1049,2.1066,-1.8995,-1.8929,2.1058,1.9977,1.9982,-1.9979,-1.9977
0.70,0.0041,0.0015,0.1270,0.0001,0.0001,0.1269,2.1286,-1.8775,-1.8709,2.1278,1.9965,1.9973,-1.9969,-1.9966
0.80,0.0050,0.0020,0.1491,0.0001,0.0001,0.1491,2.1507,-1.8554,-1.8488,2.1499,1.9954,1.9963,-1.9959,-1.9954
0.90,0.0060,0.0025,0.1711,0.0001,0.0001,0.1711,2.1727,-1.8334,-1.8268,2.1719,1.9942,1.9953,-1.9949,-1.9942
1.00,0.0070,0.0032,0.1931,0.0001,0.0001,0.1931,2.1947,-1.8114,-1.8048,2.1939,1.9930,1.9943,-1.9938,-1.9930
1.10,0.0079,0.0039,0.2151,0.0001,0.0001,0.2150,2.2167,-1.7894,-1.7828,2.2159,1.9920,1.9934,-1.9929,-1.9919
1.20,0.0088,0.0048,0.2371,0.0002,0.0002,0.2370,2.2386,-1.7674,-1.7608,2.2379,1.9910,1.9925,-1.9920,-1.9909
1.30,0.0097,0.0057,0.2591,0.0002,0.0002,0.2590,2.2607,-1.7454,-1.7388,2.2599,1.9900,1.9917,-1.9912,-1.9900
1.40,0.0104,0.0067,0.2809,0.0002,0.0002,0.2808,2.2825,-1.7236,-1.7170,2.2817,1.9892,1.9910,-1.9904,-1.9891
1.50,0.0111,0.0078,0.3029,0.0002,0.0002,0.3029,2.3045,-1.7016,-1.6949,2.3037,1.9885,1.9904,-1.9898,-1.9884
1.60,0.0117,0.0089,0.3250,0.0002,0.0002,0.3249,2.3265,-1.6796,-1.6729,2.3257,1.9879,1.9898,-1.9892,-1.9878
1.70,0.0121,0.0101,0.3469,0.0002,0.0002,0.3469,2.3485,-1.6576,-1.6509,2.3477,1.9874,1.9893,-1.9887,-1.9872
1.80,0.0126,0.0113,0.3689,0.0002,0.0002,0.3688,2.3705,-1.6356,-1.6289,2.3697,1.9869,1.9889,-1.9883,-1.9867
1.90,0.0129,0.0126,0.3910,0.0002,0.0002,0.3909,2.3925,-1.6136,-1.6068,2.3918,1.9866,1.9885,-1.9880,-1.9864
2.00,0.0132,0.0139,0.4129,0.0002,0.0002,0.4129,2.4145,-1.5916,-1.5848,2.4137,1.9863,1.9882,-1.9877,-1.9860
2.10,0.0135,0.0152,0.4350,0.0002,0.0002,0.4349,2.4365,-1.5696,-1.5628,2.4358,1.9860,1.9880,-1.9875,-1.9858
2.20,0.0136,0.0166,0.4570,0.0002,0.0002,0.4569,2.4585,-1.5476,-1.5408,2.4578,1.9859,1.9878,-1.9873,-1.9856
2.30,0.0138,0.0180,0.4790,0.0002,0.0002,0.4789,2.4805,-1.5256,-1.5188,2.4798,1.9857,1.9877,-1.9872,-1.9854
2.40,0.0139,0.0194,0.5008,0.0002,0.0002,0.5008,2.5023,-1.5037,-1.4969,2.5017,1.9856,1.9876,-1.9871,-1.9853
2.50,0.0140,0.0207,0.5228,0.0002,0.0002,0.5228,2.5243,-1.4818,-1.4750,2.5237,1.9855,1.9875,-1.9870,-1.9852
2.60,0.0140,0.0221,0.5448,0.0002,0.0002,0.5448,2.5463,-1.4597,-1.4530,2.5457,1.9855,1.9874,-1.9870,-1.9852
2.70,0.0140,0.0235,0.5669,0.0002,0.0002,0.5668,2.5684,-1.4377,-1.4309,2.5677,1.9855,1.9874,-1.9870,-1.9851
