robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,47798000000,1779436716292491343
robot1,/robot1/scan,47998000000,1779436716492441455
robot1,/robot1/scan,48198000000,1779436716692448916
robot1,/robot1/scan,48398000000,1779436716892435347
robot1,/robot1/scan,48598000000,1779436717092629749
robot1,/robot1/scan,48798000000,1779436717292929606
robot1,/robot1/scan,48998000000,1779436717493183754
robot1,/robot1/scan,49198000000,1779436717693038507
robot1,/robot1/scan,49398000000,1779436717892784744
robot1,/robot1/scan,49598000000,1779436718092692088
robot1,/robot1/scan,49798000000,1779436718292664981
robot1,/robot1/scan,49998000000,1779436718492497176
robot1,/robot1/scan,50198000000,1779436718692600483
robot1,/robot1/scan,50398000000,1779436718892597197
robot1,/robot1/scan,50598000000,1779436719092651813
robot1,/robot1/scan,50798000000,1779436719292880620
robot1,/robot1/scan,50998000000,1779436719493041503
robot1,/robot1/scan,51198000000,1779436719692777838
robot1,/robot1/scan,51398000000,1779436719892814701
robot1,/robot1/scan,51598000000,1779436720093713766
robot1,/robot1/scan,51798000000,1779436720292925102
robot1,/robot1/scan,51998000000,1779436720492991772
robot1,/robot1/scan,52198000000,1779436720693549876
robot1,/robot1/scan,52398000000,1779436720893078677
robot1,/robot1/scan,52598000000,1779436721093323870
robot1,/robot1/scan,52798000000,1779436721293402673
robot1,/robot1/scan,52998000000,1779436721493452996
robot1,/robot1/scan,53198000000,1779436721693549135
robot1,/robot1/scan,53398000000,1779436721893487734
robot1,/robot1/scan,53598000000,1779436722093643122
robot1,/robot1/scan,53798000000,1779436722293804158
robot1,/robot1/scan,53998000000,1779436722493826365
robot1,/robot1/scan,54198000000,1779436722693789444
robot1,/robot1/scan,54398000000,1779436722893926232
robot1,/robot1/scan,54598000000,1779436723093882616
robot1,/robot1/scan,54798000000,1779436723293854565
robot1,/robot1/scan,54998000000,1779436723493984946
robot1,/robot1/scan,55198000000,1779436723694300232
robot1,/robot1/scan,55398000000,1779436723894359638
