robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,385437000000,1780062085669473508
robot1,/robot1/scan,385462000000,1780062085694435041
robot1,/robot1/scan,385487000000,1780062085718925178
robot1,/robot1/scan,385512000000,1780062085743871065
robot1,/robot1/scan,385537000000,1780062085768490664
robot1,/robot1/scan,385562000000,1780062085793420506
robot1,/robot1/scan,385587000000,1780062085818310889
robot1,/robot1/scan,385612000000,1780062085843303316
robot1,/robot1/scan,385637000000,1780062085869095805
robot1,/robot1/scan,385662000000,1780062085894102047
robot1,/robot1/scan,385687000000,1780062085918303048
robot1,/robot1/scan,385712000000,1780062085943286286
robot1,/robot1/scan,385737000000,1780062085968124260
robot1,/robot1/scan,385762000000,1780062085993006649
robot1,/robot1/scan,385787000000,1780062086018030182
robot1,/robot1/scan,385812000000,1780062086043101529
robot1,/robot1/scan,385837000000,1780062086068163275
robot1,/robot1/scan,385862000000,1780062086093514091
robot1,/robot1/scan,385887000000,1780062086117941586
robot1,/robot1/scan,385912000000,1780062086142947104
robot1,/robot1/scan,385937000000,1780062086168056586
robot1,/robot1/scan,385962000000,1780062086193017235
robot1,/robot1/scan,385987000000,1780062086217937642
robot1,/robot1/scan,386012000000,1780062086242968768
robot1,/robot1/scan,386037000000,1780062086269168139
robot1,/robot1/scan,386062000000,1780062086293521583
robot1,/robot1/scan,386087000000,1780062086318622089
robot1,/robot1/scan,386112000000,1780062086343119704
robot1,/robot1/scan,386137000000,1780062086368091561
robot1,/robot1/scan,386162000000,1780062086392984898
robot1,/robot1/scan,386187000000,1780062086417968253
robot1,/robot1/scan,386212000000,1780062086442981835
robot1,/robot1/scan,386237000000,1780062086468262360
robot1,/robot1/scan,386262000000,1780062086493075993
robot1,/robot1/scan,386287000000,1780062086518168430
robot1,/robot1/scan,386312000000,1780062086542983612
robot1,/robot1/scan,386337000000,1780062086567991618
robot1,/robot1/scan,386362000000,1780062086593069408
robot1,/robot1/scan,386387000000,1780062086618108005
robot1,/robot1/scan,386412000000,1780062086642997883
robot1,/robot1/scan,386437000000,1780062086668605828
robot1,/robot1/scan,386462000000,1780062086693332781
robot1,/robot1/scan,386487000000,1780062086718092497
robot1,/robot1/scan,386512000000,1780062086743175152
robot1,/robot1/scan,386537000000,1780062086768144473
robot1,/robot1/scan,386562000000,1780062086793033363
robot1,/robot1/scan,386587000000,1780062086818204324
robot1,/robot1/scan,386612000000,1780062086843065369
robot1,/robot1/scan,386637000000,1780062086868128763
robot1,/robot1/scan,386662000000,1780062086894100562
robot1,/robot1/scan,386687000000,1780062086918401872
robot1,/robot1/scan,386712000000,1780062086943899480
robot1,/robot1/scan,386737000000,1780062086968282168
robot1,/robot1/scan,386762000000,1780062086993833834
robot1,/robot1/scan,386787000000,1780062087019340624
robot1,/robot1/scan,386812000000,1780062087043606419
robot1,/robot1/scan,386837000000,1780062087069214975
robot1,/robot1/scan,386862000000,1780062087094459454
robot1,/robot1/scan,386889000000,1780062087122108042
robot1,/robot1/scan,386912000000,1780062087144888674
robot1,/robot1/scan,386937000000,1780062087169749960
robot1,/robot1/scan,386962000000,1780062087195685635
robot1,/robot1/scan,386988000000,1780062087220735870
robot1,/robot1/scan,387012000000,1780062087245603085
robot1,/robot1/scan,387037000000,1780062087270794654
robot1,/robot1/scan,387062000000,1780062087295800791
robot1,/robot1/scan,387087000000,1780062087321493401
robot1,/robot1/scan,387112000000,1780062087346365682
robot1,/robot1/scan,387138000000,1780062087371620149
robot1,/robot1/scan,387162000000,1780062087396402227
robot1,/robot1/scan,387187000000,1780062087421007235
robot1,/robot1/scan,387212000000,1780062087446318650
robot1,/robot1/scan,387237000000,1780062087471258367
robot1,/robot1/scan,387263000000,1780062087496502698
