robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,775767000000,1780061028923395782
robot1,/robot1/scan,775792000000,1780061028948135463
robot1,/robot1/scan,775817000000,1780061028972881338
robot1,/robot1/scan,775842000000,1780061028998135778
robot1,/robot1/scan,775867000000,1780061029023134747
robot1,/robot1/scan,775891000000,1780061029046931074
robot1,/robot1/scan,775917000000,1780061029073109075
robot1,/robot1/scan,775942000000,1780061029098026938
robot1,/robot1/scan,775968000000,1780061029123555577
robot1,/robot1/scan,775993000000,1780061029148440994
robot1,/robot1/scan,776018000000,1780061029173507624
robot1,/robot1/scan,776042000000,1780061029198210495
robot1,/robot1/scan,776068000000,1780061029223385159
robot1,/robot1/scan,776093000000,1780061029248396376
robot1,/robot1/scan,776118000000,1780061029273544834
robot1,/robot1/scan,776142000000,1780061029298245316
robot1,/robot1/scan,776168000000,1780061029323542221
robot1,/robot1/scan,776193000000,1780061029348593905
robot1,/robot1/scan,776218000000,1780061029373678328
robot1,/robot1/scan,776242000000,1780061029398008491
robot1,/robot1/scan,776268000000,1780061029423584238
robot1,/robot1/scan,776293000000,1780061029448510291
robot1,/robot1/scan,776318000000,1780061029473593407
robot1,/robot1/scan,776342000000,1780061029498282228
robot1,/robot1/scan,776368000000,1780061029523318749
robot1,/robot1/scan,776392000000,1780061029548064981
robot1,/robot1/scan,776416000000,1780061029572678861
robot1,/robot1/scan,776441000000,1780061029598140108
robot1,/robot1/scan,776467000000,1780061029624185730
robot1,/robot1/scan,776493000000,1780061029649329406
robot1,/robot1/scan,776518000000,1780061029674329938
robot1,/robot1/scan,776542000000,1780061029698806619
robot1,/robot1/scan,776567000000,1780061029723584480
robot1,/robot1/scan,776593000000,1780061029748729966
robot1,/robot1/scan,776618000000,1780061029773723639
robot1,/robot1/scan,776643000000,1780061029798925047
robot1,/robot1/scan,776668000000,1780061029823792611
robot1,/robot1/scan,776692000000,1780061029848690721
robot1,/robot1/scan,776717000000,1780061029873582704
