robot,topic,ros_stamp_ns,wall_stamp_ns
robot1,/robot1/scan,460238000000,1780065214560875698
robot1,/robot1/scan,460263000000,1780065214585868127
robot1,/robot1/scan,460288000000,1780065214611096072
robot1,/robot1/scan,460313000000,1780065214635937453
robot1,/robot1/scan,460338000000,1780065214660359678
robot1,/robot1/scan,460364000000,1780065214685570529
robot1,/robot1/scan,460388000000,1780065214710698624
robot1,/robot1/scan,460413000000,1780065214734950064
robot1,/robot1/scan,460439000000,1780065214760184262
robot1,/robot1/scan,460463000000,1780065214784670160
robot1,/robot1/scan,460489000000,1780065214810923800
robot1,/robot1/scan,460513000000,1780065214834882070
robot1,/robot1/scan,460538000000,1780065214859865124
robot1,/robot1/scan,460563000000,1780065214884628291
robot1,/robot1/scan,460588000000,1780065214909590276
robot1,/robot1/scan,460613000000,1780065214934667695
robot1,/robot1/scan,460639000000,1780065214959580068
robot1,/robot1/scan,460663000000,1780065214984284351
robot1,/robot1/scan,460689000000,1780065215010475139
robot1,/robot1/scan,460713000000,1780065215034621721
robot1,/robot1/scan,460737000000,1780065215058164069
robot1,/robot1/scan,460763000000,1780065215084369803
robot1,/robot1/scan,460788000000,1780065215109262207
robot1,/robot1/scan,460813000000,1780065215134342925
robot1,/robot1/scan,460839000000,1780065215160629856
robot1,/robot1/scan,460863000000,1780065215184684359
robot1,/robot1/scan,460888000000,1780065215209109021
robot1,/robot1/scan,460913000000,1780065215235042828
robot1,/robot1/scan,460938000000,1780065215260084241
robot1,/robot1/scan,460963000000,1780065215284682387
robot1,/robot1/scan,460988000000,1780065215309651663
robot1,/robot1/scan,461013000000,1780065215334574093
robot1,/robot1/scan,461039000000,1780065215359841999
robot1,/robot1/scan,461063000000,1780065215384840192
robot1,/robot1/scan,461089000000,1780065215409718351
robot1,/robot1/scan,461114000000,1780065215435256859
robot1,/robot1/scan,461138000000,1780065215459370475
robot1,/robot1/scan,461163000000,1780065215484216977
robot1,/robot1/scan,461188000000,1780065215509508212
robot1,/robot1/scan,461213000000,1780065215534565633
robot1,/robot1/scan,461239000000,1780065215559716179
robot1,/robot1/scan,461264000000,1780065215584702647
robot1,/robot1/scan,461288000000,1780065215609241220
robot1,/robot1/scan,461313000000,1780065215635002194
robot1,/robot1/scan,461338000000,1780065215659811978
robot1,/robot1/scan,461363000000,1780065215684985338
robot1,/robot1/scan,461388000000,1780065215710014565
robot1,/robot1/scan,461413000000,1780065215734846629
robot1,/robot1/scan,461438000000,1780065215759888654
robot1,/robot1/scan,461464000000,1780065215785084607
robot1,/robot1/scan,461488000000,1780065215809816127
robot1,/robot1/scan,461514000000,1780065215834983531
robot1,/robot1/scan,461539000000,1780065215859767340
robot1,/robot1/scan,461563000000,1780065215884582690
robot1,/robot1/scan,461588000000,1780065215909382900
robot1,/robot1/scan,461614000000,1780065215934659564
robot1,/robot1/scan,461638000000,1780065215959294354
robot1,/robot1/scan,461664000000,1780065215984557811
robot1,/robot1/scan,461688000000,1780065216009311646
robot1,/robot1/scan,461714000000,1780065216035570600
robot1,/robot1/scan,461739000000,1780065216060264554
robot1,/robot1/scan,461764000000,1780065216085422334
robot1,/robot1/scan,461788000000,1780065216110158491
robot1,/robot1/scan,461813000000,1780065216134879500
robot1,/robot1/scan,461839000000,1780065216159993900
robot1,/robot1/scan,461863000000,1780065216184811955
robot1,/robot1/scan,461888000000,1780065216209969475
robot1,/robot1/scan,461914000000,1780065216235250281
robot1,/robot1/scan,461938000000,1780065216259708643
robot1,/robot1/scan,461962000000,1780065216283655852
robot1,/robot1/scan,461988000000,1780065216309676121
robot1,/robot1/scan,462013000000,1780065216334824010
robot1,/robot1/scan,462039000000,1780065216359826637
robot1,/robot1/scan,462063000000,1780065216384577316
robot1,/robot1/scan,462088000000,1780065216409845875
robot1,/robot1/scan,462113000000,1780065216434968586
robot1,/robot1/scan,462139000000,1780065216460481767
robot1,/robot1/scan,462164000000,1780065216484939546
robot1,/robot1/scan,462188000000,1780065216509680657
robot1,/robot1/scan,462213000000,1780065216534881104
robot1,/robot1/scan,462239000000,1780065216560293026
robot1,/robot1/scan,462264000000,1780065216585234150
robot1,/robot1/scan,462288000000,1780065216610118673
robot1,/robot1/scan,462313000000,1780065216635069339
robot1,/robot1/scan,462339000000,1780065216660630403
robot1,/robot1/scan,462363000000,1780065216684800444
robot1,/robot1/scan,462388000000,1780065216709897975
robot1,/robot1/scan,462413000000,1780065216734879740
robot1,/robot1/scan,462438000000,1780065216760008118
robot1,/robot1/scan,462464000000,1780065216785048729
robot1,/robot1/scan,462489000000,1780065216810326809
robot1,/robot1/scan,462513000000,1780065216834821928
robot1,/robot1/scan,462538000000,1780065216859918032
robot1,/robot1/scan,462564000000,1780065216885218488
robot1,/robot1/scan,462589000000,1780065216910411606
robot1,/robot1/scan,462614000000,1780065216935139010
robot1,/robot1/scan,462638000000,1780065216959951610
robot1,/robot1/scan,462662000000,1780065216983140467
robot1,/robot1/scan,462687000000,1780065217009365203
robot1,/robot1/scan,462713000000,1780065217035980858
robot1,/robot1/scan,462738000000,1780065217060665548
robot1,/robot1/scan,462762000000,1780065217084522629
robot1,/robot1/scan,462787000000,1780065217109089472
robot1,/robot1/scan,462812000000,1780065217134070500
robot1,/robot1/scan,462837000000,1780065217159180030
robot1,/robot1/scan,462862000000,1780065217183490555
robot1,/robot1/scan,462887000000,1780065217208800282
robot1,/robot1/scan,462912000000,1780065217233788621
robot1,/robot1/scan,462937000000,1780065217259177249
robot1,/robot1/scan,462962000000,1780065217283907005
robot1,/robot1/scan,462987000000,1780065217308879486
robot1,/robot1/scan,463012000000,1780065217334049261
robot1,/robot1/scan,463037000000,1780065217359195653
robot1,/robot1/scan,463062000000,1780065217383329480
robot1,/robot1/scan,463087000000,1780065217408427240
robot1,/robot1/scan,463112000000,1780065217433911488
robot1,/robot1/scan,463137000000,1780065217458169196
robot1,/robot1/scan,463162000000,1780065217484033598
robot1,/robot1/scan,463187000000,1780065217508925896
robot1,/robot1/scan,463212000000,1780065217533232715
robot1,/robot1/scan,463237000000,1780065217558070497
robot1,/robot1/scan,463262000000,1780065217583121818
robot1,/robot1/scan,463287000000,1780065217608322269
robot1,/robot1/scan,463312000000,1780065217633735631
robot1,/robot1/scan,463337000000,1780065217658271369
robot1,/robot1/scan,463362000000,1780065217683858649
robot1,/robot1/scan,463387000000,1780065217708905782
robot1,/robot1/scan,463412000000,1780065217733910256
robot1,/robot1/scan,463437000000,1780065217758187820
robot1,/robot1/scan,463462000000,1780065217783177121
robot1,/robot1/scan,463487000000,1780065217808215284
robot1,/robot1/scan,463512000000,1780065217833886981
robot1,/robot1/scan,463537000000,1780065217858222897
robot1,/robot1/scan,463562000000,1780065217884060840
robot1,/robot1/scan,463588000000,1780065217909354345
robot1,/robot1/scan,463612000000,1780065217933900504
robot1,/robot1/scan,463637000000,1780065217958914033
