n_robots,participant,run,role,metric,run_median_s,run_mean_s,participant_group
16,Robot16,20,prover,total_lifecycle,3.4711822320000003,3.4711822320000003,Robot
16,Robot2,1,prover,e2e_blockchain,4.110247782,4.110247782,Robot
16,Robot2,1,prover,evidence_call,0.073309202,0.073309202,Robot
16,Robot2,1,prover,total_lifecycle,4.124597589,4.124597589,Robot
16,Robot2,2,prover,e2e_blockchain,3.755167477,3.755167477,Robot
16,Robot2,2,prover,evidence_call,0.017903361,0.017903361,Robot
16,Robot2,2,prover,total_lifecycle,3.775623021,3.775623021,Robot
16,Robot2,3,prover,e2e_blockchain,3.3029292690000003,3.3029292690000003,Robot
16,Robot2,3,prover,evidence_call,0.017720288,0.017720288,Robot
16,Robot2,3,prover,total_lifecycle,3.3222053430000003,3.3222053430000003,Robot
16,Robot2,4,prover,e2e_blockchain,2.909573534,2.909573534,Robot
16,Robot2,4,prover,evidence_call,0.030951148,0.030951148,Robot
16,Robot2,4,prover,total_lifecycle,2.928248625,2.928248625,Robot
16,Robot2,5,prover,e2e_blockchain,3.517236075,3.517236075,Robot
16,Robot2,5,prover,evidence_call,0.016312791,0.016312791,Robot
16,Robot2,5,prover,total_lifecycle,3.529610806,3.529610806,Robot
16,Robot2,6,prover,e2e_blockchain,3.0855989989999997,3.0855989989999997,Robot
16,Robot2,6,prover,evidence_call,0.015508912,0.015508912,Robot
16,Robot2,6,prover,total_lifecycle,3.1072221349999998,3.1072221349999998,Robot
16,Robot2,7,prover,e2e_blockchain,2.692603936,2.692603936,Robot
16,Robot2,7,prover,evidence_call,0.027913654,0.027913654,Robot
16,Robot2,7,prover,total_lifecycle,2.707748618,2.707748618,Robot
16,Robot2,8,prover,e2e_blockchain,3.3113912460000003,3.3113912460000003,Robot
16,Robot2,8,prover,evidence_call,0.022055694,0.022055694,Robot
16,Robot2,8,prover,total_lifecycle,3.3234986109999998,3.3234986109999998,Robot
16,Robot2,9,prover,e2e_blockchain,3.078189825,3.078189825,Robot
16,Robot2,9,prover,evidence_call,0.015700521999999998,0.015700521999999998,Robot
16,Robot2,9,prover,total_lifecycle,3.093884086,3.093884086,Robot
16,Robot2,10,prover,e2e_blockchain,3.4913708430000003,3.4913708430000003,Robot
16,Robot2,10,prover,evidence_call,0.01251712,0.01251712,Robot
16,Robot2,10,prover,total_lifecycle,3.505501958,3.505501958,Robot
16,Robot2,11,prover,e2e_blockchain,3.273712642,3.273712642,Robot
16,Robot2,11,prover,evidence_call,0.011779451,0.011779451,Robot
16,Robot2,11,prover,total_lifecycle,3.287230918,3.287230918,Robot
16,Robot2,12,prover,e2e_blockchain,2.874297758,2.874297758,Robot
16,Robot2,12,prover,evidence_call,0.015777065,0.015777065,Robot
16,Robot2,12,prover,total_lifecycle,2.887283328,2.887283328,Robot
16,Robot2,13,prover,e2e_blockchain,3.479395653,3.479395653,Robot
16,Robot2,13,prover,evidence_call,0.010524838000000002,0.010524838000000002,Robot
16,Robot2,13,prover,total_lifecycle,3.489323225,3.489323225,Robot
16,Robot2,14,prover,e2e_blockchain,2.8769090110000004,2.8769090110000004,Robot
16,Robot2,14,prover,evidence_call,0.015350624,0.015350624,Robot
16,Robot2,14,prover,total_lifecycle,2.890290195,2.890290195,Robot
16,Robot2,15,prover,e2e_blockchain,3.681546669,3.681546669,Robot
16,Robot2,15,prover,evidence_call,0.009929669,0.009929669,Robot
16,Robot2,15,prover,total_lifecycle,3.696718742,3.696718742,Robot
16,Robot2,16,prover,e2e_blockchain,3.269021977,3.269021977,Robot
16,Robot2,16,prover,evidence_call,0.01349244,0.01349244,Robot
16,Robot2,16,prover,total_lifecycle,3.2863153019999998,3.2863153019999998,Robot
16,Robot2,17,prover,e2e_blockchain,2.856042983,2.856042983,Robot
16,Robot2,17,prover,evidence_call,0.010428889,0.010428889,Robot
16,Robot2,17,prover,total_lifecycle,2.869840675,2.869840675,Robot
16,Robot2,18,prover,e2e_blockchain,3.491388814,3.491388814,Robot
16,Robot2,18,prover,evidence_call,0.014334352000000002,0.014334352000000002,Robot
16,Robot2,18,prover,total_lifecycle,3.504050303,3.504050303,Robot
16,Robot2,19,prover,e2e_blockchain,3.063334495,3.063334495,Robot
16,Robot2,19,prover,evidence_call,0.010944399,0.010944399,Robot
16,Robot2,19,prover,total_lifecycle,3.076711215,3.076711215,Robot
16,Robot2,20,prover,e2e_blockchain,3.482210652,3.482210652,Robot
16,Robot2,20,prover,evidence_call,0.010772804,0.010772804,Robot
16,Robot2,20,prover,total_lifecycle,3.4963381800000004,3.4963381800000004,Robot
16,Robot3,1,prover,e2e_blockchain,4.11364495,4.11364495,Robot
16,Robot3,1,prover,evidence_call,0.07305813,0.07305813,Robot
16,Robot3,1,prover,total_lifecycle,4.135734498,4.135734498,Robot
16,Robot3,2,prover,e2e_blockchain,3.7523786140000004,3.7523786140000004,Robot
16,Robot3,2,prover,evidence_call,0.017083457,0.017083457,Robot
16,Robot3,2,prover,total_lifecycle,3.7710684249999997,3.7710684249999997,Robot
16,Robot3,3,prover,e2e_blockchain,3.302447028,3.302447028,Robot
16,Robot3,3,prover,evidence_call,0.017035325,0.017035325,Robot
16,Robot3,3,prover,total_lifecycle,3.322190483,3.322190483,Robot
16,Robot3,4,prover,e2e_blockchain,2.9092633340000003,2.9092633340000003,Robot
16,Robot3,4,prover,evidence_call,0.017982095,0.017982095,Robot
16,Robot3,4,prover,total_lifecycle,2.9232813930000003,2.9232813930000003,Robot
16,Robot3,5,prover,e2e_blockchain,3.5171466959999997,3.5171466959999997,Robot
16,Robot3,5,prover,evidence_call,0.016143362,0.016143362,Robot
16,Robot3,5,prover,total_lifecycle,3.529325252,3.529325252,Robot
16,Robot3,6,prover,e2e_blockchain,3.085941697,3.085941697,Robot
16,Robot3,6,prover,evidence_call,0.01684076,0.01684076,Robot
16,Robot3,6,prover,total_lifecycle,3.107537453,3.107537453,Robot
16,Robot3,7,prover,e2e_blockchain,2.691395058,2.691395058,Robot
16,Robot3,7,prover,evidence_call,0.023302835,0.023302835,Robot
16,Robot3,7,prover,total_lifecycle,2.7056253299999997,2.7056253299999997,Robot
16,Robot3,8,prover,e2e_blockchain,3.311299512,3.311299512,Robot
16,Robot3,8,prover,evidence_call,0.021473406,0.021473406,Robot
16,Robot3,8,prover,total_lifecycle,3.323740008,3.323740008,Robot
16,Robot3,9,prover,e2e_blockchain,2.8767370569999997,2.8767370569999997,Robot
16,Robot3,9,prover,evidence_call,0.014977559,0.014977559,Robot
16,Robot3,9,prover,total_lifecycle,2.892691084,2.892691084,Robot
16,Robot3,10,prover,e2e_blockchain,3.4921051739999998,3.4921051739999998,Robot
16,Robot3,10,prover,evidence_call,0.012029798,0.012029798,Robot
16,Robot3,10,prover,total_lifecycle,3.505658561,3.505658561,Robot
16,Robot3,11,prover,e2e_blockchain,3.2755756639999998,3.2755756639999998,Robot
16,Robot3,11,prover,evidence_call,0.012152966,0.012152966,Robot
16,Robot3,11,prover,total_lifecycle,3.287394924,3.287394924,Robot
16,Robot3,12,prover,e2e_blockchain,2.873628767,2.873628767,Robot
16,Robot3,12,prover,evidence_call,0.01592799,0.01592799,Robot
16,Robot3,12,prover,total_lifecycle,2.886874287,2.886874287,Robot
16,Robot3,13,prover,e2e_blockchain,3.489095441,3.489095441,Robot
16,Robot3,13,prover,evidence_call,0.025242728,0.025242728,Robot
16,Robot3,13,prover,total_lifecycle,3.504553522,3.504553522,Robot
16,Robot3,14,prover,e2e_blockchain,2.879652217,2.879652217,Robot
16,Robot3,14,prover,evidence_call,0.018851753,0.018851753,Robot
16,Robot3,14,prover,total_lifecycle,2.896390953,2.896390953,Robot
16,Robot3,15,prover,e2e_blockchain,3.680611407,3.680611407,Robot
16,Robot3,15,prover,evidence_call,0.009298182,0.009298182,Robot
16,Robot3,15,prover,total_lifecycle,3.695125923,3.695125923,Robot
16,Robot3,16,prover,e2e_blockchain,3.269183205,3.269183205,Robot
16,Robot3,16,prover,evidence_call,0.014260455,0.014260455,Robot
16,Robot3,16,prover,total_lifecycle,3.285742692,3.285742692,Robot
16,Robot3,17,prover,e2e_blockchain,2.864009263,2.864009263,Robot
16,Robot3,17,prover,evidence_call,0.011181792,0.011181792,Robot
16,Robot3,17,prover,total_lifecycle,2.876449471,2.876449471,Robot
16,Robot3,18,prover,e2e_blockchain,3.468889458,3.468889458,Robot
16,Robot3,18,prover,evidence_call,0.011680458,0.011680458,Robot
16,Robot3,18,prover,total_lifecycle,3.480059972,3.480059972,Robot
16,Robot3,19,prover,e2e_blockchain,3.065060546,3.065060546,Robot
16,Robot3,19,prover,evidence_call,0.010030594,0.010030594,Robot
16,Robot3,19,prover,total_lifecycle,3.078045557,3.078045557,Robot
16,Robot3,20,prover,e2e_blockchain,3.481409536,3.481409536,Robot
16,Robot3,20,prover,evidence_call,0.013656728,0.013656728,Robot
16,Robot3,20,prover,total_lifecycle,3.494365874,3.494365874,Robot
16,Robot4,1,prover,e2e_blockchain,4.0405478,4.0405478,Robot
16,Robot4,1,prover,evidence_call,0.02982909,0.02982909,Robot
16,Robot4,1,prover,total_lifecycle,4.057217979,4.057217979,Robot
16,Robot4,2,prover,e2e_blockchain,3.714473336,3.714473336,Robot
16,Robot4,2,prover,evidence_call,0.017928926,0.017928926,Robot
16,Robot4,2,prover,total_lifecycle,3.7346499239999997,3.7346499239999997,Robot
16,Robot4,3,prover,e2e_blockchain,3.314116329,3.314116329,Robot
16,Robot4,3,prover,evidence_call,0.018655273,0.018655273,Robot
16,Robot4,3,prover,total_lifecycle,3.331501582,3.331501582,Robot
16,Robot4,4,prover,e2e_blockchain,2.889324447,2.889324447,Robot
16,Robot4,4,prover,evidence_call,0.015646877,0.015646877,Robot
16,Robot4,4,prover,total_lifecycle,2.903985053,2.903985053,Robot
16,Robot4,5,prover,e2e_blockchain,3.494883021,3.494883021,Robot
16,Robot4,5,prover,evidence_call,0.015003458,0.015003458,Robot
16,Robot4,5,prover,total_lifecycle,3.5047271230000003,3.5047271230000003,Robot
16,Robot4,6,prover,e2e_blockchain,3.08014154,3.08014154,Robot
16,Robot4,6,prover,evidence_call,0.013853085,0.013853085,Robot
16,Robot4,6,prover,total_lifecycle,3.093051351,3.093051351,Robot
16,Robot4,7,prover,e2e_blockchain,2.6754878279999996,2.6754878279999996,Robot
16,Robot4,7,prover,evidence_call,0.014792579,0.014792579,Robot
16,Robot4,7,prover,total_lifecycle,2.6903373150000003,2.6903373150000003,Robot
16,Robot4,8,prover,e2e_blockchain,3.476521508,3.476521508,Robot
16,Robot4,8,prover,evidence_call,0.012462267,0.012462267,Robot
16,Robot4,8,prover,total_lifecycle,3.487507317,3.487507317,Robot
16,Robot4,9,prover,e2e_blockchain,2.8799358379999997,2.8799358379999997,Robot
16,Robot4,9,prover,evidence_call,0.017544836,0.017544836,Robot
16,Robot4,9,prover,total_lifecycle,2.896462176,2.896462176,Robot
16,Robot4,10,prover,e2e_blockchain,3.490989772,3.490989772,Robot
16,Robot4,10,prover,evidence_call,0.016387763,0.016387763,Robot
16,Robot4,10,prover,total_lifecycle,3.503735335,3.503735335,Robot
16,Robot4,11,prover,e2e_blockchain,3.2616172299999997,3.2616172299999997,Robot
16,Robot4,11,prover,evidence_call,0.009260872000000002,0.009260872000000002,Robot
16,Robot4,11,prover,total_lifecycle,3.272008998,3.272008998,Robot
16,Robot4,12,prover,e2e_blockchain,2.8587570770000004,2.8587570770000004,Robot
16,Robot4,12,prover,evidence_call,0.01348122,0.01348122,Robot
16,Robot4,12,prover,total_lifecycle,2.872372477,2.872372477,Robot
16,Robot4,13,prover,e2e_blockchain,3.479962602,3.479962602,Robot
16,Robot4,13,prover,evidence_call,0.016379828,0.016379828,Robot
16,Robot4,13,prover,total_lifecycle,3.491974679,3.491974679,Robot
16,Robot4,14,prover,e2e_blockchain,2.8760059129999997,2.8760059129999997,Robot
16,Robot4,14,prover,evidence_call,0.013764326,0.013764326,Robot
16,Robot4,14,prover,total_lifecycle,2.889090804,2.889090804,Robot
16,Robot4,15,prover,e2e_blockchain,3.6702483320000003,3.6702483320000003,Robot
16,Robot4,15,prover,evidence_call,0.009459299,0.009459299,Robot
16,Robot4,15,prover,total_lifecycle,3.6866497629999997,3.6866497629999997,Robot
16,Robot4,16,prover,e2e_blockchain,3.258676164,3.258676164,Robot
16,Robot4,16,prover,evidence_call,0.010979917,0.010979917,Robot
16,Robot4,16,prover,total_lifecycle,3.2703845030000003,3.2703845030000003,Robot
16,Robot4,17,prover,e2e_blockchain,2.864507081,2.864507081,Robot
16,Robot4,17,prover,evidence_call,0.011159926,0.011159926,Robot
16,Robot4,17,prover,total_lifecycle,2.876306901,2.876306901,Robot
16,Robot4,18,prover,e2e_blockchain,3.479217839,3.479217839,Robot
16,Robot4,18,prover,evidence_call,0.01375089,0.01375089,Robot
16,Robot4,18,prover,total_lifecycle,3.4892018549999997,3.4892018549999997,Robot
16,Robot4,19,prover,e2e_blockchain,3.0549622100000002,3.0549622100000002,Robot
16,Robot4,19,prover,evidence_call,0.013243627999999999,0.013243627999999999,Robot
16,Robot4,19,prover,total_lifecycle,3.065265876,3.065265876,Robot
16,Robot4,20,prover,e2e_blockchain,3.6694370960000002,3.6694370960000002,Robot
16,Robot4,20,prover,evidence_call,0.011323735,0.011323735,Robot
16,Robot4,20,prover,total_lifecycle,3.682918977,3.682918977,Robot
16,Robot5,1,prover,e2e_blockchain,4.123797307,4.123797307,Robot
16,Robot5,1,prover,evidence_call,0.10207474799999999,0.10207474799999999,Robot
16,Robot5,1,prover,total_lifecycle,4.138624912999999,4.138624912999999,Robot
16,Robot5,2,prover,e2e_blockchain,3.750451493,3.750451493,Robot
16,Robot5,2,prover,evidence_call,0.020379328999999998,0.020379328999999998,Robot
16,Robot5,2,prover,total_lifecycle,3.7700521119999997,3.7700521119999997,Robot
16,Robot5,3,prover,e2e_blockchain,3.317839609,3.317839609,Robot
16,Robot5,3,prover,evidence_call,0.018110206,0.018110206,Robot
16,Robot5,3,prover,total_lifecycle,3.3376013010000003,3.3376013010000003,Robot
16,Robot5,4,prover,e2e_blockchain,2.9046433510000003,2.9046433510000003,Robot
16,Robot5,4,prover,evidence_call,0.01994522,0.01994522,Robot
16,Robot5,4,prover,total_lifecycle,2.919419336,2.919419336,Robot
16,Robot5,5,prover,e2e_blockchain,3.515077092,3.515077092,Robot
16,Robot5,5,prover,evidence_call,0.018095414,0.018095414,Robot
16,Robot5,5,prover,total_lifecycle,3.525216204,3.525216204,Robot
16,Robot5,6,prover,e2e_blockchain,3.085813185,3.085813185,Robot
16,Robot5,6,prover,evidence_call,0.02081421,0.02081421,Robot
16,Robot5,6,prover,total_lifecycle,3.107257058,3.107257058,Robot
16,Robot5,7,prover,e2e_blockchain,2.6892353,2.6892353,Robot
16,Robot5,7,prover,evidence_call,0.023111092,0.023111092,Robot
16,Robot5,7,prover,total_lifecycle,2.704891396,2.704891396,Robot
16,Robot5,8,prover,e2e_blockchain,3.307626475,3.307626475,Robot
16,Robot5,8,prover,evidence_call,0.020878028,0.020878028,Robot
16,Robot5,8,prover,total_lifecycle,3.321132162,3.321132162,Robot
16,Robot5,9,prover,e2e_blockchain,3.074707155,3.074707155,Robot
16,Robot5,9,prover,evidence_call,0.016001816999999998,0.016001816999999998,Robot
16,Robot5,9,prover,total_lifecycle,3.088014309,3.088014309,Robot
16,Robot5,10,prover,e2e_blockchain,3.491991537,3.491991537,Robot
16,Robot5,10,prover,evidence_call,0.009091258,0.009091258,Robot
16,Robot5,10,prover,total_lifecycle,3.503659404,3.503659404,Robot
16,Robot5,11,prover,e2e_blockchain,3.2734422960000003,3.2734422960000003,Robot
16,Robot5,11,prover,evidence_call,0.019652125000000003,0.019652125000000003,Robot
16,Robot5,11,prover,total_lifecycle,3.284185202,3.284185202,Robot
16,Robot5,12,prover,e2e_blockchain,2.87511942,2.87511942,Robot
16,Robot5,12,prover,evidence_call,0.015821162,0.015821162,Robot
16,Robot5,12,prover,total_lifecycle,2.8881495920000004,2.8881495920000004,Robot
16,Robot5,13,prover,e2e_blockchain,3.480536432,3.480536432,Robot
16,Robot5,13,prover,evidence_call,0.020524171,0.020524171,Robot
16,Robot5,13,prover,total_lifecycle,3.49053119,3.49053119,Robot
16,Robot5,14,prover,e2e_blockchain,2.8785361160000003,2.8785361160000003,Robot
16,Robot5,14,prover,evidence_call,0.014672910999999999,0.014672910999999999,Robot
16,Robot5,14,prover,total_lifecycle,2.89216045,2.89216045,Robot
16,Robot5,15,prover,e2e_blockchain,3.678392326,3.678392326,Robot
16,Robot5,15,prover,evidence_call,0.009170522,0.009170522,Robot
16,Robot5,15,prover,total_lifecycle,3.691342315,3.691342315,Robot
16,Robot5,16,prover,e2e_blockchain,3.266264406,3.266264406,Robot
16,Robot5,16,prover,evidence_call,0.013881806,0.013881806,Robot
16,Robot5,16,prover,total_lifecycle,3.280136931,3.280136931,Robot
16,Robot5,17,prover,e2e_blockchain,2.867782415,2.867782415,Robot
16,Robot5,17,prover,evidence_call,0.012002519,0.012002519,Robot
16,Robot5,17,prover,total_lifecycle,2.878846461,2.878846461,Robot
16,Robot5,18,prover,e2e_blockchain,3.490288679,3.490288679,Robot
16,Robot5,18,prover,evidence_call,0.011263498,0.011263498,Robot
16,Robot5,18,prover,total_lifecycle,3.499288719,3.499288719,Robot
16,Robot5,19,prover,e2e_blockchain,3.061844406,3.061844406,Robot
16,Robot5,19,prover,evidence_call,0.010130715,0.010130715,Robot
16,Robot5,19,prover,total_lifecycle,3.0735209549999998,3.0735209549999998,Robot
16,Robot5,20,prover,e2e_blockchain,3.684524768,3.684524768,Robot
16,Robot5,20,prover,evidence_call,0.013793048,0.013793048,Robot
16,Robot5,20,prover,total_lifecycle,3.698574379,3.698574379,Robot
16,Robot6,1,prover,e2e_blockchain,4.053910286,4.053910286,Robot
16,Robot6,1,prover,evidence_call,0.03341906,0.03341906,Robot
16,Robot6,1,prover,total_lifecycle,4.073648826,4.073648826,Robot
16,Robot6,2,prover,e2e_blockchain,3.822009772,3.822009772,Robot
16,Robot6,2,prover,evidence_call,0.025945419,0.025945419,Robot
16,Robot6,2,prover,total_lifecycle,3.839919566,3.839919566,Robot
16,Robot6,3,prover,e2e_blockchain,3.358658169,3.358658169,Robot
16,Robot6,3,prover,evidence_call,0.022670016,0.022670016,Robot
16,Robot6,3,prover,total_lifecycle,3.3751902960000004,3.3751902960000004,Robot
16,Robot6,4,prover,e2e_blockchain,2.92646364,2.92646364,Robot
16,Robot6,4,prover,evidence_call,0.022900803,0.022900803,Robot
16,Robot6,4,prover,total_lifecycle,2.938927909,2.938927909,Robot
16,Robot6,5,prover,e2e_blockchain,3.526648899,3.526648899,Robot
16,Robot6,5,prover,evidence_call,0.01633262,0.01633262,Robot
16,Robot6,5,prover,total_lifecycle,3.540851184,3.540851184,Robot
16,Robot6,6,prover,e2e_blockchain,3.114700635,3.114700635,Robot
16,Robot6,6,prover,evidence_call,0.022479605,0.022479605,Robot
16,Robot6,6,prover,total_lifecycle,3.125344126,3.125344126,Robot
16,Robot6,7,prover,e2e_blockchain,2.69519523,2.69519523,Robot
16,Robot6,7,prover,evidence_call,0.02412586,0.02412586,Robot
16,Robot6,7,prover,total_lifecycle,2.707603807,2.707603807,Robot
16,Robot6,8,prover,e2e_blockchain,3.346171989,3.346171989,Robot
16,Robot6,8,prover,evidence_call,0.050268403999999996,0.050268403999999996,Robot
16,Robot6,8,prover,total_lifecycle,3.3561374500000003,3.3561374500000003,Robot
16,Robot6,9,prover,e2e_blockchain,2.891149744,2.891149744,Robot
16,Robot6,9,prover,evidence_call,0.018026784,0.018026784,Robot
16,Robot6,9,prover,total_lifecycle,2.904673975,2.904673975,Robot
16,Robot6,10,prover,e2e_blockchain,3.514194088,3.514194088,Robot
16,Robot6,10,prover,evidence_call,0.018960071,0.018960071,Robot
16,Robot6,10,prover,total_lifecycle,3.52734377,3.52734377,Robot
16,Robot6,11,prover,e2e_blockchain,3.292777998,3.292777998,Robot
16,Robot6,11,prover,evidence_call,0.01850066,0.01850066,Robot
16,Robot6,11,prover,total_lifecycle,3.303306532,3.303306532,Robot
16,Robot6,12,prover,e2e_blockchain,2.697481573,2.697481573,Robot
16,Robot6,12,prover,evidence_call,0.020343523000000002,0.020343523000000002,Robot
16,Robot6,12,prover,total_lifecycle,2.7121026280000002,2.7121026280000002,Robot
16,Robot6,13,prover,e2e_blockchain,3.303126482,3.303126482,Robot
16,Robot6,13,prover,evidence_call,0.018823999,0.018823999,Robot
16,Robot6,13,prover,total_lifecycle,3.316357671,3.316357671,Robot
16,Robot6,14,prover,e2e_blockchain,2.8890936050000002,2.8890936050000002,Robot
16,Robot6,14,prover,evidence_call,0.018634614,0.018634614,Robot
16,Robot6,14,prover,total_lifecycle,2.906732437,2.906732437,Robot
16,Robot6,15,prover,e2e_blockchain,3.699687703,3.699687703,Robot
16,Robot6,15,prover,evidence_call,0.015175528999999998,0.015175528999999998,Robot
16,Robot6,15,prover,total_lifecycle,3.7120628470000003,3.7120628470000003,Robot
16,Robot6,16,prover,e2e_blockchain,3.287706652,3.287706652,Robot
16,Robot6,16,prover,evidence_call,0.015964556,0.015964556,Robot
16,Robot6,16,prover,total_lifecycle,3.301177245,3.301177245,Robot
16,Robot6,17,prover,e2e_blockchain,2.8793948289999998,2.8793948289999998,Robot
16,Robot6,17,prover,evidence_call,0.014863678,0.014863678,Robot
16,Robot6,17,prover,total_lifecycle,2.892096611,2.892096611,Robot
16,Robot6,18,prover,e2e_blockchain,3.499151276,3.499151276,Robot
16,Robot6,18,prover,evidence_call,0.012502639,0.012502639,Robot
16,Robot6,18,prover,total_lifecycle,3.508290883,3.508290883,Robot
16,Robot6,19,prover,e2e_blockchain,3.084713595,3.084713595,Robot
16,Robot6,19,prover,evidence_call,0.015337329,0.015337329,Robot
16,Robot6,19,prover,total_lifecycle,3.096531011,3.096531011,Robot
16,Robot6,20,prover,e2e_blockchain,3.4930524700000003,3.4930524700000003,Robot
16,Robot6,20,prover,evidence_call,0.012991767,0.012991767,Robot
16,Robot6,20,prover,total_lifecycle,3.506931047,3.506931047,Robot
16,Robot7,1,prover,e2e_blockchain,4.05177532,4.05177532,Robot
16,Robot7,1,prover,evidence_call,0.03369521,0.03369521,Robot
16,Robot7,1,prover,total_lifecycle,4.066820635,4.066820635,Robot
16,Robot7,2,prover,e2e_blockchain,3.805636539,3.805636539,Robot
16,Robot7,2,prover,evidence_call,0.030195586,0.030195586,Robot
16,Robot7,2,prover,total_lifecycle,3.8231790219999997,3.8231790219999997,Robot
16,Robot7,3,prover,e2e_blockchain,3.346424153,3.346424153,Robot
16,Robot7,3,prover,evidence_call,0.025725463,0.025725463,Robot
16,Robot7,3,prover,total_lifecycle,3.361213228,3.361213228,Robot
16,Robot7,4,prover,e2e_blockchain,2.920819571,2.920819571,Robot
16,Robot7,4,prover,evidence_call,0.026277619000000002,0.026277619000000002,Robot
16,Robot7,4,prover,total_lifecycle,2.93165072,2.93165072,Robot
16,Robot7,5,prover,e2e_blockchain,3.50952189,3.50952189,Robot
16,Robot7,5,prover,evidence_call,0.016162458,0.016162458,Robot
16,Robot7,5,prover,total_lifecycle,3.5310164850000003,3.5310164850000003,Robot
16,Robot7,6,prover,e2e_blockchain,3.107150614,3.107150614,Robot
16,Robot7,6,prover,evidence_call,0.016396813000000003,0.016396813000000003,Robot
16,Robot7,6,prover,total_lifecycle,3.11812981,3.11812981,Robot
16,Robot7,7,prover,e2e_blockchain,2.682735001,2.682735001,Robot
16,Robot7,7,prover,evidence_call,0.016611414,0.016611414,Robot
16,Robot7,7,prover,total_lifecycle,2.697024062,2.697024062,Robot
16,Robot7,8,prover,e2e_blockchain,3.305997802,3.305997802,Robot
16,Robot7,8,prover,evidence_call,0.022521407,0.022521407,Robot
16,Robot7,8,prover,total_lifecycle,3.31729095,3.31729095,Robot
16,Robot7,9,prover,e2e_blockchain,2.890680687,2.890680687,Robot
16,Robot7,9,prover,evidence_call,0.01661786,0.01661786,Robot
16,Robot7,9,prover,total_lifecycle,2.90616325,2.90616325,Robot
16,Robot7,10,prover,e2e_blockchain,3.52213877,3.52213877,Robot
16,Robot7,10,prover,evidence_call,0.020821131,0.020821131,Robot
16,Robot7,10,prover,total_lifecycle,3.533749523,3.533749523,Robot
16,Robot7,11,prover,e2e_blockchain,3.0999297940000003,3.0999297940000003,Robot
16,Robot7,11,prover,evidence_call,0.017551475,0.017551475,Robot
16,Robot7,11,prover,total_lifecycle,3.116083667,3.116083667,Robot
16,Robot7,12,prover,e2e_blockchain,2.707948072,2.707948072,Robot
16,Robot7,12,prover,evidence_call,0.037540699,0.037540699,Robot
16,Robot7,12,prover,total_lifecycle,2.718453153,2.718453153,Robot
16,Robot7,13,prover,e2e_blockchain,3.313092021,3.313092021,Robot
16,Robot7,13,prover,evidence_call,0.035847118000000004,0.035847118000000004,Robot
16,Robot7,13,prover,total_lifecycle,3.325129997,3.325129997,Robot
16,Robot7,14,prover,e2e_blockchain,2.8867199230000002,2.8867199230000002,Robot
16,Robot7,14,prover,evidence_call,0.018525516,0.018525516,Robot
16,Robot7,14,prover,total_lifecycle,2.900876758,2.900876758,Robot
16,Robot7,15,prover,e2e_blockchain,3.5032193,3.5032193,Robot
16,Robot7,15,prover,evidence_call,0.020317777,0.020317777,Robot
16,Robot7,15,prover,total_lifecycle,3.515904395,3.515904395,Robot
16,Robot7,16,prover,e2e_blockchain,3.103492222,3.103492222,Robot
16,Robot7,16,prover,evidence_call,0.033022532,0.033022532,Robot
16,Robot7,16,prover,total_lifecycle,3.114247104,3.114247104,Robot
16,Robot7,17,prover,e2e_blockchain,2.872081384,2.872081384,Robot
16,Robot7,17,prover,evidence_call,0.012646438,0.012646438,Robot
16,Robot7,17,prover,total_lifecycle,2.8827436779999998,2.8827436779999998,Robot
16,Robot7,18,prover,e2e_blockchain,3.303965444,3.303965444,Robot
16,Robot7,18,prover,evidence_call,0.026384068,0.026384068,Robot
16,Robot7,18,prover,total_lifecycle,3.315178719,3.315178719,Robot
16,Robot7,19,prover,e2e_blockchain,3.075612312,3.075612312,Robot
16,Robot7,19,prover,evidence_call,0.016203406,0.016203406,Robot
16,Robot7,19,prover,total_lifecycle,3.087680223,3.087680223,Robot
16,Robot7,20,prover,e2e_blockchain,3.495442721,3.495442721,Robot
16,Robot7,20,prover,evidence_call,0.016653770000000002,0.016653770000000002,Robot
16,Robot7,20,prover,total_lifecycle,3.508057286,3.508057286,Robot
16,Robot8,1,prover,e2e_blockchain,4.10549633,4.10549633,Robot
16,Robot8,1,prover,evidence_call,0.07533502900000001,0.07533502900000001,Robot
16,Robot8,1,prover,total_lifecycle,4.116021806,4.116021806,Robot
16,Robot8,2,prover,e2e_blockchain,3.735502997,3.735502997,Robot
16,Robot8,2,prover,evidence_call,0.03523627,0.03523627,Robot
16,Robot8,2,prover,total_lifecycle,3.754834019,3.754834019,Robot
16,Robot8,3,prover,e2e_blockchain,3.315162268,3.315162268,Robot
16,Robot8,3,prover,evidence_call,0.016973507000000002,0.016973507000000002,Robot
16,Robot8,3,prover,total_lifecycle,3.330110819,3.330110819,Robot
16,Robot8,4,prover,e2e_blockchain,2.8961413859999996,2.8961413859999996,Robot
16,Robot8,4,prover,evidence_call,0.026683145,0.026683145,Robot
16,Robot8,4,prover,total_lifecycle,2.907069665,2.907069665,Robot
16,Robot8,5,prover,e2e_blockchain,3.495346676,3.495346676,Robot
16,Robot8,5,prover,evidence_call,0.013912701,0.013912701,Robot
16,Robot8,5,prover,total_lifecycle,3.506860467,3.506860467,Robot
16,Robot8,6,prover,e2e_blockchain,3.0720147609999997,3.0720147609999997,Robot
16,Robot8,6,prover,evidence_call,0.010752981,0.010752981,Robot
16,Robot8,6,prover,total_lifecycle,3.083056779,3.083056779,Robot
