n_robots,mode,participant,run,role,metric,duration_s
10,continuous,Robot2,1,verifier,signatures_fetch,0.005192429
10,continuous,Robot2,1,verifier,signatures_fetch,0.0034101360000000002
10,continuous,Robot2,1,verifier,signatures_fetch,0.0029681350000000002
10,continuous,Robot2,1,verifier,signatures_fetch,0.001294611
10,continuous,Robot2,1,verifier,signatures_fetch,0.0020698979999999997
10,continuous,Robot2,1,verifier,signatures_fetch,0.001688835
10,continuous,Robot2,1,verifier,signatures_fetch,0.001471178
10,continuous,Robot2,1,verifier,signatures_fetch,0.001288904
10,continuous,Robot2,1,verifier,signatures_fetch,0.0011775219999999999
10,continuous,Robot2,1,verifier,signatures_fetch,0.001893826
10,continuous,Robot2,1,verifier,signatures_fetch,0.0014092929999999998
10,continuous,Robot2,1,verifier,verify_compute,8.16e-07
10,continuous,Robot2,1,verifier,verify_compute,7.839999999999999e-07
10,continuous,Robot2,1,verifier,verify_compute,6.53e-07
10,continuous,Robot2,1,verifier,verify_compute,7.3e-07
10,continuous,Robot2,1,verifier,verify_compute,7.54e-07
10,continuous,Robot2,1,verifier,verify_compute,2.676e-06
10,continuous,Robot2,1,verifier,verify_compute,4.800000000000001e-07
10,continuous,Robot2,1,verifier,verify_compute,5.8e-07
10,continuous,Robot2,1,verifier,verify_compute,5.99e-07
10,continuous,Robot2,1,verifier,verify_compute,6.12e-07
10,continuous,Robot2,1,verifier,verify_compute,6.970000000000001e-07
10,continuous,Robot2,1,verifier,verify_compute,8.67e-07
10,continuous,Robot2,1,verifier,result_call,0.072434414
10,continuous,Robot2,1,verifier,result_call,0.024406112
10,continuous,Robot2,1,verifier,result_call,0.010354947
10,continuous,Robot2,1,verifier,result_call,0.012875783
10,continuous,Robot2,1,verifier,result_call,0.021352668999999998
10,continuous,Robot2,1,verifier,result_call,0.008478224000000001
10,continuous,Robot2,1,verifier,result_call,0.015762278
10,continuous,Robot2,1,verifier,result_call,0.015726759
10,continuous,Robot2,1,verifier,result_call,0.010320636000000001
10,continuous,Robot2,1,verifier,result_call,0.006663125
10,continuous,Robot2,1,verifier,result_call,0.010445134
10,continuous,Robot2,1,verifier,result_call,0.009081199
10,continuous,Robot2,1,verifier,total_lifecycle,0.125663457
10,continuous,Robot2,1,verifier,total_lifecycle,0.02969225
10,continuous,Robot2,1,verifier,total_lifecycle,0.014260419
10,continuous,Robot2,1,verifier,total_lifecycle,0.015924400000000002
10,continuous,Robot2,1,verifier,total_lifecycle,0.022705007
10,continuous,Robot2,1,verifier,total_lifecycle,0.010622114
10,continuous,Robot2,1,verifier,total_lifecycle,0.017498323
10,continuous,Robot2,1,verifier,total_lifecycle,0.017258351
10,continuous,Robot2,1,verifier,total_lifecycle,0.011686862
10,continuous,Robot2,1,verifier,total_lifecycle,0.007906871
10,continuous,Robot2,1,verifier,total_lifecycle,0.012417211
10,continuous,Robot2,1,verifier,total_lifecycle,0.010563402
10,continuous,Robot2,2,prover,e2e_blockchain,6.068384161
10,continuous,Robot2,2,prover,e2e_blockchain,5.379041320000001
10,continuous,Robot2,2,prover,e2e_blockchain,4.515900912
10,continuous,Robot2,2,prover,e2e_blockchain,5.6727594980000005
10,continuous,Robot2,2,prover,e2e_blockchain,5.029671932
10,continuous,Robot2,2,prover,e2e_blockchain,4.343112377000001
10,continuous,Robot2,2,prover,e2e_blockchain,5.661337048
10,continuous,Robot2,2,prover,e2e_blockchain,4.987272987
10,continuous,Robot2,2,prover,e2e_blockchain,4.353295011
10,continuous,Robot2,2,prover,e2e_blockchain,5.677332159
10,continuous,Robot2,2,prover,e2e_blockchain,4.982612679
10,continuous,Robot2,2,prover,evidence_call,0.011485841
10,continuous,Robot2,2,prover,evidence_call,0.012446404
10,continuous,Robot2,2,prover,evidence_call,0.009207216
10,continuous,Robot2,2,prover,evidence_call,0.010268882
10,continuous,Robot2,2,prover,evidence_call,0.008804544999999999
10,continuous,Robot2,2,prover,evidence_call,0.017589761
10,continuous,Robot2,2,prover,evidence_call,0.012769524
10,continuous,Robot2,2,prover,evidence_call,0.009222305
10,continuous,Robot2,2,prover,evidence_call,0.007626315
10,continuous,Robot2,2,prover,evidence_call,0.007171762
10,continuous,Robot2,2,prover,evidence_call,0.010094199
10,continuous,Robot2,2,prover,total_lifecycle,6.22530904
10,continuous,Robot2,2,prover,total_lifecycle,5.575151788
10,continuous,Robot2,2,prover,total_lifecycle,4.82087121
10,continuous,Robot2,2,prover,total_lifecycle,5.981786368
10,continuous,Robot2,2,prover,total_lifecycle,5.160344559
10,continuous,Robot2,2,prover,total_lifecycle,4.53848514
10,continuous,Robot2,2,prover,total_lifecycle,5.853542092
10,continuous,Robot2,2,prover,total_lifecycle,5.159013988
10,continuous,Robot2,2,prover,total_lifecycle,4.491100830000001
10,continuous,Robot2,2,prover,total_lifecycle,5.841306455
10,continuous,Robot2,2,prover,total_lifecycle,5.190299284
10,continuous,Robot2,2,verifier,reaction_time,0.00575685
10,continuous,Robot2,2,verifier,reaction_time,0.00253607
10,continuous,Robot2,2,verifier,reaction_time,0.002421039
10,continuous,Robot2,2,verifier,reaction_time,0.015916136
10,continuous,Robot2,2,verifier,reaction_time,0.0026532179999999997
10,continuous,Robot2,2,verifier,reaction_time,0.006992460999999999
10,continuous,Robot2,2,verifier,reaction_time,0.006783165999999999
10,continuous,Robot2,2,verifier,reaction_time,0.002703763
10,continuous,Robot2,2,verifier,reaction_time,0.002227728
10,continuous,Robot2,2,verifier,reaction_time,0.002652017
10,continuous,Robot2,2,verifier,reaction_time,0.016169398
10,continuous,Robot2,2,verifier,reaction_time,0.001900722
10,continuous,Robot2,2,verifier,signatures_fetch,0.001565404
10,continuous,Robot2,2,verifier,signatures_fetch,0.007351136
10,continuous,Robot2,2,verifier,signatures_fetch,0.001919201
10,continuous,Robot2,2,verifier,signatures_fetch,0.006264375
10,continuous,Robot2,2,verifier,signatures_fetch,0.001735339
10,continuous,Robot2,2,verifier,signatures_fetch,0.002871574
10,continuous,Robot2,2,verifier,signatures_fetch,0.003927919
10,continuous,Robot2,2,verifier,signatures_fetch,0.001468719
10,continuous,Robot2,2,verifier,signatures_fetch,0.0038040060000000004
10,continuous,Robot2,2,verifier,signatures_fetch,0.024456512
10,continuous,Robot2,2,verifier,signatures_fetch,0.002318888
10,continuous,Robot2,2,verifier,signatures_fetch,0.0016629210000000001
10,continuous,Robot2,2,verifier,verify_compute,6.890000000000001e-07
10,continuous,Robot2,2,verifier,verify_compute,8.319999999999999e-07
10,continuous,Robot2,2,verifier,verify_compute,6.149999999999999e-07
10,continuous,Robot2,2,verifier,verify_compute,5.599999999999999e-07
10,continuous,Robot2,2,verifier,verify_compute,6.359999999999999e-07
10,continuous,Robot2,2,verifier,verify_compute,4.0000000000000003e-07
10,continuous,Robot2,2,verifier,verify_compute,6.55e-07
10,continuous,Robot2,2,verifier,verify_compute,6.69e-07
10,continuous,Robot2,2,verifier,verify_compute,3.4000000000000003e-07
10,continuous,Robot2,2,verifier,verify_compute,7.280000000000001e-07
10,continuous,Robot2,2,verifier,verify_compute,8.94e-07
10,continuous,Robot2,2,verifier,verify_compute,6.86e-07
10,continuous,Robot2,2,verifier,result_call,0.05254271
10,continuous,Robot2,2,verifier,result_call,0.009037141
10,continuous,Robot2,2,verifier,result_call,0.007554717
10,continuous,Robot2,2,verifier,result_call,0.035890403999999994
10,continuous,Robot2,2,verifier,result_call,0.045552807
10,continuous,Robot2,2,verifier,result_call,0.022842997
10,continuous,Robot2,2,verifier,result_call,0.008450669
10,continuous,Robot2,2,verifier,result_call,0.0084624
10,continuous,Robot2,2,verifier,result_call,0.015489428
10,continuous,Robot2,2,verifier,result_call,0.011166169
10,continuous,Robot2,2,verifier,result_call,0.012941577000000001
10,continuous,Robot2,2,verifier,result_call,0.007946209
10,continuous,Robot2,2,verifier,total_lifecycle,0.054188850000000004
10,continuous,Robot2,2,verifier,total_lifecycle,0.016538129999999998
10,continuous,Robot2,2,verifier,total_lifecycle,0.009532908000000001
10,continuous,Robot2,2,verifier,total_lifecycle,0.042226391999999995
10,continuous,Robot2,2,verifier,total_lifecycle,0.047344346
10,continuous,Robot2,2,verifier,total_lifecycle,0.025753553
10,continuous,Robot2,2,verifier,total_lifecycle,0.012487035
10,continuous,Robot2,2,verifier,total_lifecycle,0.009987651
10,continuous,Robot2,2,verifier,total_lifecycle,0.019336144
10,continuous,Robot2,2,verifier,total_lifecycle,0.035694955
10,continuous,Robot2,2,verifier,total_lifecycle,0.015323674
10,continuous,Robot2,2,verifier,total_lifecycle,0.009685442
10,continuous,Robot2,3,prover,e2e_blockchain,5.649788914
10,continuous,Robot2,3,prover,e2e_blockchain,4.969531931000001
10,continuous,Robot2,3,prover,e2e_blockchain,4.252990256
10,continuous,Robot2,3,prover,e2e_blockchain,5.593072675999999
10,continuous,Robot2,3,prover,e2e_blockchain,4.856535403
10,continuous,Robot2,3,prover,e2e_blockchain,4.1447831399999995
10,continuous,Robot2,3,prover,e2e_blockchain,5.4756553729999995
10,continuous,Robot2,3,prover,e2e_blockchain,4.862475123
10,continuous,Robot2,3,prover,e2e_blockchain,4.253395101
10,continuous,Robot2,3,prover,e2e_blockchain,5.650022674
10,continuous,Robot2,3,prover,e2e_blockchain,5.066094417
10,continuous,Robot2,3,prover,evidence_call,0.009201951
10,continuous,Robot2,3,prover,evidence_call,0.008216671
10,continuous,Robot2,3,prover,evidence_call,0.011802015
10,continuous,Robot2,3,prover,evidence_call,0.019539156999999998
10,continuous,Robot2,3,prover,evidence_call,0.009173171999999999
10,continuous,Robot2,3,prover,evidence_call,0.010671633
10,continuous,Robot2,3,prover,evidence_call,0.017930694
10,continuous,Robot2,3,prover,evidence_call,0.008695996
10,continuous,Robot2,3,prover,evidence_call,0.010170564
10,continuous,Robot2,3,prover,evidence_call,0.013264706000000001
10,continuous,Robot2,3,prover,evidence_call,0.008753118
10,continuous,Robot2,3,prover,total_lifecycle,5.8112301770000006
10,continuous,Robot2,3,prover,total_lifecycle,5.158544187
10,continuous,Robot2,3,prover,total_lifecycle,4.446324587
10,continuous,Robot2,3,prover,total_lifecycle,5.765945748
10,continuous,Robot2,3,prover,total_lifecycle,5.07771972
10,continuous,Robot2,3,prover,total_lifecycle,4.364771527
10,continuous,Robot2,3,prover,total_lifecycle,5.651900613
10,continuous,Robot2,3,prover,total_lifecycle,4.981137673
10,continuous,Robot2,3,prover,total_lifecycle,4.358905513
10,continuous,Robot2,3,prover,total_lifecycle,5.756677083
10,continuous,Robot2,3,prover,total_lifecycle,5.161505068
10,continuous,Robot2,3,verifier,reaction_time,0.002701103
10,continuous,Robot2,3,verifier,reaction_time,0.003073194
10,continuous,Robot2,3,verifier,reaction_time,0.0026779959999999998
10,continuous,Robot2,3,verifier,reaction_time,0.003483379
10,continuous,Robot2,3,verifier,reaction_time,0.0028360409999999996
10,continuous,Robot2,3,verifier,reaction_time,0.0024310770000000002
10,continuous,Robot2,3,verifier,reaction_time,0.002793169
10,continuous,Robot2,3,verifier,reaction_time,0.0025894309999999997
10,continuous,Robot2,3,verifier,reaction_time,0.002647034
10,continuous,Robot2,3,verifier,reaction_time,0.008293430000000001
10,continuous,Robot2,3,verifier,reaction_time,0.002796329
10,continuous,Robot2,3,verifier,reaction_time,0.002923522
10,continuous,Robot2,3,verifier,reaction_time,0.002279198
10,continuous,Robot2,3,verifier,signatures_fetch,0.00167593
10,continuous,Robot2,3,verifier,signatures_fetch,0.0021205490000000002
10,continuous,Robot2,3,verifier,signatures_fetch,0.000990122
10,continuous,Robot2,3,verifier,signatures_fetch,0.002723352
10,continuous,Robot2,3,verifier,signatures_fetch,0.001678691
10,continuous,Robot2,3,verifier,signatures_fetch,0.0017866569999999999
10,continuous,Robot2,3,verifier,signatures_fetch,0.00148733
10,continuous,Robot2,3,verifier,signatures_fetch,0.0015883940000000001
10,continuous,Robot2,3,verifier,signatures_fetch,0.0036429939999999997
10,continuous,Robot2,3,verifier,signatures_fetch,0.0019902
10,continuous,Robot2,3,verifier,signatures_fetch,0.001409287
10,continuous,Robot2,3,verifier,signatures_fetch,0.00322433
10,continuous,Robot2,3,verifier,signatures_fetch,0.002210506
10,continuous,Robot2,3,verifier,verify_compute,7.64e-07
10,continuous,Robot2,3,verifier,verify_compute,5.079999999999999e-07
10,continuous,Robot2,3,verifier,verify_compute,6.43e-07
10,continuous,Robot2,3,verifier,verify_compute,7.19e-07
10,continuous,Robot2,3,verifier,verify_compute,8.459999999999999e-07
10,continuous,Robot2,3,verifier,verify_compute,6.54e-07
10,continuous,Robot2,3,verifier,verify_compute,8.02e-07
10,continuous,Robot2,3,verifier,verify_compute,8.36e-07
10,continuous,Robot2,3,verifier,verify_compute,1.06e-06
10,continuous,Robot2,3,verifier,verify_compute,8.8e-07
10,continuous,Robot2,3,verifier,verify_compute,9.45e-07
10,continuous,Robot2,3,verifier,verify_compute,6.520000000000001e-07
10,continuous,Robot2,3,verifier,verify_compute,6.22e-07
10,continuous,Robot2,3,verifier,result_call,0.016720904999999998
10,continuous,Robot2,3,verifier,result_call,0.011396378
10,continuous,Robot2,3,verifier,result_call,0.006692456
10,continuous,Robot2,3,verifier,result_call,0.013232829
10,continuous,Robot2,3,verifier,result_call,0.016500309
10,continuous,Robot2,3,verifier,result_call,0.012525330999999999
10,continuous,Robot2,3,verifier,result_call,0.008790201
10,continuous,Robot2,3,verifier,result_call,0.009552657999999999
10,continuous,Robot2,3,verifier,result_call,0.023241808
10,continuous,Robot2,3,verifier,result_call,0.012855700000000001
10,continuous,Robot2,3,verifier,result_call,0.00896066
10,continuous,Robot2,3,verifier,result_call,0.006400683
10,continuous,Robot2,3,verifier,result_call,0.007746711999999999
10,continuous,Robot2,3,verifier,total_lifecycle,0.018499381
10,continuous,Robot2,3,verifier,total_lifecycle,0.013585715
10,continuous,Robot2,3,verifier,total_lifecycle,0.007740795
10,continuous,Robot2,3,verifier,total_lifecycle,0.016063696
10,continuous,Robot2,3,verifier,total_lifecycle,0.018272511999999998
10,continuous,Robot2,3,verifier,total_lifecycle,0.014377211
10,continuous,Robot2,3,verifier,total_lifecycle,0.010345774
10,continuous,Robot2,3,verifier,total_lifecycle,0.011217435
10,continuous,Robot2,3,verifier,total_lifecycle,0.026993931
10,continuous,Robot2,3,verifier,total_lifecycle,0.014900017
10,continuous,Robot2,3,verifier,total_lifecycle,0.010488239
10,continuous,Robot2,3,verifier,total_lifecycle,0.009680659000000001
10,continuous,Robot2,3,verifier,total_lifecycle,0.010052524
10,continuous,Robot2,4,prover,e2e_blockchain,5.903210995
10,continuous,Robot2,4,prover,e2e_blockchain,5.172253976
10,continuous,Robot2,4,prover,e2e_blockchain,4.4696781
10,continuous,Robot2,4,prover,e2e_blockchain,5.7540659519999995
10,continuous,Robot2,4,prover,e2e_blockchain,5.085610734
10,continuous,Robot2,4,prover,e2e_blockchain,4.170790029
10,continuous,Robot2,4,prover,e2e_blockchain,5.468319279
10,continuous,Robot2,4,prover,e2e_blockchain,4.80008622
10,continuous,Robot2,4,prover,e2e_blockchain,6.00888414
10,continuous,Robot2,4,prover,e2e_blockchain,5.367616729
10,continuous,Robot2,4,prover,e2e_blockchain,4.702751717
10,continuous,Robot2,4,prover,evidence_call,0.007269134
10,continuous,Robot2,4,prover,evidence_call,0.012926778
10,continuous,Robot2,4,prover,evidence_call,0.010705389999999999
10,continuous,Robot2,4,prover,evidence_call,0.012241193000000001
10,continuous,Robot2,4,prover,evidence_call,0.010991868
10,continuous,Robot2,4,prover,evidence_call,0.088822091
10,continuous,Robot2,4,prover,evidence_call,0.010208967
10,continuous,Robot2,4,prover,evidence_call,0.023660244
10,continuous,Robot2,4,prover,evidence_call,0.052441800999999996
10,continuous,Robot2,4,prover,evidence_call,0.009178692
10,continuous,Robot2,4,prover,evidence_call,0.018813372000000002
10,continuous,Robot2,4,prover,total_lifecycle,6.154610955
10,continuous,Robot2,4,prover,total_lifecycle,5.386446273
10,continuous,Robot2,4,prover,total_lifecycle,4.6562672780000005
10,continuous,Robot2,4,prover,total_lifecycle,5.992904687999999
10,continuous,Robot2,4,prover,total_lifecycle,5.242722743
10,continuous,Robot2,4,prover,total_lifecycle,4.579798963
10,continuous,Robot2,4,prover,total_lifecycle,5.668388495
10,continuous,Robot2,4,prover,total_lifecycle,4.989982671
10,continuous,Robot2,4,prover,total_lifecycle,6.258318836
10,continuous,Robot2,4,prover,total_lifecycle,5.52291503
10,continuous,Robot2,4,prover,total_lifecycle,4.89270478
10,continuous,Robot2,4,verifier,reaction_time,0.0034683410000000002
10,continuous,Robot2,4,verifier,reaction_time,0.002705612
10,continuous,Robot2,4,verifier,reaction_time,0.02021941
10,continuous,Robot2,4,verifier,reaction_time,0.002725908
10,continuous,Robot2,4,verifier,reaction_time,0.056253756
10,continuous,Robot2,4,verifier,reaction_time,0.002172372
10,continuous,Robot2,4,verifier,reaction_time,0.003773927
10,continuous,Robot2,4,verifier,reaction_time,0.002476794
10,continuous,Robot2,4,verifier,reaction_time,0.0034244270000000003
10,continuous,Robot2,4,verifier,reaction_time,0.002082729
10,continuous,Robot2,4,verifier,reaction_time,0.025236132999999997
10,continuous,Robot2,4,verifier,reaction_time,0.003365358
10,continuous,Robot2,4,verifier,reaction_time,0.004436759
10,continuous,Robot2,4,verifier,reaction_time,0.003027634
10,continuous,Robot2,4,verifier,signatures_fetch,0.002261507
10,continuous,Robot2,4,verifier,signatures_fetch,0.0012245790000000002
10,continuous,Robot2,4,verifier,signatures_fetch,0.00148981
10,continuous,Robot2,4,verifier,signatures_fetch,0.002334362
10,continuous,Robot2,4,verifier,signatures_fetch,0.0021167029999999997
10,continuous,Robot2,4,verifier,signatures_fetch,0.001798462
10,continuous,Robot2,4,verifier,signatures_fetch,0.002137559
10,continuous,Robot2,4,verifier,signatures_fetch,0.001644394
10,continuous,Robot2,4,verifier,signatures_fetch,0.001171681
10,continuous,Robot2,4,verifier,signatures_fetch,0.0010758920000000002
10,continuous,Robot2,4,verifier,signatures_fetch,0.00228292
10,continuous,Robot2,4,verifier,signatures_fetch,0.003979143
10,continuous,Robot2,4,verifier,signatures_fetch,0.003637845
10,continuous,Robot2,4,verifier,signatures_fetch,0.001330258
10,continuous,Robot2,4,verifier,verify_compute,1.0154e-05
10,continuous,Robot2,4,verifier,verify_compute,7.02e-07
10,continuous,Robot2,4,verifier,verify_compute,6e-07
10,continuous,Robot2,4,verifier,verify_compute,6.11e-07
10,continuous,Robot2,4,verifier,verify_compute,4.41e-07
10,continuous,Robot2,4,verifier,verify_compute,9.48e-07
10,continuous,Robot2,4,verifier,verify_compute,6.78e-07
10,continuous,Robot2,4,verifier,verify_compute,7.44e-07
10,continuous,Robot2,4,verifier,verify_compute,7.489999999999999e-07
10,continuous,Robot2,4,verifier,verify_compute,6.53e-07
10,continuous,Robot2,4,verifier,verify_compute,6.03e-07
10,continuous,Robot2,4,verifier,verify_compute,7.900000000000001e-07
10,continuous,Robot2,4,verifier,verify_compute,6.76e-07
10,continuous,Robot2,4,verifier,verify_compute,6.1e-07
10,continuous,Robot2,4,verifier,result_call,0.017325076
10,continuous,Robot2,4,verifier,result_call,0.01552655
10,continuous,Robot2,4,verifier,result_call,0.014826694
10,continuous,Robot2,4,verifier,result_call,0.01788277
10,continuous,Robot2,4,verifier,result_call,0.013869673
10,continuous,Robot2,4,verifier,result_call,0.011047575
10,continuous,Robot2,4,verifier,result_call,0.013895023999999999
10,continuous,Robot2,4,verifier,result_call,0.014344488
10,continuous,Robot2,4,verifier,result_call,0.007861774
10,continuous,Robot2,4,verifier,result_call,0.015733735
10,continuous,Robot2,4,verifier,result_call,0.011992835
10,continuous,Robot2,4,verifier,result_call,0.009651834
10,continuous,Robot2,4,verifier,result_call,0.012720746
10,continuous,Robot2,4,verifier,result_call,0.019708103
10,continuous,Robot2,4,verifier,total_lifecycle,0.019676489
10,continuous,Robot2,4,verifier,total_lifecycle,0.01679361
10,continuous,Robot2,4,verifier,total_lifecycle,0.016368495
10,continuous,Robot2,4,verifier,total_lifecycle,0.020295398
10,continuous,Robot2,4,verifier,total_lifecycle,0.016028869
10,continuous,Robot2,4,verifier,total_lifecycle,0.012962623000000001
10,continuous,Robot2,4,verifier,total_lifecycle,0.016126787
10,continuous,Robot2,4,verifier,total_lifecycle,0.016057362999999998
10,continuous,Robot2,4,verifier,total_lifecycle,0.009129417999999999
10,continuous,Robot2,4,verifier,total_lifecycle,0.016867879
10,continuous,Robot2,4,verifier,total_lifecycle,0.014335833
10,continuous,Robot2,4,verifier,total_lifecycle,0.013742629000000001
10,continuous,Robot2,4,verifier,total_lifecycle,0.016421169
10,continuous,Robot2,4,verifier,total_lifecycle,0.021096192
10,continuous,Robot2,5,prover,e2e_blockchain,5.439876345
10,continuous,Robot2,5,prover,e2e_blockchain,4.769292432
10,continuous,Robot2,5,prover,e2e_blockchain,5.705758446
10,continuous,Robot2,5,prover,e2e_blockchain,4.970120809
10,continuous,Robot2,5,prover,e2e_blockchain,4.2584711120000005
10,continuous,Robot2,5,prover,e2e_blockchain,5.557548547000001
10,continuous,Robot2,5,prover,e2e_blockchain,4.871738557
10,continuous,Robot2,5,prover,e2e_blockchain,6.016230844
10,continuous,Robot2,5,prover,e2e_blockchain,5.37818883
10,continuous,Robot2,5,prover,e2e_blockchain,4.6808783929999995
10,continuous,Robot2,5,prover,e2e_blockchain,6.034482774
10,continuous,Robot2,5,prover,evidence_call,0.008851728
10,continuous,Robot2,5,prover,evidence_call,0.012177875999999999
10,continuous,Robot2,5,prover,evidence_call,0.007738152999999999
10,continuous,Robot2,5,prover,evidence_call,0.01019962
10,continuous,Robot2,5,prover,evidence_call,0.06701288200000001
10,continuous,Robot2,5,prover,evidence_call,0.00834602
10,continuous,Robot2,5,prover,evidence_call,0.009543825
10,continuous,Robot2,5,prover,evidence_call,0.027721053000000002
10,continuous,Robot2,5,prover,evidence_call,0.0072448470000000004
10,continuous,Robot2,5,prover,evidence_call,0.011362567
10,continuous,Robot2,5,prover,evidence_call,0.0072127400000000005
10,continuous,Robot2,5,prover,total_lifecycle,5.6913445760000005
10,continuous,Robot2,5,prover,total_lifecycle,4.948302593
10,continuous,Robot2,5,prover,total_lifecycle,6.280986952999999
10,continuous,Robot2,5,prover,total_lifecycle,5.174117682
10,continuous,Robot2,5,prover,total_lifecycle,4.482266423
10,continuous,Robot2,5,prover,total_lifecycle,5.747831388
10,continuous,Robot2,5,prover,total_lifecycle,5.057090515
10,continuous,Robot2,5,prover,total_lifecycle,6.343314359
10,continuous,Robot2,5,prover,total_lifecycle,5.553764194
10,continuous,Robot2,5,prover,total_lifecycle,4.881600856
10,continuous,Robot2,5,prover,total_lifecycle,6.1725459030000005
10,continuous,Robot2,5,verifier,reaction_time,0.008158879
10,continuous,Robot2,5,verifier,reaction_time,0.003056286
10,continuous,Robot2,5,verifier,reaction_time,0.0021294219999999997
10,continuous,Robot2,5,verifier,reaction_time,0.010423844000000002
10,continuous,Robot2,5,verifier,reaction_time,0.032692641
10,continuous,Robot2,5,verifier,reaction_time,0.003055823
10,continuous,Robot2,5,verifier,reaction_time,0.005998987
10,continuous,Robot2,5,verifier,reaction_time,0.003624952
10,continuous,Robot2,5,verifier,reaction_time,0.002288221
10,continuous,Robot2,5,verifier,reaction_time,0.004710114
10,continuous,Robot2,5,verifier,reaction_time,0.0047494500000000005
10,continuous,Robot2,5,verifier,reaction_time,0.003401874
10,continuous,Robot2,5,verifier,signatures_fetch,0.003958063
10,continuous,Robot2,5,verifier,signatures_fetch,0.001953971
10,continuous,Robot2,5,verifier,signatures_fetch,0.001172859
10,continuous,Robot2,5,verifier,signatures_fetch,0.013772035
10,continuous,Robot2,5,verifier,signatures_fetch,0.0015803689999999999
10,continuous,Robot2,5,verifier,signatures_fetch,0.002884667
10,continuous,Robot2,5,verifier,signatures_fetch,0.003891768
10,continuous,Robot2,5,verifier,signatures_fetch,0.002128387
10,continuous,Robot2,5,verifier,signatures_fetch,0.002090969
10,continuous,Robot2,5,verifier,signatures_fetch,0.0018655120000000002
10,continuous,Robot2,5,verifier,signatures_fetch,0.001630669
10,continuous,Robot2,5,verifier,signatures_fetch,0.002130326
10,continuous,Robot2,5,verifier,verify_compute,5.11e-07
10,continuous,Robot2,5,verifier,verify_compute,1.1089999999999999e-06
10,continuous,Robot2,5,verifier,verify_compute,7.04e-07
10,continuous,Robot2,5,verifier,verify_compute,9.539999999999999e-07
10,continuous,Robot2,5,verifier,verify_compute,6.99e-07
10,continuous,Robot2,5,verifier,verify_compute,6.34e-07
10,continuous,Robot2,5,verifier,verify_compute,7.34e-07
10,continuous,Robot2,5,verifier,verify_compute,1.057e-06
10,continuous,Robot2,5,verifier,verify_compute,3.74e-07
10,continuous,Robot2,5,verifier,verify_compute,9.48e-07
10,continuous,Robot2,5,verifier,verify_compute,9.19e-07
10,continuous,Robot2,5,verifier,verify_compute,4.2900000000000004e-07
10,continuous,Robot2,5,verifier,result_call,0.014733950999999999
10,continuous,Robot2,5,verifier,result_call,0.007834019
10,continuous,Robot2,5,verifier,result_call,0.008277412
10,continuous,Robot2,5,verifier,result_call,0.015016609
10,continuous,Robot2,5,verifier,result_call,0.013060665
10,continuous,Robot2,5,verifier,result_call,0.010792681
10,continuous,Robot2,5,verifier,result_call,0.008642003
10,continuous,Robot2,5,verifier,result_call,0.015516064999999999
10,continuous,Robot2,5,verifier,result_call,0.016590378000000003
10,continuous,Robot2,5,verifier,result_call,0.015290124
10,continuous,Robot2,5,verifier,result_call,0.010351402
10,continuous,Robot2,5,verifier,result_call,0.010474446
10,continuous,Robot2,5,verifier,total_lifecycle,0.018763441
10,continuous,Robot2,5,verifier,total_lifecycle,0.009877819999999999
10,continuous,Robot2,5,verifier,total_lifecycle,0.009525061000000001
10,continuous,Robot2,5,verifier,total_lifecycle,0.028872822
10,continuous,Robot2,5,verifier,total_lifecycle,0.014686539
10,continuous,Robot2,5,verifier,total_lifecycle,0.01374004
10,continuous,Robot2,5,verifier,total_lifecycle,0.012600482
10,continuous,Robot2,5,verifier,total_lifecycle,0.017744448
10,continuous,Robot2,5,verifier,total_lifecycle,0.018826943
10,continuous,Robot2,5,verifier,total_lifecycle,0.017285156
10,continuous,Robot2,5,verifier,total_lifecycle,0.012071208
10,continuous,Robot2,5,verifier,total_lifecycle,0.012668274
10,continuous,Robot3,1,prover,e2e_blockchain,4.469661379
10,continuous,Robot3,1,prover,e2e_blockchain,5.839648876999999
10,continuous,Robot3,1,prover,e2e_blockchain,5.074755656000001
10,continuous,Robot3,1,prover,e2e_blockchain,4.382155324999999
10,continuous,Robot3,1,prover,e2e_blockchain,5.761171583
10,continuous,Robot3,1,prover,e2e_blockchain,5.0629855379999995
10,continuous,Robot3,1,prover,e2e_blockchain,4.370389432
10,continuous,Robot3,1,prover,e2e_blockchain,5.657079026
10,continuous,Robot3,1,prover,e2e_blockchain,4.961676746
10,continuous,Robot3,1,prover,e2e_blockchain,4.290355846000001
10,continuous,Robot3,1,prover,e2e_blockchain,5.594273104
10,continuous,Robot3,1,prover,evidence_call,0.012285492
10,continuous,Robot3,1,prover,evidence_call,0.030279673
10,continuous,Robot3,1,prover,evidence_call,0.007470185
10,continuous,Robot3,1,prover,evidence_call,0.010153261
10,continuous,Robot3,1,prover,evidence_call,0.064903385
10,continuous,Robot3,1,prover,evidence_call,0.011318512999999999
10,continuous,Robot3,1,prover,evidence_call,0.010767939
10,continuous,Robot3,1,prover,evidence_call,0.008137365
10,continuous,Robot3,1,prover,evidence_call,0.012458819
10,continuous,Robot3,1,prover,evidence_call,0.008748203999999999
10,continuous,Robot3,1,prover,evidence_call,0.007967166
10,continuous,Robot3,1,prover,total_lifecycle,4.690769662
10,continuous,Robot3,1,prover,total_lifecycle,6.005412743
