n_robots,participant,run,role,metric,run_median_s,run_mean_s,participant_group
4,Robot2,16,prover,e2e_blockchain,3.676814304,3.676814304,Robot
4,Robot2,16,prover,evidence_call,0.010813765999999999,0.010813765999999999,Robot
4,Robot2,16,prover,total_lifecycle,3.689464947,3.689464947,Robot
4,Robot2,17,prover,e2e_blockchain,2.455689279,2.455689279,Robot
4,Robot2,17,prover,evidence_call,0.01014988,0.01014988,Robot
4,Robot2,17,prover,total_lifecycle,2.467805396,2.467805396,Robot
4,Robot2,18,prover,e2e_blockchain,3.273397485,3.273397485,Robot
4,Robot2,18,prover,evidence_call,0.011457966,0.011457966,Robot
4,Robot2,18,prover,total_lifecycle,3.282983788,3.282983788,Robot
4,Robot2,19,prover,e2e_blockchain,3.289619031,3.289619031,Robot
4,Robot2,19,prover,evidence_call,0.014680374999999999,0.014680374999999999,Robot
4,Robot2,19,prover,total_lifecycle,3.300510098,3.300510098,Robot
4,Robot2,20,prover,e2e_blockchain,4.103470242,4.103470242,Robot
4,Robot2,20,prover,evidence_call,0.017155997,0.017155997,Robot
4,Robot2,20,prover,total_lifecycle,4.116633536999999,4.116633536999999,Robot
4,Robot3,1,prover,e2e_blockchain,4.033137630000001,4.033137630000001,Robot
4,Robot3,1,prover,evidence_call,0.039967554,0.039967554,Robot
4,Robot3,1,prover,total_lifecycle,4.050849864,4.050849864,Robot
4,Robot3,2,prover,e2e_blockchain,2.943678369,2.943678369,Robot
4,Robot3,2,prover,evidence_call,0.048721955000000004,0.048721955000000004,Robot
4,Robot3,2,prover,total_lifecycle,2.955808791,2.955808791,Robot
4,Robot3,3,prover,e2e_blockchain,2.706219801,2.706219801,Robot
4,Robot3,3,prover,evidence_call,0.021312245,0.021312245,Robot
4,Robot3,3,prover,total_lifecycle,2.723844452,2.723844452,Robot
4,Robot3,4,prover,e2e_blockchain,3.515771431,3.515771431,Robot
4,Robot3,4,prover,evidence_call,0.021497639,0.021497639,Robot
4,Robot3,4,prover,total_lifecycle,3.53869209,3.53869209,Robot
4,Robot3,5,prover,e2e_blockchain,2.268322643,2.268322643,Robot
4,Robot3,5,prover,evidence_call,0.014269578,0.014269578,Robot
4,Robot3,5,prover,total_lifecycle,2.2828395169999998,2.2828395169999998,Robot
4,Robot3,6,prover,e2e_blockchain,2.265359562,2.265359562,Robot
4,Robot3,6,prover,evidence_call,0.015498264000000001,0.015498264000000001,Robot
4,Robot3,6,prover,total_lifecycle,2.2778190730000003,2.2778190730000003,Robot
4,Robot3,7,prover,e2e_blockchain,4.11314376,4.11314376,Robot
4,Robot3,7,prover,evidence_call,0.017486089,0.017486089,Robot
4,Robot3,7,prover,total_lifecycle,4.124111037,4.124111037,Robot
4,Robot3,8,prover,e2e_blockchain,2.8746192070000003,2.8746192070000003,Robot
4,Robot3,8,prover,evidence_call,0.013294898999999999,0.013294898999999999,Robot
4,Robot3,8,prover,total_lifecycle,2.88890697,2.88890697,Robot
4,Robot3,9,prover,e2e_blockchain,2.6782683310000004,2.6782683310000004,Robot
4,Robot3,9,prover,evidence_call,0.01742263,0.01742263,Robot
4,Robot3,9,prover,total_lifecycle,2.690844647,2.690844647,Robot
4,Robot3,10,prover,e2e_blockchain,2.6708541599999998,2.6708541599999998,Robot
4,Robot3,10,prover,evidence_call,0.011959392,0.011959392,Robot
4,Robot3,10,prover,total_lifecycle,2.684428731,2.684428731,Robot
4,Robot3,11,prover,e2e_blockchain,2.468413333,2.468413333,Robot
4,Robot3,11,prover,evidence_call,0.019515009,0.019515009,Robot
4,Robot3,11,prover,total_lifecycle,2.483979309,2.483979309,Robot
4,Robot3,12,prover,e2e_blockchain,2.250461429,2.250461429,Robot
4,Robot3,12,prover,evidence_call,0.010795446,0.010795446,Robot
4,Robot3,12,prover,total_lifecycle,2.261585101,2.261585101,Robot
4,Robot3,13,prover,e2e_blockchain,4.099677857,4.099677857,Robot
4,Robot3,13,prover,evidence_call,0.011789187999999999,0.011789187999999999,Robot
4,Robot3,13,prover,total_lifecycle,4.112322488,4.112322488,Robot
4,Robot3,14,prover,e2e_blockchain,2.8660594460000004,2.8660594460000004,Robot
4,Robot3,14,prover,evidence_call,0.016220693,0.016220693,Robot
4,Robot3,14,prover,total_lifecycle,2.881512207,2.881512207,Robot
4,Robot3,15,prover,e2e_blockchain,2.887594708,2.887594708,Robot
4,Robot3,15,prover,evidence_call,0.036092044000000004,0.036092044000000004,Robot
4,Robot3,15,prover,total_lifecycle,2.8970835040000003,2.8970835040000003,Robot
4,Robot3,16,prover,e2e_blockchain,3.679620608,3.679620608,Robot
4,Robot3,16,prover,evidence_call,0.011519604,0.011519604,Robot
4,Robot3,16,prover,total_lifecycle,3.69128697,3.69128697,Robot
4,Robot3,17,prover,e2e_blockchain,2.449634501,2.449634501,Robot
4,Robot3,17,prover,evidence_call,0.009722465,0.009722465,Robot
4,Robot3,17,prover,total_lifecycle,2.46081328,2.46081328,Robot
4,Robot3,18,prover,e2e_blockchain,3.267825641,3.267825641,Robot
4,Robot3,18,prover,evidence_call,0.008913283,0.008913283,Robot
4,Robot3,18,prover,total_lifecycle,3.284437508,3.284437508,Robot
4,Robot3,19,prover,e2e_blockchain,3.2867701659999997,3.2867701659999997,Robot
4,Robot3,19,prover,evidence_call,0.012434430000000002,0.012434430000000002,Robot
4,Robot3,19,prover,total_lifecycle,3.300499426,3.300499426,Robot
4,Robot3,20,prover,e2e_blockchain,4.104748357,4.104748357,Robot
4,Robot3,20,prover,evidence_call,0.014820119,0.014820119,Robot
4,Robot3,20,prover,total_lifecycle,4.117146227,4.117146227,Robot
4,Robot4,1,prover,e2e_blockchain,4.004731428,4.004731428,Robot
4,Robot4,1,prover,evidence_call,0.036765792,0.036765792,Robot
4,Robot4,1,prover,total_lifecycle,4.026514657,4.026514657,Robot
4,Robot4,2,prover,e2e_blockchain,2.915905809,2.915905809,Robot
4,Robot4,2,prover,evidence_call,0.024858174,0.024858174,Robot
4,Robot4,2,prover,total_lifecycle,2.9266365700000003,2.9266365700000003,Robot
4,Robot4,3,prover,e2e_blockchain,2.693740202,2.693740202,Robot
4,Robot4,3,prover,evidence_call,0.023603735,0.023603735,Robot
4,Robot4,3,prover,total_lifecycle,2.70906599,2.70906599,Robot
4,Robot4,4,prover,e2e_blockchain,3.503618367,3.503618367,Robot
4,Robot4,4,prover,evidence_call,0.014297437,0.014297437,Robot
4,Robot4,4,prover,total_lifecycle,3.5171204790000004,3.5171204790000004,Robot
4,Robot4,5,prover,e2e_blockchain,2.271012557,2.271012557,Robot
4,Robot4,5,prover,evidence_call,0.01191179,0.01191179,Robot
4,Robot4,5,prover,total_lifecycle,2.2907382619999996,2.2907382619999996,Robot
4,Robot4,6,prover,e2e_blockchain,2.260022757,2.260022757,Robot
4,Robot4,6,prover,evidence_call,0.012499311,0.012499311,Robot
4,Robot4,6,prover,total_lifecycle,2.271654524,2.271654524,Robot
4,Robot4,7,prover,e2e_blockchain,4.127110171,4.127110171,Robot
4,Robot4,7,prover,evidence_call,0.024598398,0.024598398,Robot
4,Robot4,7,prover,total_lifecycle,4.1377698039999995,4.1377698039999995,Robot
4,Robot4,8,prover,e2e_blockchain,2.890643716,2.890643716,Robot
4,Robot4,8,prover,evidence_call,0.017402011000000002,0.017402011000000002,Robot
4,Robot4,8,prover,total_lifecycle,2.904173128,2.904173128,Robot
4,Robot4,9,prover,e2e_blockchain,2.6812679210000003,2.6812679210000003,Robot
4,Robot4,9,prover,evidence_call,0.014381584999999999,0.014381584999999999,Robot
4,Robot4,9,prover,total_lifecycle,2.694390983,2.694390983,Robot
4,Robot4,10,prover,e2e_blockchain,2.668888665,2.668888665,Robot
4,Robot4,10,prover,evidence_call,0.015849958,0.015849958,Robot
4,Robot4,10,prover,total_lifecycle,2.682137772,2.682137772,Robot
4,Robot4,11,prover,e2e_blockchain,2.465345399,2.465345399,Robot
4,Robot4,11,prover,evidence_call,0.015914423,0.015914423,Robot
4,Robot4,11,prover,total_lifecycle,2.482014719,2.482014719,Robot
4,Robot4,12,prover,e2e_blockchain,2.257357315,2.257357315,Robot
4,Robot4,12,prover,evidence_call,0.015301823,0.015301823,Robot
4,Robot4,12,prover,total_lifecycle,2.2666881159999996,2.2666881159999996,Robot
4,Robot4,13,prover,e2e_blockchain,4.113645711,4.113645711,Robot
4,Robot4,13,prover,evidence_call,0.028756856,0.028756856,Robot
4,Robot4,13,prover,total_lifecycle,4.126716073,4.126716073,Robot
4,Robot4,14,prover,e2e_blockchain,2.877407907,2.877407907,Robot
4,Robot4,14,prover,evidence_call,0.016729708,0.016729708,Robot
4,Robot4,14,prover,total_lifecycle,2.8922339900000003,2.8922339900000003,Robot
4,Robot4,15,prover,e2e_blockchain,2.873184998,2.873184998,Robot
4,Robot4,15,prover,evidence_call,0.015351432000000002,0.015351432000000002,Robot
4,Robot4,15,prover,total_lifecycle,2.886604776,2.886604776,Robot
4,Robot4,16,prover,e2e_blockchain,3.6866296849999998,3.6866296849999998,Robot
4,Robot4,16,prover,evidence_call,0.014214384,0.014214384,Robot
4,Robot4,16,prover,total_lifecycle,3.698663774,3.698663774,Robot
4,Robot4,17,prover,e2e_blockchain,2.466789229,2.466789229,Robot
4,Robot4,17,prover,evidence_call,0.018058266,0.018058266,Robot
4,Robot4,17,prover,total_lifecycle,2.477806244,2.477806244,Robot
4,Robot4,18,prover,e2e_blockchain,3.2709577260000002,3.2709577260000002,Robot
4,Robot4,18,prover,evidence_call,0.012113981000000001,0.012113981000000001,Robot
4,Robot4,18,prover,total_lifecycle,3.286843125,3.286843125,Robot
4,Robot4,19,prover,e2e_blockchain,3.272254173,3.272254173,Robot
4,Robot4,19,prover,evidence_call,0.013002656999999999,0.013002656999999999,Robot
4,Robot4,19,prover,total_lifecycle,3.281683101,3.281683101,Robot
4,Robot4,20,prover,e2e_blockchain,4.091144538,4.091144538,Robot
4,Robot4,20,prover,evidence_call,0.014062018999999999,0.014062018999999999,Robot
4,Robot4,20,prover,total_lifecycle,4.102667571,4.102667571,Robot
4,SECaaS,1,oracle,db_lookup,0.000912068,0.0011332,SECaaS
4,SECaaS,1,oracle,prover_addr_fetch,0.0145051325,0.014697057,SECaaS
4,SECaaS,1,oracle,reaction_time,0.1567782585,0.155741911,SECaaS
4,SECaaS,1,verifier,reaction_time,0.1567782585,0.155741911,SECaaS
4,SECaaS,1,verifier,result_call,0.0500929395,0.04955762525,SECaaS
4,SECaaS,1,verifier,signatures_fetch,0.013520848500000002,0.013380804500000001,SECaaS
4,SECaaS,1,verifier,total_lifecycle,0.0972161825,0.095231967,SECaaS
4,SECaaS,1,verifier,verify_compute,1.04955e-05,1.159325e-05,SECaaS
4,SECaaS,2,oracle,db_lookup,0.0009168395,0.00091104925,SECaaS
4,SECaaS,2,oracle,prover_addr_fetch,0.0140738925,0.0143362595,SECaaS
4,SECaaS,2,oracle,reaction_time,0.1586240705,0.15340530075,SECaaS
4,SECaaS,2,verifier,reaction_time,0.1586240705,0.15340530075,SECaaS
4,SECaaS,2,verifier,result_call,0.043178817,0.04487717425,SECaaS
4,SECaaS,2,verifier,signatures_fetch,0.0127852845,0.012483426,SECaaS
4,SECaaS,2,verifier,total_lifecycle,0.08539930800000001,0.08603580125,SECaaS
4,SECaaS,2,verifier,verify_compute,1.0977e-05,1.107875e-05,SECaaS
4,SECaaS,3,oracle,db_lookup,0.0009168605,0.0009029605,SECaaS
4,SECaaS,3,oracle,prover_addr_fetch,0.012921882499999999,0.0132877575,SECaaS
4,SECaaS,3,oracle,reaction_time,0.132445432,0.12990885375,SECaaS
4,SECaaS,3,verifier,reaction_time,0.132445432,0.12990885375,SECaaS
4,SECaaS,3,verifier,result_call,0.0353547445,0.03542986625,SECaaS
4,SECaaS,3,verifier,signatures_fetch,0.013679345499999999,0.014683611249999999,SECaaS
4,SECaaS,3,verifier,total_lifecycle,0.07376352050000001,0.0762301,SECaaS
4,SECaaS,3,verifier,verify_compute,6.546500000000001e-06,6.52525e-06,SECaaS
4,SECaaS,4,oracle,db_lookup,0.000893369,0.000884499,SECaaS
4,SECaaS,4,oracle,prover_addr_fetch,0.012501581,0.01320069575,SECaaS
4,SECaaS,4,oracle,reaction_time,0.129198691,0.128188991,SECaaS
4,SECaaS,4,verifier,reaction_time,0.129198691,0.128188991,SECaaS
4,SECaaS,4,verifier,result_call,0.036105278,0.036496012,SECaaS
4,SECaaS,4,verifier,signatures_fetch,0.010139682,0.0111465285,SECaaS
4,SECaaS,4,verifier,total_lifecycle,0.07173816100000001,0.07287169275000001,SECaaS
4,SECaaS,4,verifier,verify_compute,6.938e-06,6.968e-06,SECaaS
4,SECaaS,5,oracle,db_lookup,0.000891529,0.00100301,SECaaS
4,SECaaS,5,oracle,prover_addr_fetch,0.0109374785,0.0109640695,SECaaS
4,SECaaS,5,oracle,reaction_time,0.110060116,0.12001997750000001,SECaaS
4,SECaaS,5,verifier,reaction_time,0.110060116,0.12001997750000001,SECaaS
4,SECaaS,5,verifier,result_call,0.03501379,0.041808232,SECaaS
4,SECaaS,5,verifier,signatures_fetch,0.010198579,0.01266536175,SECaaS
4,SECaaS,5,verifier,total_lifecycle,0.066879754,0.07606561375,SECaaS
4,SECaaS,5,verifier,verify_compute,6.9455e-06,6.8465e-06,SECaaS
4,SECaaS,6,oracle,db_lookup,0.0008868825,0.0011296359999999998,SECaaS
4,SECaaS,6,oracle,prover_addr_fetch,0.0117190545,0.01177356475,SECaaS
4,SECaaS,6,oracle,reaction_time,0.10812242799999999,0.10650236900000001,SECaaS
4,SECaaS,6,verifier,reaction_time,0.10812242799999999,0.10650236900000001,SECaaS
4,SECaaS,6,verifier,result_call,0.031153755,0.030967472000000003,SECaaS
4,SECaaS,6,verifier,signatures_fetch,0.0094712435,0.0093715495,SECaaS
4,SECaaS,6,verifier,total_lifecycle,0.062187892499999994,0.0632646145,SECaaS
4,SECaaS,6,verifier,verify_compute,6.4815000000000005e-06,6.413e-06,SECaaS
4,SECaaS,7,oracle,db_lookup,0.0008367995,0.00091422125,SECaaS
4,SECaaS,7,oracle,prover_addr_fetch,0.012435825,0.014432919249999999,SECaaS
4,SECaaS,7,oracle,reaction_time,0.132623559,0.1300993995,SECaaS
4,SECaaS,7,verifier,reaction_time,0.132623559,0.1300993995,SECaaS
4,SECaaS,7,verifier,result_call,0.0355470165,0.035554130249999996,SECaaS
4,SECaaS,7,verifier,signatures_fetch,0.0107569405,0.010656938749999999,SECaaS
4,SECaaS,7,verifier,total_lifecycle,0.073061496,0.073441663,SECaaS
4,SECaaS,7,verifier,verify_compute,6.5545e-06,6.63125e-06,SECaaS
4,SECaaS,8,oracle,db_lookup,0.000871326,0.00087694325,SECaaS
4,SECaaS,8,oracle,prover_addr_fetch,0.0114052155,0.0119932935,SECaaS
4,SECaaS,8,oracle,reaction_time,0.108502235,0.11596510025000001,SECaaS
4,SECaaS,8,verifier,reaction_time,0.108502235,0.11596510025000001,SECaaS
4,SECaaS,8,verifier,result_call,0.0361028825,0.038411252,SECaaS
4,SECaaS,8,verifier,signatures_fetch,0.009045124500000001,0.01037511025,SECaaS
4,SECaaS,8,verifier,total_lifecycle,0.06593577249999999,0.072182336,SECaaS
4,SECaaS,8,verifier,verify_compute,7.64e-06,8.20425e-06,SECaaS
4,SECaaS,9,oracle,db_lookup,0.000906408,0.000965631,SECaaS
4,SECaaS,9,oracle,prover_addr_fetch,0.0116650335,0.0118532995,SECaaS
4,SECaaS,9,oracle,reaction_time,0.122640948,0.12322133025000001,SECaaS
4,SECaaS,9,verifier,reaction_time,0.122640948,0.12322133025000001,SECaaS
4,SECaaS,9,verifier,result_call,0.035641478000000004,0.035835860750000004,SECaaS
4,SECaaS,9,verifier,signatures_fetch,0.011783502500000001,0.011388878750000001,SECaaS
4,SECaaS,9,verifier,total_lifecycle,0.0737379225,0.0716209485,SECaaS
4,SECaaS,9,verifier,verify_compute,7.042e-06,7.031e-06,SECaaS
4,SECaaS,10,oracle,db_lookup,0.0008720095000000001,0.000930871,SECaaS
4,SECaaS,10,oracle,prover_addr_fetch,0.011838556,0.01188615225,SECaaS
4,SECaaS,10,oracle,reaction_time,0.107151703,0.10701298475,SECaaS
4,SECaaS,10,verifier,reaction_time,0.107151703,0.10701298475,SECaaS
4,SECaaS,10,verifier,result_call,0.031628952,0.032059504,SECaaS
4,SECaaS,10,verifier,signatures_fetch,0.009056229999999998,0.009094024249999999,SECaaS
4,SECaaS,10,verifier,total_lifecycle,0.063587167,0.063300855,SECaaS
4,SECaaS,10,verifier,verify_compute,7.224000000000001e-06,7.23525e-06,SECaaS
4,SECaaS,11,oracle,db_lookup,0.000921805,0.00087121775,SECaaS
4,SECaaS,11,oracle,prover_addr_fetch,0.009882189999999999,0.009891971749999999,SECaaS
4,SECaaS,11,oracle,reaction_time,0.11570708349999999,0.11154453374999998,SECaaS
4,SECaaS,11,verifier,reaction_time,0.11570708349999999,0.11154453374999998,SECaaS
4,SECaaS,11,verifier,result_call,0.031842988,0.0323117095,SECaaS
4,SECaaS,11,verifier,signatures_fetch,0.009509819999999999,0.00940691275,SECaaS
4,SECaaS,11,verifier,total_lifecycle,0.0617966225,0.06215366925,SECaaS
4,SECaaS,11,verifier,verify_compute,6.649e-06,6.792e-06,SECaaS
4,SECaaS,12,oracle,db_lookup,0.0008921375,0.000936374,SECaaS
4,SECaaS,12,oracle,prover_addr_fetch,0.012989709499999998,0.012673131,SECaaS
4,SECaaS,12,oracle,reaction_time,0.138102192,0.13181223575,SECaaS
4,SECaaS,12,verifier,reaction_time,0.138102192,0.13181223575,SECaaS
4,SECaaS,12,verifier,result_call,0.035003204999999996,0.03618165725,SECaaS
4,SECaaS,12,verifier,signatures_fetch,0.011034575500000001,0.01123885,SECaaS
4,SECaaS,12,verifier,total_lifecycle,0.0701071965,0.07195834875,SECaaS
4,SECaaS,12,verifier,verify_compute,6.5185e-06,7.10525e-06,SECaaS
4,SECaaS,13,oracle,db_lookup,0.0008713144999999999,0.000870502,SECaaS
4,SECaaS,13,oracle,prover_addr_fetch,0.011188895,0.011187818,SECaaS
4,SECaaS,13,oracle,reaction_time,0.10722659500000001,0.1098348895,SECaaS
4,SECaaS,13,verifier,reaction_time,0.10722659500000001,0.1098348895,SECaaS
4,SECaaS,13,verifier,result_call,0.0324698195,0.03608863825,SECaaS
4,SECaaS,13,verifier,signatures_fetch,0.0096490805,0.00955485475,SECaaS
4,SECaaS,13,verifier,total_lifecycle,0.0637400015,0.06657893200000001,SECaaS
4,SECaaS,13,verifier,verify_compute,7.5875e-06,1.080975e-05,SECaaS
4,SECaaS,14,oracle,db_lookup,0.000831703,0.00083831875,SECaaS
4,SECaaS,14,oracle,prover_addr_fetch,0.010115967,0.01127139725,SECaaS
4,SECaaS,14,oracle,reaction_time,0.1188453155,0.11434988475,SECaaS
4,SECaaS,14,verifier,reaction_time,0.1188453155,0.11434988475,SECaaS
4,SECaaS,14,verifier,result_call,0.031678948,0.031550676,SECaaS
4,SECaaS,14,verifier,signatures_fetch,0.009819377,0.01032449875,SECaaS
4,SECaaS,14,verifier,total_lifecycle,0.0609803895,0.0632062425,SECaaS
4,SECaaS,14,verifier,verify_compute,6.3335e-06,6.414e-06,SECaaS
4,SECaaS,15,oracle,db_lookup,0.00086728,0.0008384245,SECaaS
4,SECaaS,15,oracle,prover_addr_fetch,0.011148057999999999,0.01117386025,SECaaS
4,SECaaS,15,oracle,reaction_time,0.1161656325,0.11733022600000001,SECaaS
4,SECaaS,15,verifier,reaction_time,0.1161656325,0.11733022600000001,SECaaS
4,SECaaS,15,verifier,result_call,0.0372725545,0.03701423525,SECaaS
4,SECaaS,15,verifier,signatures_fetch,0.010031725,0.01062729775,SECaaS
4,SECaaS,15,verifier,total_lifecycle,0.07097724350000001,0.07086369225,SECaaS
4,SECaaS,15,verifier,verify_compute,6.5680000000000005e-06,6.67975e-06,SECaaS
4,SECaaS,16,oracle,db_lookup,0.0009155669999999999,0.00094037875,SECaaS
4,SECaaS,16,oracle,prover_addr_fetch,0.011104324999999998,0.011838433249999999,SECaaS
