n_robots,mode,variant,ssp_s,iterqu,cpu_limit,participant,participant_group,role,metric,run_count,mean_s,std_s,min_s,max_s,median_s,p25_s,p75_s
16,continuous,standard,20.0,1.0,0.4,SECaaS,SECaaS,oracle,db_lookup,5,0.0010100887187500002,4.268913215979796e-05,0.00097878946875,0.00107758465625,0.0009846256979166668,0.0009818293958333334,0.001027614375
16,continuous,standard,20.0,1.0,0.4,SECaaS,SECaaS,oracle,prover_addr_fetch,5,0.0109446021625,0.0017781723517429364,0.009743984385416666,0.014072695302083334,0.01037367328125,0.009970466666666667,0.010562191177083333
16,continuous,standard,20.0,1.0,0.4,SECaaS,SECaaS,oracle,reaction_time,5,0.53061211738125,0.08075292466869702,0.4773427951875,0.6732600359687501,0.50525909734375,0.48845839317708334,0.5087402652291667
16,continuous,standard,20.0,1.0,0.4,SECaaS,SECaaS,oracle,ref_signature_call,5,0.033515704462500004,0.004182174929286411,0.030644775145833334,0.040782573291666666,0.03259984779166667,0.030771061354166667,0.03278026472916667
16,continuous,standard,20.0,1.0,0.4,SECaaS,SECaaS,oracle,total_lifecycle,5,0.06419304575625,0.008294810436363714,0.05880847822916666,0.07870045236458333,0.06185577460416666,0.05889339207291667,0.06270713151041667
16,startup,,,,,Robot1,Robot,prover,e2e_blockchain,5,3.8030016066,2.422682289646626,2.35790856,8.101474773,2.760515691,2.59263924,3.202469769
16,startup,,,,,Robot1,Robot,prover,evidence_call,5,0.0271243324,0.023796027113304738,0.014219516,0.069578402,0.017942355,0.015457515000000002,0.018423874
16,startup,,,,,Robot1,Robot,prover,total_lifecycle,5,3.8590231788000002,2.4081273929923945,2.476634641,8.13667784,2.830567562,2.62002751,3.231208341
16,startup,,,,,Robot10,Robot,prover,e2e_blockchain,5,3.399316745,1.5267722034874187,2.4261528429999997,6.082715618,2.754316489,2.5560000759999997,3.177398699
16,startup,,,,,Robot10,Robot,prover,evidence_call,5,0.026753961399999998,0.023498557957167827,0.010932484000000001,0.067768069,0.017998366999999998,0.012856349,0.024214538
16,startup,,,,,Robot10,Robot,prover,total_lifecycle,5,3.4261840388,1.5244230826388987,2.45595985,6.106910229,2.7868508860000003,2.5861436859999998,3.195055543
16,startup,,,,,Robot11,Robot,prover,e2e_blockchain,5,3.3877418570000004,1.5261198246640242,2.367496417,6.068914872000001,2.8075595410000003,2.5593061219999997,3.1354323330000002
16,startup,,,,,Robot11,Robot,prover,evidence_call,5,0.030291257999999998,0.0368818166546945,0.012809242,0.096245971,0.013640504999999999,0.013415166,0.015345406
16,startup,,,,,Robot11,Robot,prover,total_lifecycle,5,3.4258802314,1.5178428561572581,2.452187407,6.098539713,2.835095781,2.5879395599999997,3.155638696
16,startup,,,,,Robot12,Robot,prover,e2e_blockchain,5,3.7850924642000003,2.388186154842641,2.395880993,8.025166702,2.804000142,2.537932135,3.162482349
16,startup,,,,,Robot12,Robot,prover,evidence_call,5,0.0178379142,0.011875069955256926,0.009795223,0.038817494,0.013807159999999999,0.012093548999999999,0.014676145
16,startup,,,,,Robot12,Robot,prover,total_lifecycle,5,3.8144690462,2.392425781347242,2.423768685,8.062838014,2.835918059,2.5674898830000004,3.18233059
16,startup,,,,,Robot13,Robot,prover,e2e_blockchain,5,3.3917503429999996,1.5410345968483983,2.373757365,6.098435305,2.768075794,2.558745106,3.159738145
16,startup,,,,,Robot13,Robot,prover,evidence_call,5,0.0318869774,0.026547591066276896,0.018028205,0.079263677,0.020918068999999997,0.018620603,0.022604333
16,startup,,,,,Robot13,Robot,prover,total_lifecycle,5,3.4343235182000003,1.5379568091657332,2.456492749,6.140682363,2.798854268,2.5882082150000003,3.187379996
16,startup,,,,,Robot14,Robot,prover,e2e_blockchain,5,3.374546721,1.5296324516737565,2.361729532,6.059256459999999,2.750130829,2.54491803,3.156698754
16,startup,,,,,Robot14,Robot,prover,evidence_call,5,0.029250530400000002,0.013740529492619629,0.010822495,0.047271701,0.030865517000000002,0.022031503,0.035261436
16,startup,,,,,Robot14,Robot,prover,total_lifecycle,5,3.4170615840000003,1.5303374192646895,2.43857255,6.108115571,2.7823309170000003,2.5741940150000002,3.182094867
16,startup,,,,,Robot15,Robot,prover,e2e_blockchain,5,3.3908670793999995,1.5153769178019647,2.394919908,6.053454856999999,2.8025929339999998,2.554462729,3.148904969
16,startup,,,,,Robot15,Robot,prover,evidence_call,5,0.0312117678,0.0355331390578274,0.010296722000000001,0.094392846,0.015160816,0.014951465,0.02125699
16,startup,,,,,Robot15,Robot,prover,total_lifecycle,5,3.423169371,1.5217676942575709,2.432842783,6.098254612,2.8344915150000003,2.575928631,3.174329314
16,startup,,,,,Robot16,Robot,prover,e2e_blockchain,5,3.3853044448,1.5290850599406083,2.412355252,6.075670506000001,2.756339767,2.541291629,3.14086507
16,startup,,,,,Robot16,Robot,prover,evidence_call,5,0.0235556522,0.023262474527047463,0.008470793,0.0635433,0.012718398,0.00872416,0.02432161
16,startup,,,,,Robot16,Robot,prover,total_lifecycle,5,3.4142500394,1.5339303026678612,2.43481864,6.112682696,2.787441765,2.566812664,3.169494432
16,startup,,,,,Robot2,Robot,prover,e2e_blockchain,5,3.8118080002,1.4921232121848034,2.524399718,6.157959974000001,3.199422171,2.791997574,4.385260564
16,startup,,,,,Robot2,Robot,prover,evidence_call,5,0.04161461079999999,0.05206242836449966,0.009790965,0.133468919,0.022691727000000002,0.011338912000000001,0.030782531
16,startup,,,,,Robot2,Robot,prover,total_lifecycle,5,3.861584695,1.4924713410094335,2.618623801,6.219898027999999,3.229059313,2.818098878,4.422243454999999
16,startup,,,,,Robot3,Robot,prover,e2e_blockchain,5,3.0858844874,0.7753945340508502,2.415332448,4.367988356,2.839433175,2.599912968,3.20675549
16,startup,,,,,Robot3,Robot,prover,evidence_call,5,0.021238853000000002,0.020100201890540962,0.010033293,0.056935815,0.012811616000000001,0.010361795,0.016051746000000002
16,startup,,,,,Robot3,Robot,prover,total_lifecycle,5,3.1171261142,0.7769104471101073,2.456362683,4.405470791,2.8650308879999997,2.626173462,3.232592747
16,startup,,,,,Robot4,Robot,prover,e2e_blockchain,5,2.6669521208,0.3426121385588603,2.356307273,3.2062158530000002,2.5724773279999997,2.420570412,2.779189738
16,startup,,,,,Robot4,Robot,prover,evidence_call,5,0.018046002999999998,0.005617362868424691,0.010205399,0.02587024,0.01802073,0.016739457000000003,0.019394189
16,startup,,,,,Robot4,Robot,prover,total_lifecycle,5,2.6956826032000003,0.3413315254201386,2.390605772,3.232804369,2.6012139000000003,2.445140215,2.80864876
16,startup,,,,,Robot5,Robot,prover,e2e_blockchain,5,3.8185256638,1.490015284684912,2.573572028,6.168902016,3.198461332,2.768338736,4.383354207
16,startup,,,,,Robot5,Robot,prover,evidence_call,5,0.0353658796,0.04362668410229136,0.008095923000000001,0.111601918,0.013558089,0.011462004999999999,0.032111463
16,startup,,,,,Robot5,Robot,prover,total_lifecycle,5,3.8461877742000006,1.4881784837063532,2.602230794,6.195515852000001,3.227849608,2.799245274,4.406097343000001
16,startup,,,,,Robot6,Robot,prover,e2e_blockchain,5,3.7925031774000004,1.4516812347160881,2.570989368,6.063697358000001,3.196233821,2.7531579230000003,4.378437417
16,startup,,,,,Robot6,Robot,prover,evidence_call,5,0.0253597772,0.018230790139142538,0.010357677000000001,0.050991114000000004,0.013851404000000001,0.013257629,0.038341062
16,startup,,,,,Robot6,Robot,prover,total_lifecycle,5,3.8222539069999995,1.4538543099558463,2.5938206559999997,6.0927930759999995,3.221451167,2.7855034059999997,4.41770123
16,startup,,,,,Robot7,Robot,prover,e2e_blockchain,5,3.4083625118,1.5403803945244692,2.428586347,6.117594525,2.759263923,2.563001377,3.173366387
16,startup,,,,,Robot7,Robot,prover,evidence_call,5,0.0351616732,0.030967557398615928,0.018152569,0.090413923,0.023090125,0.020396711,0.023755038
16,startup,,,,,Robot7,Robot,prover,total_lifecycle,5,3.4409292715999995,1.5366056080038704,2.4647061530000003,6.143493588999999,2.796012201,2.594353994,3.2060804210000002
16,startup,,,,,Robot8,Robot,prover,e2e_blockchain,5,3.3792432357999997,1.5308966019521664,2.358610274,6.065610526,2.753929701,2.555666697,3.162398981
16,startup,,,,,Robot8,Robot,prover,evidence_call,5,0.039857663,0.02954137270732133,0.014510415,0.088991443,0.03388154,0.020001657000000003,0.041903260000000005
16,startup,,,,,Robot8,Robot,prover,total_lifecycle,5,3.4212541328,1.5262263414171708,2.442369995,6.104845959,2.783797397,2.586194793,3.18906252
16,startup,,,,,Robot9,Robot,prover,e2e_blockchain,5,3.7748908614000003,2.3915681518445187,2.40613076,8.024683183,2.752609563,2.552584214,3.138446587
16,startup,,,,,Robot9,Robot,prover,evidence_call,5,0.027816790999999997,0.021834913124833665,0.009901884000000001,0.063024319,0.015775596,0.015501891,0.034880265
16,startup,,,,,Robot9,Robot,prover,total_lifecycle,5,3.8066838332,2.394203639266071,2.4408712759999998,8.061595752,2.78507413,2.579954628,3.16592338
16,startup,,,,,SECaaS,SECaaS,oracle,db_lookup,5,0.0010999844625,0.00015214646931477043,0.0009626294375,0.0013529011875,0.0010665085625,0.00100760325,0.001110279875
16,startup,,,,,SECaaS,SECaaS,oracle,prover_addr_fetch,5,0.015574668,0.005105052200449469,0.0108559738125,0.023089255125,0.013647071,0.0118680180625,0.018413022
16,startup,,,,,SECaaS,SECaaS,oracle,reaction_time,5,0.7867404224750001,0.16893301547646458,0.6169790159374999,1.0551427736874999,0.7698863685625,0.6763268695625,0.8153670846250001
16,startup,,,,,SECaaS,SECaaS,oracle,ref_signature_call,1,0.07236640721428571,,0.07236640721428571,0.07236640721428571,0.07236640721428571,0.07236640721428571,0.07236640721428571
16,startup,,,,,SECaaS,SECaaS,oracle,total_lifecycle,1,0.1292735727857143,,0.1292735727857143,0.1292735727857143,0.1292735727857143,0.1292735727857143,0.1292735727857143
16,startup,,,,,SECaaS,SECaaS,verifier,reaction_time,5,0.6687452837624999,0.32112983136118867,0.179910675,1.0551427736874999,0.6763268695625,0.6169790159374999,0.8153670846250001
16,startup,,,,,SECaaS,SECaaS,verifier,result_call,5,0.0656635293875,0.04888709936517574,0.03492979325,0.1513024455,0.044006775875,0.0376493305625,0.06042930175
16,startup,,,,,SECaaS,SECaaS,verifier,signatures_fetch,5,0.014146180349999999,0.005901874292600437,0.00964217,0.023612717499999998,0.010778258125,0.0104495019375,0.0162482541875
16,startup,,,,,SECaaS,SECaaS,verifier,total_lifecycle,5,0.1311245453125,0.08481728988452272,0.0746563061875,0.27842648350000004,0.0928823831875,0.081981788125,0.1276757655625
16,startup,,,,,SECaaS,SECaaS,verifier,verify_compute,5,2.966325e-06,3.653304104195868e-06,1.13725e-06,9.495499999999999e-06,1.3656875e-06,1.26575e-06,1.5674374999999999e-06
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,e2e_blockchain,5,6.543369423666666,0.5080025378357892,5.7851858025,7.1769229855,6.6107363015,6.4141150389999995,6.729886989833333
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,evidence_call,5,0.0123884996,0.003215499550170524,0.009072498833333333,0.016557752999999998,0.011692916833333332,0.009811370333333333,0.014807959
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,prover,total_lifecycle,5,6.578330555666666,0.5109495208132055,5.8158931460000005,7.218281659333333,6.645029066666666,6.452236463166667,6.760212443166666
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,reaction_time,5,0.005847398353333333,0.001352833451658161,0.0047265572,0.007796245666666667,0.0051936544,0.0048053385,0.006715196
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,result_call,5,0.01391837956,0.0012889732493451148,0.012235212166666667,0.015059402599999999,0.014448367,0.012868555200000001,0.014980360833333333
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,signatures_fetch,5,0.0030384613666666668,0.0006924413506279454,0.0023069559999999998,0.0041576342,0.002927937166666667,0.0027003498,0.0030994296666666666
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,total_lifecycle,5,0.017013732213333334,0.0016253451788976153,0.015399280333333334,0.0192723672,0.016802238,0.015631034199999998,0.017963741333333335
32,continuous,standard,20.0,1.0,0.4,Robot1,Robot,verifier,verify_compute,5,4.2566e-07,9.160933479849215e-08,2.902e-07,5.188e-07,4.2266666666666664e-07,3.9583333333333334e-07,5.008e-07
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,e2e_blockchain,5,6.5097017395,0.6792714720553695,5.559552691,7.184345680333333,6.741587965166667,6.066221623,6.996800738
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,evidence_call,5,0.013740101700000002,0.002698362569474183,0.011011981499999999,0.016437151666666667,0.013774401333333334,0.011054577333333334,0.01642239666666667
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,prover,total_lifecycle,5,6.5439361907,0.6715670280259334,5.6078223278333335,7.210312295833333,6.775985830166667,6.0995926083333325,7.025967891333333
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,reaction_time,5,0.01165574408,0.006679293687487657,0.0055463636666666675,0.02212806,0.010842410833333335,0.0063811874,0.0133806985
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,result_call,5,0.02062950653095238,0.003905034613090512,0.016215397833333332,0.025123725571428574,0.01968304175,0.017896950000000002,0.0242284175
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,signatures_fetch,5,0.004469474756666666,0.0011805329372122975,0.00307475775,0.006025508000000001,0.0039930942,0.003944516666666667,0.005309497166666666
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,total_lifecycle,5,0.02515414165476191,0.004907026015775612,0.0202231475,0.031203166857142858,0.02281485875,0.021944281000000003,0.02958525416666667
32,continuous,standard,20.0,1.0,0.4,Robot10,Robot,verifier,verify_compute,5,4.0759166666666667e-07,1.7992677908897627e-08,3.856666666666667e-07,4.34625e-07,4.08e-07,3.99e-07,4.106666666666667e-07
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,e2e_blockchain,5,6.1684111074,0.712180005160891,5.1051440645,6.955885827166667,6.0567166871666664,6.053447847666667,6.6708611105
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,evidence_call,5,0.012099354866666665,0.0015343678659234848,0.010271345666666666,0.014353041333333332,0.012313631666666667,0.011168749666666667,0.012390006
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,prover,total_lifecycle,5,6.203740301000001,0.7055218846234964,5.153148282666667,6.984520063833333,6.089840330666667,6.086490321833334,6.704702506
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,reaction_time,5,0.007718007652380952,0.00216233403484286,0.0041815068333333335,0.009546934714285716,0.008402050599999999,0.0072656104,0.009193935714285714
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,result_call,5,0.014672076557142857,0.0023372052823438265,0.011335787,0.017624485714285716,0.015019756,0.0137203755,0.01565997857142857
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,signatures_fetch,5,0.002946370239047619,0.0007100970404191017,0.0021615811999999997,0.0037374694,0.002735334,0.002453029166666667,0.0036444374285714287
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,total_lifecycle,5,0.017666738214285715,0.0029276399108261065,0.013543581599999998,0.02131836842857143,0.01843507514285714,0.0162308765,0.0188057894
32,continuous,standard,20.0,1.0,0.4,Robot11,Robot,verifier,verify_compute,5,3.821847619047619e-07,8.06723570264847e-08,2.864e-07,4.51e-07,4.2066666666666665e-07,3.037142857142857e-07,4.4914285714285713e-07
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,e2e_blockchain,5,6.5746869668666665,0.3163536439711092,6.1389653441666665,6.953964175,6.675000832333333,6.386035650833333,6.7194688320000004
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,evidence_call,5,0.013085781866666668,0.0022899316731889627,0.010693947166666667,0.015534634166666667,0.012460146166666667,0.0112839085,0.015456273333333333
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,prover,total_lifecycle,5,6.604398298466667,0.3134770208691717,6.174055446000001,6.982457032166667,6.7056302295,6.416366840333333,6.743481944333333
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,reaction_time,5,0.009191658454761905,0.0018762987593236144,0.006953840142857143,0.01153247575,0.009524246,0.007672087666666667,0.010275642714285714
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,result_call,5,0.014356212123809525,0.001807229596047637,0.012676416000000001,0.016991993285714286,0.014383253333333334,0.012679086000000001,0.015050312
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,signatures_fetch,5,0.003450778983333334,0.0009323865294178304,0.002792970666666667,0.004996769,0.002951716142857143,0.0028501338571428575,0.00366230525
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,total_lifecycle,5,0.017864564340476192,0.002153945208532484,0.015538478833333333,0.020011884,0.01875360525,0.015573758285714287,0.019445095333333332
32,continuous,standard,20.0,1.0,0.4,Robot12,Robot,verifier,verify_compute,5,3.686761904761905e-07,2.428612628035226e-08,3.35e-07,4.0100000000000006e-07,3.7216666666666666e-07,3.585e-07,3.767142857142857e-07
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,e2e_blockchain,5,5.972385969933333,0.7013946627873091,5.249911348666667,7.061681253333333,6.0038275375,5.474098436833334,6.0724112733333335
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,evidence_call,5,0.016714575333333336,0.006406158642229404,0.010145398500000001,0.024589588166666666,0.017720138166666666,0.010300400666666666,0.020817351166666668
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,prover,total_lifecycle,5,6.009126312166666,0.6991554266978188,5.283438364999999,7.092878389333333,6.039304176666666,5.516798126333334,6.113212503500001
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,reaction_time,5,0.007158692291428572,0.0033751711814657007,0.003982187714285715,0.012900743142857144,0.0060800675,0.0060710706,0.0067593925
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,result_call,5,0.017558268569523812,0.00423995306972257,0.01230008042857143,0.023357815,0.016854067285714286,0.015390649333333332,0.019888730799999997
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,signatures_fetch,5,0.0030404427638095243,0.00044793140821156675,0.0024458312,0.003682991333333333,0.0030934900000000004,0.002871153142857143,0.003108748142857143
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,total_lifecycle,5,0.020652174056666667,0.004168763437366799,0.015220206,0.02650721375,0.020010836,0.019134738333333335,0.0223878762
32,continuous,standard,20.0,1.0,0.4,Robot13,Robot,verifier,verify_compute,5,3.949980952380952e-07,2.899989768533048e-08,3.455e-07,4.18e-07,3.9883333333333335e-07,3.988e-07,4.1385714285714285e-07
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,e2e_blockchain,5,6.313160987966667,0.5011827619068447,5.598786826,6.836077857833334,6.419675739833333,6.034687451833334,6.676577064333333
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,evidence_call,5,0.015266520966666666,0.0018123724387193558,0.013592774666666666,0.017623555833333332,0.014767830166666667,0.013671557,0.016676887166666668
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,prover,total_lifecycle,5,6.345840627466666,0.5028862232909059,5.628156221499999,6.872030954666666,6.452805696166667,6.0682481765,6.7079620885
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,reaction_time,5,0.010279394331428571,0.003764593491605967,0.005531006000000001,0.0158069345,0.010685225857142858,0.008520503799999999,0.0108533015
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,result_call,5,0.017810393146190477,0.0012840675917133398,0.0165702175,0.019742696714285714,0.01784648925,0.0167192916,0.018173270666666668
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,signatures_fetch,5,0.00346836046452381,0.0006969159839499676,0.0024041077142857143,0.004092762000000001,0.0038157588750000002,0.0031303363333333336,0.0038988373999999998
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,total_lifecycle,5,0.021330243711666665,0.0006573569528291067,0.0206580666,0.02220438,0.02135068433333333,0.02072539025,0.021712697375
32,continuous,standard,20.0,1.0,0.4,Robot14,Robot,verifier,verify_compute,5,3.896359523809524e-07,5.345451452948353e-08,3.4440000000000004e-07,4.7657142857142857e-07,3.75625e-07,3.5083333333333334e-07,4.0075000000000004e-07
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,e2e_blockchain,5,5.896792521166667,0.6966567587390894,5.0406753925,6.725430213,6.130247946666667,5.321559301333333,6.266049752333333
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,evidence_call,5,0.0126510378,0.0012948727579432026,0.011171262666666668,0.014304843833333332,0.012597318833333334,0.011649646,0.013532117666666668
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,prover,total_lifecycle,5,5.9324690129999995,0.6977954490915819,5.072191319833333,6.761518938999999,6.167375601,5.359275791833333,6.301983413333333
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,reaction_time,5,0.008410508029761905,0.002530984338124129,0.004436244333333333,0.011445517857142857,0.008659388833333333,0.008357435125,0.009153954
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,result_call,5,0.0158997277,0.005515666013427226,0.0115161405,0.025351158000000002,0.014836851333333333,0.012483856666666668,0.015310632000000001
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,signatures_fetch,5,0.0031129912821428575,0.0009919967231867188,0.002064132625,0.004494584,0.0032287472857142857,0.0022510331666666665,0.0035264593333333336
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,total_lifecycle,5,0.01905629237595238,0.0063195685952198745,0.013630623375,0.0298895466,0.017130204333333333,0.016054535999999998,0.01857655157142857
32,continuous,standard,20.0,1.0,0.4,Robot15,Robot,verifier,verify_compute,5,4.372130952380952e-07,3.278961947749661e-07,2.1333333333333334e-07,1.017e-06,3.03e-07,3.0185714285714285e-07,3.50875e-07
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,e2e_blockchain,5,5.8242137703,0.6198621028322422,5.004752871,6.400599919666667,6.131800237333334,5.324791650166667,6.259124173333333
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,evidence_call,5,0.0150452246,0.0025232338699876246,0.013034035,0.018445437999999998,0.013393056333333334,0.013293154166666668,0.0170604395
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,prover,total_lifecycle,5,5.858129314066666,0.6171337277571062,5.045622219333333,6.426454649833333,6.175390813666667,5.354187313833333,6.288991573666666
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,reaction_time,5,0.011163051725,0.0028783969893097787,0.007150767999999999,0.015277951,0.0111059875,0.010910530125,0.011370022
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,result_call,5,0.016388024549999998,0.0018301558755078962,0.014024715,0.0187179555,0.01588419725,0.01566015,0.017653105
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,signatures_fetch,5,0.0040408085499999994,0.0011580049561334875,0.0026958206666666666,0.0055233077499999995,0.003725120666666667,0.0033419966666666666,0.004917797
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,total_lifecycle,5,0.020487558391666667,0.002565912437508104,0.017823300333333333,0.02428394875,0.020861929875,0.018402044333333336,0.021066568666666664
32,continuous,standard,20.0,1.0,0.4,Robot16,Robot,verifier,verify_compute,5,4.065e-07,4.461610944739826e-08,3.5766666666666673e-07,4.61e-07,3.9083333333333333e-07,3.775e-07,4.455e-07
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,e2e_blockchain,5,6.313878645,0.4031494244096178,5.706711372666667,6.740969096166666,6.333731714833334,6.186831748333333,6.601149293
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,evidence_call,5,0.0132904619,0.0025705815626787553,0.010504102833333334,0.015758642166666666,0.014117247,0.010610985166666668,0.015461332333333334
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,prover,total_lifecycle,5,6.3455049211,0.39920067147863775,5.746464492333334,6.769478841833333,6.364777559833333,6.2156350583333335,6.631168653166667
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,reaction_time,5,0.010458892888571429,0.002998605429846895,0.007333742666666666,0.014092792142857144,0.009614938833333335,0.0081540158,0.013098975
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,result_call,5,0.016168915827380954,0.002718997434872725,0.012669202499999999,0.02008118142857143,0.015874017499999997,0.015129250833333335,0.017090926875
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,signatures_fetch,5,0.003599476218571428,0.0008714707446041849,0.0028862663333333333,0.0047140262499999995,0.0030841342,0.0029441291666666668,0.004368825142857143
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,total_lifecycle,5,0.019825526133095236,0.0034241528883965744,0.015671712,0.024496624857142855,0.0190135101,0.01808567783333333,0.021860105875
32,continuous,standard,20.0,1.0,0.4,Robot17,Robot,verifier,verify_compute,5,3.6224714285714283e-07,3.790015131088206e-08,3.1925e-07,4.092857142857143e-07,3.5400000000000007e-07,3.36e-07,3.9269999999999996e-07
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,prover,e2e_blockchain,5,5.698511315500001,0.47775971911910553,5.2907338096666665,6.270464398666667,5.3889917165000005,5.375431037166667,6.166935615500001
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,prover,evidence_call,5,0.018416943633333332,0.003663691474881664,0.015105660333333333,0.024531451,0.017170515833333334,0.016504227666666666,0.018772863333333334
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,prover,total_lifecycle,5,5.731333925833334,0.4771500400569336,5.328419974333333,6.301214364833334,5.418850109666667,5.407008534833333,6.2011766454999995
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,verifier,reaction_time,5,0.008269874265000001,0.004165776944614111,0.0037805785000000003,0.013032569833333334,0.006951977666666667,0.005306767125,0.012277478199999999
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,verifier,result_call,5,0.01815090091833333,0.006114394310509097,0.01173993125,0.02504474483333333,0.0176499648,0.012652366375,0.023667497333333332
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,verifier,signatures_fetch,5,0.0033365349516666664,0.0007192069316147845,0.0025318755,0.0041579037999999995,0.002995908625,0.0029607093333333333,0.0040362775
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,verifier,total_lifecycle,5,0.021536306731666666,0.006521180862898352,0.014325994000000002,0.029121605999999998,0.0218625862,0.015698166125,0.026673181333333334
32,continuous,standard,20.0,1.0,0.4,Robot18,Robot,verifier,verify_compute,5,3.728e-07,4.408000932647613e-08,3.003333333333333e-07,4.185e-07,3.85e-07,3.706666666666667e-07,3.895e-07
32,continuous,standard,20.0,1.0,0.4,Robot19,Robot,prover,e2e_blockchain,5,5.8303967398,0.5805229353566138,5.035532320833334,6.664200213833333,5.812660233833333,5.7186755405000005,5.92091539
32,continuous,standard,20.0,1.0,0.4,Robot19,Robot,prover,evidence_call,5,0.0165356526,0.004241510182840245,0.011667120166666668,0.022197380666666666,0.017779153,0.013008968166666668,0.018025641
32,continuous,standard,20.0,1.0,0.4,Robot19,Robot,prover,total_lifecycle,5,5.865189818366668,0.5788866014386549,5.071500956,6.694358183666668,5.848558580333333,5.749646944833334,5.961884427
32,continuous,standard,20.0,1.0,0.4,Robot19,Robot,verifier,reaction_time,5,0.010044932123333334,0.0016251810034304888,0.00861852075,0.012442996000000001,0.009478077000000001,0.008752524666666667,0.010932542200000001
