t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-1.9999,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0018,-0.0000,0.0000,0.0017,2.0017,-1.9979,-1.9982,2.0016,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0005,0.0000,0.0126,-0.0000,0.0000,0.0126,2.0124,-1.9866,-1.9872,2.0120,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0007,0.0001,0.0326,-0.0000,0.0000,0.0326,2.0323,-1.9664,-1.9671,2.0316,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0007,0.0002,0.0545,-0.0000,0.0000,0.0545,2.0542,-1.9445,-1.9452,2.0535,1.9997,1.9997,-1.9997,-1.9997
0.50,0.0012,0.0003,0.0765,-0.0000,0.0000,0.0764,2.0762,-1.9225,-1.9233,2.0754,1.9990,1.9991,-1.9991,-1.9990
0.60,0.0019,0.0004,0.0985,-0.0000,0.0000,0.0984,2.0982,-1.9005,-1.9013,2.0974,1.9981,1.9983,-1.9983,-1.9982
0.70,0.0028,0.0007,0.1205,-0.0000,0.0000,0.1204,2.1202,-1.8785,-1.8793,2.1194,1.9971,1.9974,-1.9975,-1.9972
0.80,0.0037,0.0010,0.1424,-0.0000,0.0000,0.1423,2.1421,-1.8566,-1.8574,2.1413,1.9961,1.9966,-1.9966,-1.9962
0.90,0.0045,0.0014,0.1644,-0.0000,0.0000,0.1643,2.1641,-1.8346,-1.8354,2.1634,1.9953,1.9958,-1.9959,-1.9953
1.00,0.0052,0.0019,0.1863,-0.0001,0.0001,0.1862,2.1860,-1.8127,-1.8135,2.1853,1.9945,1.9951,-1.9952,-1.9947
1.10,0.0056,0.0024,0.2083,-0.0001,0.0001,0.2083,2.2081,-1.7907,-1.7914,2.2073,1.9940,1.9947,-1.9948,-1.9942
1.20,0.0059,0.0030,0.2304,-0.0001,0.0001,0.2304,2.2301,-1.7686,-1.7693,2.2294,1.9937,1.9944,-1.9945,-1.9939
1.30,0.0060,0.0036,0.2524,-0.0001,0.0001,0.2524,2.2521,-1.7466,-1.7473,2.2514,1.9936,1.9943,-1.9945,-1.9937
1.40,0.0060,0.0042,0.2743,-0.0001,0.0001,0.2742,2.2740,-1.7247,-1.7254,2.2733,1.9936,1.9944,-1.9945,-1.9938
1.50,0.0058,0.0048,0.2962,-0.0001,0.0001,0.2961,2.2958,-1.7028,-1.7034,2.2952,1.9938,1.9945,-1.9947,-1.9940
1.60,0.0055,0.0053,0.3182,-0.0001,0.0001,0.3181,2.3178,-1.6808,-1.6815,2.3172,1.9941,1.9948,-1.9950,-1.9943
1.70,0.0052,0.0059,0.3402,-0.0001,0.0001,0.3401,2.3398,-1.6588,-1.6594,2.3392,1.9944,1.9951,-1.9953,-1.9946
1.80,0.0049,0.0064,0.3622,-0.0001,0.0001,0.3621,2.3618,-1.6368,-1.6374,2.3612,1.9947,1.9954,-1.9956,-1.9949
1.90,0.0046,0.0069,0.3840,-0.0001,0.0001,0.3839,2.3836,-1.6151,-1.6157,2.3830,1.9950,1.9956,-1.9958,-1.9952
2.00,0.0044,0.0073,0.4060,-0.0001,0.0001,0.4059,2.4056,-1.5931,-1.5937,2.4050,1.9953,1.9959,-1.9961,-1.9954
2.10,0.0042,0.0078,0.4279,-0.0001,0.0001,0.4279,2.4276,-1.5711,-1.5717,2.4270,1.9954,1.9960,-1.9962,-1.9956
2.20,0.0041,0.0082,0.4500,-0.0001,0.0001,0.4499,2.4497,-1.5490,-1.5497,2.4490,1.9956,1.9961,-1.9963,-1.9958
2.30,0.0041,0.0086,0.4719,-0.0001,0.0001,0.4719,2.4716,-1.5271,-1.5277,2.4709,1.9956,1.9962,-1.9964,-1.9958
2.40,0.0041,0.0090,0.4939,-0.0001,0.0001,0.4939,2.4936,-1.5051,-1.5057,2.4930,1.9956,1.9962,-1.9964,-1.9958
2.50,0.0041,0.0094,0.5160,-0.0001,0.0001,0.5159,2.5156,-1.4831,-1.4837,2.5150,1.9956,1.9961,-1.9963,-1.9958
2.60,0.0042,0.0098,0.5380,-0.0001,0.0001,0.5379,2.5376,-1.4610,-1.4617,2.5370,1.9955,1.9960,-1.9962,-1.9957
2.70,0.0043,0.0102,0.5600,-0.0001,0.0001,0.5599,2.5596,-1.4390,-1.4397,2.5590,1.9954,1.9959,-1.9961,-1.9956
2.80,0.0044,0.0107,0.5819,-0.0001,0.0001,0.5819,2.5816,-1.4170,-1.4177,2.5809,1.9953,1.9958,-1.9960,-1.9955
2.90,0.0045,0.0111,0.6040,-0.0001,0.0001,0.6039,2.6036,-1.3950,-1.3957,2.6030,1.9951,1.9957,-1.9959,-1.9954
3.00,0.0046,0.0116,0.6260,-0.0001,0.0001,0.6259,2.6256,-1.3730,-1.3737,2.6249,1.9950,1.9956,-1.9958,-1.9953
3.10,0.0047,0.0120,0.6480,-0.0001,0.0001,0.6479,2.6476,-1.3510,-1.3517,2.6470,1.9950,1.9956,-1.9958,-1.9952
3.20,0.0047,0.0125,0.6699,-0.0001,0.0001,0.6699,2.6696,-1.3291,-1.3297,2.6689,1.9949,1.9955,-1.9957,-1.9951
3.30,0.0048,0.0130,0.6920,-0.0001,0.0001,0.6919,2.6916,-1.3070,-1.3077,2.6910,1.9949,1.9955,-1.9957,-1.9951
3.40,0.0048,0.0135,0.7139,-0.0001,0.0001,0.7139,2.7136,-1.2851,-1.2857,2.7129,1.9949,1.9955,-1.9957,-1.9951
3.50,0.0048,0.0139,0.7359,-0.0001,0.0001,0.7359,2.7356,-1.2631,-1.2637,2.7349,1.9949,1.9955,-1.9957,-1.9951
3.60,0.0047,0.0144,0.7579,-0.0001,0.0001,0.7578,2.7576,-1.2411,-1.2418,2.7569,1.9949,1.9955,-1.9957,-1.9951
3.70,0.0047,0.0149,0.7799,-0.0001,0.0001,0.7799,2.7796,-1.2191,-1.2198,2.7789,1.9949,1.9956,-1.9958,-1.9951
