t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0001,-1.9999,-2.0000,2.0000,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0002,0.0000,0.0007,-0.0000,0.0000,0.0006,2.0002,-1.9993,-1.9991,2.0008,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0008,0.0001,0.0089,-0.0000,0.0000,0.0088,2.0072,-1.9909,-1.9902,2.0094,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0013,0.0002,0.0269,-0.0000,0.0000,0.0269,2.0243,-1.9727,-1.9716,2.0278,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0014,0.0003,0.0489,0.0000,0.0000,0.0489,2.0463,-1.9507,-1.9496,2.0497,1.9998,1.9998,-1.9998,-1.9998
0.50,0.0016,0.0005,0.0709,0.0000,0.0001,0.0708,2.0683,-1.9287,-1.9277,2.0717,1.9993,1.9993,-1.9992,-1.9991
0.60,0.0021,0.0006,0.0929,0.0001,0.0001,0.0928,2.0902,-1.9067,-1.9057,2.0936,1.9985,1.9985,-1.9985,-1.9983
0.70,0.0029,0.0009,0.1148,0.0001,0.0001,0.1148,2.1122,-1.8847,-1.8837,2.1156,1.9976,1.9976,-1.9976,-1.9973
0.80,0.0037,0.0012,0.1368,0.0001,0.0001,0.1368,2.1342,-1.8628,-1.8617,2.1376,1.9967,1.9968,-1.9967,-1.9962
0.90,0.0045,0.0016,0.1588,0.0002,0.0002,0.1587,2.1561,-1.8408,-1.8397,2.1596,1.9959,1.9960,-1.9959,-1.9953
1.00,0.0052,0.0021,0.1808,0.0002,0.0002,0.1807,2.1781,-1.8188,-1.8177,2.1816,1.9952,1.9954,-1.9952,-1.9945
1.10,0.0057,0.0027,0.2028,0.0002,0.0002,0.2027,2.2001,-1.7968,-1.7957,2.2036,1.9946,1.9949,-1.9946,-1.9939
1.20,0.0060,0.0033,0.2248,0.0003,0.0003,0.2247,2.2221,-1.7748,-1.7737,2.2256,1.9942,1.9947,-1.9943,-1.9935
1.30,0.0062,0.0039,0.2468,0.0003,0.0003,0.2467,2.2441,-1.7529,-1.7517,2.2476,1.9941,1.9946,-1.9942,-1.9934
1.40,0.0061,0.0045,0.2688,0.0003,0.0003,0.2687,2.2661,-1.7309,-1.7297,2.2696,1.9940,1.9947,-1.9942,-1.9934
1.50,0.0060,0.0051,0.2908,0.0003,0.0003,0.2907,2.2881,-1.7089,-1.7077,2.2916,1.9942,1.9948,-1.9943,-1.9935
1.60,0.0058,0.0057,0.3128,0.0003,0.0003,0.3127,2.3101,-1.6869,-1.6857,2.3136,1.9944,1.9951,-1.9945,-1.9938
1.70,0.0055,0.0062,0.3346,0.0003,0.0003,0.3346,2.3319,-1.6650,-1.6639,2.3355,1.9947,1.9954,-1.9948,-1.9941
1.80,0.0052,0.0068,0.3566,0.0003,0.0003,0.3566,2.3539,-1.6430,-1.6419,2.3575,1.9950,1.9957,-1.9951,-1.9944
1.90,0.0049,0.0073,0.3786,0.0003,0.0003,0.3786,2.3759,-1.6210,-1.6199,2.3795,1.9953,1.9960,-1.9954,-1.9947
2.00,0.0047,0.0078,0.4006,0.0003,0.0003,0.4006,2.3979,-1.5990,-1.5979,2.4014,1.9955,1.9963,-1.9956,-1.9950
2.10,0.0045,0.0082,0.4226,0.0003,0.0003,0.4225,2.4199,-1.5770,-1.5759,2.4234,1.9957,1.9965,-1.9958,-1.9952
2.20,0.0044,0.0087,0.4446,0.0003,0.0003,0.4445,2.4419,-1.5550,-1.5539,2.4454,1.9959,1.9966,-1.9959,-1.9953
2.30,0.0043,0.0091,0.4666,0.0003,0.0003,0.4666,2.4639,-1.5330,-1.5319,2.4674,1.9960,1.9966,-1.9959,-1.9954
2.40,0.0043,0.0095,0.4886,0.0003,0.0003,0.4886,2.4859,-1.5110,-1.5099,2.4894,1.9960,1.9966,-1.9959,-1.9954
2.50,0.0043,0.0100,0.5106,0.0003,0.0003,0.5105,2.5079,-1.4890,-1.4879,2.5114,1.9960,1.9965,-1.9959,-1.9954
2.60,0.0044,0.0104,0.5326,0.0003,0.0003,0.5325,2.5299,-1.4670,-1.4659,2.5334,1.9959,1.9965,-1.9958,-1.9953
2.70,0.0045,0.0108,0.5546,0.0003,0.0003,0.5545,2.5519,-1.4451,-1.4439,2.5554,1.9958,1.9964,-1.9957,-1.9952
2.80,0.0046,0.0113,0.5766,0.0003,0.0003,0.5765,2.5739,-1.4231,-1.4219,2.5774,1.9957,1.9962,-1.9956,-1.9951
2.90,0.0047,0.0118,0.5987,0.0003,0.0003,0.5986,2.5960,-1.4010,-1.3999,2.5994,1.9956,1.9961,-1.9955,-1.9949
3.00,0.0048,0.0122,0.6207,0.0003,0.0003,0.6206,2.6180,-1.3789,-1.3779,2.6215,1.9955,1.9961,-1.9954,-1.9948
3.10,0.0049,0.0127,0.6426,0.0003,0.0003,0.6426,2.6400,-1.3569,-1.3559,2.6434,1.9955,1.9960,-1.9954,-1.9948
3.20,0.0049,0.0132,0.6647,0.0003,0.0003,0.6646,2.6620,-1.3349,-1.3339,2.6655,1.9954,1.9960,-1.9953,-1.9947
3.30,0.0049,0.0137,0.6866,0.0003,0.0003,0.6866,2.6839,-1.3129,-1.3119,2.6874,1.9953,1.9959,-1.9953,-1.9947
3.40,0.0050,0.0142,0.7087,0.0003,0.0003,0.7087,2.7060,-1.2908,-1.2898,2.7095,1.9953,1.9959,-1.9953,-1.9946
3.50,0.0050,0.0147,0.7307,0.0003,0.0003,0.7307,2.7280,-1.2689,-1.2678,2.7315,1.9953,1.9959,-1.9953,-1.9946
3.60,0.0049,0.0152,0.7528,0.0003,0.0003,0.7527,2.7501,-1.2468,-1.2457,2.7536,1.9953,1.9960,-1.9953,-1.9947
3.70,0.0049,0.0157,0.7747,0.0003,0.0003,0.7747,2.7720,-1.2249,-1.2238,2.7756,1.9953,1.9960,-1.9953,-1.9947
3.80,0.0049,0.0162,0.7967,0.0003,0.0003,0.7967,2.7940,-1.2029,-1.2018,2.7975,1.9954,1.9960,-1.9954,-1.9947
3.90,0.0049,0.0166,0.8187,0.0003,0.0003,0.8186,2.8160,-1.1810,-1.1798,2.8195,1.9954,1.9961,-1.9954,-1.9948
4.00,0.0048,0.0171,0.8407,0.0003,0.0003,0.8406,2.8380,-1.1589,-1.1578,2.8415,1.9954,1.9961,-1.9954,-1.9948
4.10,0.0048,0.0176,0.8627,0.0003,0.0003,0.8626,2.8600,-1.1369,-1.1358,2.8635,1.9955,1.9961,-1.9954,-1.9948
4.20,0.0048,0.0181,0.8847,0.0003,0.0003,0.8847,2.8820,-1.1149,-1.1138,2.8855,1.9955,1.9961,-1.9955,-1.9948
4.30,0.0048,0.0186,0.9067,0.0003,0.0003,0.9067,2.9040,-1.0929,-1.0918,2.9075,1.9955,1.9961,-1.9955,-1.9948
4.40,0.0048,0.0191,0.9287,0.0003,0.0003,0.9287,2.9260,-1.0709,-1.0698,2.9295,1.9955,1.9961,-1.9955,-1.9948
4.50,0.0048,0.0195,0.9507,0.0003,0.0003,0.9506,2.9480,-1.0489,-1.0478,2.9515,1.9955,1.9961,-1.9955,-1.9948
4.60,0.0048,0.0200,0.9727,0.0003,0.0003,0.9727,2.9700,-1.0269,-1.0258,2.9735,1.9955,1.9961,-1.9955,-1.9948
4.70,0.0048,0.0205,0.9947,0.0003,0.0003,0.9946,2.9920,-1.0049,-1.0038,2.9955,1.9955,1.9961,-1.9954,-1.9948
4.80,0.0048,0.0210,1.0167,0.0003,0.0003,1.0166,3.0140,-0.9830,-0.9819,3.0175,1.9955,1.9961,-1.9954,-1.9948
4.90,0.0048,0.0215,1.0387,0.0003,0.0003,1.0386,3.0360,-0.9609,-0.9598,3.0395,1.9954,1.9961,-1.9954,-1.9948
5.00,0.0048,0.0219,1.0607,0.0003,0.0003,1.0606,3.0580,-0.9389,-0.9378,3.0615,1.9954,1.9960,-1.9954,-1.9948
5.10,0.0049,0.0224,1.0827,0.0003,0.0003,1.0826,3.0800,-0.9169,-0.9158,3.0835,1.9954,1.9960,-1.9954,-1.9948
5.20,0.0049,0.0229,1.1047,0.0003,0.0003,1.1046,3.1020,-0.8949,-0.8939,3.1055,1.9954,1.9960,-1.9954,-1.9947
5.30,0.0049,0.0234,1.1267,0.0003,0.0003,1.1266,3.1240,-0.8729,-0.8718,3.1275,1.9954,1.9960,-1.9954,-1.9947
5.40,0.0049,0.0239,1.1487,0.0003,0.0003,1.1486,3.1460,-0.8509,-0.8498,3.1495,1.9954,1.9960,-1.9954,-1.9947
5.50,0.0049,0.0244,1.1706,0.0003,0.0003,1.1706,3.1680,-0.8290,-0.8279,3.1714,1.9954,1.9960,-1.9954,-1.9947
5.60,0.0049,0.0249,1.1927,0.0003,0.0003,1.1926,3.1900,-0.8069,-0.8058,3.1935,1.9954,1.9960,-1.9954,-1.9947
5.70,0.0049,0.0254,1.2147,0.0003,0.0003,1.2146,3.2120,-0.7849,-0.7839,3.2155,1.9954,1.9960,-1.9954,-1.9947
