t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4
0.00,0.0000,0.0000,0.0001,-0.0000,0.0000,0.0000,2.0000,-2.0000,-1.9999,2.0001,2.0000,2.0000,-2.0000,-2.0000
0.10,0.0001,0.0000,0.0013,-0.0000,0.0000,0.0013,2.0012,-1.9988,-1.9985,2.0014,2.0000,2.0000,-2.0000,-2.0000
0.20,0.0004,0.0000,0.0113,-0.0000,0.0000,0.0112,2.0108,-1.9890,-1.9881,2.0115,2.0000,2.0000,-2.0000,-2.0000
0.30,0.0006,0.0001,0.0309,0.0000,0.0000,0.0308,2.0301,-1.9695,-1.9682,2.0311,2.0000,2.0000,-2.0000,-2.0000
0.40,0.0006,0.0001,0.0528,0.0000,0.0000,0.0527,2.0520,-1.9476,-1.9464,2.0530,1.9997,1.9997,-1.9997,-1.9997
0.50,0.0011,0.0002,0.0748,0.0000,0.0000,0.0748,2.0741,-1.9255,-1.9243,2.0750,1.9991,1.9992,-1.9991,-1.9990
0.60,0.0018,0.0004,0.0969,0.0001,0.0001,0.0968,2.0962,-1.9035,-1.9023,2.0970,1.9983,1.9984,-1.9983,-1.9981
0.70,0.0027,0.0006,0.1189,0.0001,0.0001,0.1188,2.1182,-1.8814,-1.8803,2.1190,1.9973,1.9976,-1.9974,-1.9971
0.80,0.0036,0.0009,0.1408,0.0002,0.0002,0.1408,2.1402,-1.8595,-1.8583,2.1410,1.9964,1.9968,-1.9965,-1.9961
0.90,0.0044,0.0013,0.1627,0.0002,0.0002,0.1626,2.1620,-1.8376,-1.8365,2.1628,1.9956,1.9961,-1.9957,-1.9952
1.00,0.0051,0.0018,0.1847,0.0002,0.0002,0.1847,2.1840,-1.8156,-1.8145,2.1849,1.9949,1.9955,-1.9951,-1.9945
1.10,0.0056,0.0023,0.2067,0.0002,0.0002,0.2067,2.2060,-1.7936,-1.7924,2.2069,1.9944,1.9950,-1.9946,-1.9939
1.20,0.0059,0.0029,0.2287,0.0002,0.0002,0.2287,2.2280,-1.7716,-1.7704,2.2289,1.9941,1.9948,-1.9943,-1.9936
1.30,0.0060,0.0035,0.2508,0.0002,0.0002,0.2507,2.2500,-1.7495,-1.7483,2.2510,1.9939,1.9947,-1.9942,-1.9934
